,dates,mex0541-0000,mex0541-0001,mex0541-0002,mex0541-0003,mex0541-0004,mex0541-0005
0,1986-05-14 17:36:04+00:00,172.05981182555786,171.8426067436966,177.33628274098945,180.56632557426124,184.99545343791283,187.5911942920806
1,1987-07-20 17:36:38+00:00,172.60262226397893,172.1796482933303,188.41819998630865,181.3635721663462,193.40920303824024,194.52425880985055
2,1987-09-22 17:38:24+00:00,162.84008602221067,172.08629350335934,173.1779320182669,179.1693956996096,190.48054514104,188.26612559268105
3,1989-09-11 17:37:23+00:00,173.0759350232933,169.95268541312356,180.4024567809317,176.15487614555855,188.84877590087055,194.6587899440358
4,1992-01-23 17:35:38+00:00,,165.66323984662003,166.30345784269974,170.99809773078056,178.7810026158296,186.5019300881466
5,1992-02-08 17:35:34+00:00,,160.706989903853,161.8048994914549,160.46030333939905,170.19438986684835,168.50761558001022
6,1992-02-24 17:35:34+00:00,,174.08300591954236,173.4651386322871,173.62781544936283,177.96864172936748,185.31761511761454
7,1992-03-11 17:35:33+00:00,,171.29262573593465,166.88299143404137,165.96795797208975,169.92248604511394,176.67278298191417
8,1992-09-03 17:33:39+00:00,168.73676398616308,171.01362953476283,176.27401874827555,173.94270663188232,185.12314893695194,191.44676674077795
9,1993-02-10 17:33:18+00:00,,156.37953925787227,165.00160446931991,163.59789936444952,164.7444414543884,169.1238068676232
10,1993-03-14 17:33:33+00:00,157.87037963587332,179.00841061556608,175.2439382308853,173.72278850208295,184.53823376595665,190.04005633635293
11,1993-03-30 17:33:36+00:00,155.34774280758916,171.6213804619885,174.148106207583,174.7727344312741,181.88668022913356,188.77197700015537
12,1993-04-15 17:33:44+00:00,164.32177431016626,173.79861392575674,172.87588725810303,173.08775868030563,182.3803887257093,189.50610341064285
13,1993-05-17 17:33:52+00:00,165.26492737946458,169.3936294256153,165.28987913648695,165.9544033347191,177.3473923964,189.2148658307525
14,1993-06-02 17:33:55+00:00,163.59039191443242,173.85668650277853,174.96018221036937,170.3097766588557,179.90194984939103,188.0717264164314
15,1993-07-20 17:33:47+00:00,156.97249538498914,173.78502889263882,181.99057025995577,179.48928599135522,189.31160883050669,186.4103320435729
16,1993-08-05 17:33:47+00:00,164.34818647338685,177.45088555481584,177.28459253034012,177.16562254701074,188.06537883084124,187.44631296152514
17,1993-08-21 17:33:46+00:00,174.37956434355112,182.65680792483258,182.9197814576355,178.30141913324863,188.2489021113453,198.9344686792254
18,1993-09-22 17:33:41+00:00,172.0944248619981,175.73055992116164,180.04467057542087,181.0990703642991,190.4755046068312,196.9417484922569
19,1993-10-08 17:33:36+00:00,145.95665925753167,146.98831070670502,,,171.84427790713764,182.90189994886174
20,1993-10-24 17:33:31+00:00,171.26206262179716,175.78112057044592,179.81936473147744,182.94209872575414,192.05099193487024,198.15634260527074
21,1993-11-09 17:33:23+00:00,161.96531728298496,176.9450847039648,183.31124167366067,188.18121428967788,196.601610748998,197.97508012151056
22,1993-11-25 17:33:18+00:00,145.30241139472693,176.46529177556124,178.804574521211,178.99112802416656,186.99316748577903,190.90906058492894
23,1993-12-11 17:33:13+00:00,144.398340198968,171.2255553759056,171.59513102169424,176.1491713871118,179.54662728746575,196.7135892108983
24,1994-01-28 17:32:37+00:00,,167.96576025294857,172.50841023764028,175.20594147264808,180.0288541176333,185.46778603666968
25,1994-03-01 17:32:12+00:00,142.47495175619943,177.13044401512397,181.976862867398,176.5197524391388,183.23671056073965,186.18110508409046
26,1994-05-20 17:30:48+00:00,178.9979587571949,180.60644452385,176.9369212323838,179.73471074888857,182.71477533463872,188.65129001456663
27,1994-07-07 17:29:44+00:00,170.72437067471512,173.57022141685306,175.23728252665393,175.79482724844013,186.68073752514778,193.59955667418757
28,1994-08-24 17:28:28+00:00,165.35121518765237,178.07803065652172,177.06572840647146,177.0451531430362,190.9033153078318,191.60519546943698
29,1994-10-11 17:27:10+00:00,168.70402278071765,186.98976761561326,185.49201248520646,185.9751447903617,191.05610191182097,200.70401844293144
30,1994-11-12 17:26:04+00:00,,180.339186133686,167.95040071197351,176.6614682402773,178.3730230371256,181.9448686843957
31,1994-11-28 17:25:32+00:00,172.23082534609964,187.05853069366464,176.67157737752916,173.61321510461715,187.56720510882244,190.06510216793643
32,1994-12-14 17:25:03+00:00,,178.0299845411585,177.83537966986708,175.65279707033005,180.7424353371039,194.97503676048044
33,1994-12-30 17:24:31+00:00,,,156.41480272827664,165.65641865313995,160.19502798719475,166.77522082252975
34,1995-01-15 17:23:56+00:00,,,144.03314048360335,143.8242808263184,164.88411999792166,179.80440013157707
35,1995-01-31 17:23:20+00:00,,170.26370601251193,174.69637388626057,178.0053816849984,188.53001134447723,
36,1995-02-16 17:22:40+00:00,,131.02302337363662,154.04720855330822,161.4348191436113,168.37542523507983,174.74453953059725
37,1995-03-04 17:22:03+00:00,,164.08222412842747,170.7337288531116,175.36129900997335,179.089484480871,186.1198874270765
38,1995-03-20 17:21:23+00:00,137.23714771656603,167.6476306775223,169.14965471483882,168.95813983532815,186.6348834791364,184.57954512751823
39,1995-04-21 17:20:03+00:00,160.01654583707017,173.22525550538907,181.51266136041804,176.69271762788205,182.23999520103584,192.87072176521684
40,1995-05-07 17:19:20+00:00,166.15493446100035,181.66504465897938,178.56011574820536,178.28960226390933,182.2744944013823,189.13146511252606
41,1995-05-23 17:18:36+00:00,155.8406601429601,175.62529473123016,175.71404737061965,173.34910634196035,186.50688151443978,188.71214825289618
42,1995-06-08 17:17:51+00:00,162.98836105842895,174.44180010771183,174.340306933967,171.7141179950028,183.19046454648267,190.9867419513318
43,1995-09-12 17:13:27+00:00,165.770945532108,176.2309207904551,175.6372397057041,176.89910856073885,190.89011661174,188.7445528259093
