,dates,per0227-0000,per0227-0001,per0227-0002,per0227-0003,per0227-0004,per0227-0005,per0227-0006
0,1985-03-26 14:23:59+00:00,,,97.2761447468371,,,,
1,1986-07-19 14:16:13+00:00,,,,,,,
2,1986-12-26 14:13:08+00:00,,,,157.20454627455933,146.19799252752676,,138.01246095053375
3,1987-01-11 14:13:12+00:00,,,,,,,
4,1988-01-14 14:23:03+00:00,173.98714192930336,175.20387623743449,134.1885594699815,139.78493732005313,135.2854301222336,99.4980941952492,123.17485077190602
5,1988-02-15 14:23:13+00:00,198.06709581636312,194.08065046411755,181.84588612096513,163.51153954311624,144.698755287373,135.28933749554437,140.32996358285178
6,1988-03-02 14:23:24+00:00,192.710242047799,192.33560115613602,181.88790399256416,175.99275410362185,157.7639809889875,155.5537336732009,129.23166424665763
7,1988-03-18 14:23:57+00:00,163.78695950137092,153.27810201411893,149.54973481056948,137.08112367622576,135.8695775486161,125.14232688879223,110.93894627347035
8,1988-04-19 14:23:44+00:00,138.23359368209776,151.86688922285055,147.7417875237321,143.36866227311592,131.6544305805566,117.27662887745414,124.08693266189438
9,1988-05-05 14:24:17+00:00,136.86315806171675,152.4521617228969,128.41521335762346,125.83139288169585,135.08482201742407,109.24890173835547,106.66835366875037
10,1988-05-21 14:24:26+00:00,137.01483170768265,147.35370713837662,125.87910621205607,119.74570983650358,114.71243833199492,102.72947532193362,101.84976062099778
11,1988-06-22 14:24:13+00:00,174.08154135911914,172.50615171484776,142.53517615265073,129.74287115906037,144.043165064609,146.03376527312008,128.85590402130845
12,1988-07-24 14:24:19+00:00,156.97797987086716,153.666590524947,140.7162669319529,123.3997056618377,112.38447472022138,111.58770737305252,104.22446324066004
13,1988-11-13 14:24:11+00:00,164.40904773211395,180.84410662610514,164.2334286116764,,,128.00022857974065,102.49969949063014
14,1988-11-29 14:24:35+00:00,159.4527144129848,154.91373175092525,146.0919973581307,145.0594737490546,142.50444241818374,134.93788623263754,113.16630822002097
15,1989-04-22 14:22:29+00:00,114.83334669726966,111.10769479912864,103.9183685623384,100.83034488559662,101.51425297970113,99.17259767437714,86.12667891858027
16,1989-05-08 14:22:18+00:00,120.18558555179627,116.30299956551035,119.75483003083873,100.04518791622272,105.419557816073,102.18891102046703,96.35004487625636
17,1989-05-24 14:21:59+00:00,,108.58053803693379,103.70279998197199,96.87622893615891,112.21898966135689,113.86232978941536,103.22999997632584
18,1989-06-09 14:21:42+00:00,132.67086145085864,134.6565871354657,119.60960529904673,101.80979165031715,100.74727529622606,107.23196365080986,110.00080271001539
19,1989-07-27 14:20:44+00:00,,127.77298500055443,115.4078915900806,,68.2231353261591,82.81536670322154,78.56960188381203
20,1989-12-02 14:17:26+00:00,129.53409539653913,136.48254700500576,118.07053712709049,,95.71127596642962,114.00042430339383,101.6712287560326
21,1990-01-03 14:16:48+00:00,165.02822740513597,159.7299831048496,156.96466068054133,147.80145947940105,121.0956581503859,121.7076399294446,141.1263825410593
22,1990-02-04 14:15:27+00:00,193.65142094739852,190.81010068414483,175.2920555885703,168.56195056339902,143.24208950416357,148.15609415723014,139.70384654432206
23,1990-02-20 14:15:21+00:00,165.97151990200595,180.51904940887562,173.70852821438137,182.1139047734793,150.76103678259642,144.848309792358,142.7765272423267
24,1990-03-08 14:14:21+00:00,180.67565386871678,179.80421185723878,166.91432049148725,157.31155834357844,149.95300442112298,148.13177898765747,137.91466257191368
25,1990-04-09 14:13:45+00:00,,,114.89660601851635,108.25735124417419,114.69961554592521,111.95091919566322,100.73440498191205
26,1990-06-12 14:13:46+00:00,,,93.96567084185385,,,115.40729983146059,107.47670594551889
27,1990-08-31 14:13:27+00:00,144.57140203413132,136.74644991189825,108.8818695795745,79.5473679379083,124.3451540217424,125.77478848216501,109.87451749634414
28,1990-12-21 14:13:34+00:00,117.27588636020255,143.45289915312446,97.4577044996622,116.73438884503055,106.37956129632403,88.0324277520927,76.38707119382235
29,1991-03-27 14:15:10+00:00,134.12081719408803,148.53003582805425,136.38169474838693,135.27007334255694,115.01602130025937,114.57395797493812,103.61757826815736
30,1991-04-12 14:15:28+00:00,155.63838058774047,160.3302948160784,149.55909682205203,145.26406115004792,128.09165503933147,142.2172509614158,143.31659754970073
31,1991-04-28 14:15:44+00:00,,,,,,,
32,1991-05-14 14:16:00+00:00,132.47623780872283,147.3988456999053,133.9265930551872,136.81887376117027,125.41278850739182,129.9937705564244,132.825898894505
33,1991-05-30 14:16:16+00:00,119.06545356412914,135.5075270481228,124.56093063984893,130.50722698280077,133.0889594054869,133.64878979679867,128.89080200442578
34,1992-02-26 14:18:11+00:00,209.0260571740573,199.52149893761867,,,,170.26198740627407,
35,1993-03-16 14:15:47+00:00,220.72027522407762,219.89478356260545,,,,,
36,1993-07-06 14:16:24+00:00,199.69984338287273,187.4958292414118,171.8031396849084,173.83733917894085,166.6177561727592,149.8066881836832,131.9579315537422
37,1993-07-22 14:16:23+00:00,205.91625105402468,194.9366070780345,178.34371452008224,161.64835593547764,168.082753724892,166.99321196563238,151.55493657635708
38,1993-10-26 14:16:07+00:00,202.39819071479383,203.46171322347163,212.2556704362059,202.90332187941715,198.649748883394,192.55341153975638,183.63106342987177
39,1993-12-29 14:15:39+00:00,239.56391614549412,229.87923044675574,222.02924038981,221.8232150249007,218.23230844759638,222.25701572921645,208.818030664502
40,1994-01-30 14:14:50+00:00,,,,,,,
41,1994-02-15 14:14:38+00:00,,,,,,,
42,1994-03-03 14:14:23+00:00,229.58212419128927,232.5362148996772,227.13112879811786,224.99700469640354,232.4936437666393,228.46084140996845,227.77052676865486
43,1994-04-20 14:13:59+00:00,207.52079175379004,206.848754426508,201.97718700308468,,,200.79135553080914,193.11729171815256
44,1994-05-06 14:13:17+00:00,217.61351758789746,214.84093962496019,213.41368591509763,209.1331456907606,203.27021390005672,205.35633121589888,195.61077827377383
45,1994-05-22 14:13:24+00:00,204.980730670221,197.74176772737613,200.4894295649085,196.59921780376527,196.640249698135,187.0304594354501,182.21141458433183
46,1994-06-07 14:13:06+00:00,200.3619239894553,198.3928706564988,201.21617849650883,198.71013335019342,197.15801736802194,190.61512965879703,179.22270406692198
47,1994-07-09 14:11:54+00:00,,,,,,,
48,1994-08-10 14:11:26+00:00,,163.44333494742438,,,,,
49,1994-10-13 14:09:43+00:00,238.31210973956405,,,187.20433754549762,179.33234773226292,173.3653014919047,
50,1994-11-30 14:08:06+00:00,232.04198888521543,,222.3149393713955,224.6986796316309,,,200.21889702150293
51,1995-01-01 14:07:05+00:00,,,,,,,
52,1995-02-02 14:05:28+00:00,253.7485078656747,,247.4846990774824,241.31871743325564,,,236.8661555131576
