,dates,chi0381-0000,chi0381-0001,chi0381-0002,chi0381-0003,chi0381-0004,chi0381-0005,chi0381-0006,chi0381-0007,chi0381-0008,chi0381-0009,chi0381-0010,chi0381-0011,chi0381-0012,chi0381-0013,chi0381-0014,chi0381-0015
0,1986-02-04 14:07:35+00:00,,236.33288598004395,246.1828616755314,242.45991936409854,237.76760314939884,,,,,243.91485688179932,,,,108.50097324430418,120.15614412688485,118.84879672155654
1,1986-08-15 14:02:17+00:00,201.78722050562564,206.20790258797913,215.2702143346311,216.27303880437256,209.95275446925712,188.6865514581436,177.39659253874404,,,212.97507352585677,187.49284072520166,181.8359352404109,112.44728301829188,91.67464061540105,114.08065942805976,116.98561212989925
2,1986-09-16 14:01:09+00:00,206.09318646893544,220.4351174631257,220.9959383529954,219.22355226964905,204.3429583480639,192.77938381145813,190.97035726215057,191.1213568856919,,197.00497501123508,201.06812767797783,184.1306437360366,119.59508289160432,103.12036806226622,117.35445628073097,116.25545734390926
3,1986-11-03 13:59:34+00:00,205.765747486723,217.656989933229,226.03750864014762,224.22475975264467,211.4550026347908,191.74542006412372,181.90745304647504,,194.8930645009824,197.64023327835736,200.5886736917647,192.04738734332085,123.91183697285412,111.52493172796943,120.45854302890316,112.56431805694167
4,1986-12-14 13:53:13+00:00,226.80299896362652,225.2694121930515,229.8420918160005,233.56838548603574,221.5627418335299,206.8150990001594,206.6695101618694,211.8784033051793,215.28966087607944,209.56519109804555,206.32118698577827,194.04052125730382,118.84351194000787,117.1758059119084,122.20949357107374,115.09753002720493
5,1986-12-21 13:59:37+00:00,232.78332542960487,226.61528545282542,229.0621607908867,232.99608541238658,217.9800044034136,210.96246169258688,209.746879730465,220.19370260457612,225.0454036027054,225.17298579093617,216.5807309879225,196.96257772686053,197.3044680202185,106.61989043413378,119.3430481247189,99.76438552716456
6,1986-12-30 13:53:43+00:00,240.7676868997095,240.83900090850028,243.61155641308613,244.8642637925372,228.0574461569573,223.61283193332585,213.22546956428675,217.46487501725667,235.109154968508,235.1779907341975,228.09393568387787,216.9427997069259,203.7845119987026,124.03412242617803,124.51261982261728,115.58580597570088
7,1987-01-06 14:00:06+00:00,226.529027637131,227.4845009857481,230.9827318670184,233.73090269661176,216.47950036354004,211.13665889499202,206.3125981341424,214.21691520906543,226.6516867564212,217.46611678187554,214.82025723468627,212.68216963062991,201.69401590666845,,,
8,1987-01-15 13:54:11+00:00,223.44146849748708,226.66014866357577,235.04805941168712,242.16489642588644,231.9561911707087,217.4284448360435,209.55027293105198,221.1915039082885,236.60746052411565,220.55526359756425,216.53206734409068,205.50110403804916,199.66529407529328,,123.79515997140965,112.62183294602151
9,1987-01-22 14:00:34+00:00,,,247.2966217136013,249.79205673580583,214.24068308982757,189.24814113020346,,236.01978505410526,231.16364760909403,171.34977891362058,229.10618263989167,221.0764081884172,203.51241096387355,92.64198433002385,104.90659968918959,95.7712658308836
10,1987-01-31 13:54:41+00:00,,,,,,,,,,,,,,,,
11,1987-02-07 14:01:09+00:00,226.29911492170586,230.93867457353164,241.17286778996314,244.35085504665875,243.87678805329477,234.07051709153055,227.05719583904428,238.27308788136062,251.566502988429,,237.80728669615425,232.47993839632386,229.65068231767262,,,
12,1996-12-09 13:56:25+00:00,185.1289285511131,,188.49903200263736,,,,,,,176.97316633145482,197.05892977078457,220.51710852778928,,119.44189160372072,141.90347382522637,116.83285158842129
13,1998-02-21 14:16:53+00:00,217.37790178435256,205.9303750816829,211.65683455925412,220.22555904571638,220.92198540697552,202.79890608028094,195.80936091120816,210.31548171509633,212.96732946962084,,202.20942634753172,194.5709272108482,,120.47003912633205,,114.44342112903273
14,1998-03-09 14:17:09+00:00,183.44453546378168,182.7983588902613,192.05206176916988,187.54141196937138,188.52464419365648,176.07289440188316,166.1526306133931,,,,,,,,117.07225062755995,107.08395387305684
15,1998-03-25 14:17:23+00:00,207.3368838568722,204.55685870011533,201.0831107726745,210.34747577995608,207.31043227089302,194.74991965504364,192.1550467849378,195.7036791468199,,,,,,100.6277543792409,119.67096492801798,108.8682254044999
16,1998-10-03 14:19:29+00:00,230.84820808076836,242.63688724918973,253.74491393798752,247.0057525886573,236.48000285087315,219.00587342021333,206.49134836161295,215.7105356403597,218.49355239565207,211.5841538195275,203.67352432565625,197.2358063731548,198.67405140634972,180.1068092721872,,129.6946671178295
17,1998-12-22 14:19:42+00:00,228.80442991670785,235.74077601506613,244.33284085483155,247.9718772382773,253.44871562424962,233.92063552856936,209.91558289466295,216.96528830723395,229.9306684315728,218.56913004155817,208.60264721043296,204.75395706593375,189.4119543026691,182.24100093865616,118.87010003523419,108.29637425146291
18,1999-01-07 14:19:42+00:00,235.1134641094345,245.64645131025824,252.08707766106542,263.59196529508705,263.6839154721128,257.40466676592274,,,266.40444180080095,258.2071449994226,234.28591410396137,231.14337704842652,221.23697871700313,216.3930222364204,227.76360900701448,213.37656519799106
19,1999-02-08 14:19:49+00:00,239.6166372045533,237.81351339973563,238.54803789034696,246.35398609724172,235.5987663839472,232.9149999788313,237.44282353793815,245.35067948790305,247.12484701999307,233.83705108901248,229.66469104389773,207.05889901604277,210.54437939220858,206.67315922781367,221.79500179186894,213.6066455574238
20,1999-03-05 14:13:37+00:00,218.284563527162,215.3314081375598,228.71791019578478,223.82312285177858,213.29221319693124,213.059195926377,196.87651499379598,202.09432978679348,223.54982654773022,220.3114143143045,227.3406016042041,214.93025161798454,219.21215560572327,197.17810965582888,198.31375160658973,203.6374493576739
21,1999-07-26 14:33:30+00:00,257.06110289896924,267.4907934117806,272.8394013029494,270.5190416331307,256.63757272240906,227.72464937565618,208.46015977464518,222.34052594759714,225.45925868536267,219.69741528992512,222.0883698875492,206.72069949726108,206.2124397953678,206.75069995220798,208.45125410640756,218.66400410819688
22,1999-08-12 14:12:06+00:00,247.0591727236601,255.38181128762537,265.5854304995767,247.38005730998,223.4119837576605,206.14962932900613,204.34452900600616,208.09547851674927,211.7536784742943,196.43205836393275,199.22660868126528,198.15579183754136,191.34409981324237,,,
23,1999-09-20 14:17:14+00:00,268.0679319226447,275.25020192628216,284.9534747387036,264.58911817378305,242.52003726805412,221.57341826081358,204.6180119138221,222.92863756348729,229.56398256162996,207.90215334576422,202.52187051011094,200.91587116825417,189.99254395513145,,,
24,1999-09-28 14:33:39+00:00,278.9823919312827,289.4210388990667,291.6390760136745,274.85840931152615,257.3799298293862,233.5104730333434,228.09155847527876,253.49891944743666,268.43702509980295,238.62599925884842,217.5041484081482,204.06117238759464,203.1848291259267,192.5448691318669,195.52789091835137,216.99940629218227
25,1999-10-06 14:17:15+00:00,264.1092281845041,270.85075933551764,275.0093602341086,251.0984860957712,238.484842675077,220.2228608123333,208.66969893714963,225.8632366256724,242.3808310695015,222.7432475741804,206.1030024056993,194.85017779852066,,114.16857028030064,121.44469574196935,119.54275526513435
26,1999-10-14 14:33:38+00:00,273.0772645595578,279.6941085245325,286.6419297270414,273.45872685218444,259.2177261700566,242.25142571353388,220.6911316887749,,,266.27251337915754,208.72146528730343,190.48160866997563,187.18112502145675,105.96876643386446,114.15819141528671,105.2117913381172
