dates,satname,nzd0536-0000,nzd0536-0001,nzd0536-0002,nzd0536-0003,nzd0536-0004
1999-07-16 22:13:35+00:00,L7,327.32,316.65,329.66,335.04,329.72
1999-11-21 22:13:35+00:00,L7,327.44,316.81,310.65,320.96,326.50
1999-11-28 22:19:44+00:00,L7,341.07,334.47,323.87,326.17,328.07
1999-12-07 22:13:41+00:00,L7,327.45,323.39,313.37,316.69,318.47
1999-12-30 22:19:45+00:00,L7,332.15,327.45,318.26,325.91,327.95
2000-01-24 22:13:35+00:00,L7,344.52,338.17,330.65,337.66,340.57
2000-04-13 22:13:06+00:00,L7,309.65,301.15,296.89,299.40,303.78
2000-04-20 22:19:15+00:00,L7,340.52,328.66,321.43,325.35,333.83
2000-04-29 22:13:05+00:00,L7,312.75,304.06,295.10,300.74,298.10
2000-05-22 22:18:57+00:00,L7,324.45,308.78,287.83,307.89,314.43
2000-05-31 22:12:42+00:00,L7,300.57,281.40,281.58,303.39,281.75
2000-06-07 22:18:48+00:00,L7,328.75,325.14,320.87,336.34,347.99
2000-08-19 22:11:49+00:00,L7,469.86,340.05,379.20,521.56,328.30
2000-09-20 22:11:14+00:00,L7,329.98,323.16,311.02,315.37,325.39
2000-09-27 22:17:24+00:00,L7,322.78,318.40,305.18,309.25,317.30
2000-10-06 22:11:11+00:00,L7,316.66,306.61,300.15,308.54,310.85
2000-10-29 22:17:19+00:00,L7,339.67,332.67,318.05,320.95,328.30
2001-01-01 22:17:21+00:00,L7,329.69,327.46,317.15,326.60,334.49
2001-01-10 22:11:15+00:00,L7,,,,,313.55
2001-02-11 22:11:12+00:00,L7,345.89,349.80,336.83,339.78,340.85
2001-03-22 22:17:09+00:00,L7,318.65,315.30,308.85,312.23,310.29
2001-04-07 22:17:01+00:00,L7,320.22,312.86,300.45,305.98,308.37
2001-04-16 22:10:54+00:00,L7,317.47,315.41,306.09,308.20,311.36
2001-07-05 22:10:09+00:00,L7,319.10,319.04,317.58,315.77,303.96
2001-11-01 22:15:17+00:00,L7,318.33,310.23,302.68,304.81,313.56
2001-11-26 22:09:21+00:00,L7,330.72,319.87,308.86,320.47,322.52
2001-12-19 22:15:37+00:00,L7,350.57,344.51,330.76,335.69,344.23
2002-02-14 22:09:41+00:00,L7,341.98,327.62,328.21,327.26,338.39
2002-05-21 22:09:29+00:00,L7,308.49,305.71,295.31,306.47,315.96
2002-05-28 22:15:34+00:00,L7,336.77,324.77,329.24,511.14,612.62
2002-07-31 22:15:11+00:00,L7,327.44,327.68,319.54,324.72,328.36
2002-08-09 22:08:57+00:00,L7,,,,,
2002-09-26 22:08:32+00:00,L7,348.97,350.78,313.08,583.29,585.51
2002-10-12 22:08:26+00:00,L7,326.29,324.35,307.42,315.25,323.68
2002-10-19 22:14:44+00:00,L7,330.39,323.22,309.00,308.71,317.27
2002-10-28 22:08:34+00:00,L7,,,,,320.91
2002-11-13 22:08:42+00:00,L7,316.26,305.81,299.75,304.91,306.99
2002-12-31 22:09:08+00:00,L7,321.91,314.82,301.47,307.82,310.95
2003-03-21 22:09:27+00:00,L7,351.38,354.27,336.76,338.56,343.15
2003-04-13 22:15:43+00:00,L7,323.45,313.76,304.74,309.11,318.63
2003-05-15 22:15:40+00:00,L7,319.25,316.48,302.17,308.77,317.53
2003-08-11 22:03:51+00:00,L5,328.47,328.97,322.92,318.68,323.29
2003-08-12 22:09:11+00:00,L7,73.10,124.60,220.07,302.04,
2003-08-27 22:04:09+00:00,L5,323.48,316.61,308.91,306.60,313.00
2003-08-28 22:09:09+00:00,L7,332.07,325.38,313.87,315.35,326.16
2003-09-12 22:04:26+00:00,L5,330.74,326.19,318.31,333.13,348.39
2003-10-07 21:58:35+00:00,L5,314.68,310.35,302.99,306.83,313.12
2003-10-15 22:08:58+00:00,L7,344.71,348.61,329.01,327.74,340.56
2003-11-23 22:15:38+00:00,L7,323.30,310.43,298.40,310.64,306.29
2003-12-09 22:15:42+00:00,L7,334.42,325.84,315.09,312.20,318.86
2003-12-25 22:15:51+00:00,L7,337.86,330.11,316.85,321.20,326.72
2004-02-03 22:05:50+00:00,L5,311.63,303.27,297.17,296.62,303.55
2004-02-11 22:16:05+00:00,L7,334.31,329.53,318.88,326.20,328.58
2004-03-31 21:59:59+00:00,L5,324.06,316.89,312.32,315.66,329.21
2004-04-23 22:06:53+00:00,L5,339.49,343.24,318.86,319.89,327.15
2004-04-24 22:09:55+00:00,L7,539.37,507.26,547.00,585.31,592.10
2004-05-02 22:00:57+00:00,L5,295.56,325.76,295.12,292.18,290.62
2004-05-18 22:01:26+00:00,L5,332.84,331.28,325.29,327.74,334.25
2004-05-26 22:09:57+00:00,L7,324.73,321.19,309.32,306.31,314.42
2004-06-10 22:08:17+00:00,L5,326.51,326.38,329.34,332.16,344.09
2004-06-18 22:15:59+00:00,L7,357.72,380.09,570.69,575.85,
2004-06-27 22:09:48+00:00,L7,495.52,514.64,490.99,586.07,590.76
2004-07-05 22:02:51+00:00,L5,323.58,336.67,330.63,316.48,321.37
2004-07-12 22:09:13+00:00,L5,318.47,302.93,301.48,320.33,321.58
2004-07-21 22:03:15+00:00,L5,349.47,362.16,330.21,331.86,333.35
2004-07-29 22:09:38+00:00,L7,311.37,303.90,296.99,298.81,297.16
2004-08-22 22:04:00+00:00,L5,316.27,311.56,304.44,317.90,323.60
2004-08-29 22:10:22+00:00,L5,320.58,314.92,303.29,309.58,317.21
2004-09-06 22:15:40+00:00,L7,,,,,
2004-10-08 22:15:27+00:00,L7,323.34,319.94,307.47,311.00,323.47
2004-10-17 22:09:26+00:00,L7,352.36,353.31,331.35,332.98,343.87
2004-10-24 22:15:44+00:00,L7,316.54,306.63,306.38,307.41,312.68
2004-11-01 22:11:49+00:00,L5,342.69,342.82,322.85,329.51,335.16
2004-11-09 22:15:54+00:00,L7,313.96,306.16,301.04,300.54,312.48
2005-01-28 22:16:23+00:00,L7,352.84,354.75,330.79,337.49,344.83
2005-02-05 22:13:22+00:00,L5,322.25,312.42,303.43,303.18,313.13
2005-03-26 22:10:28+00:00,L7,330.60,320.87,312.44,314.95,326.37
2005-04-02 22:16:37+00:00,L7,319.56,318.37,306.23,311.60,321.93
2005-04-11 22:10:22+00:00,L7,517.25,444.03,494.05,510.72,585.51
2005-05-12 22:14:14+00:00,L5,323.39,325.07,305.76,315.44,314.84
2005-05-21 22:08:08+00:00,L5,338.08,385.70,463.68,407.94,385.59
2005-06-13 22:14:31+00:00,L5,351.79,358.04,347.65,232.48,
2005-06-14 22:10:13+00:00,L7,348.50,325.78,325.84,325.24,325.90
2005-06-21 22:16:23+00:00,L7,346.30,323.73,431.98,483.28,501.17
2005-07-15 22:14:43+00:00,L5,329.44,322.56,305.52,309.04,312.81
2005-07-16 22:10:12+00:00,L7,,,,,
2005-07-23 22:16:23+00:00,L7,331.45,327.19,300.82,308.74,313.67
2005-07-24 22:08:38+00:00,L5,329.04,335.99,325.22,324.54,330.96
2005-08-09 22:08:46+00:00,L5,331.97,327.88,,,
2005-08-16 22:15:00+00:00,L5,302.39,292.44,289.30,296.11,295.97
2005-08-17 22:10:06+00:00,L7,371.84,,,,321.85
2005-09-02 22:09:58+00:00,L7,321.03,314.69,306.03,304.77,308.44
2005-09-09 22:16:04+00:00,L7,,,319.50,,
2005-09-10 22:08:55+00:00,L5,332.23,323.66,315.43,318.20,327.09
2005-09-17 22:15:06+00:00,L5,326.49,322.60,316.12,314.45,319.24
2005-09-18 22:09:51+00:00,L7,,,,,
2005-09-25 22:16:02+00:00,L7,327.37,319.79,307.14,305.91,312.43
2005-12-23 22:10:27+00:00,L7,331.44,319.79,309.08,313.76,319.62
2005-12-30 22:16:43+00:00,L7,,,,,
2006-01-08 22:10:37+00:00,L7,323.00,310.75,302.76,303.59,310.05
2006-01-23 22:16:59+00:00,L5,344.63,337.28,328.55,331.86,342.53
2006-02-09 22:10:49+00:00,L7,322.43,312.79,304.93,314.55,322.01
2006-02-24 22:17:41+00:00,L5,311.87,309.55,303.28,301.99,307.77
2006-02-25 22:10:52+00:00,L7,329.65,319.01,310.13,312.79,316.01
2006-03-12 22:18:01+00:00,L5,317.87,315.84,304.05,301.73,308.25
2006-03-29 22:10:52+00:00,L7,340.97,333.22,326.05,323.77,335.04
2006-04-13 22:18:38+00:00,L5,324.19,319.19,312.05,315.18,318.04
2006-05-23 22:17:02+00:00,L7,309.49,301.86,298.14,307.53,302.97
2006-05-31 22:19:19+00:00,L5,356.17,371.86,332.81,339.17,351.22
2006-06-01 22:10:50+00:00,L7,136.49,149.44,150.10,189.89,191.69
2006-06-16 22:19:34+00:00,L5,527.22,454.25,344.33,274.78,324.32
2006-06-17 22:10:46+00:00,L7,349.91,345.25,325.11,322.33,332.85
2006-06-24 22:16:54+00:00,L7,120.25,148.29,158.72,148.96,176.50
2006-06-25 22:13:31+00:00,L5,314.45,333.41,332.64,333.81,331.98
2006-07-03 22:10:40+00:00,L7,444.71,481.83,534.81,491.45,465.56
2006-07-19 22:10:32+00:00,L7,306.37,296.19,279.49,289.50,285.22
2006-07-27 22:13:58+00:00,L5,330.20,328.95,326.67,313.99,331.43
2006-08-04 22:10:28+00:00,L7,318.31,313.91,302.63,308.20,315.11
