,dates,chi0304-0000,chi0304-0001,chi0304-0002,chi0304-0003,chi0304-0004,chi0304-0005,chi0304-0006,chi0304-0007,chi0304-0008,chi0304-0009,chi0304-0010,chi0304-0011,chi0304-0012,chi0304-0013,chi0304-0014,chi0304-0015,chi0304-0016,chi0304-0017,chi0304-0018,chi0304-0019,chi0304-0020,chi0304-0021,chi0304-0022,chi0304-0023,chi0304-0024,chi0304-0025,chi0304-0026,chi0304-0027,chi0304-0028,chi0304-0029,chi0304-0030,chi0304-0031,chi0304-0032,chi0304-0033,chi0304-0034,chi0304-0035,chi0304-0036,chi0304-0037,chi0304-0038,chi0304-0039,chi0304-0040,chi0304-0041,chi0304-0042,chi0304-0043,chi0304-0044,chi0304-0045,chi0304-0046,chi0304-0047,chi0304-0048,chi0304-0049,chi0304-0050,chi0304-0051,chi0304-0052,chi0304-0053,chi0304-0054,chi0304-0055,chi0304-0056,chi0304-0057,chi0304-0058,chi0304-0059,chi0304-0060,chi0304-0061,chi0304-0062,chi0304-0063,chi0304-0064,chi0304-0065
10,1986-11-03 13:58:22+00:00,195.9839360938809,163.94851767155987,178.66325956313918,183.37966746548662,174.53589905762323,180.87977503403,186.5553658565343,175.46628207666413,,,,,,160.0977341904812,166.9990014297883,155.60965469199795,145.91375326541822,154.81454062761838,147.31860197406866,140.79560330209802,123.41616605678864,111.28896265791673,123.84618733807167,139.56783119176805,148.3422715421178,152.06006002858288,151.65067529423763,171.7563711288027,159.991626320557,134.8302208809542,116.75462762141946,113.55277896423978,131.06193128117832,118.34985307602253,113.85083222642743,125.88751139338491,116.74001316518209,92.07820778274646,99.1915426326115,116.1101033732716,137.3387839064959,139.49003782714755,140.08222061598525,155.0854284661604,151.89834127376628,127.73408053978697,119.44838287197712,122.26336237843717,127.662545919964,112.64421839704838,102.92195272085664,99.49646623027331,108.43563395259395,122.33975499107429,123.61092363545886,114.47221528088328,128.96827870081205,125.69587196167977,131.9223595956594,129.9479971998171,133.14561551076628,144.78869476486742,142.4999498235047,150.53543895035452,170.16837166612544,174.00185186318345
11,1986-11-28 13:51:58+00:00,196.44804518000845,155.36782153915757,172.49469826665012,185.24283652912146,173.97380344924522,181.71347730786292,187.10187001455003,175.66338643414736,,,,,,151.02714609629496,168.24599035334373,164.61937085469626,148.7692889253279,145.5426091822046,144.58389489697566,126.13638666029138,122.96738191275817,108.23251709442286,106.50744769556007,116.91672583017197,149.8457834769941,161.60227752854186,148.49131244425,145.89082514623516,157.76846789911522,146.03056992185395,102.62631877994409,93.37912683604708,104.95863671887419,92.58423141014708,80.80361850557367,103.44646461011385,114.88344595770441,106.08036350659532,102.63822500847121,104.07603840032544,111.57194865486866,124.48082606741735,142.29780129778578,139.27767675503205,132.10554360431502,129.1063180974845,113.54815766479564,87.68629160459099,94.24293230279264,122.60246278764689,111.0037717194501,105.4976148520118,104.93914299361505,117.79519904236274,122.19324956803806,116.47439362398423,118.8460412348004,114.21120209672986,115.92154080945346,123.87528351821133,128.64982267481696,140.36491933937532,135.5152954699796,136.59140640425824,149.24060806636697,169.20485732624473
12,1986-12-30 13:52:55+00:00,184.86887468518455,169.053405595036,193.48949387309375,188.55931356024183,186.45572903594578,192.45198073472451,195.22574020826363,194.62706732367752,,,,,,162.4882758628617,179.43302437048976,170.63644772546888,160.69316895922833,149.9321258947178,153.57078735872147,144.92822040273396,139.8409650103783,138.0356578161441,123.04639457382396,126.96682153919596,157.3978934361438,165.33063724224505,150.22278001673874,149.09390245141108,141.86578650340965,136.72475417886545,114.53605320066129,109.85119133644812,110.1253297039022,110.7311056939301,90.25386715117489,98.55518838034638,116.13776864049923,122.61973433416969,112.58875056874527,110.67757896157704,111.06390437170796,118.06829815392973,129.78944325196025,131.71696865612267,138.22464241893198,126.42251905809749,124.16237752904343,111.79332663494176,100.466193346481,110.44819315318385,109.94027009452995,103.6851359963288,102.17098971301456,117.83863563776461,120.29294852198757,119.99591970548184,127.09573441690259,126.35092170418795,122.15274008026623,131.79613549834198,133.31627911205226,145.17712011104578,139.4264878133773,147.75471534215268,168.39356993053124,174.21882036780033
13,1987-02-07 13:59:57+00:00,,191.75461351186036,203.23097053161794,203.48856954833894,198.79029745962436,209.57184172286404,213.8925088059816,216.92859648525004,217.79891766342791,225.0702024292999,203.0838343045766,199.69432752071526,190.812386068638,194.43088766061302,192.9811630857435,186.82426661133195,191.29361436299882,177.75336401631768,159.4211285903367,156.1313642833782,152.39323996276545,153.93988067922965,158.1942668517306,163.20534032548701,165.20629995937915,166.56869342148718,158.26652168016653,182.75299183760285,165.27771106249745,147.00021812010726,135.95389873824058,131.4383594613717,131.27460553366603,120.98251704502925,98.61677657717512,100.91351556202184,119.13694539117724,129.87655140130332,131.25273482845108,138.75528746502042,139.08381047325042,133.34019306696325,150.2949168929772,157.71783105302984,146.6656542943328,127.83320698630725,136.2252186828856,136.42441807778107,118.67466797467466,104.64512670037325,120.34354552050388,101.91695165942382,96.55372750307234,132.8590314805468,146.78385027055063,141.78919269308864,138.21559010886716,137.02165941970966,133.27199445556832,130.94591637523052,143.66297629284014,164.92548725150027,170.32364322891289,163.1164443498498,176.01520494838232,177.4461799933968
14,1987-03-27 14:01:45+00:00,183.85509193499874,202.21393742801186,210.58812805034862,201.12990972425865,201.65090781822002,208.4778897154164,217.29257174796797,228.193165585692,,,,,,207.7307771018085,209.53390845310147,210.1206427660582,208.33250238573015,168.90384114042843,151.64503412454647,172.6501407705933,182.49065153376307,165.24511870204162,163.71167027636298,171.9259880480647,162.6606894587132,185.9958964677769,191.90122345427727,181.96859600610355,167.36888193997322,164.41515535080273,160.7744405110149,151.50525864690692,132.50159001518696,115.35124919061043,106.12596150261606,120.19203756416938,129.5659370272075,130.68023296213843,133.01349897290072,145.4376237210262,147.5594538751877,153.21898599104418,154.03480636886817,159.56456949227157,164.6584288218687,145.89900700565607,133.73912590578686,122.54173529405875,131.06735487357622,139.88211928667772,125.49382627395084,96.96645158682018,102.84621939324305,125.22179338547717,148.62024738344138,137.72980888232337,147.44471811049365,143.65194017163122,142.36598440701442,128.84942292260783,152.799749466425,160.62286745292997,173.601053539919,180.31492762897796,200.85184902923592,198.80259517136338
15,1987-11-06 14:07:20+00:00,,,,,,,,,,,,,,145.08809747423754,,,,,237.33207679797272,228.28397179985407,204.1412329071095,192.6029541840038,194.50206543787712,185.43868753643153,186.86623349057913,193.3974843059912,159.63424798939846,147.37435978614263,141.70184834142015,139.71154343318562,139.28952501088656,124.50670565035854,120.15348173587083,106.97513384657327,107.25765330225205,112.82563899200548,115.878140631381,127.95222243086387,129.04974623044848,118.15055120905112,132.7975310278943,132.9739721768558,139.43773851854843,136.166216651544,122.26032758391402,118.88911258872471,106.40623372667719,120.38536747318841,118.77143921447163,105.0890499510922,111.70002120105931,107.70036355307103,110.02610702185956,124.28929647498269,123.4296984995628,122.13621400855145,107.80050313724698,104.9498156732524,100.0672510441774,106.5010224110138,126.92939676988458,145.4516153424043,153.7249313643567,158.01104919373586,170.2009139800295,169.9710206332964
16,1987-12-08 14:07:53+00:00,,,,167.19990506815162,149.72564473247905,146.5402556168296,136.56715732505154,,,,,,155.77310030907725,175.9978979208933,163.61468661934748,,,,248.32071893955197,218.0422040605353,230.24463561664686,240.67612321403507,,221.1810615806578,213.9830789852079,213.03038048924483,181.60428575813893,171.37293823854367,163.51527605377447,140.81607875614145,137.29387253257903,137.06867228579318,128.84139227703974,128.3915014945852,118.30789348224137,118.29034968989906,123.40409337240783,132.89686144438576,133.15318883120537,128.6765110494277,137.809839875051,140.3382844617821,138.43490442107984,140.0403244063503,150.61492600302228,126.48838186195076,115.41908859031084,113.56427015484547,116.94303550597786,114.96943526756569,119.56841227337151,118.31956794469323,116.63304880997688,121.60499661902017,134.56396763889214,138.9924291322557,122.76335832398462,114.37011672095784,111.7481568531554,116.36976286174234,130.6288587190761,143.95924553640646,150.0465423009225,160.88073399501627,170.31843579597086,169.90407209004798
17,1987-12-24 14:08:08+00:00,,235.8774143903952,,196.97012213031496,155.8090150893077,166.25332828461444,127.09837559566031,,,,288.5458706344371,249.7011943237012,200.25575484791815,201.38917422574974,190.55327896816513,,,,256.74396644109186,230.8812361727758,219.41858846912493,236.7749433003389,,246.4486836139129,223.41712841932082,219.5168815730392,202.28930030032967,179.8480329605144,171.6713800298774,159.85913129432944,143.15005836881895,135.38915932598564,134.8989340354638,131.0177046155737,122.06773308771419,126.0400637712113,129.55072293455393,139.3381890421353,135.61622038536197,128.851481600735,136.06393069071473,154.70674033388988,156.97477444826038,157.28584480964275,154.17102602994305,141.69508569750985,127.37246223587213,117.01736913114203,127.44858422572469,120.01181663176379,112.8112013545221,122.20095841220228,128.51423924855402,125.15817877209162,140.83192511538965,140.0529184963574,135.82847180415365,124.94746893889015,122.00922574316706,119.53205615831718,131.30259133922215,156.07939204974835,151.30625930387492,163.0122163516385,179.17168013980117,188.50859487353475
18,1988-01-18 14:02:48+00:00,,,,157.53973513289745,132.47806260400205,131.23442818382517,124.9862865445245,,,,261.4346846369479,231.51148787944643,184.01344988220734,178.10972169630028,166.15266131361173,,,,240.38877120613992,244.4192768573682,229.25791692764113,209.46782295855922,226.9273073475187,276.42887216567,253.28136258318617,231.0324334873152,204.71574830128316,185.7378309453286,175.58713645515752,146.08023635498228,139.49963182131637,136.7251760286261,138.77227169220075,141.04952650413406,127.86767259098558,133.80941143937432,131.63789999068536,130.99444739132417,137.48671726535,136.45276441502654,135.31820283520616,129.84164638808213,154.33007325658838,159.99252724715396,156.9338765508072,138.3375601198177,112.55056402857115,105.35705204465901,125.67442382547699,114.2335042534287,108.14644306601568,117.44979434539658,118.95081280091671,124.27066494720287,126.23768336605038,132.12518152152305,134.6373208086005,135.8215505142154,120.49105304299098,120.58741991894202,139.30877781462166,147.26312899835514,149.5930496936883,154.54863450888803,174.2110554682254,181.66952373561554
19,1988-04-07 14:03:21+00:00,,200.71232447898572,232.93319677614068,222.523525681169,156.67271506266684,124.18004931023941,93.77320615957748,216.59366008632765,,,247.217612928345,247.99094039204297,,214.35832344363988,213.2617878804123,,,,232.51185403588318,229.46997260219212,228.1671548063593,223.37277653822176,219.11633789656273,222.7985307026873,213.99764743847945,213.13283590714224,197.86845070510333,207.86350707870724,199.22613518246376,180.20525947858064,152.14068734756276,130.3828343429316,121.12498101447187,128.81149744029665,143.5319472719006,141.2334242058845,128.01007967321627,116.17913507259243,114.2499419719478,116.14447502480087,129.70845559854425,137.38146989517213,143.8166506685854,147.12417886786534,137.22522674565974,119.20474999691513,121.95299874468867,128.54073861073212,116.46289982713131,108.18481064276787,110.34537645717495,115.55164574214922,117.5115433188601,111.64570600512062,109.10357033549366,120.51318285165223,123.43454660903292,125.51781007441014,136.50199566897456,136.78963559452137,135.3608766476412,143.14708494399113,149.6408108009022,157.0679385444388,176.43028990054276,170.42803367860358
20,1988-04-30 14:09:40+00:00,,187.39748069975482,214.9396275663737,195.82348378462163,140.85096363897762,112.3703054633587,63.785429790246944,212.38943676273385,,,242.4425806265039,248.28650192187314,,,224.37776820370559,,,,213.96373220874688,220.60303831304464,229.44772816074868,224.89413915552802,226.71071592360147,220.31064824681533,209.37170375411515,214.062643128583,195.96716620715898,190.09151389881367,191.07311628136074,180.92270647535304,153.90451363990894,137.04571542134534,129.93465202242805,125.18419883734347,124.6042635340915,136.89115069611367,129.3731889689555,118.68796368822412,118.28142766612463,121.92546844922387,117.16627034855046,126.98181984701692,144.97038579748863,139.3185498817266,124.3561344189726,123.67110002459052,124.7805198600781,119.42140553677704,116.49884862093239,111.68589282409104,108.41530968164193,108.85677233468871,114.05303333837578,118.87051558680939,123.22743213514121,123.73707672448428,121.97678787709515,132.64050140928015,131.9058432050894,126.75070777956313,136.7957460291974,155.9324869982868,158.4514796901277,154.1242984326792,174.28672413901694,171.31924561187788
21,1988-05-16 14:09:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,162.55650799150476,,182.25557058309136,173.02162284412458,184.36653621154278,177.20900065749981,160.58228532325927,138.58049501442412,124.905878265021,121.6815896750198,126.22909472003617,121.50789531838439,120.14895524301714,113.08703284602407,125.43623930956439,121.5385724827041,122.04918762947325,125.27153075995001,122.48419924430449,125.42537423781171,105.64230656556785,92.49292512464024,94.53698771295291,108.71848840812802,81.13407171770376,97.3564032360143,108.33609422691684,103.29017940916103,111.92956068806421,120.83306188410886,123.07327747394127,132.31857291647054,125.03182824615766,125.99480795795995,129.810334461892,132.03348143230846,141.80564375111015,161.18310420519452,165.72875500773603,165.2270988859562,182.94505866129992,188.25825721416933
22,1988-06-01 14:09:57+00:00,,,214.91244950595743,211.9541492790932,170.1532834862733,111.83517818024724,152.75116431941845,211.52883286857423,,,,232.6355270756728,150.96412835522537,,233.7219829995567,,,,186.2541434273266,180.56550517339122,196.85764089161597,209.4514741875404,213.78724029244825,209.7189283302461,191.00826555972043,215.33149985681408,195.73736229658186,183.93979672835425,172.8832253774051,163.04149264488805,157.13320184313312,132.8161374365522,126.66866307068219,122.23287258129247,120.69891948966392,127.73561173272351,129.8046656226908,119.97170526705685,119.82415745450808,116.37694155992895,115.19695708634544,117.76315311180304,115.56268434457104,121.98561264995121,123.764707313734,119.09001642749844,109.74793296045084,98.91922087229116,100.52670528782309,104.87747415547884,106.36981612560074,105.73163170718874,95.22980850529989,100.41994504596857,116.309663688043,111.8173135691865,109.87497687625333,117.60663454891794,123.34314275250793,117.55729379898601,125.69577198052119,142.6713170897052,142.78811186094543,142.86784857732852,163.10692962214716,159.88753542515906
23,1988-06-10 14:03:48+00:00,,,,,,,,,229.34544875911882,230.49880835347835,224.79223682787412,,128.24373149911736,169.73350724174995,235.18058858854178,,,,203.04378999077102,187.7587341853196,198.0654040412718,217.046597287392,213.11641703773836,213.6679540134445,218.5056837618793,224.27773947018835,199.04396198275913,195.642465196853,188.7337469924992,179.35017348856888,175.1088469434331,156.95331765755458,138.16600660552703,119.32157004846103,139.71370883075411,144.81766811956385,141.10543688839886,133.53939961866254,125.11028059000466,125.84340360902058,138.85649980566163,129.54037710661558,125.52790101227542,144.2878194920777,141.3402219698728,,,,,,,,93.2665676027799,111.54270619665931,127.00302615252042,125.5712730684769,130.92811483702485,136.17305063823937,135.0348607487548,121.50078569547298,135.57650177137916,150.89456439743583,157.42939515565817,157.67299771260133,173.01234915955166,175.41373975796708
24,1988-07-03 14:10:07+00:00,,,,231.19500705174158,226.40520042414866,219.05945713215215,217.79707501467146,214.87716847774576,205.63719040012234,215.83264451206435,209.83030894758176,,172.07078329436334,209.0308814159472,235.86951843056337,,,,199.00790570015516,190.65184049132122,187.44810171184932,190.96808207471452,199.37372142623406,189.4997022327883,195.4938631329938,205.6595414042237,,,,159.0867850921205,,,,,,,,,,,,,134.5419991538866,142.51445157335257,142.88765608331903,121.65477054829964,114.57972529024518,113.36107180780323,108.2577882471602,115.22712620092447,112.88107543421575,109.43011883973105,112.31068511763928,116.04887303646159,120.4483543295866,120.09038647867197,137.08881166941666,126.61192856281703,111.7518594837587,114.25319882837951,126.75138775245259,150.2119016477297,147.11465387706525,146.65753766061835,152.27491636504317,153.59690251896342
25,1988-07-19 14:10:09+00:00,,222.90238863062865,241.04856564247495,244.46333432312096,238.80666104760007,230.91885645565455,231.79850747297232,217.64928429019102,218.65892472639308,226.71509877401553,219.30097868591025,,208.52149846817966,228.1491433842536,243.14537043134322,,,,211.12302366819003,189.9119986824299,180.32631688459514,195.44453147153996,203.64992357016106,198.18321605289532,202.3774741273713,233.5064969581713,208.28898738434782,198.16573165172412,192.46302022901574,174.70723214838551,169.49520931732025,173.48543480964327,162.38821604074195,135.97803382057123,117.68195390714371,131.6307220369606,143.64031833553136,142.59299457649624,141.1709698553391,139.99166030705226,137.0693321754442,145.97210678379614,156.50723223755864,155.64379965422762,148.84080036063799,138.8052016612276,129.26324891455698,121.20803889400496,118.00522124647168,121.93527535291113,133.78948230343116,131.25972896544513,128.53062741164578,135.06081213044243,132.6303997572428,130.7943358368127,146.70540726479618,141.43826366093418,125.82785516743625,124.93895156867504,136.4909944012506,164.63687735414965,171.65732099242945,165.3279766886147,174.59128262588123,169.81522053819393
