,dates,chi0145-0000,chi0145-0001,chi0145-0002,chi0145-0003,chi0145-0004
0,1986-02-04 14:04:23+00:00,190.1614373586513,200.39310888853322,185.8566408239992,170.92089900414703,175.54586899671463
1,1986-07-30 13:59:40+00:00,,,,,
2,1987-12-08 14:05:53+00:00,176.49137936949205,179.92800238945802,147.52291058186597,151.73848833048993,157.04137369774207
3,1988-02-26 14:07:12+00:00,197.53792251810842,202.94574862394063,181.35810291365,183.95482911848345,
4,1988-03-13 14:07:22+00:00,177.78719625266444,178.5466295842386,156.1545890897987,153.092879435344,156.20981527181493
5,1988-06-17 14:08:03+00:00,,,,150.2829249661024,153.6948902872527
6,1988-08-20 14:08:12+00:00,182.3931346935109,190.418360780261,156.47681764777005,160.6856366162216,
7,1988-09-21 14:08:10+00:00,194.18808408505237,194.80047309082278,166.87645101304648,173.09621416757608,156.6113482507186
8,1988-11-08 14:08:03+00:00,199.59378536276253,202.08399594265583,171.87758384658252,169.37809913985035,165.02154734527406
9,1989-02-28 14:07:14+00:00,181.48176765740183,190.4136672568663,168.7655017467991,176.51299178277807,171.65808852149848
10,1989-05-03 14:06:13+00:00,188.3841484224631,192.46184491363272,166.35524524415874,166.47219077250367,160.2544648379041
11,1990-02-15 13:58:56+00:00,183.96605444069007,190.535528547065,180.2977203377083,177.79927149416358,171.23931685324726
12,1990-05-06 13:57:37+00:00,,,,,134.19457928023547
13,1991-02-02 13:58:00+00:00,184.32974805741216,189.13097948435336,173.72940316037557,176.2262547160629,169.31904682206806
14,1991-03-22 13:59:00+00:00,198.37062432160667,201.1898398747491,200.00421371693602,191.01957894720726,
15,1991-05-25 14:00:04+00:00,177.3825554276521,182.04845623061345,162.89398205091152,162.258310949652,160.0837909960892
16,1991-09-30 14:01:25+00:00,197.56568229215594,194.25820758305886,179.40431396614565,177.7227481568437,175.64207865397574
17,1991-12-03 14:01:54+00:00,198.55558488161478,202.42619180879245,183.20124758129742,185.56641936380552,171.47359583354577
18,1992-01-20 14:01:43+00:00,194.52207132275512,190.38488690056715,182.6362163291074,180.30567370320392,174.28362866324167
19,1992-02-05 14:01:40+00:00,196.3146685250142,199.75550228863617,191.07358575584686,185.8197939346323,174.8153408237407
20,1992-06-28 14:00:40+00:00,,,,,168.05802845358272
21,1992-12-05 13:58:39+00:00,184.00811326494318,187.83551082955006,171.46771897915136,170.8524022220613,170.57052366551906
22,1993-01-06 13:58:59+00:00,,,,,
23,1993-01-22 13:59:11+00:00,195.49017157471008,203.11582201309625,187.85387895793173,179.5249022951569,181.67761342297928
24,1993-04-28 13:59:53+00:00,191.73884422013248,192.18784340633437,177.02230380565754,178.31241184791878,173.04941009588856
25,1993-05-30 14:00:00+00:00,,,,181.89478919880548,168.21411407852133
26,1993-07-17 13:59:51+00:00,,,,,163.284920883446
27,1993-08-02 13:59:50+00:00,,,,,159.34991962261623
