,dates,usa_CA_0235-0000,usa_CA_0235-0001,usa_CA_0235-0002,usa_CA_0235-0003,usa_CA_0235-0004,usa_CA_0235-0005,usa_CA_0235-0006,usa_CA_0235-0007,usa_CA_0235-0008,usa_CA_0235-0009,usa_CA_0235-0010,usa_CA_0235-0011,usa_CA_0235-0012,usa_CA_0235-0013,usa_CA_0235-0014,usa_CA_0235-0015,usa_CA_0235-0016,usa_CA_0235-0017,usa_CA_0235-0018,usa_CA_0235-0019,usa_CA_0235-0020,usa_CA_0235-0021,usa_CA_0235-0022,usa_CA_0235-0023,usa_CA_0235-0024,usa_CA_0235-0025,usa_CA_0235-0026,usa_CA_0235-0027,usa_CA_0235-0028,usa_CA_0235-0029,usa_CA_0235-0030,usa_CA_0235-0031
0,1984-06-10 18:20:05+00:00,218.80308893715295,223.49058861054922,228.59865444771154,238.23601316301526,239.34574598643403,231.17329765712526,229.28751686756507,228.5817253934155,234.24034250644021,236.71529793060182,244.3833398585815,244.73798068159962,238.42204154375318,235.37457275107923,238.57947889156145,239.78933683649856,233.51344259303607,230.83939428237903,224.08184713686902,226.23277702492655,228.1218046817723,244.18246344824814,246.240606231834,245.83772707278158,241.77597160444768,255.55083823053218,251.39164437144169,241.014008949361,242.58249210114263,235.56081917175538,227.8025341024619,235.66912375931355
1,1984-06-26 18:20:19+00:00,220.3065923134019,237.096171386626,247.9935037657358,244.99518903264115,238.05341299868348,233.5641870128585,233.54057673343524,230.6132601021905,237.92308620975672,246.17493315704888,245.31772475940292,253.55582082924886,241.60362850136713,234.63361588899895,236.7880169492355,234.20888453846482,235.78846502955727,231.3797906188211,235.35850893086814,235.61356002436978,242.41689550345157,248.82322824770426,254.94840714298954,242.7984123099793,248.31330169530384,263.2937472590144,255.42181545144405,240.78098416972105,234.300197505863,232.0588160178951,226.20130000684054,231.1406816187987
2,1984-08-06 18:15:10+00:00,231.29284674176134,236.79262437073712,244.09626320831993,244.4800653697914,241.82873716491932,243.64875723355166,234.0437659453807,232.77593730923408,232.93024197787983,242.26995996362493,242.13736622167926,248.57770687344828,241.15937187308455,239.14435379890872,238.08895053876375,237.89173239352328,235.9399399923195,228.3760989365663,235.93509098927456,236.33813759403517,243.60709296775943,250.06032748159765,254.75782843535913,249.86102565242197,246.85068731607058,262.1565107546759,265.27484496518,244.92254815576243,241.2052531266281,237.17300480847317,230.37273223421334,232.6056593320825
3,1984-09-07 18:16:09+00:00,236.022578545365,243.99422478175083,254.3415851489757,256.0276967439807,254.46875419858077,251.00896004399425,242.44645451727934,246.46364034176634,246.76103047938855,247.6637308913712,254.1966422807432,253.4194023599939,254.0176820733149,250.94174858202834,247.23361391918715,245.92605557960852,237.94301854421352,235.4942055524673,248.82004751528368,245.63337742794153,254.5294159054285,261.31027720474754,265.3544195798301,261.9349802433981,260.0202688863212,278.9305726522342,273.8569707644632,252.53788870623333,243.37534466173287,240.8893110308199,236.41530638301185,242.17294855559967
4,1984-09-23 18:15:47+00:00,236.10893300351714,244.69242456666302,243.95323777827383,250.6817473738243,242.71177448983306,241.73424706261488,242.03503227947675,237.20090159180762,244.92843495714692,245.68972903916006,252.0006704066434,253.20299795132993,251.93421506123212,248.75415048649947,242.1084352096878,246.90488576718383,239.622001149959,236.68365672323333,235.80980336635946,242.41247149212754,248.6855511959315,258.1317391508209,261.7127238675415,257.3246053311564,255.8096168648279,270.92606574156076,268.7676148649701,254.64760437433648,244.09102155360085,236.13120779952374,231.1272697291917,236.84797022060343
5,1984-12-19 18:21:59+00:00,218.95613477550427,220.09163249459013,236.6625962841492,240.42973278621994,238.88197700071848,235.99807311998748,236.68994741407434,232.4089248920851,236.6392617267325,237.59699793679545,236.2210588823193,238.3216175459206,228.79308562459732,232.0619317662881,226.49137722211313,230.55191011124995,227.2060865569131,218.87623227128609,218.31368490037715,,221.25077613891713,233.9310834665177,238.89156959604117,232.18029769510287,230.84416209596543,247.73315874833315,245.79225867242315,234.90695345162993,234.82149348555322,231.22260625415763,223.98115170900186,216.90396819506034
6,1985-05-12 18:21:57+00:00,227.20093930392565,229.37563753173717,236.65423050334508,244.24644234534082,242.3297480931984,238.5726830630743,241.75046660335215,239.33418620395295,241.85646734029953,239.63821271456325,244.57570283508343,246.77043906030494,240.54201788476618,239.82717621902353,235.43373575606262,234.91729643011647,236.32237222424945,235.1078865814357,234.8080821056165,245.26062087671644,246.0833010088488,252.86138612856345,255.10836138421408,252.84640515139498,249.38048210888624,270.1271574452895,258.8146342040728,240.32644452310478,241.68107191928274,234.70106253724342,224.37666574442363,232.31947756005692
7,1985-06-29 18:21:53+00:00,222.3294069434277,232.3583092716784,235.76132675747243,242.82078478712458,239.32262837088135,237.32836759311337,230.43074347724234,229.31702850675944,241.70211382111137,241.34980392272627,245.84794485310132,247.27969942927572,240.0043197706761,239.78933778924466,237.89198511105317,237.84737563821642,231.15574092359157,229.09481895208162,241.30637010765727,243.91421767258245,248.7662830138504,254.59411846463416,261.09958806829763,256.02681068523174,252.49588748354233,264.28198749382153,264.6419168259429,243.87120451059363,239.61032362208792,235.52928778817974,223.6849100685276,221.86419118432048
8,1985-10-03 18:20:56+00:00,231.31157950508995,243.1457925486014,251.98682406449512,249.20055168447277,249.1732801215023,248.8583410642831,243.4086088219321,249.89602913079557,258.5415416355773,257.4722201326376,260.5879526311698,259.2722146446072,252.5783487997944,246.59740209371463,234.98713259656986,248.39302386620508,233.7322855647907,237.51540443603093,247.2081920643297,249.3936057648833,258.86976747345295,264.4894480778483,267.3660511963728,263.17371608063024,263.2946419542525,267.8696463822667,254.78160631629333,236.65909944584772,235.21153681219596,229.31284646841496,219.59601786105617,221.6401859607699
9,1986-02-08 18:18:42+00:00,217.48491317495981,211.56726286172758,220.13622464689075,223.4176793717648,218.7565152861461,216.17697236490116,216.40177928309254,219.11230247267665,217.3721349448446,214.67516635297955,219.46738116435677,217.46093726216267,203.6120742682341,197.09557742630062,,206.3130249554246,194.0576088447628,,160.98132144952348,,,203.6147268378723,211.99600361313253,,,,228.78954570433248,216.60008167300748,219.37137260981703,226.49621327071034,223.67438645886793,218.3270594906549
