,dates,jap0109-0000,jap0109-0001,jap0109-0002,jap0109-0003,jap0109-0004,jap0109-0005,jap0109-0006,jap0109-0007,jap0109-0008,jap0109-0009,jap0109-0010,jap0109-0011,jap0109-0012
0,1984-07-31 00:43:53+00:00,158.51520746580417,164.6655377060214,190.0320835066023,204.0365899382693,203.51733523707338,203.46612947144874,202.01240276544118,211.2672995583337,206.8950356994166,201.5093113773551,190.05770660698442,179.27091094840966,166.27530515875165
1,1984-08-16 00:44:25+00:00,149.51571841744368,172.6754605855562,182.60911116679438,184.7360239314957,182.60506469239562,191.05896825637808,202.80941068048264,198.47268792364915,198.19664367810634,195.25643370769137,181.49817964414962,173.3056730932443,159.65469191548252
2,1984-09-17 00:44:44+00:00,,,,,,,,,178.48348927791199,182.3127646695334,169.26005192236946,145.19718849583103,138.08004593554452
3,1985-06-16 00:44:43+00:00,153.83959784015906,169.75140968654566,188.22630305971884,191.35296247016348,184.40732074165817,191.92786549324026,196.02943475304602,201.45059887430372,200.89420530576987,194.41898185913888,179.84216256230056,177.65179732506306,161.65355737133223
4,1985-08-19 00:44:15+00:00,160.7723263957772,170.83206457944402,183.9016827400991,182.92487705133095,,204.40816291491268,201.75245323726557,200.83702564711504,197.44558950287683,190.35418279761683,173.77447567908266,163.3251809214545,152.95846086153315
5,1986-09-23 00:34:56+00:00,148.19191175128583,168.1678405564169,192.117119944294,172.84576456193207,183.60640515966594,191.58336649514644,182.81399499190604,183.16183585546412,188.60559030141997,188.10800029081406,181.21319000916588,160.4882428870515,141.36939267431438
6,1986-11-10 00:33:17+00:00,150.06135700910565,,,,,149.2042528471486,170.33374542833005,173.45562301307893,,,,,
7,1986-11-26 00:32:52+00:00,,,,,,,,,,,,,
8,1987-04-03 00:37:09+00:00,152.8309077886605,154.86794056784527,172.54460728207107,179.2764817291279,145.46583650386543,,178.97962406427382,179.9318461515954,179.91083687720288,172.90553701024766,167.24168617575094,150.3182186308334,138.34598836456786
9,1987-05-05 00:38:10+00:00,144.96412583676914,159.87393258824548,172.83347132345824,181.42600738107592,175.52700503519299,183.15817636081266,195.121948641821,192.5366462423896,184.7457877089966,182.36607263635597,176.42511959850063,164.61278700739948,159.69975858964463
10,1987-05-21 00:38:35+00:00,150.62111455037345,166.58077828895927,185.40700205211712,188.6277305461218,195.01923257209015,193.9105276275081,193.58390833532476,191.81190587250575,187.1059236636661,174.45929944453567,171.96121873928814,160.05914573395953,165.5250359610653
11,1987-06-06 00:38:59+00:00,125.15940709704364,135.78593408111894,139.48010299082162,138.53389861999844,125.78350801210308,130.04441747334133,148.85651290538146,150.72654422524423,133.1255695465932,139.23913953619885,138.78415763866977,126.34943972127041,126.12179603872606
12,1988-12-01 00:45:12+00:00,134.4378405934705,145.19344733612317,157.60426454206134,150.27169393390145,156.79229036854372,152.1679140250853,150.5230050829229,167.45904336945833,163.88417528604703,163.1465236307793,158.06529852583327,146.36684924430537,125.78591825834387
13,1989-01-18 00:44:40+00:00,,,,,,,,,,,,,
14,1989-07-29 00:41:44+00:00,136.8841309226621,150.25318982455224,152.0614144016666,150.27560000988362,148.88003070948963,146.4273844943574,147.86158375106908,147.88968928950808,152.30663804425754,164.3739688887724,163.13751478853138,138.37759064189643,111.81537075004533
15,1989-10-17 00:39:42+00:00,142.22648737321924,148.90283803897273,165.17290556383523,167.2537815173447,167.8615463457268,166.46910860727726,165.4993124901214,168.80290927731093,168.70121370767632,163.68464725819453,163.67707952462723,143.03414642346655,121.50986084762579
16,1989-11-02 00:39:20+00:00,,,,,,,,,,,,,
17,1989-11-18 00:38:43+00:00,137.4680585126742,155.19902389689102,156.94401344548402,156.2026905954865,165.77426672935388,161.95568041503535,164.20360428215366,156.21254443362267,160.457766821082,156.4127053884867,160.67828485862654,151.40538264398944,125.91626968475626
18,1990-02-06 00:36:26+00:00,,,,,,,,,,,,,
19,1990-02-22 00:35:55+00:00,141.61799916653592,157.19343664216444,170.24582822364658,160.87557904490262,159.38449924385847,160.38791402683495,166.6818839906798,174.162127659124,172.026085333274,172.2152162183701,156.38186890707132,144.138201218304,125.79955080067307
20,1990-04-11 00:34:48+00:00,139.7454011758555,155.10763423536412,176.02972761536785,170.14916296286617,166.0169316950317,163.9126031757697,168.93086638764495,182.06698105038316,179.69097702009486,169.30120380541902,157.97982154472797,141.48942062034857,124.25673905246961
21,1990-04-27 00:34:48+00:00,128.56467581876436,145.16643528067885,148.12015930946734,154.04562186840556,139.957036859189,136.42853546934074,150.3096752281763,161.56651125728922,159.7766282862321,151.7839120872235,148.5773838573039,133.27384773981152,105.53075653827686
22,1990-05-29 00:34:48+00:00,143.00349980019703,153.74516220381906,157.81173065446603,178.27311648908847,167.40949469769913,171.1695005882276,173.83736447410263,174.1931765037848,165.49092433117883,163.5687826602901,163.61299068409897,148.02448375374053,129.8688802283032
23,1990-06-14 00:34:47+00:00,129.23045578100312,134.69688331332728,144.51167346144135,142.23637358680313,144.1408209260319,144.45839715099174,152.5462464982994,154.15769439540026,158.51743305114118,156.6933769368377,154.25141040204758,140.92244780546216,122.9720534647355
