,dates,usa_CA_0056-0000,usa_CA_0056-0001,usa_CA_0056-0002,usa_CA_0056-0003,usa_CA_0056-0004,usa_CA_0056-0005,usa_CA_0056-0006,usa_CA_0056-0007,usa_CA_0056-0008,usa_CA_0056-0009,usa_CA_0056-0010,usa_CA_0056-0011,usa_CA_0056-0012,usa_CA_0056-0013,usa_CA_0056-0014,usa_CA_0056-0015,usa_CA_0056-0016,usa_CA_0056-0017,usa_CA_0056-0018,usa_CA_0056-0019,usa_CA_0056-0020,usa_CA_0056-0021,usa_CA_0056-0022,usa_CA_0056-0023,usa_CA_0056-0024,usa_CA_0056-0025,usa_CA_0056-0026,usa_CA_0056-0027,usa_CA_0056-0028,usa_CA_0056-0029,usa_CA_0056-0030,usa_CA_0056-0031,usa_CA_0056-0032,usa_CA_0056-0033,usa_CA_0056-0034,usa_CA_0056-0035,usa_CA_0056-0036,usa_CA_0056-0037,usa_CA_0056-0038,usa_CA_0056-0039,usa_CA_0056-0040,usa_CA_0056-0041,usa_CA_0056-0042,usa_CA_0056-0043,usa_CA_0056-0044,usa_CA_0056-0045,usa_CA_0056-0046,usa_CA_0056-0047,usa_CA_0056-0048,usa_CA_0056-0049,usa_CA_0056-0050,usa_CA_0056-0051,usa_CA_0056-0052,usa_CA_0056-0053,usa_CA_0056-0054,usa_CA_0056-0055,usa_CA_0056-0056,usa_CA_0056-0057,usa_CA_0056-0058,usa_CA_0056-0059,usa_CA_0056-0060,usa_CA_0056-0061,usa_CA_0056-0062
0,1984-05-13 17:55:53+00:00,200.14328580232902,197.65597520436035,187.94420397469196,186.97054217614135,205.42579393047615,232.74990997785414,255.0059120189764,252.59562564700755,219.2788701959465,215.03052511793592,206.18030068243823,209.40438439859915,209.99966038178115,200.93919533214336,203.5179404715321,202.934546103703,206.9531738647631,200.18857643325475,197.00836238440124,195.53435815747807,195.45847639085605,212.46292503474018,208.8310584778017,207.69224990972916,204.56526507148217,200.22699557761075,196.91101691994183,199.5525511940331,198.11314456166247,195.50367859330098,199.33928166549805,191.49755059520723,191.2651155264041,195.19626866458904,191.47682795338375,197.97696314259474,203.2179064468848,237.16177602261234,232.22173960904277,234.9771563329642,232.30433464055668,222.5265050302195,224.71960311894762,220.9962456045383,214.97407368864435,219.5016561430431,216.3451550615612,207.27726305962247,201.25856874840315,242.44917704233055,242.89663252313932,234.6167246675101,229.87979455430585,229.60538718461336,222.569479830002,215.35479166743215,212.18428650273003,211.62474529239924,206.14244763920922,189.50233235315463,179.0254825275876,181.57857927026626,185.6804426186743
1,1984-06-30 17:56:50+00:00,209.06179421659107,199.02500148102544,198.20902065318856,192.81552245579107,209.8344408615007,238.57961149267877,259.1813640000506,249.01393169686642,224.7318517190944,217.47970446705926,206.4162242237868,208.82563578478158,211.47771703665836,203.52929492810318,211.84988395054202,214.20773695294227,216.53669532413244,209.62272550746127,202.60058073963177,203.77315190450338,211.1869815715766,210.54053822586255,207.30668547611538,213.30590868630014,213.03970474588178,211.33090462015693,208.47164003646137,210.3453166952638,202.66629257196914,200.19227664978942,206.26072962866814,202.87253463634994,195.15364140732575,193.6421967120065,192.99314021779836,203.04519876936064,209.04199595378435,250.03737457377767,244.4792985403787,243.2674855813118,243.09695961616632,237.88727533698213,224.3836627964731,222.7965429982453,220.90502326007854,221.89471937937546,223.51336260952013,229.14274649853903,227.83075070847144,245.56840937420176,244.7284329533466,243.06288432928682,234.7435981259402,234.96340832626515,233.28206081231522,229.3171683400063,231.50944655053127,220.66212259314977,211.93766086515737,198.62576026573743,192.82764035725822,194.3734937027425,195.06720469415754
2,1984-07-16 17:57:29+00:00,223.76466885573313,211.35546011790882,207.566382143755,208.7228819300179,227.3673346537897,246.97643354779,274.0303304084914,270.65802650991327,245.53698104838176,238.77542047054644,235.0646608446153,227.64694693546937,223.4494042312679,216.7994915576327,218.64190948472026,224.9309343717292,235.14119013050936,228.95556907390085,219.75076720873852,222.7177074593834,222.0861217948253,227.8712739050358,226.0061871040821,226.80107900912216,215.7337120893778,219.15875312221334,217.41138847141917,213.96161024472363,212.14045612315974,210.34993498255056,213.98731301539965,213.15800540669238,201.10680399055803,205.60177988283021,213.26080418254844,220.08519391466672,227.22720438678365,250.81237801060212,245.9862626810589,247.54526538330046,255.31391487907658,243.0556183854261,222.59992993761134,230.03954866550436,223.2306342768575,224.1426591424614,238.49721865621035,238.6468248981046,240.0980131275985,236.5129228588995,237.0523369223566,236.3374645000294,234.92086459717999,238.57423474954498,235.74393131556863,237.06223513081778,238.93193312761585,228.2840757238279,229.74470555168918,226.22819419518459,216.68246314411863,216.13231205790146,220.32910743961523
3,1984-11-21 17:58:36+00:00,187.9537354623653,190.38558796864157,182.80783240557577,181.07474991606946,,222.09541533370688,249.9939125512106,251.74867223785037,228.484150582705,216.04417408878706,198.74221116461368,198.12144118357998,199.6068930651989,197.660969000176,203.38337097820474,204.35494744893225,205.8500714228395,200.12636158590388,195.97400690415267,197.58653376767643,198.1250016570644,203.27965644087612,203.6246135114448,198.92553280196168,197.11983255220406,192.89998009199326,187.12590456046308,187.95944132559598,189.94942607119967,189.47247399331698,190.44758724898196,189.61952334763427,183.3266538799743,191.54094978436223,190.7811780280237,191.04450103294892,195.9965364165704,233.06191212361307,229.1144935877449,226.46282769078604,232.95138224746896,253.1741142893249,228.54016980182155,223.19477457877107,216.86192255473514,215.4756338609667,212.2829034250089,209.35525047172217,203.33734196410322,225.90752230165384,223.90590819958044,223.06753412805932,217.3294028860499,215.7352027725234,214.00892788909553,211.9755058137096,217.67661728164825,214.34716235969302,204.76168557089534,184.41555106131986,177.74598205211637,185.0725372210896,192.87473940151298
4,1984-12-07 17:58:44+00:00,194.16802665249332,192.88503990883953,184.27395623383063,181.84017602295157,196.55247916208904,231.1043888617684,259.9733646555656,259.87529967293915,230.83739050538233,216.69563763166343,208.08854349476692,202.79894612924323,208.67525746625208,207.85697763478655,210.29697868779482,209.54434780745194,209.21684999748828,206.30758219676417,207.86723516162598,203.2786092526065,205.81440625489157,206.4142965171827,209.2369291282819,209.9747638352772,201.55417243526668,204.7297485545613,196.09035240656954,201.68553930317648,198.66953393103276,197.37445219843113,200.22735695825082,196.8200985832088,188.4405127959769,194.01892721833548,192.00071400358055,195.63801656274055,210.77378795411965,235.64996192143434,231.25668113904973,232.58111847109296,230.42365811426407,227.0297507989427,222.7519031155823,220.72622047623514,210.76697160984665,210.2084711741566,207.1964375619427,197.16965408595067,191.33322613378755,220.97743503352945,217.24702792835478,221.6468804052807,216.17500402564744,220.3096204368776,222.9519861863652,220.73493186246228,222.5491923152574,211.78456159338506,205.38898091895325,190.7756228500944,178.81608529458336,196.85282607160036,
5,1985-01-08 17:58:37+00:00,,,,,,,,,218.10150032825524,210.8610777905019,201.65518483726606,204.13059170130504,206.56030604209022,202.6744131310558,208.06530546259043,208.93966445302033,200.61076012393767,196.75157180446985,196.14975321527305,193.48683580477828,206.15241533026074,208.10280061281455,206.2254032614936,198.5144341514388,195.9155556798529,200.17129501970425,194.1319558828286,197.97838042773986,199.30840769117935,178.79289772964057,193.32003955660892,187.29314332689916,192.53958805904352,187.76976921602449,181.6718113016443,186.32113135622194,,236.7378732093958,236.14770622045648,238.07300859656252,238.85630471256871,227.13869716507497,227.78971676950866,227.8081266109132,220.99710109066683,207.1425626688519,205.98922999297793,211.18922110094496,204.46154358596146,228.67980805061313,234.9599395119388,229.56654694460417,222.801724096897,218.45611427934443,219.5936885411135,211.84371817458464,209.3746360789116,205.49717033545667,197.59758356672234,189.6360666676462,163.40200086179098,186.12803702282332,180.52324771982086
6,1985-03-29 17:58:42+00:00,220.33596473577205,193.83141129065334,185.55573577762945,188.17588491879746,211.01602764571737,244.9694134350988,272.154397298081,263.0902229028856,236.92696654079623,229.88835585078272,219.55395113239967,215.182849516832,217.54650017753335,211.4382801614367,220.8331628115905,227.11056368858635,227.39556125363183,216.3117299658652,207.4576092755295,213.80049688456114,215.8057212611766,223.2737756058018,218.61682869949016,211.3424045885477,216.82479988007694,209.36703803431482,203.45475377461122,208.3051436068016,201.43966035729883,198.31904663086857,197.21138770629184,195.73260895470094,192.06642950024798,192.77761609001942,193.1434286019682,195.58697801112967,,245.59975393003697,234.09022580317506,232.8587880387366,230.7751359609857,227.38091532148565,224.59260999263003,225.46762182813205,224.75764200642453,218.69549237411275,216.5732674318837,208.14147392467555,201.10520181593512,245.80118085131278,246.78557097349494,245.12102709174928,240.0614090181299,239.81251959307218,231.173175579357,223.68488690701605,220.80827223146034,217.21992668094316,206.7961686009135,189.4785837215063,179.37453036048757,185.77979282541844,182.30432257158083
7,1985-06-17 17:58:24+00:00,213.96148128088856,197.84350286358347,201.463856072872,207.17313994886013,217.6054285294109,242.31655122931323,264.97871081073396,265.49310118908096,249.2859185531085,239.91535701895006,230.4147524612535,222.0935519024238,224.22699963197024,208.7291127660234,219.4182696535964,221.63019063141635,227.59636005642503,219.77284280830145,217.7896513673721,218.95434185813534,222.80523941955016,220.74870096388088,220.6837176540057,219.2758689120954,215.81711842051115,215.4120909254364,211.75128183582964,212.66129416283272,211.20436493042882,203.32975148505056,201.62320519522606,203.0837138570839,195.95600966141967,198.81906056445524,197.94782776750847,206.53126805496868,213.03693297693403,252.53326868755343,244.53572879715549,245.60735459427156,246.18531820196282,242.50596719247585,225.4829914511088,229.85821455044464,228.65951955374248,228.29129339409226,229.5638134701663,227.7963816864764,225.27465320607382,230.50006653214677,224.54022509592923,227.3788283522713,228.04519997678938,225.67119001183596,225.1039567176254,223.50646827680066,228.32139562775703,221.96974057696366,213.2794958901707,204.494669999544,201.3449609393415,209.19019712823788,208.53172946719036
8,1985-08-20 17:58:19+00:00,212.0354680573733,202.7877899661635,208.2922882109115,211.21203043960392,225.00059475786486,244.4751164846918,271.1984824453057,271.11045170972136,242.81478801960446,246.0212169323535,239.6987547616073,232.83731521268288,226.9344341435313,217.3721281766979,227.78444705789073,231.03580941090365,231.47369515222502,225.38230771900695,222.43349045570895,227.04357198762168,225.81756569221935,223.08146920108544,221.71786712240916,227.68520548658427,208.96468267488862,208.27932994125868,214.76173230058478,213.92698742403974,213.62545290255764,204.18733671016676,208.98871142754848,213.05124822639482,207.2901216678654,220.22665515000398,217.47230570186008,221.11782234047314,232.93047362134334,243.7429872580994,245.67734976356786,249.5958873892707,249.73960397571244,244.0096577941378,231.3347558659384,232.7883756037144,230.9091214295669,231.03152362237293,247.92048007478493,244.5477984735262,240.46249060756185,221.61531944954743,221.81628283918627,218.2147979066094,218.64496458316484,229.88851660209846,230.90006058060564,232.81684005646645,234.93776082885532,229.22907276589737,231.77165292337472,224.5642482890373,219.1486979934552,218.6969843755198,219.85729449963898
9,1985-09-21 17:57:55+00:00,213.50975752202334,205.04505755232557,204.48467558945146,207.50654906689644,222.6595807218617,242.1732344965504,271.55577659600016,270.9742478015003,249.35978246764697,246.6653859445278,234.89018917102513,229.98570487341314,228.33751863743726,221.9371983666536,226.9654916735744,226.3708116685933,233.74287170835925,224.26661763595988,222.2194605599677,226.76229540878612,226.31286783155073,220.41355730899647,212.4909295002736,215.12219660628264,207.52299582646512,213.62235325911107,212.34394244206285,211.70486825890734,209.58426918743888,207.8567736000294,216.60772056050908,218.53155736826827,214.09759952030578,216.330513858138,217.28834397735483,220.97652797423694,232.06960208653555,241.54480634993797,241.49431331203192,243.29984567986335,245.4630054133467,237.80390525971006,231.59330374166325,231.21707785543566,229.71499961782686,230.63297727991358,236.63657139612545,242.97818177903633,240.13761916954843,219.5755571851748,212.85525530852004,210.4823225146443,214.4327210427186,222.6309307311934,221.1901444953324,228.07121806679152,237.09127945708738,230.29214892481872,228.5408826529243,223.53534478708033,220.74034592866076,223.94184137286027,223.34174244687438
