dates,satname,sar2192-0000,sar2192-0001,sar2192-0002,sar2192-0003
1986-08-23 09:33:15+00:00,L5,221.70,197.83,192.27,195.94
1986-09-24 09:32:35+00:00,L5,223.63,197.54,193.07,309.06
1987-01-23 09:26:04+00:00,L5,226.49,208.37,194.27,308.89
1987-04-20 09:35:01+00:00,L5,229.22,198.11,198.69,309.04
1987-05-15 09:29:57+00:00,L5,209.29,199.35,198.53,197.16
1987-05-22 09:35:55+00:00,L5,,,,
1987-06-07 09:36:18+00:00,L5,230.62,206.74,201.62,203.82
1987-06-23 09:37:03+00:00,L5,210.20,200.50,192.91,191.18
1987-07-18 09:31:20+00:00,L5,230.06,202.49,196.55,323.80
1987-08-03 09:31:49+00:00,L5,220.71,203.83,201.69,203.76
1987-08-10 09:37:49+00:00,L5,221.00,195.46,193.56,191.03
1987-08-19 09:32:18+00:00,L5,222.37,196.61,196.48,201.89
1987-08-26 09:38:40+00:00,L5,219.28,202.59,193.90,198.98
1987-09-04 09:32:43+00:00,L5,219.50,197.23,206.93,204.98
1987-09-11 09:38:40+00:00,L5,232.67,209.96,198.23,307.66
1987-09-20 09:33:05+00:00,L5,230.69,212.72,200.79,199.76
1987-10-06 09:33:26+00:00,L5,219.23,197.56,192.03,182.38
1987-11-07 09:34:02+00:00,L5,227.16,207.38,200.65,199.91
1988-01-01 09:41:07+00:00,L5,216.46,209.03,201.93,197.98
1988-02-11 09:35:41+00:00,L5,215.54,199.52,192.77,193.47
1988-02-18 09:41:34+00:00,L5,,,,368.93
1988-03-14 09:36:03+00:00,L5,220.59,210.06,204.56,197.01
1988-04-15 09:36:14+00:00,L5,224.59,200.78,202.19,291.67
1988-04-22 09:42:04+00:00,L5,214.29,195.44,193.86,203.83
1988-05-01 09:36:21+00:00,L5,220.55,195.50,193.59,199.14
1988-06-02 09:36:38+00:00,L5,202.85,200.95,190.87,196.66
1988-06-09 09:42:27+00:00,L5,212.65,192.44,189.47,188.82
1988-06-18 09:36:43+00:00,L5,225.47,200.93,194.15,198.67
1988-07-04 09:36:48+00:00,L5,219.80,197.07,203.92,204.44
1988-07-11 09:43:00+00:00,L5,223.37,209.24,195.83,191.01
1988-07-20 09:36:51+00:00,L5,,,,
1988-07-27 09:42:39+00:00,L5,213.82,203.09,207.15,198.18
1988-08-12 09:43:01+00:00,L5,214.50,202.06,196.78,189.95
1988-08-21 09:36:53+00:00,L5,208.05,208.35,207.49,300.85
1988-08-28 09:42:43+00:00,L5,226.46,198.01,195.80,201.47
1988-09-06 09:36:55+00:00,L5,225.99,217.12,209.48,195.31
1988-09-22 09:36:50+00:00,L5,228.93,200.05,198.09,308.87
1988-09-29 09:42:55+00:00,L5,231.59,202.14,179.08,173.83
1988-10-24 09:36:41+00:00,L5,,,,
1988-10-31 09:42:55+00:00,L5,227.08,200.08,190.48,200.03
1988-11-09 09:36:45+00:00,L5,218.87,202.25,198.74,197.86
1988-12-11 09:36:33+00:00,L5,209.04,197.49,200.63,201.90
1988-12-27 09:36:27+00:00,L5,220.32,198.96,193.04,300.60
1989-01-12 09:36:20+00:00,L5,224.70,194.50,178.67,184.64
1989-01-19 09:41:56+00:00,L5,217.53,198.12,204.27,195.14
1989-01-28 09:36:07+00:00,L5,223.22,204.60,197.57,308.81
1989-02-13 09:36:09+00:00,L5,204.73,188.97,298.09,203.95
1989-04-02 09:35:12+00:00,L5,222.50,206.28,204.20,198.47
1989-05-20 09:34:32+00:00,L5,227.99,210.22,197.19,197.50
1989-06-12 09:40:19+00:00,L5,211.51,194.61,200.42,200.11
1989-06-21 09:33:55+00:00,L5,223.96,208.33,194.43,196.51
1989-06-28 09:39:39+00:00,L5,,,,
1989-07-23 09:33:21+00:00,L5,227.31,201.89,195.65,196.35
1989-07-30 09:39:00+00:00,L5,213.83,198.93,204.05,203.75
1989-08-24 09:32:39+00:00,L5,225.46,202.94,191.89,193.57
1989-09-25 09:31:52+00:00,L5,231.65,201.18,197.02,323.83
1989-10-02 09:38:00+00:00,L5,232.06,207.48,192.49,192.45
1989-10-11 09:31:29+00:00,L5,211.67,197.03,201.23,201.77
1989-10-18 09:36:54+00:00,L5,219.28,199.96,186.53,197.76
1989-10-27 09:30:51+00:00,L5,220.14,209.59,206.08,307.74
1989-11-03 09:36:37+00:00,L5,224.76,196.61,194.26,308.94
1989-11-12 09:30:31+00:00,L5,229.87,214.95,203.31,199.10
1989-12-14 09:29:38+00:00,L5,214.73,187.52,192.82,308.90
1989-12-30 09:29:08+00:00,L5,216.70,200.29,206.28,299.96
1990-01-31 09:28:06+00:00,L5,220.54,211.22,198.95,192.33
1990-02-07 09:33:40+00:00,L5,224.83,188.82,373.56,227.53
1990-02-16 09:27:35+00:00,L5,,,,
1990-03-04 09:27:02+00:00,L5,222.45,191.32,195.00,206.51
1990-04-12 09:32:08+00:00,L5,,,,
1990-04-21 09:26:22+00:00,L5,228.30,197.70,194.82,190.01
1990-05-07 09:26:19+00:00,L5,220.89,202.02,208.28,208.01
1990-05-14 09:32:11+00:00,L5,222.93,206.07,205.31,203.83
1990-06-15 09:32:04+00:00,L5,215.57,190.99,189.57,338.95
1990-06-24 09:26:18+00:00,L5,,,,
1990-07-26 09:26:12+00:00,L5,217.92,207.72,202.81,197.75
1990-08-11 09:26:07+00:00,L5,227.27,200.60,192.33,197.61
1990-08-27 09:26:01+00:00,L5,212.56,191.12,190.69,202.72
1990-09-03 09:32:09+00:00,L5,216.96,201.27,199.53,201.59
1990-09-12 09:25:59+00:00,L5,227.33,195.77,192.55,201.52
1990-10-14 09:25:44+00:00,L5,214.64,193.37,186.35,194.99
1990-10-21 09:31:26+00:00,L5,210.25,197.21,190.98,199.46
1990-10-30 09:25:35+00:00,L5,212.71,195.68,194.15,197.54
1990-11-15 09:25:37+00:00,L5,,,,
1991-01-25 09:32:50+00:00,L5,238.84,209.22,188.81,305.06
1991-03-14 09:33:17+00:00,L5,231.61,204.06,199.58,200.10
1991-03-30 09:33:30+00:00,L5,218.81,193.97,197.32,203.97
1991-04-08 09:27:54+00:00,L5,,,,
1991-04-24 09:28:10+00:00,L5,202.11,197.68,204.27,206.17
1991-05-26 09:28:46+00:00,L5,228.79,201.88,203.64,309.02
1991-06-11 09:28:57+00:00,L5,213.51,212.30,204.69,195.63
1991-07-04 09:35:30+00:00,L5,218.64,191.18,194.11,203.98
1991-07-20 09:35:42+00:00,L5,228.21,205.90,195.40,191.01
1991-07-29 09:29:36+00:00,L5,225.23,201.52,201.23,205.26
1991-08-05 09:35:48+00:00,L5,223.42,198.48,193.15,198.40
1991-08-14 09:29:39+00:00,L5,223.97,206.03,199.93,199.02
1991-08-30 09:29:49+00:00,L5,226.12,195.26,192.37,197.74
1991-10-01 09:30:07+00:00,L5,208.55,190.56,205.37,209.60
1991-10-17 09:29:54+00:00,L5,225.28,202.52,201.66,205.37
1991-10-24 09:36:03+00:00,L5,225.35,200.61,204.34,302.39
1991-11-02 09:30:16+00:00,L5,219.49,205.00,202.17,205.05
1991-11-25 09:36:36+00:00,L5,206.26,195.48,196.75,197.48
1991-12-04 09:30:36+00:00,L5,221.78,188.20,187.10,309.08
1992-01-05 09:30:23+00:00,L5,212.00,192.99,179.13,206.37
1992-01-12 09:36:34+00:00,L5,223.95,203.15,195.78,192.21
1992-01-28 09:36:14+00:00,L5,217.06,194.78,183.16,197.74
1992-02-06 09:30:19+00:00,L5,-59.47,16.04,-57.97,323.81
1992-02-22 09:30:17+00:00,L5,219.42,201.90,200.12,323.88
1992-02-29 09:36:28+00:00,L5,221.87,205.59,205.03,307.63
1992-03-09 09:30:19+00:00,L5,223.42,194.60,194.49,205.80
1992-04-17 09:35:53+00:00,L5,,,,
1992-04-26 09:29:58+00:00,L5,232.19,201.66,197.49,200.29
1992-06-13 09:29:31+00:00,L5,209.03,194.55,202.76,323.90
1992-06-29 09:29:20+00:00,L5,221.36,203.14,207.01,323.83
1992-07-15 09:29:08+00:00,L5,226.02,197.13,202.06,209.87
1992-07-22 09:35:13+00:00,L5,,,,
1992-07-31 09:28:56+00:00,L5,214.90,198.51,202.37,201.90
1992-08-07 09:34:38+00:00,L5,218.53,191.39,192.75,202.74
1992-08-16 09:28:41+00:00,L5,219.02,203.56,194.80,190.87
1992-09-01 09:28:26+00:00,L5,,,,
1992-09-08 09:34:07+00:00,L5,224.22,188.20,178.22,193.13
1992-09-24 09:34:13+00:00,L5,218.21,197.79,193.72,202.49
1992-10-10 09:33:50+00:00,L5,,,,
1992-10-26 09:33:42+00:00,L5,,,,
1992-11-20 09:27:06+00:00,L5,,,,
1992-12-06 09:27:22+00:00,L5,,,,
1992-12-22 09:27:31+00:00,L5,218.88,192.14,190.18,197.51
1993-01-07 09:27:40+00:00,L5,172.62,155.23,196.49,369.02
1993-01-23 09:27:51+00:00,L5,218.91,204.03,203.02,309.17
1993-02-08 09:28:02+00:00,L5,126.61,188.33,360.06,340.44
1993-02-24 09:28:05+00:00,L5,,,,
1993-03-12 09:28:18+00:00,L5,242.02,211.67,191.00,193.74
1993-03-19 09:34:05+00:00,L5,226.73,201.77,199.32,308.97
1993-04-20 09:34:18+00:00,L5,231.06,207.48,187.63,193.24
1993-05-06 09:34:46+00:00,L5,229.23,198.71,196.43,193.62
1993-05-15 09:28:37+00:00,L5,215.21,203.89,206.84,206.63
1993-06-07 09:34:51+00:00,L5,225.01,203.46,197.75,188.71
1993-07-09 09:34:19+00:00,L5,221.25,199.80,198.91,195.70
1993-07-18 09:28:32+00:00,L5,232.79,206.45,203.85,200.25
1993-07-25 09:34:19+00:00,L5,227.43,208.28,204.63,196.33
1993-08-03 09:28:32+00:00,L5,224.27,198.44,195.49,323.80
1993-08-19 09:28:32+00:00,L5,225.09,210.06,202.02,199.88
1993-09-11 09:34:39+00:00,L5,225.06,205.52,199.01,197.67
1993-10-06 09:28:23+00:00,L5,224.53,209.32,196.88,196.40
1993-10-13 09:34:07+00:00,L5,,,,
1993-12-16 09:33:42+00:00,L5,,,,
1993-12-25 09:27:50+00:00,L5,,,,
1994-01-17 09:33:39+00:00,L5,202.91,181.36,188.95,324.07
1994-01-26 09:27:23+00:00,L5,,,,
1994-03-06 09:32:40+00:00,L5,238.10,211.01,204.63,308.84
1994-03-22 09:32:26+00:00,L5,224.03,208.03,203.04,200.98
1994-03-31 09:26:30+00:00,L5,233.58,203.79,198.14,201.60
1994-04-23 09:32:14+00:00,L5,228.77,207.52,201.32,309.08
1994-05-02 09:25:53+00:00,L5,227.17,205.55,201.08,198.46
1994-05-25 09:31:39+00:00,L5,220.23,198.28,196.00,195.57
1994-07-12 09:30:33+00:00,L5,224.15,198.96,198.14,199.05
1994-07-21 09:24:07+00:00,L5,213.54,198.06,202.79,309.02
1994-07-28 09:30:06+00:00,L5,225.72,201.11,195.31,194.52
1994-08-22 09:23:17+00:00,L5,230.31,199.00,195.53,201.52
1994-08-29 09:29:17+00:00,L5,227.49,197.82,191.48,197.83
1994-09-07 09:22:53+00:00,L5,234.17,203.71,202.90,203.83
1994-10-16 09:27:57+00:00,L5,231.87,200.72,197.91,308.94
1994-10-25 09:21:28+00:00,L5,214.24,191.56,199.66,201.70
1994-11-10 09:20:54+00:00,L5,218.81,199.49,198.89,196.11
1994-12-12 09:19:52+00:00,L5,58.16,197.75,363.40,190.61
1995-01-04 09:25:17+00:00,L5,213.70,194.73,189.24,323.96
1995-01-29 09:18:10+00:00,L5,,,,
1995-02-05 09:24:04+00:00,L5,216.24,190.43,191.68,200.86
1995-02-21 09:23:26+00:00,L5,224.19,197.62,199.65,199.20
1995-03-18 09:16:14+00:00,L5,214.25,194.61,200.20,203.77
1995-03-25 09:22:07+00:00,L5,230.96,207.95,192.89,202.04
1995-04-19 09:14:54+00:00,L5,227.24,194.01,197.18,309.08
1995-05-05 09:14:11+00:00,L5,237.88,208.84,200.06,309.07
1995-05-12 09:19:39+00:00,L5,224.07,193.10,183.58,189.28
1995-05-21 09:13:28+00:00,L5,216.87,202.66,199.43,203.80
1995-05-28 09:19:19+00:00,L5,231.56,197.59,189.10,196.33
1995-06-06 09:12:43+00:00,L5,210.56,202.70,202.38,200.41
1995-06-22 09:12:01+00:00,L5,226.52,191.53,196.13,209.30
1995-07-15 09:17:08+00:00,L5,224.62,198.08,190.10,196.10
1995-07-31 09:16:01+00:00,L5,218.76,191.28,190.15,198.66
1995-08-25 09:09:05+00:00,L5,238.18,213.74,218.46,218.79
1995-09-10 09:08:19+00:00,L5,223.61,203.18,197.94,199.20
1995-09-17 09:13:45+00:00,L5,232.49,199.81,193.04,197.91
1996-02-17 09:11:43+00:00,L5,,,,
1996-04-05 09:14:50+00:00,L5,215.93,192.77,195.44,205.20
1996-05-23 09:17:41+00:00,L5,215.32,198.12,199.05,324.02
1996-05-30 09:24:15+00:00,L5,228.32,211.85,208.10,201.67
1996-06-08 09:18:34+00:00,L5,229.86,207.05,200.25,309.12
1996-07-01 09:25:59+00:00,L5,206.86,199.45,201.18,197.45
1996-07-10 09:20:15+00:00,L5,216.85,211.44,205.69,198.72
1996-07-17 09:26:25+00:00,L5,223.47,195.53,202.17,323.92
1996-07-26 09:21:07+00:00,L5,222.18,199.87,202.08,199.10
1996-08-02 09:27:16+00:00,L5,223.52,201.25,200.77,206.77
1996-08-11 09:21:57+00:00,L5,226.47,198.81,192.93,324.06
1996-08-18 09:28:30+00:00,L5,224.38,211.28,195.78,197.82
1996-09-19 09:29:51+00:00,L5,212.79,384.36,407.73,368.88
1996-09-28 09:24:33+00:00,L5,,,,
1996-10-05 09:30:42+00:00,L5,223.46,194.68,190.91,324.06
1996-10-21 09:31:55+00:00,L5,220.52,194.58,197.78,197.90
1996-11-06 09:32:18+00:00,L5,202.40,193.33,199.51,204.34
1996-11-15 09:26:56+00:00,L5,223.82,195.02,191.90,199.98
1996-12-17 09:28:27+00:00,L5,226.47,203.32,197.91,304.91
1997-02-03 09:30:40+00:00,L5,60.66,384.10,193.13,338.86
1997-02-19 09:31:22+00:00,L5,,,,
1997-03-23 09:32:37+00:00,L5,229.52,209.14,207.12,308.86
1997-03-30 09:39:04+00:00,L5,211.38,188.64,190.23,309.08
1997-04-15 09:39:37+00:00,L5,234.58,210.92,199.57,196.63
1997-04-24 09:33:46+00:00,L5,232.01,207.46,199.37,203.77
1997-05-10 09:34:19+00:00,L5,230.53,207.19,200.46,198.21
1997-05-17 09:40:20+00:00,L5,219.88,194.10,196.00,203.79
1997-07-04 09:42:01+00:00,L5,210.78,209.55,198.21,188.78
1997-07-13 09:36:33+00:00,L5,228.63,204.93,198.29,201.62
1997-07-29 09:37:05+00:00,L5,232.62,199.24,196.02,200.94
1997-08-14 09:37:35+00:00,L5,230.56,204.76,202.03,296.23
1997-08-21 09:43:59+00:00,L5,227.41,199.69,197.63,200.71
1997-08-30 09:38:05+00:00,L5,208.06,209.41,198.64,193.49
1997-09-06 09:44:04+00:00,L5,219.97,209.24,198.38,196.64
1997-09-15 09:38:32+00:00,L5,218.20,194.06,194.17,196.87
1997-09-22 09:44:31+00:00,L5,225.16,210.05,193.32,196.31
1997-10-08 09:44:58+00:00,L5,253.44,254.79,296.73,198.56
1997-10-17 09:39:26+00:00,L5,223.60,200.82,200.08,203.74
1997-11-02 09:39:52+00:00,L5,226.85,212.38,194.29,194.70
1997-11-18 09:40:14+00:00,L5,,,,
1998-01-12 09:47:44+00:00,L5,222.57,206.93,196.64,323.83
1998-01-21 09:41:44+00:00,L5,,,,
1998-01-28 09:48:05+00:00,L5,228.47,208.22,192.64,195.70
1998-02-06 09:42:06+00:00,L5,43.70,200.05,195.72,323.81
1998-02-13 09:48:01+00:00,L5,230.98,198.80,201.07,323.84
1998-03-01 09:48:17+00:00,L5,203.41,183.11,189.12,309.09
1998-03-26 09:42:52+00:00,L5,,,,
1998-05-13 09:43:32+00:00,L5,230.37,201.47,198.54,203.98
1998-05-20 09:49:48+00:00,L5,228.23,204.73,198.40,198.08
1998-06-21 09:50:15+00:00,L5,218.90,196.94,195.02,195.61
1998-07-07 09:50:05+00:00,L5,222.39,195.63,194.01,188.72
1998-07-16 09:44:23+00:00,L5,,,,
1998-07-23 09:50:13+00:00,L5,215.45,191.37,192.70,188.78
1998-08-01 09:44:28+00:00,L5,221.03,198.61,200.71,202.57
1998-08-08 09:50:42+00:00,L5,225.93,199.63,193.74,196.66
1998-09-09 09:50:36+00:00,L5,214.85,203.62,198.16,196.05
1998-09-18 09:44:56+00:00,L5,209.86,193.99,196.89,200.81
1998-09-25 09:51:08+00:00,L5,229.16,213.20,206.06,195.13
1998-10-11 09:51:09+00:00,L5,232.10,199.18,195.46,309.03
1998-10-20 09:44:58+00:00,L5,,,,
1998-11-12 09:51:19+00:00,L5,213.18,190.63,190.43,201.22
1998-12-23 09:45:11+00:00,L5,,,,
1998-12-30 09:51:24+00:00,L5,236.00,208.18,195.45,323.91
1999-01-15 09:50:53+00:00,L5,221.42,195.96,194.58,323.84
1999-01-31 09:50:59+00:00,L5,,,,
1999-02-16 09:51:10+00:00,L5,225.45,204.36,195.08,195.70
1999-02-25 09:45:23+00:00,L5,223.69,189.63,192.13,323.88
1999-03-13 09:45:10+00:00,L5,234.04,206.41,201.07,303.30
1999-03-20 09:51:15+00:00,L5,210.07,200.53,190.49,199.67
1999-04-05 09:50:37+00:00,L5,232.37,208.84,196.61,194.26
1999-04-14 09:44:51+00:00,L5,,,,
1999-04-30 09:44:50+00:00,L5,235.42,202.02,195.33,199.95
1999-05-07 09:50:57+00:00,L5,233.55,206.15,200.72,309.12
1999-05-23 09:50:35+00:00,L5,202.45,187.25,194.46,200.35
1999-06-17 09:44:05+00:00,L5,227.79,201.52,198.20,198.58
1999-06-24 09:49:48+00:00,L5,222.99,191.40,193.46,198.94
1999-07-02 10:05:02+00:00,L7,221.57,192.81,190.85,331.51
1999-07-03 09:43:56+00:00,L5,226.45,201.57,205.57,309.09
1999-07-10 09:49:40+00:00,L5,214.42,183.84,171.48,197.15
1999-07-18 10:05:06+00:00,L7,224.42,194.34,192.29,331.32
1999-07-19 09:43:52+00:00,L5,233.00,203.63,199.10,202.05
1999-07-26 09:49:38+00:00,L5,214.45,190.20,190.55,191.47
1999-08-03 10:05:13+00:00,L7,226.11,197.79,195.12,316.41
1999-08-27 09:49:40+00:00,L5,222.89,198.59,195.84,200.67
1999-08-28 09:59:04+00:00,L7,,,,
1999-09-04 10:05:15+00:00,L7,224.72,200.84,197.74,316.38
1999-09-05 09:43:10+00:00,L5,227.33,203.48,199.89,198.34
1999-09-12 09:48:43+00:00,L5,227.46,205.47,194.98,198.60
1999-09-13 09:58:59+00:00,L7,231.87,206.08,202.43,301.54
1999-09-29 09:59:09+00:00,L7,210.12,194.54,198.70,305.98
1999-10-07 09:42:45+00:00,L5,224.30,198.92,202.55,308.89
1999-10-22 10:04:45+00:00,L7,221.45,201.06,195.53,305.04
1999-10-31 09:59:01+00:00,L7,216.27,195.49,201.46,308.38
1999-11-08 09:42:06+00:00,L5,,,,
1999-11-23 10:04:41+00:00,L7,217.85,192.14,187.40,316.56
1999-12-01 09:47:27+00:00,L5,220.73,199.27,199.40,308.97
1999-12-02 09:58:56+00:00,L7,191.45,201.38,219.93,301.43
2000-01-10 10:04:45+00:00,L7,222.30,207.65,202.01,303.42
2000-01-19 09:58:54+00:00,L7,214.16,192.68,195.54,316.30
2000-01-26 10:04:43+00:00,L7,226.61,203.72,204.47,309.25
2000-02-04 09:58:54+00:00,L7,213.53,199.00,203.08,308.70
2000-02-27 10:04:57+00:00,L7,230.42,212.52,201.65,310.63
2000-03-15 09:39:53+00:00,L5,231.01,199.90,194.27,200.69
2000-03-30 10:04:50+00:00,L7,228.82,209.20,203.08,302.34
2000-04-24 09:58:27+00:00,L7,207.50,191.39,194.57,316.44
2000-05-01 10:04:12+00:00,L7,226.09,198.41,197.02,331.30
2000-06-02 10:04:13+00:00,L7,227.65,202.71,199.79,306.55
2000-06-19 09:42:35+00:00,L5,233.15,204.51,200.77,308.98
2000-07-04 10:03:32+00:00,L7,210.85,189.14,191.25,331.43
2000-07-20 10:03:41+00:00,L7,224.84,193.47,195.03,316.47
2000-07-28 09:49:03+00:00,L5,225.04,197.54,202.42,207.45
2000-08-05 10:03:26+00:00,L7,192.56,174.97,169.85,316.41
2000-08-14 09:57:13+00:00,L7,227.54,204.73,203.89,309.85
2000-08-21 10:02:56+00:00,L7,,,,
2000-08-22 09:43:52+00:00,L5,217.58,196.04,200.32,201.36
2000-09-06 10:02:40+00:00,L7,231.51,200.73,201.40,308.17
2000-09-15 09:56:43+00:00,L7,225.23,202.02,202.20,308.12
2000-09-22 10:02:46+00:00,L7,225.99,183.46,199.87,316.49
2000-10-08 10:02:18+00:00,L7,208.11,185.71,194.59,319.64
2000-10-17 09:56:17+00:00,L7,172.64,169.31,178.53,302.11
2000-10-24 10:02:34+00:00,L7,226.45,212.04,202.96,308.39
2000-11-09 10:02:38+00:00,L7,219.75,207.48,200.07,305.62
2000-12-11 10:02:17+00:00,L7,228.26,206.76,202.70,301.49
2001-01-05 09:56:33+00:00,L7,201.04,188.75,205.94,331.50
2001-01-21 09:56:39+00:00,L7,207.98,198.31,340.80,309.32
2001-02-05 09:51:55+00:00,L5,218.75,197.40,214.42,308.93
2001-02-06 09:56:32+00:00,L7,212.83,205.46,204.72,316.44
2001-02-21 09:51:59+00:00,L5,,,,
2001-03-01 10:02:14+00:00,L7,204.86,187.79,187.45,331.41
2001-03-17 10:02:34+00:00,L7,226.45,199.39,196.48,306.56
2001-04-02 10:02:00+00:00,L7,230.45,201.54,201.22,316.29
2001-04-18 10:02:26+00:00,L7,230.86,209.15,201.89,302.54
2001-05-28 09:52:12+00:00,L5,223.46,197.03,195.97,200.12
2001-05-29 09:55:55+00:00,L7,232.61,,,14.35
2001-06-05 10:01:34+00:00,L7,215.32,191.11,192.06,332.68
2001-06-06 09:46:30+00:00,L5,,,,23.68
2001-06-13 09:52:16+00:00,L5,209.87,194.09,193.02,194.74
2001-06-14 09:55:43+00:00,L7,,,,16.43
2001-06-21 10:01:47+00:00,L7,219.24,198.02,195.81,331.35
2001-06-29 09:52:40+00:00,L5,,,,
2001-06-30 09:55:29+00:00,L7,,,,
2001-07-23 10:01:11+00:00,L7,220.04,193.64,193.36,333.52
2001-07-31 09:52:14+00:00,L5,223.49,199.27,196.01,196.89
2001-08-01 09:55:16+00:00,L7,228.62,201.94,201.29,310.95
2001-08-08 10:01:18+00:00,L7,222.97,199.78,199.10,316.29
2001-08-16 09:52:13+00:00,L5,228.50,210.55,197.07,198.24
2001-08-17 09:54:57+00:00,L7,222.17,199.78,203.48,316.30
2001-08-24 10:01:06+00:00,L7,226.55,203.97,202.24,308.25
2001-08-25 09:46:22+00:00,L5,231.90,210.43,202.43,304.14
2001-09-02 09:54:47+00:00,L7,208.83,198.29,199.40,316.35
2001-09-09 10:00:54+00:00,L7,200.69,181.49,192.78,331.35
2001-09-10 09:46:17+00:00,L5,,,,
2001-09-18 09:54:35+00:00,L7,215.62,194.38,196.97,307.81
2001-10-11 10:00:28+00:00,L7,224.39,198.46,198.84,316.47
2001-10-19 09:51:50+00:00,L5,226.70,203.22,202.48,205.64
2001-10-27 10:00:37+00:00,L7,225.96,204.74,196.03,316.32
2001-11-05 09:54:31+00:00,L7,211.77,201.36,207.54,346.45
2001-11-13 09:45:42+00:00,L5,,,,
2001-11-29 09:45:41+00:00,L5,,,,
2001-12-07 09:54:41+00:00,L7,212.93,197.88,201.20,316.35
2001-12-22 09:51:19+00:00,L5,,,,
2001-12-23 09:54:49+00:00,L7,206.82,194.65,202.09,316.43
2001-12-30 10:00:55+00:00,L7,216.23,200.78,199.40,331.36
2001-12-31 09:45:20+00:00,L5,203.31,189.69,193.46,200.04
2002-01-08 09:54:52+00:00,L7,225.62,205.59,205.64,304.98
2002-01-15 10:00:40+00:00,L7,223.99,205.02,199.55,316.33
2002-01-24 09:55:00+00:00,L7,-66.73,,,
2002-02-08 09:50:36+00:00,L5,207.65,191.30,200.32,324.01
2002-02-09 09:55:02+00:00,L7,204.76,269.90,218.33,331.41
2002-02-16 10:00:47+00:00,L7,229.68,196.78,197.32,316.49
2002-02-17 09:44:36+00:00,L5,217.53,201.19,188.19,194.60
2002-03-04 10:01:15+00:00,L7,232.27,200.12,195.74,316.41
2002-03-12 09:49:59+00:00,L5,235.38,209.88,192.77,309.05
2002-03-13 09:55:01+00:00,L7,231.28,201.97,200.66,319.22
2002-03-21 09:44:11+00:00,L5,209.68,201.06,193.16,197.35
2002-04-14 09:54:56+00:00,L7,208.53,189.88,191.95,316.45
2002-04-21 10:01:05+00:00,L7,281.56,181.32,174.55,361.42
2002-04-30 09:54:58+00:00,L7,208.80,198.52,201.23,331.30
2002-06-01 09:54:45+00:00,L7,232.88,203.92,201.66,319.43
2002-06-16 09:48:05+00:00,L5,223.27,188.75,186.92,309.02
2002-06-17 09:54:38+00:00,L7,228.95,203.27,201.98,331.37
2002-06-24 10:00:45+00:00,L7,220.31,187.20,191.83,346.50
2002-06-25 09:42:07+00:00,L5,216.80,198.01,196.75,204.21
2002-07-19 09:54:27+00:00,L7,216.84,198.47,199.69,320.61
2002-08-04 09:54:19+00:00,L7,,,,
2002-08-20 09:54:16+00:00,L7,224.70,202.67,200.00,316.32
2002-08-27 10:00:17+00:00,L7,231.29,204.09,202.55,318.44
2002-09-05 09:54:07+00:00,L7,228.19,199.77,199.92,316.51
2002-09-12 09:59:49+00:00,L7,254.16,207.46,180.73,331.32
2002-09-21 09:53:54+00:00,L7,219.06,201.69,205.11,316.53
2002-09-28 09:59:40+00:00,L7,228.39,205.98,198.28,331.32
2002-10-14 09:59:36+00:00,L7,232.19,204.73,196.30,318.60
2003-01-11 09:54:30+00:00,L7,208.23,180.37,191.35,334.32
2003-01-18 10:00:22+00:00,L7,191.15,128.57,137.72,331.39
