dates,satname,nzd0116-0000,nzd0116-0001,nzd0116-0002
1999-10-06 21:58:40+00:00,L7,379.89,321.17,328.58
1999-10-22 21:58:28+00:00,L7,397.26,327.51,329.21
1999-12-25 21:58:28+00:00,L7,317.93,297.76,297.31
2001-06-05 21:55:16+00:00,L7,372.09,312.21,
2001-10-11 21:53:46+00:00,L7,388.23,321.32,320.98
2002-01-15 21:54:23+00:00,L7,329.78,302.12,314.04
2002-01-31 21:54:26+00:00,L7,315.60,294.99,296.44
2002-04-05 21:54:25+00:00,L7,379.02,322.56,318.13
2002-05-23 21:54:18+00:00,L7,391.17,351.16,351.60
2002-08-27 21:53:36+00:00,L7,329.74,304.50,313.19
2002-10-14 21:53:19+00:00,L7,384.75,345.39,345.66
2003-01-18 21:54:06+00:00,L7,348.09,321.94,322.22
2003-07-21 21:42:09+00:00,L5,387.03,321.78,336.31
2003-08-06 21:42:27+00:00,L5,380.61,316.87,337.47
2003-08-22 21:42:44+00:00,L5,564.64,,
2003-08-30 21:53:59+00:00,L7,314.14,292.67,293.02
2003-10-17 21:53:51+00:00,L7,385.65,317.97,312.31
2003-10-25 21:43:40+00:00,L5,323.68,301.50,309.02
2004-02-06 21:54:44+00:00,L7,358.36,333.34,331.66
2004-02-14 21:44:33+00:00,L5,373.09,344.74,346.79
2004-02-22 21:54:43+00:00,L7,348.53,330.44,325.28
2004-03-17 21:44:44+00:00,L5,362.50,338.17,338.97
2004-03-25 21:54:54+00:00,L7,338.35,309.48,314.22
2004-04-18 21:45:25+00:00,L5,340.76,311.29,313.45
2004-05-20 21:46:20+00:00,L5,323.17,304.65,311.78
2004-05-28 21:54:47+00:00,L7,366.02,313.78,314.92
2004-06-05 21:46:48+00:00,L5,319.28,295.78,313.09
2004-07-07 21:47:45+00:00,L5,338.46,304.23,308.00
2004-07-23 21:48:09+00:00,L5,336.84,308.15,309.26
2004-08-08 21:48:26+00:00,L5,,316.03,324.88
2004-08-16 21:54:26+00:00,L7,328.81,303.75,306.88
2004-09-25 21:49:43+00:00,L5,386.54,331.25,339.52
2004-11-04 21:54:31+00:00,L7,353.42,,
2004-12-22 21:54:54+00:00,L7,384.61,341.50,343.60
2005-01-15 21:51:45+00:00,L5,361.69,334.64,332.70
2005-02-08 21:55:11+00:00,L7,330.06,312.81,313.74
2005-03-12 21:55:20+00:00,L7,437.47,,294.48
2005-04-13 21:55:12+00:00,L7,326.70,300.78,309.87
2005-04-21 21:52:46+00:00,L5,395.59,350.42,342.25
2005-05-23 21:53:00+00:00,L5,331.21,309.51,
2005-06-08 21:53:09+00:00,L5,326.79,325.24,327.27
2005-08-19 21:54:56+00:00,L7,365.75,313.08,324.47
2005-10-06 21:54:37+00:00,L7,352.43,297.87,292.80
2005-11-15 21:54:02+00:00,L5,342.72,325.02,325.85
2005-12-09 21:55:14+00:00,L7,389.56,330.74,349.86
2006-01-10 21:55:28+00:00,L7,376.85,,
2006-02-11 21:55:41+00:00,L7,350.36,315.90,314.52
2006-03-15 21:55:44+00:00,L7,315.18,294.27,298.65
2006-03-31 21:55:42+00:00,L7,333.29,295.86,300.66
2006-04-08 21:57:12+00:00,L5,390.81,321.94,329.05
