dates,nzd0116-0000,nzd0116-0001,nzd0116-0002,satname
1999-10-06 21:58:40+00:00,351.09,308.08,312.58,L7
1999-10-22 21:58:28+00:00,370.86,315.51,314.54,L7
1999-12-25 21:58:28+00:00,365.53,319.40,323.75,L7
2001-06-05 21:55:16+00:00,366.89,309.85,,L7
2001-10-11 21:53:46+00:00,369.43,312.77,310.54,L7
2002-01-15 21:54:23+00:00,363.78,317.57,332.93,L7
2002-01-31 21:54:26+00:00,363.20,316.63,322.88,L7
2002-04-05 21:54:25+00:00,365.42,316.38,310.57,L7
2002-05-23 21:54:18+00:00,356.77,335.52,332.49,L7
2002-08-27 21:53:36+00:00,354.94,315.95,327.19,L7
2002-10-14 21:53:19+00:00,368.75,338.12,336.77,L7
2003-01-18 21:54:06+00:00,365.29,329.76,331.78,L7
2003-07-21 21:42:09+00:00,375.43,316.51,329.87,L5
2003-08-06 21:42:27+00:00,357.41,306.32,324.58,L5
2003-08-30 21:53:59+00:00,349.74,308.85,312.80,L7
2003-10-17 21:53:51+00:00,,321.97,317.20,L7
2003-10-25 21:43:40+00:00,332.48,305.50,313.91,L5
2004-02-06 21:54:44+00:00,377.56,342.07,342.33,L7
2004-02-14 21:44:33+00:00,359.09,338.38,339.01,L5
2004-02-22 21:54:43+00:00,386.93,347.89,346.61,L7
2004-03-17 21:44:44+00:00,340.90,328.35,326.97,L5
2004-03-25 21:54:54+00:00,365.55,321.84,329.33,L7
2004-04-18 21:45:25+00:00,339.96,310.93,313.01,L5
2004-05-20 21:46:20+00:00,340.37,312.47,321.34,L5
2004-05-28 21:54:47+00:00,347.22,305.23,304.48,L7
2004-06-05 21:46:48+00:00,352.48,310.87,331.53,L5
2004-07-07 21:47:45+00:00,356.06,312.23,317.78,L5
2004-07-23 21:48:09+00:00,351.24,314.70,317.26,L5
2004-08-08 21:48:26+00:00,,310.94,318.66,L5
2004-08-16 21:54:26+00:00,337.61,307.75,311.77,L7
2004-09-25 21:49:43+00:00,355.34,317.07,322.19,L5
2004-11-04 21:54:31+00:00,359.42,,,L7
2004-12-22 21:54:54+00:00,363.81,332.05,332.04,L7
2005-01-15 21:51:45+00:00,388.89,347.00,347.81,L5
2005-02-08 21:55:11+00:00,,315.36,316.85,L7
2005-03-12 21:55:20+00:00,,,315.37,L7
2005-04-13 21:55:12+00:00,352.30,312.42,324.09,L7
2005-04-21 21:52:46+00:00,377.19,342.06,332.03,L5
2005-05-23 21:53:00+00:00,329.21,308.60,,L5
2005-06-08 21:53:09+00:00,343.99,333.06,336.83,L5
2005-08-19 21:54:56+00:00,361.75,311.26,322.25,L7
2005-10-06 21:54:37+00:00,384.43,312.42,310.58,L7
2005-11-15 21:54:02+00:00,344.32,325.75,326.74,L5
2005-12-09 21:55:14+00:00,377.16,325.10,342.97,L7
2006-01-10 21:55:28+00:00,355.65,,,L7
2006-02-11 21:55:41+00:00,349.16,315.35,313.85,L7
2006-03-15 21:55:44+00:00,332.78,302.27,308.43,L7
2006-03-31 21:55:42+00:00,369.69,312.41,320.88,L7
2006-04-08 21:57:12+00:00,370.01,312.49,317.49,L5
2006-06-19 21:55:36+00:00,329.35,302.80,299.36,L7
2006-06-27 21:58:24+00:00,341.16,309.46,312.34,L5
2006-07-13 21:58:38+00:00,354.07,313.24,317.63,L5
2006-07-21 21:55:21+00:00,363.50,317.11,327.85,L7
2006-08-22 21:55:17+00:00,364.48,310.49,308.71,L7
2006-09-07 21:55:13+00:00,361.58,306.59,310.96,L7
2006-09-23 21:55:06+00:00,362.17,326.39,328.79,L7
2007-03-02 21:56:07+00:00,,,348.15,L7
2007-09-10 21:55:27+00:00,322.88,304.36,302.94,L7
2007-09-18 21:58:42+00:00,348.15,308.75,308.28,L5
2007-10-12 21:55:23+00:00,348.81,310.56,314.45,L7
2007-10-28 21:55:34+00:00,362.00,315.65,311.93,L7
2007-11-29 21:55:51+00:00,366.61,330.04,323.70,L7
2008-01-16 21:55:59+00:00,350.16,303.64,285.84,L7
2008-04-21 21:55:44+00:00,335.37,301.90,306.77,L7
2008-08-27 21:54:42+00:00,372.35,,,L7
2008-12-25 21:50:10+00:00,376.31,316.06,328.16,L5
2009-02-03 21:55:25+00:00,373.87,326.98,328.52,L7
2009-07-29 21:55:52+00:00,339.74,310.49,310.47,L7
2009-08-30 21:55:48+00:00,356.43,305.45,305.93,L7
2009-12-12 21:56:13+00:00,375.29,329.41,329.81,L5
2009-12-20 21:56:43+00:00,380.20,331.26,345.81,L7
2010-01-05 21:57:00+00:00,392.51,349.57,353.44,L7
2010-01-29 21:56:29+00:00,363.64,311.05,312.87,L5
2010-03-26 21:57:49+00:00,356.60,339.85,334.72,L7
2010-05-13 21:57:45+00:00,343.81,309.25,313.39,L7
