dates,nzd0116-0000,nzd0116-0001,nzd0116-0002,satname
1999-10-06 21:58:40+00:00,351.09,308.08,312.58,L7
1999-10-22 21:58:28+00:00,360.98,311.79,313.56,L7
1999-12-25 21:58:28+00:00,362.49,314.33,316.96,L7
2001-06-05 21:55:16+00:00,366.89,309.85,,L7
2001-10-11 21:53:46+00:00,368.16,311.31,310.54,L7
2002-01-15 21:54:23+00:00,366.61,315.17,321.74,L7
2002-01-31 21:54:26+00:00,365.47,315.66,322.12,L7
2002-04-05 21:54:25+00:00,365.46,315.84,319.23,L7
2002-05-23 21:54:18+00:00,362.29,321.52,324.72,L7
2002-08-27 21:53:36+00:00,359.04,322.62,323.42,L7
2002-10-14 21:53:19+00:00,360.15,329.86,332.15,L7
2003-01-18 21:54:06+00:00,362.99,327.94,331.91,L7
2003-07-21 21:42:09+00:00,375.43,316.51,329.87,L5
2003-08-06 21:42:27+00:00,366.42,311.41,327.23,L5
2003-08-30 21:53:59+00:00,360.86,310.56,322.42,L7
2003-10-17 21:53:51+00:00,360.86,313.41,321.11,L7
2003-10-25 21:43:40+00:00,353.76,311.83,319.67,L5
2004-02-06 21:54:44+00:00,353.26,319.60,321.56,L7
2004-02-14 21:44:33+00:00,354.72,323.35,325.05,L5
2004-02-22 21:54:43+00:00,361.16,327.44,328.64,L7
2004-03-17 21:44:44+00:00,359.39,330.69,331.00,L5
2004-03-25 21:54:54+00:00,360.42,329.43,330.77,L7
2004-04-18 21:45:25+00:00,357.50,327.85,330.17,L5
2004-05-20 21:46:20+00:00,358.62,328.85,331.23,L5
2004-05-28 21:54:47+00:00,357.20,325.89,327.88,L7
2004-06-05 21:46:48+00:00,356.67,324.23,328.29,L5
2004-07-07 21:47:45+00:00,356.61,323.03,327.24,L5
2004-07-23 21:48:09+00:00,356.12,322.27,326.33,L5
2004-08-08 21:48:26+00:00,353.98,319.44,324.18,L5
2004-08-16 21:54:26+00:00,351.83,316.65,321.70,L7
2004-09-25 21:49:43+00:00,347.53,311.35,317.56,L5
2004-11-04 21:54:31+00:00,349.97,311.41,318.13,L7
2004-12-22 21:54:54+00:00,353.91,315.79,319.95,L7
2005-01-15 21:51:45+00:00,359.38,321.58,324.95,L5
2005-02-08 21:55:11+00:00,361.01,323.85,326.13,L7
2005-03-12 21:55:20+00:00,366.86,327.87,326.85,L7
2005-04-13 21:55:12+00:00,366.11,326.71,327.23,L7
2005-04-21 21:52:46+00:00,368.32,329.78,328.03,L5
2005-05-23 21:53:00+00:00,362.28,326.25,328.03,L5
2005-06-08 21:53:09+00:00,359.23,327.22,329.29,L5
2005-08-19 21:54:56+00:00,352.89,321.48,326.11,L7
2005-10-06 21:54:37+00:00,358.14,319.97,325.16,L7
2005-11-15 21:54:02+00:00,352.74,318.22,324.10,L5
2005-12-09 21:55:14+00:00,366.92,318.63,325.63,L7
2006-01-10 21:55:28+00:00,364.66,318.63,325.63,L7
2006-02-11 21:55:41+00:00,362.08,317.98,323.28,L7
2006-03-15 21:55:44+00:00,357.25,316.18,320.51,L7
2006-03-31 21:55:42+00:00,359.03,315.55,320.57,L7
2006-04-08 21:57:12+00:00,356.97,315.56,321.73,L5
2006-06-19 21:55:36+00:00,351.11,309.06,312.00,L7
2006-06-27 21:58:24+00:00,349.69,309.13,312.06,L5
2006-07-13 21:58:38+00:00,349.46,309.72,312.85,L5
2006-07-21 21:55:21+00:00,351.21,310.64,314.73,L7
2006-08-22 21:55:17+00:00,353.13,310.03,314.09,L7
2006-09-07 21:55:13+00:00,354.07,309.65,313.74,L7
2006-09-23 21:55:06+00:00,357.33,312.33,316.00,L7
2007-03-02 21:56:07+00:00,361.87,316.49,329.30,L7
2007-09-10 21:55:27+00:00,322.88,304.36,302.94,L7
2007-09-18 21:58:42+00:00,335.51,306.56,305.61,L5
2007-10-12 21:55:23+00:00,339.95,307.89,308.56,L7
2007-10-28 21:55:34+00:00,345.46,309.83,309.40,L7
2007-11-29 21:55:51+00:00,349.69,313.87,312.26,L7
2008-01-16 21:55:59+00:00,349.77,312.17,307.86,L7
2008-04-21 21:55:44+00:00,353.54,312.81,307.06,L7
2008-08-27 21:54:42+00:00,353.86,301.90,306.77,L7
2008-12-25 21:50:10+00:00,374.33,316.06,328.16,L5
2009-02-03 21:55:25+00:00,374.18,321.52,328.34,L7
2009-07-29 21:55:52+00:00,356.81,318.74,319.50,L7
2009-08-30 21:55:48+00:00,348.09,307.97,308.20,L7
2009-12-12 21:56:13+00:00,357.15,315.12,315.40,L5
2009-12-20 21:56:43+00:00,362.92,319.15,323.00,L7
2010-01-05 21:57:00+00:00,368.83,325.24,329.09,L7
2010-01-29 21:56:29+00:00,373.61,325.35,329.57,L5
2010-03-26 21:57:49+00:00,373.65,332.23,335.33,L7
2010-05-13 21:57:45+00:00,368.68,328.40,331.67,L7
2010-05-29 21:57:45+00:00,366.18,326.48,329.38,L7
2010-06-30 21:57:49+00:00,362.19,323.79,326.12,L7
2010-10-28 21:55:27+00:00,357.07,317.50,322.01,L5
2010-12-31 21:55:32+00:00,368.77,334.28,333.50,L5
2011-02-17 21:55:37+00:00,366.09,327.16,328.40,L5
2011-02-25 21:59:08+00:00,366.07,324.18,324.06,L7
2011-03-13 21:59:11+00:00,367.66,323.04,324.60,L7
2011-08-20 21:59:02+00:00,370.02,315.69,317.82,L7
2011-08-28 21:54:21+00:00,355.75,312.13,321.22,L5
2011-09-05 21:58:58+00:00,359.05,312.54,318.13,L7
2012-01-11 21:59:39+00:00,350.20,309.53,313.15,L7
2012-01-27 21:59:39+00:00,353.70,311.48,316.47,L7
2012-05-02 22:00:07+00:00,354.93,319.25,327.68,L7
2012-10-25 22:01:27+00:00,353.91,333.36,344.84,L7
2012-11-26 22:01:37+00:00,364.12,332.61,332.04,L7
2012-12-28 22:01:47+00:00,361.26,327.22,326.39,L7
2013-04-11 22:07:51+00:00,363.55,328.31,328.85,L8
2013-07-08 22:01:03+00:00,371.47,327.73,325.71,L7
2013-10-20 22:07:26+00:00,365.53,322.19,316.00,L8
2013-11-05 22:07:22+00:00,359.60,317.34,314.89,L8
2013-12-07 22:07:14+00:00,360.80,317.34,314.89,L8
2013-12-15 22:01:57+00:00,360.83,317.23,316.28,L7
2014-02-01 22:02:30+00:00,357.12,314.54,316.76,L7
2014-02-09 22:06:33+00:00,359.91,318.84,321.37,L8
2014-03-05 22:02:25+00:00,361.91,320.82,323.84,L7
2014-03-29 22:05:52+00:00,361.51,320.44,323.49,L8
2014-04-06 22:02:36+00:00,358.55,318.64,322.07,L7
2014-04-30 22:05:22+00:00,357.07,317.50,322.53,L8
2014-05-08 22:02:53+00:00,358.55,318.23,323.36,L7
2014-05-16 22:05:09+00:00,357.99,318.27,324.31,L8
2014-07-27 22:03:14+00:00,355.29,317.35,323.88,L7
2014-08-20 22:05:42+00:00,352.83,312.57,318.47,L8
2014-10-07 22:05:49+00:00,354.37,308.10,313.91,L8
2014-11-08 22:05:52+00:00,352.77,307.53,312.50,L8
2014-12-02 22:04:00+00:00,352.30,306.55,308.47,L7
2015-01-11 22:05:40+00:00,356.95,306.57,308.86,L8
2015-01-19 22:04:10+00:00,356.95,306.52,309.63,L7
2015-02-28 22:05:24+00:00,362.04,310.69,314.79,L8
2015-03-16 22:05:13+00:00,362.04,308.21,311.88,L8
2015-03-24 22:04:40+00:00,359.97,307.77,311.77,L7
2015-04-25 22:04:54+00:00,358.04,307.86,312.84,L7
2015-06-12 22:05:14+00:00,359.13,305.89,312.42,L7
2015-07-06 22:05:06+00:00,357.91,306.94,312.92,L8
2015-07-22 22:05:13+00:00,352.20,308.92,314.58,L8
2015-08-07 22:05:16+00:00,347.99,308.89,313.85,L8
2015-08-23 22:05:24+00:00,352.14,310.38,315.25,L8
2015-09-16 22:05:34+00:00,350.76,313.06,318.18,L7
2015-12-21 22:06:54+00:00,353.27,320.65,322.34,L7
2016-01-22 22:07:21+00:00,348.94,319.29,320.28,L7
2016-02-23 22:07:30+00:00,346.73,320.01,319.63,L7
2016-04-11 22:07:52+00:00,348.29,319.89,318.80,L7
2016-04-19 22:05:11+00:00,349.79,318.56,319.34,L8
2016-04-27 22:07:59+00:00,349.79,320.02,320.00,L7
2016-05-13 22:08:02+00:00,349.37,321.19,320.00,L7
2016-05-21 22:05:14+00:00,349.03,322.05,321.55,L8
2016-06-22 22:05:24+00:00,346.07,317.54,317.44,L8
2016-06-30 22:08:12+00:00,344.86,318.89,318.53,L7
2016-08-17 22:08:15+00:00,348.96,320.80,320.41,L7
2016-09-10 22:05:51+00:00,349.36,321.90,322.91,L8
2016-09-18 22:08:21+00:00,349.36,323.94,322.94,L7
2016-09-26 22:05:52+00:00,351.26,323.45,323.56,L8
2016-10-20 22:08:21+00:00,352.74,326.66,325.15,L7
2016-11-05 22:08:15+00:00,356.62,328.61,328.43,L7
2016-11-21 22:08:09+00:00,362.75,330.13,330.38,L7
2017-01-16 22:05:47+00:00,376.31,337.48,337.68,L8
2017-02-01 22:05:40+00:00,379.93,339.89,340.86,L8
2017-02-25 22:07:41+00:00,382.78,340.42,342.02,L7
2017-03-05 22:05:27+00:00,383.07,341.30,342.84,L8
2017-03-29 22:07:52+00:00,383.95,343.84,347.66,L7
2017-05-24 22:05:10+00:00,379.44,343.03,345.93,L8
2017-09-21 22:08:12+00:00,354.11,326.28,324.58,L7
2017-12-18 22:05:49+00:00,345.41,318.98,316.91,L8
2017-12-26 22:07:52+00:00,347.66,320.79,321.82,L7
2018-01-11 22:07:39+00:00,352.28,325.74,326.56,L7
2018-04-01 22:06:35+00:00,355.13,326.10,329.48,L7
2018-04-09 22:05:00+00:00,359.49,326.06,328.34,L8
2018-07-22 22:04:37+00:00,367.26,330.21,327.41,L7
2018-08-15 22:05:04+00:00,367.26,324.77,323.97,L8
2018-10-02 22:05:23+00:00,377.87,326.22,324.40,L8
2018-10-18 22:05:29+00:00,372.63,327.16,323.63,L8
2018-11-03 22:05:33+00:00,371.61,331.07,325.07,L8
2019-01-06 22:05:29+00:00,371.64,331.82,327.69,L8
2019-05-06 21:56:42+00:00,379.45,340.54,347.19,L7
2019-06-23 21:54:55+00:00,381.25,344.33,346.64,L7
2019-07-17 22:05:35+00:00,379.91,344.00,346.32,L8
2019-11-22 22:05:57+00:00,371.76,342.83,340.11,L8
2019-12-24 22:05:53+00:00,365.88,337.94,336.95,L8
2020-01-01 21:46:29+00:00,372.96,342.69,341.69,L7
2020-01-25 22:05:45+00:00,379.69,347.39,345.92,L8
2020-02-02 21:44:53+00:00,380.88,350.36,348.45,L7
2020-02-10 22:05:40+00:00,382.79,350.63,349.91,L8
2020-03-21 21:42:19+00:00,381.54,350.63,349.91,L7
2020-04-06 21:41:25+00:00,380.10,349.42,348.34,L7
2020-04-14 22:05:14+00:00,381.20,350.33,348.64,L8
2020-05-08 21:39:31+00:00,383.29,351.99,349.76,L7
2020-06-09 21:37:36+00:00,385.03,350.66,350.44,L7
2020-06-25 21:36:40+00:00,384.26,352.34,352.24,L7
2020-08-20 22:05:42+00:00,373.85,340.78,338.43,L8
2020-08-28 21:32:41+00:00,372.01,341.66,334.74,L7
2020-09-21 22:05:54+00:00,371.79,339.66,333.21,L8
2020-09-29 21:30:35+00:00,371.79,337.61,331.98,L7
2020-11-08 22:05:55+00:00,361.81,326.45,320.88,L8
2020-12-26 22:05:56+00:00,359.72,326.28,318.60,L8
2021-01-03 21:23:55+00:00,359.72,329.54,323.31,L7
2021-01-11 22:05:50+00:00,359.78,329.26,323.36,L8
2021-02-12 22:05:43+00:00,362.24,329.96,325.06,L8
2021-02-20 21:20:25+00:00,368.47,332.87,329.13,L7
2021-03-24 21:17:54+00:00,368.03,331.14,332.06,L7
2021-04-01 22:05:24+00:00,368.88,331.91,332.81,L8
2021-04-17 22:05:18+00:00,370.94,333.55,334.28,L8
2021-05-03 22:05:08+00:00,372.54,335.26,335.53,L8
2021-07-22 22:05:36+00:00,373.63,335.70,335.35,L8
2021-09-16 21:02:56+00:00,367.06,328.01,325.95,L7
2021-09-24 22:05:56+00:00,366.81,325.87,322.48,L8
2021-11-03 20:58:37+00:00,345.50,307.51,302.21,L7
2021-12-29 22:05:53+00:00,348.74,311.43,306.31,L8
2022-01-22 20:50:54+00:00,349.76,308.17,304.71,L7
2022-02-15 22:05:42+00:00,350.14,311.70,309.38,L8
2022-02-23 20:47:43+00:00,352.28,313.62,312.19,L7
2022-03-27 20:44:36+00:00,351.62,319.45,318.28,L7
2022-03-27 22:05:34+00:00,353.29,319.02,319.39,L9
2022-04-28 22:05:23+00:00,353.26,318.08,319.11,L9
2022-05-30 22:05:09+00:00,353.60,318.10,320.64,L9
2022-06-09 20:43:06+00:00,355.32,319.18,323.06,L7
2022-06-15 22:05:16+00:00,355.41,318.87,322.65,L9
2022-06-21 20:36:35+00:00,355.99,319.26,322.65,L7
2022-07-01 22:05:30+00:00,354.80,318.33,322.41,L9
2022-08-11 20:32:43+00:00,354.08,318.26,322.56,L7
2022-10-01 20:27:39+00:00,349.10,314.49,320.83,L7
2022-11-04 20:23:22+00:00,350.13,315.54,321.45,L7
2022-11-06 22:06:04+00:00,348.56,314.02,317.50,L9
2023-01-25 22:06:01+00:00,345.57,309.61,312.29,L9
2023-02-18 22:05:50+00:00,344.12,307.41,304.76,L8
2023-02-24 20:14:58+00:00,341.10,306.48,304.76,L7
2023-03-13 20:10:29+00:00,341.10,307.78,304.76,L7
2023-03-30 20:05:24+00:00,344.06,306.74,304.76,L7
2023-03-30 22:05:35+00:00,349.27,310.33,310.85,L9
2023-04-23 22:05:09+00:00,348.98,310.10,311.03,L8
2023-05-13 20:01:39+00:00,350.70,309.62,314.34,L7
2023-05-25 22:04:56+00:00,348.23,309.12,313.99,L8
2023-06-10 22:05:03+00:00,346.37,309.30,314.10,L8
2023-06-18 22:04:57+00:00,344.95,309.50,313.97,L9
2023-08-05 22:05:23+00:00,345.83,310.72,315.55,L9
2023-08-14 19:50:28+00:00,345.83,312.02,315.55,L7
2023-08-21 22:05:28+00:00,347.47,313.53,319.14,L9
2023-09-06 22:05:38+00:00,350.05,314.59,317.47,L9
2023-09-30 22:05:45+00:00,346.55,314.12,315.88,L8
2023-11-25 22:05:56+00:00,345.63,314.45,314.35,L9
2023-12-11 22:05:54+00:00,347.98,313.74,312.79,L9
2023-12-19 22:05:51+00:00,351.59,314.85,314.15,L8
2024-01-01 19:32:22+00:00,353.50,315.67,314.15,L7
2024-01-04 22:05:41+00:00,354.49,316.44,315.96,L8
2024-01-06 19:34:42+00:00,356.82,317.95,315.96,L7
2024-01-28 22:05:54+00:00,355.99,317.17,315.89,L9
2024-02-05 22:05:44+00:00,357.07,318.04,316.84,L8
2024-02-13 22:05:53+00:00,358.63,317.87,317.98,L9
2024-02-29 22:05:47+00:00,360.33,318.47,318.60,L9
2024-03-08 22:05:29+00:00,362.16,319.93,321.33,L8
2024-03-16 22:05:47+00:00,363.26,321.01,323.20,L9
2024-05-11 22:04:51+00:00,365.19,322.31,324.22,L8
2024-09-08 22:05:24+00:00,371.86,334.84,333.54,L9
2024-09-24 22:05:25+00:00,372.03,335.81,331.92,L9
2024-10-26 22:05:48+00:00,372.03,335.47,331.82,L9
2024-12-13 22:05:46+00:00,370.31,339.38,333.78,L9
2024-12-21 22:05:40+00:00,369.76,339.18,335.58,L8
2025-01-06 22:05:42+00:00,371.89,340.92,338.52,L8
2025-01-14 22:05:49+00:00,372.50,341.69,340.09,L9
2025-02-23 22:05:31+00:00,372.06,341.23,340.26,L8
2025-03-11 22:05:27+00:00,370.96,340.71,341.54,L8
2025-03-19 22:05:30+00:00,372.26,341.20,342.23,L9
2025-05-06 22:05:18+00:00,371.02,339.75,341.07,L9
2025-06-23 22:05:18+00:00,372.61,335.86,337.70,L9
2025-07-09 22:05:21+00:00,371.82,327.92,329.00,L9
2025-07-17 22:05:28+00:00,366.41,323.72,324.08,L8
2025-07-25 22:05:30+00:00,361.62,321.22,321.44,L9
2025-08-18 22:05:41+00:00,361.54,319.07,318.26,L8
2025-09-11 22:05:51+00:00,358.86,312.04,310.28,L9
2025-09-27 22:05:54+00:00,353.72,307.19,305.56,L9
2025-11-06 22:05:55+00:00,351.68,305.47,304.02,L8
2025-11-22 22:05:56+00:00,350.14,305.43,304.49,L8
