,dates,per0177-0000,per0177-0001,per0177-0002,per0177-0003,per0177-0004,per0177-0005,per0177-0006
0,1986-04-19 14:36:40+00:00,161.16191782539323,136.57888287777575,126.0475382882903,132.94220587731203,111.33449110746272,,132.91462784099542
1,1986-05-05 14:36:17+00:00,166.2217060204796,137.7761099319477,107.5415811874965,136.2877053844162,99.63283192475677,,96.18309513395329
2,1986-12-15 14:30:08+00:00,,,,,,,
3,1986-12-31 14:30:37+00:00,,,,102.80761957121268,132.1312228517359,,
4,1987-03-05 14:32:51+00:00,163.60659031260656,134.03944647988817,130.90461530995987,133.9293449682894,106.89248602018569,135.28939535255537,147.0710750144208
5,1987-05-24 14:35:24+00:00,169.5556858846519,135.4125398159798,122.97585469241928,145.22299159659056,112.07822252472357,127.85835532444509,130.94642303049807
6,1988-01-03 14:40:12+00:00,181.19874038090057,141.52133425258415,131.25440427247037,148.71033637921838,98.50248966437643,124.57780025528085,137.00502270807704
7,1988-02-04 14:40:48+00:00,168.12208974371822,141.260634976135,130.0898884373073,142.37551186533264,129.10362115393738,,153.01701556940662
8,1988-03-23 14:41:20+00:00,,115.48539023008689,96.38144411563242,131.52453834609838,86.43260446609955,89.67335256739145,101.61827402970901
9,1988-04-08 14:41:26+00:00,162.7361080305883,140.28503896673988,117.14287344595189,133.5271316645184,90.64808912590286,114.26137515956044,119.58946972437425
10,1988-04-24 14:41:31+00:00,166.30803842811287,126.40293864297723,106.96000856165739,133.83084662662395,93.20100069824127,101.53776524273428,115.29179096938195
11,1988-11-02 14:41:57+00:00,163.81900633050464,129.79194507492392,123.3146755360409,146.88710173656267,100.20317359246889,112.62862699152828,114.21960199734048
12,1989-10-04 14:36:59+00:00,169.12959813165736,118.4164923219262,95.41038743618108,132.08993726459687,87.41927954303021,100.24315935436114,106.48351153173344
13,1989-12-23 14:34:34+00:00,185.25725514507968,127.65917620891099,121.93112568030196,142.74416327590774,98.09229058930019,131.7856686237907,132.11160336720295
14,1990-01-08 14:34:00+00:00,181.29128175654037,133.5283508438334,129.81007853011647,140.48921486705962,100.1671369873864,139.922125546522,143.58517743334357
