,dates,jap0183-0000,jap0183-0001,jap0183-0002,jap0183-0003,jap0183-0004,jap0183-0005,jap0183-0006,jap0183-0007,jap0183-0008,jap0183-0009,jap0183-0010,jap0183-0011,jap0183-0012,jap0183-0013,jap0183-0014,jap0183-0015,jap0183-0016,jap0183-0017,jap0183-0018,jap0183-0019,jap0183-0020,jap0183-0021,jap0183-0022,jap0183-0023,jap0183-0024,jap0183-0025,jap0183-0026,jap0183-0027,jap0183-0028,jap0183-0029,jap0183-0030,jap0183-0031,jap0183-0032,jap0183-0033,jap0183-0034,jap0183-0035,jap0183-0036
0,1984-07-31 00:45:29+00:00,,161.20937396521543,159.5812333404369,150.31297512451982,152.40069557278056,153.39660764483082,161.3406481687802,,166.19471450192611,,167.8141563543418,173.70708845920208,179.1832475437086,175.01981776712356,186.88595714647826,191.31571356824486,183.80940447228934,,180.74714792441034,172.1612455995856,165.67946344470553,166.01708326024058,160.90702631648628,161.8462276602321,156.83079414153727,159.70044093424735,166.04328058707003,171.12506201280442,175.20331970983727,174.64059156271463,170.18855246997828,168.0181335778176,166.80478677140422,170.25305785432474,162.55871059062844,146.35028218428363,149.22233821372907
1,1984-08-16 00:46:00+00:00,,170.3185496555825,,172.48678275115532,166.12202219011576,165.65017618920012,165.09371135812913,,168.306967434833,180.33379165980557,179.31902169113874,183.77918864101392,186.87716458165772,194.56500989467844,,197.15420682312867,199.44371884781953,,193.43039431336558,186.48161392080343,,179.3278763215358,179.25341411667887,168.96267539175716,170.01307334938113,172.71984538411888,181.4656937357688,183.32248175455823,193.20683687082186,192.266091057473,184.75309707309304,178.20745486469346,178.711393276033,183.51995563593903,173.18482355139062,157.27697539037695,168.1514965891054
2,1984-09-17 00:46:20+00:00,,169.01200780275445,,153.19110577640777,165.71799838834536,175.8598683227593,178.83160598205234,,180.37920738226987,,181.77460431527413,180.9153951422835,183.96732695944007,185.93007644351644,194.41097353832802,194.32404472951075,200.277857879908,,189.7657388048683,190.95148366031762,189.74975139181123,180.35365531974958,181.53018777345187,177.27765660208857,175.1233486908252,170.7501521488886,,187.68376016210038,179.98874496551366,180.74749281811043,173.77985750622324,177.76411229208884,169.6441800064024,169.34736632107828,160.47568700172565,146.49483080897164,164.2146216050208
3,1984-10-26 00:52:01+00:00,,168.20884031187643,,176.47831296903482,173.69136504841998,181.05063187599401,186.53061056563718,,198.40725360759225,,205.89320657950046,202.37428487633284,,207.49303884717932,,211.38194734177347,198.90109264311215,181.6997614986172,200.0863433061719,201.6011908536278,,192.9262027544407,193.35142401241424,197.07998513685055,193.54080218421066,187.49849499445878,178.13915489827014,183.24797350818108,186.8304154783054,187.1944092073257,191.64572055882442,178.88682125042862,176.26255856556122,178.52363806229104,171.53726985482507,159.41278866971672,171.07335596623614
4,1984-11-04 00:46:10+00:00,172.1386887007671,170.55546646563715,,174.25064501885757,178.32340509975066,180.45500849554867,179.50356475929595,,191.6602824804242,195.3737572723285,191.4832989754766,196.98564849879185,196.84019102302335,202.50799729127104,,204.40851728784273,198.15318185335724,173.35610550834232,183.33701816371527,184.341537314625,186.66111535657004,179.38686180187085,183.0241259756105,,179.94711792354622,180.77722398175055,176.66840023441347,181.7869930560968,189.78991887149957,189.88706671510568,187.10973059919527,182.61444977796577,176.32557091590303,173.10977042112785,164.18120738983302,155.03675977557975,172.7605349297903
5,1984-12-13 00:52:04+00:00,,182.5960144201492,,186.63341586914453,184.68620449471365,195.3350350078872,201.55893856511145,,206.55824313528163,,211.2260727659555,208.48623971668962,200.38286685965477,199.3119428414196,,206.0106408840947,198.38803918124069,190.9514477955477,163.58685022129248,193.18599401230378,,200.45425781316192,197.6297794821136,,186.45091333180116,186.82560408170983,189.98346546397406,191.22867110116064,195.2749293105288,195.68744625107576,194.96832983608434,195.39626538740455,190.9059976307417,193.09220387360858,180.1596665840241,164.24259465426366,175.90383515536905
6,1985-01-07 00:46:30+00:00,,176.0619743224692,,178.26199529046184,181.47445302870258,184.94681440901772,190.11072926431174,192.5757870987968,193.9904171370419,198.57515844028097,194.50527358745796,198.97669164682492,191.13018991171646,189.06250435694594,,204.3075005567686,202.53310967729405,182.7737434902372,132.36523721947904,199.96230175170683,,191.48662961769028,186.7248070916565,,184.24869135747704,183.79702082489305,187.79589891252212,188.4231964901909,198.68712528899172,206.39318814925758,194.5806009278691,191.21355235936417,191.62128841687354,190.4496405917513,180.8243790709291,170.1247967858506,188.62540775634716
7,1985-01-14 00:52:20+00:00,177.74273593859786,183.48626347103001,188.49808840024363,181.56417030035763,180.75634146548222,188.1204459437764,201.16004458296396,,201.44231772059533,200.5283678700455,206.60058359305742,201.2908852061594,202.73186765398768,208.0424574977687,,215.2738665513695,214.39550032844045,203.40030778214114,175.9824053163214,211.43341465456953,216.66333689920134,209.67144960161235,203.16291149869082,206.56284100071258,202.64690361480763,202.72092084163205,205.5632838373358,207.30135058619598,213.10577237764818,214.74120289202986,193.4368973892881,198.48463694636004,199.12805372393368,194.30877345153402,196.83032404065293,185.70729381668838,193.9277353580143
8,1985-02-15 00:52:26+00:00,175.46615789082398,179.17798509231594,184.77291077520843,180.72798349892727,175.98986301750276,176.42499693617046,182.29751810961662,,191.2119310846623,,184.00875385522352,179.64730765186798,187.98418557186966,183.94867819653533,197.0821197377465,202.34914592758477,201.66821988075537,185.36708889024956,178.05949965139604,211.8863697486106,,193.97002552754878,195.2970103989303,,195.4801560008924,197.05499885893673,,194.63989565712214,201.09134631507163,201.4984394439497,203.49164433588922,199.2053800890671,197.02540723494516,195.02952374467992,190.22709382566308,165.21776803962769,174.87258419690232
9,1985-07-09 00:51:58+00:00,,166.5752597769139,,179.77326045256868,180.41358692761503,177.81809086756647,186.55638570678323,192.25362942516523,192.58289855083063,,188.11932116762847,182.9460776171545,186.99562310020906,183.0676622331207,,188.87430428717022,191.093853897656,146.12724508397383,183.28367208115822,187.5427927546691,187.75822414044845,183.41351208370696,181.4663777780962,167.78083812612607,178.8023143459392,183.317685661988,181.4395596842096,186.57226372256287,186.19439411666164,190.20556497117198,178.0879722563541,174.39157515844275,170.772789188735,168.2328783286659,167.3506466891154,154.935349832025,174.0592747279259
