,dates,aus0206-0000,aus0206-0001,aus0206-0002,aus0206-0003,aus0206-0004,aus0206-0005,aus0206-0006,aus0206-0007,aus0206-0008,aus0206-0009,aus0206-0010,aus0206-0011,aus0206-0012,aus0206-0013,aus0206-0014,aus0206-0015,aus0206-0016,aus0206-0017,aus0206-0018,aus0206-0019,aus0206-0020,aus0206-0021,aus0206-0022,aus0206-0023,aus0206-0024,aus0206-0025,aus0206-0026,aus0206-0027,aus0206-0028,aus0206-0029,aus0206-0030,aus0206-0031,aus0206-0032,aus0206-0033,aus0206-0034,aus0206-0035,aus0206-0036,aus0206-0037
0,1987-05-22 23:07:44+00:00,233.1415294833687,225.39504196606387,212.65871583134413,211.7761608679931,213.41635301571213,209.4147780148229,201.4351764839833,200.2134421713462,188.95561457048638,194.77345929125192,198.67996691978672,198.4696292815275,198.69393392179907,208.0955516838818,211.31268510180269,217.10349760142145,214.82976281058347,210.5554834929718,217.21648487791478,224.9928622434053,229.2655880641202,226.5478182120156,215.31495478431162,220.89661766448216,220.76129601926667,208.39162526994247,205.69492536131935,209.5854367527758,213.74003400228005,210.64118242909126,216.67597121748045,212.72581986554817,223.61211223320385,220.73962735590433,217.52410684996357,222.15626632884343,221.1130872302975,210.74527716830124
1,1987-09-11 23:10:29+00:00,253.55334239794306,242.34422468849414,225.32584896981564,223.77569927295892,221.51842779396748,234.24684354355713,234.04584724147554,230.04484626823086,227.6096344697906,221.05187723412473,218.6561981637715,223.17019668041797,223.26850928986804,230.8214480120819,247.00853002951254,242.71028398755055,238.858869650394,238.80492108475997,237.9605911958052,232.06562818396117,229.71087970436795,226.19213584534825,214.8597534347804,212.1253368934622,212.42616453575312,209.20054641305327,210.65914933064238,215.12189348866963,218.73860657352648,222.61963416924542,223.1235751009448,225.00457047857606,217.86978766547495,213.92118579131514,212.8259783071534,219.7560942418195,224.9954960609498,217.72847283451821
2,1987-09-27 23:10:51+00:00,271.0548817081536,254.43569626343458,238.7997559180617,237.77584028802144,249.00514952821473,246.54089934510873,245.79897254857835,245.3707682635337,247.5710454426033,245.25028600345618,241.7939346499162,246.8831478740731,247.08271853635006,252.06179318215197,265.0409747990514,270.86453628666163,257.9750669311844,256.2429972129419,254.16438386638342,257.1974023331009,248.62467786382723,239.86217756053213,230.68321446368066,228.45474397585727,227.60363690125243,217.8444686792654,216.89409723739143,214.80197278746328,219.9066673144021,222.4325307676267,229.10062900571606,222.28327131858597,215.9468990024377,210.98951298879865,211.44919888136124,210.98716511181874,214.01046312451712,225.80204748587914
3,1987-11-14 23:11:47+00:00,249.42994476219494,239.0467352385392,227.4051404452899,222.5057532968471,230.72345120266652,228.89358184532801,230.74760402375168,,,,197.24150403830333,200.35859214498976,200.38142967463372,203.2549763874372,216.3397541008277,213.26152628413655,227.10789045204743,227.99057322077897,228.46486094231156,230.06240502614412,223.55834375968206,218.83723036900145,206.36145772089287,205.16382459862214,205.30724947534992,190.30652535958484,189.22432710889447,198.46575387172027,191.79704744933173,194.09968175153634,194.33836102971767,198.78103339081858,194.73377656207086,190.72548478588257,199.79181053097983,195.89839874644926,195.68635051443786,206.7632207876849
4,1988-02-18 23:13:23+00:00,239.8043690099483,234.76088282584323,229.93972062083395,229.61691537934664,226.91180033407622,228.06195732764542,222.66476729997302,219.94047363106696,214.1484791996649,207.78542182624673,205.86670545911474,210.62484702737444,210.57547701522853,214.6910002644098,217.38421375142556,218.42414677894487,225.06223474671356,230.46486296696224,228.4444317172227,229.9932327289662,220.14297156975246,221.57310264448296,216.008465783324,211.8562005134939,212.02714417535518,195.00625741518732,188.8552300815714,189.63930903230428,193.9655475270964,201.0855271025569,200.40635651582562,202.7694803681132,207.15856002085678,198.99096658520938,206.32753353865925,209.02824634641235,208.01334825364003,211.52490095469838
5,1988-05-08 23:14:02+00:00,203.89161391927732,,210.17309494189792,212.86343959660795,211.12389379551556,215.49529525729852,217.10189285108686,212.10602741356038,211.1036591913493,207.95491680228514,204.17689113459716,196.9430191507416,196.98741647731546,199.8935759506695,206.03521105563888,198.98368314137085,196.33968450983198,196.897134755822,207.1574822830556,210.87857928509047,216.98835172561093,,,209.08543386954713,208.1972548480702,203.16596527814852,194.16484343472484,198.1212411453843,190.7665053045073,185.55004062607944,181.11161940881988,188.61741817343733,189.63703058468943,191.7263422330965,193.30950902874363,196.57032444133435,203.96198077388092,197.5625882488357
6,1988-06-09 23:14:15+00:00,208.2017378924148,207.30151780416534,204.27551238845388,213.46418863109815,211.74173959860178,209.51545702878138,206.86251222813334,203.72714669057066,199.77616559124317,194.72334203763842,193.7889642048404,194.04376474683838,193.9946825266831,195.2540672045472,199.20970842558006,200.28458395674463,203.15395628145927,207.7178526196938,203.23673741959735,217.38523354313475,214.29091740338473,204.1165836495171,212.31355085403627,210.39625740655993,210.48090845186334,205.87833756229725,201.9204707953484,203.56421122864964,200.11334892299058,192.71711096645552,193.86905978197737,193.81082197997375,195.020600450514,190.6923930601071,197.81146466637048,203.3809912871639,208.1833771629611,198.7340932310309
7,1988-06-25 23:14:20+00:00,229.52354359770956,218.08681554516747,210.77325291594013,226.34578448275275,221.01863941330222,212.4131111188764,213.06282766274734,203.40491140385092,205.47052556463348,190.09382591073677,194.95606700188003,188.04822932398957,188.01701320911388,199.8804818001817,202.69181987246552,209.5398611210827,217.40497352506472,216.03418929640463,227.2329976971978,230.83392606653518,224.20615874288336,219.38247793928707,213.09189573917755,204.93609860826996,205.13473186060054,208.75825593014358,203.42971302210037,203.94410925299536,199.6336779257841,197.3961732191222,191.506800484256,197.9282894939656,204.04163608062146,192.6406216699534,195.96719769709716,208.23789966212908,210.06647435594286,205.21072945721932
8,1988-07-27 23:14:26+00:00,216.6127036064198,213.3694915900645,206.02428415909077,203.97461356476467,219.91863610415368,220.88452477382432,211.40655364428216,210.73944111350934,203.5133511492106,196.64573757063252,194.00164464688274,197.68730441099615,197.59520387186092,203.11715687705325,206.74418885252476,210.151959774665,213.2629841856813,212.48235796875713,223.16127116682475,229.26625890975322,219.55242859144408,218.21852410833503,210.22934785171046,208.83136668826896,208.1679588237116,194.11422853915693,195.12871981906744,199.33610358221742,190.49611392064088,195.6203388532036,193.13191864540374,184.23639713791374,183.76817563038685,175.76028012062906,192.17082063219127,204.8769096461661,198.6839798624982,196.45973285551474
9,1988-08-12 23:14:25+00:00,228.59399285083197,224.93262960702745,203.88876147211064,206.93865939101676,217.48274883007258,214.25555509197002,210.0395041317823,209.6347856445377,210.37566784679728,201.68532952055708,194.60023321626267,197.21347381197614,197.25280065000288,208.73770441869007,210.1919862764962,213.68231005537731,208.3158485050369,216.947834034829,225.88785036114172,229.49403035793787,226.42857477232582,226.59966331787356,219.961779292943,199.70778076081885,199.32010014248053,198.4401785554485,203.94984843615663,200.32159541122832,210.08004843469658,202.63813952103675,201.33467239184597,187.76051784085112,169.6507583380533,167.51353601103582,186.59351905041348,198.5362204284586,188.05270387170978,202.1932481763959
