dates,satname,nzd0047-0000,nzd0047-0001
2002-07-24 22:05:50+00:00,L7,382.45,384.64
2002-08-09 22:05:46+00:00,L7,373.03,379.91
2002-09-19 21:59:11+00:00,L7,373.70,389.36
2002-10-12 22:05:14+00:00,L7,386.16,400.85
2002-10-28 22:05:22+00:00,L7,381.80,399.21
2002-11-13 22:05:30+00:00,L7,386.75,408.62
2002-11-22 21:59:33+00:00,L7,385.49,401.49
2003-01-09 21:59:45+00:00,L7,391.08,392.92
2003-02-01 22:06:10+00:00,L7,376.32,378.79
2003-02-26 22:00:04+00:00,L7,,
2003-04-06 22:06:21+00:00,L7,403.06,398.22
2003-04-22 22:06:19+00:00,L7,423.32,420.03
2003-05-08 22:06:20+00:00,L7,420.18,409.32
2003-05-24 22:06:17+00:00,L7,422.09,412.53
2003-07-28 21:48:04+00:00,L5,390.55,387.27
2003-08-29 21:48:38+00:00,L5,404.97,407.37
2003-09-05 21:54:56+00:00,L5,381.62,396.99
2003-10-31 22:06:00+00:00,L7,,
2003-11-09 21:59:54+00:00,L7,386.24,403.13
2003-11-16 22:06:11+00:00,L7,,
2003-12-18 22:06:24+00:00,L7,392.00,399.75
2003-12-19 21:50:03+00:00,L5,415.65,428.07
2004-01-19 22:06:35+00:00,L7,196.55,
2004-02-05 21:50:17+00:00,L5,393.16,403.31
2004-03-23 22:06:52+00:00,L7,381.44,393.63
2004-04-01 22:00:40+00:00,L7,391.98,395.79
2004-04-17 22:00:33+00:00,L7,365.94,373.23
2004-05-03 22:00:35+00:00,L7,376.86,389.95
2004-05-26 22:06:45+00:00,L7,,
2004-06-03 21:58:42+00:00,L5,364.18,372.40
2004-06-11 22:06:38+00:00,L7,391.88,405.29
2004-06-12 21:52:47+00:00,L5,388.73,399.60
2004-07-06 22:00:24+00:00,L7,,
2004-07-14 21:53:43+00:00,L5,,
2004-07-22 22:00:20+00:00,L7,,
2004-07-29 22:06:27+00:00,L7,383.84,396.91
2004-07-30 21:54:04+00:00,L5,379.12,392.45
2004-08-07 22:00:13+00:00,L7,371.24,375.90
2004-08-15 21:54:25+00:00,L5,355.91,368.09
2004-08-23 22:00:11+00:00,L7,375.83,373.53
2004-08-30 22:06:20+00:00,L7,380.28,398.95
2004-10-10 21:59:56+00:00,L7,,
2004-10-17 22:06:14+00:00,L7,316.01,308.46
2004-10-18 21:55:59+00:00,L5,379.96,391.64
2004-11-18 22:06:34+00:00,L7,,
2004-11-19 21:56:31+00:00,L5,390.19,397.99
2004-12-04 22:06:44+00:00,L7,368.96,382.54
2004-12-13 22:00:36+00:00,L7,,
2005-01-13 22:03:41+00:00,L5,374.98,377.71
2005-01-14 22:00:49+00:00,L7,336.83,354.09
2005-01-21 22:06:59+00:00,L7,376.60,383.52
2005-02-15 22:01:01+00:00,L7,388.26,397.12
2005-02-22 22:07:14+00:00,L7,383.73,377.54
2005-02-23 21:58:07+00:00,L5,394.52,392.45
2005-03-03 22:01:06+00:00,L7,395.84,397.92
2005-03-11 21:58:20+00:00,L5,392.03,389.08
2005-03-18 22:04:34+00:00,L5,392.38,398.47
2005-03-19 22:01:06+00:00,L7,398.70,396.81
2005-04-03 22:04:40+00:00,L5,396.81,407.50
2005-04-12 21:58:31+00:00,L5,383.40,389.32
2005-05-06 22:01:01+00:00,L7,398.67,392.41
2005-05-22 22:01:00+00:00,L7,,
2005-05-29 22:07:09+00:00,L7,,
2005-06-06 22:05:05+00:00,L5,398.66,400.49
2005-06-07 22:00:55+00:00,L7,384.04,392.57
2005-06-14 22:07:02+00:00,L7,386.29,385.62
2005-06-30 22:06:59+00:00,L7,,
2005-07-08 22:05:15+00:00,L5,365.00,369.85
2005-07-09 22:00:50+00:00,L7,364.91,364.36
2005-07-17 21:59:11+00:00,L5,,443.45
2005-08-09 22:05:35+00:00,L5,364.21,365.90
2005-08-10 22:00:46+00:00,L7,365.63,366.47
2005-08-25 22:05:41+00:00,L5,382.88,389.57
2005-09-02 22:06:46+00:00,L7,383.83,378.81
2005-09-03 21:59:32+00:00,L5,386.98,386.07
2005-09-18 22:06:39+00:00,L7,,
2005-09-26 22:05:42+00:00,L5,391.06,398.80
2005-11-22 21:59:59+00:00,L5,384.15,390.11
2005-11-30 22:01:00+00:00,L7,384.84,390.56
2005-12-16 22:01:02+00:00,L7,367.38,373.02
2006-01-01 22:01:10+00:00,L7,,
2006-01-08 22:07:25+00:00,L7,378.00,392.04
2006-01-25 22:01:29+00:00,L5,388.23,389.70
2006-02-09 22:07:38+00:00,L7,,
2006-02-10 22:01:51+00:00,L5,384.76,391.50
2006-03-14 22:02:31+00:00,L5,362.73,364.33
2006-03-22 22:01:30+00:00,L7,373.50,388.08
2006-04-14 22:07:36+00:00,L7,,
2006-04-30 22:07:38+00:00,L7,378.95,375.98
2006-05-09 22:01:28+00:00,L7,386.86,393.28
2006-05-16 22:07:40+00:00,L7,374.78,378.62
2006-06-01 22:07:38+00:00,L7,,
2006-06-10 22:01:26+00:00,L7,383.25,389.91
2006-06-17 22:07:34+00:00,L7,372.26,373.94
2006-06-25 22:10:20+00:00,L5,377.79,384.73
2006-06-26 22:01:20+00:00,L7,362.52,369.07
2006-07-03 22:07:28+00:00,L7,,
2006-07-04 22:04:17+00:00,L5,371.07,364.54
2006-07-19 22:07:20+00:00,L7,372.86,377.58
2006-07-27 22:10:47+00:00,L5,373.37,382.55
2006-07-28 22:01:06+00:00,L7,369.82,379.80
2006-08-12 22:10:59+00:00,L5,369.42,367.12
2006-09-13 22:11:23+00:00,L5,380.49,388.76
2006-09-14 22:00:57+00:00,L7,,
2006-09-29 22:11:34+00:00,L5,368.27,378.54
2006-11-08 22:07:27+00:00,L7,342.96,351.82
2006-11-25 22:06:19+00:00,L5,378.70,407.92
2006-12-02 22:12:34+00:00,L5,389.85,401.72
2006-12-10 22:07:44+00:00,L7,371.41,380.65
2006-12-11 22:06:28+00:00,L5,454.34,472.75
2007-02-13 22:06:23+00:00,L5,382.89,384.92
2007-02-28 22:08:05+00:00,L7,387.70,380.84
2007-04-01 22:08:07+00:00,L7,385.71,379.66
2007-04-17 22:08:06+00:00,L7,382.61,382.41
2007-05-03 22:08:02+00:00,L7,380.56,384.04
2007-05-12 22:01:48+00:00,L7,,
2007-05-28 22:01:40+00:00,L7,381.32,390.67
2007-07-22 22:07:45+00:00,L7,,
2007-08-07 22:07:40+00:00,L7,375.70,385.89
2007-09-09 22:04:33+00:00,L5,370.82,373.65
2007-09-24 22:07:22+00:00,L7,,
2007-09-25 22:04:24+00:00,L5,377.11,382.49
2007-11-27 22:07:48+00:00,L7,371.47,369.63
2007-12-29 22:07:56+00:00,L7,375.58,372.23
2008-01-23 22:01:45+00:00,L7,,
2008-02-24 22:01:38+00:00,L7,,
2008-03-11 22:01:32+00:00,L7,375.22,388.28
2008-04-03 22:07:44+00:00,L7,388.29,388.08
2008-05-05 22:07:38+00:00,L7,,
2008-05-30 22:01:17+00:00,L7,,
2008-06-06 22:07:24+00:00,L7,,
2008-08-09 22:06:47+00:00,L7,368.01,375.82
2008-09-26 22:06:23+00:00,L7,371.31,378.39
2008-10-12 22:06:13+00:00,L7,,
2008-11-13 22:06:43+00:00,L7,371.62,368.15
2008-11-21 22:01:05+00:00,L5,350.91,360.04
2008-11-29 22:06:55+00:00,L7,,
2008-12-31 22:07:13+00:00,L7,,
2009-01-17 21:56:32+00:00,L5,372.35,367.91
2009-01-24 22:02:55+00:00,L5,372.39,377.55
2009-01-25 22:01:10+00:00,L7,,380.64
2009-03-21 22:07:47+00:00,L7,,
2009-03-30 22:01:40+00:00,L7,367.77,365.33
2009-05-24 22:08:02+00:00,L7,,
2009-06-02 22:01:51+00:00,L7,383.82,389.82
2009-06-09 22:08:01+00:00,L7,372.72,369.23
2009-06-25 22:07:59+00:00,L7,,
2009-07-04 22:01:47+00:00,L7,336.83,357.27
2009-07-20 22:01:42+00:00,L7,,
2009-07-27 22:07:51+00:00,L7,345.77,353.40
2009-08-05 22:01:37+00:00,L7,362.73,372.28
2009-08-21 22:01:35+00:00,L7,,
2009-09-06 22:01:35+00:00,L7,365.79,368.64
2009-10-15 22:07:44+00:00,L7,362.87,369.48
2009-10-31 22:08:00+00:00,L7,,
2009-11-25 22:02:09+00:00,L7,380.13,390.61
2009-12-27 22:02:38+00:00,L7,,
2010-02-12 22:08:30+00:00,L5,371.58,374.17
2010-02-20 22:09:33+00:00,L7,375.71,375.92
2010-03-08 22:09:41+00:00,L7,376.90,382.93
2010-03-17 22:03:33+00:00,L7,365.82,364.23
2010-03-24 22:09:46+00:00,L7,,
2010-05-04 22:03:35+00:00,L7,373.74,383.75
2010-05-27 22:09:43+00:00,L7,354.59,360.92
2010-06-12 22:09:43+00:00,L7,,
2010-06-28 22:09:46+00:00,L7,,
2010-07-07 22:03:37+00:00,L7,,
2010-07-14 22:09:48+00:00,L7,363.02,365.32
2010-07-23 22:03:38+00:00,L7,,
2010-08-08 22:03:37+00:00,L7,370.57,376.73
2010-08-15 22:09:49+00:00,L7,,
2010-10-11 22:03:45+00:00,L7,,
2010-11-12 22:04:06+00:00,L7,375.32,387.09
2010-11-27 22:07:24+00:00,L5,375.55,378.34
2010-12-05 22:10:32+00:00,L7,,
2011-01-06 22:10:49+00:00,L7,357.91,354.51
2011-01-15 22:04:42+00:00,L7,,
2011-02-07 22:11:00+00:00,L7,,
2011-02-23 22:11:05+00:00,L7,,342.14
2011-03-12 22:01:19+00:00,L5,373.69,380.09
2011-03-27 22:11:11+00:00,L7,362.80,360.57
2011-03-28 22:01:14+00:00,L5,375.31,375.23
2011-04-05 22:05:02+00:00,L7,361.95,363.55
2011-04-21 22:05:00+00:00,L7,,
2011-05-30 22:11:11+00:00,L7,377.77,383.68
2011-06-24 22:04:57+00:00,L7,367.17,373.24
2011-07-17 22:11:06+00:00,L7,371.78,380.87
2011-07-26 22:04:54+00:00,L7,377.27,387.03
2011-08-18 22:10:59+00:00,L7,375.63,378.94
2011-08-19 22:00:12+00:00,L5,382.92,388.47
2011-09-04 22:00:03+00:00,L5,385.70,394.21
2011-09-12 22:04:41+00:00,L7,361.54,364.23
2011-09-19 22:10:52+00:00,L7,369.69,376.71
2011-10-14 22:04:40+00:00,L7,,
2011-10-21 22:10:56+00:00,L7,374.29,385.99
2011-11-06 22:11:03+00:00,L7,375.01,382.94
2011-11-22 22:11:15+00:00,L7,,
2012-02-10 22:11:42+00:00,L7,366.28,367.77
2012-04-07 22:05:28+00:00,L7,,
2012-04-23 22:05:40+00:00,L7,381.68,377.94
2012-04-30 22:12:02+00:00,L7,396.61,398.51
2012-05-09 22:06:03+00:00,L7,,
2012-06-01 22:11:59+00:00,L7,395.75,395.53
2012-10-23 22:13:24+00:00,L7,348.15,
2012-11-08 22:13:27+00:00,L7,,
2013-01-04 22:07:34+00:00,L7,376.72,366.99
2013-01-11 22:13:44+00:00,L7,377.05,382.03
2013-02-05 22:07:37+00:00,L7,,
2013-02-21 22:07:34+00:00,L7,,
2013-03-25 22:07:27+00:00,L7,,
2013-04-10 22:07:26+00:00,L7,,
2013-04-25 22:19:21+00:00,L8,381.82,397.88
2013-04-26 22:07:19+00:00,L7,,
2013-05-11 22:19:31+00:00,L8,373.59,387.45
2013-05-19 22:13:27+00:00,L7,,
2013-05-20 22:13:26+00:00,L8,392.63,395.19
2013-05-28 22:07:11+00:00,L7,369.63,368.94
2013-06-20 22:13:13+00:00,L7,,
2013-06-21 22:13:19+00:00,L8,377.57,390.02
2013-06-28 22:19:33+00:00,L8,374.53,376.70
2013-06-29 22:06:57+00:00,L7,,
2013-07-06 22:13:02+00:00,L7,382.15,384.63
2013-07-07 22:13:24+00:00,L8,380.68,378.79
2013-07-14 22:19:34+00:00,L8,373.73,383.93
2013-07-15 22:06:47+00:00,L7,378.30,388.76
2013-08-23 22:12:58+00:00,L7,,
2013-09-08 22:13:10+00:00,L7,374.80,376.36
2013-09-25 22:13:17+00:00,L8,372.46,373.97
2013-10-02 22:19:28+00:00,L8,381.44,399.87
2013-10-11 22:13:17+00:00,L8,358.24,
2013-10-18 22:19:25+00:00,L8,,
2013-10-19 22:07:27+00:00,L7,376.39,387.65
2013-10-27 22:13:07+00:00,L8,373.84,383.20
2013-11-20 22:07:36+00:00,L7,,
2013-12-05 22:19:13+00:00,L8,348.36,351.68
2013-12-14 22:12:57+00:00,L8,380.82,385.92
2013-12-22 22:07:47+00:00,L7,,
2014-01-06 22:18:54+00:00,L8,372.74,377.87
2014-01-15 22:12:33+00:00,L8,383.82,392.89
2014-01-31 22:12:28+00:00,L8,,
2014-02-07 22:18:33+00:00,L8,380.98,379.08
2014-02-23 22:18:20+00:00,L8,386.26,384.22
2014-02-24 22:08:07+00:00,L7,,
2014-03-27 22:17:50+00:00,L8,400.82,397.44
2014-03-28 22:08:22+00:00,L7,385.90,386.32
2014-04-05 22:11:34+00:00,L8,381.35,385.66
2014-04-21 22:11:18+00:00,L8,364.83,373.06
2014-05-07 22:11:02+00:00,L8,,463.96
2014-05-14 22:17:08+00:00,L8,376.89,383.47
2014-05-15 22:08:44+00:00,L7,374.71,387.68
2014-05-30 22:17:11+00:00,L8,371.62,379.71
2014-05-31 22:08:48+00:00,L7,373.18,386.41
2014-06-16 22:08:48+00:00,L7,,
2014-07-17 22:17:28+00:00,L8,372.06,374.61
2014-07-26 22:11:19+00:00,L8,378.31,392.45
2014-09-12 22:11:33+00:00,L8,,
2014-10-06 22:09:20+00:00,L7,,
2014-10-14 22:11:38+00:00,L8,376.24,391.71
2014-12-09 22:09:48+00:00,L7,374.12,373.61
2015-01-10 22:09:59+00:00,L7,395.10,391.50
2015-01-25 22:17:32+00:00,L8,368.70,378.17
2015-02-11 22:10:04+00:00,L7,383.43,374.79
2015-02-19 22:11:13+00:00,L8,383.76,388.68
2015-03-30 22:17:01+00:00,L8,381.57,387.09
2015-03-31 22:10:28+00:00,L7,380.25,389.82
2015-04-24 22:10:44+00:00,L8,369.98,364.50
2015-05-02 22:10:44+00:00,L7,372.09,387.48
2015-05-10 22:10:28+00:00,L8,368.64,373.11
2015-06-02 22:16:44+00:00,L8,,
2015-06-03 22:10:57+00:00,L7,,
2015-06-11 22:10:40+00:00,L8,375.08,386.51
2015-06-27 22:10:46+00:00,L8,383.20,391.60
2015-07-04 22:17:02+00:00,L8,367.36,369.40
2015-07-20 22:17:10+00:00,L8,373.88,371.27
2015-07-21 22:11:10+00:00,L7,370.26,377.28
2015-07-29 22:11:01+00:00,L8,375.23,390.43
2015-08-05 22:17:13+00:00,L8,343.83,355.21
2015-08-06 22:11:13+00:00,L7,,
2015-08-22 22:11:15+00:00,L7,350.44,358.49
2015-10-08 22:17:36+00:00,L8,346.78,373.78
2015-10-09 22:11:30+00:00,L7,,
2015-10-24 22:17:40+00:00,L8,373.81,382.70
2015-11-25 22:17:44+00:00,L8,371.71,381.62
2015-12-11 22:17:42+00:00,L8,366.62,372.60
2015-12-20 22:11:33+00:00,L8,383.64,394.12
2015-12-27 22:17:43+00:00,L8,366.78,374.11
2016-01-12 22:17:40+00:00,L8,338.83,344.11
2016-01-28 22:17:39+00:00,L8,372.76,362.85
2016-03-01 22:13:22+00:00,L7,368.90,375.64
2016-03-09 22:11:16+00:00,L8,366.87,369.65
2016-03-25 22:11:08+00:00,L8,366.45,364.81
2016-04-26 22:10:57+00:00,L8,400.21,395.04
2016-05-12 22:10:56+00:00,L8,396.04,391.03
2016-05-19 22:17:11+00:00,L8,389.69,399.10
2016-05-20 22:13:50+00:00,L7,,
2016-05-28 22:11:03+00:00,L8,366.15,378.72
2016-06-04 22:17:16+00:00,L8,377.59,393.11
2016-06-13 22:11:06+00:00,L8,403.85,399.63
2016-06-29 22:11:15+00:00,L8,387.26,387.13
2016-07-15 22:11:22+00:00,L8,390.01,395.30
2016-08-07 22:17:37+00:00,L8,377.38,389.40
2016-08-08 22:14:02+00:00,L7,364.06,386.25
2016-08-16 22:11:29+00:00,L8,392.62,393.82
2016-09-08 22:17:48+00:00,L8,377.34,390.60
2016-09-24 22:17:49+00:00,L8,376.67,383.61
2016-10-10 22:17:54+00:00,L8,376.26,398.51
2016-11-20 22:11:45+00:00,L8,372.86,388.50
2016-12-22 22:11:39+00:00,L8,376.69,387.09
2017-01-15 22:13:33+00:00,L7,,
2017-01-30 22:17:38+00:00,L8,371.95,373.85
2017-01-31 22:13:25+00:00,L7,,
2017-02-16 22:13:23+00:00,L7,,
2017-02-24 22:11:18+00:00,L8,396.54,384.09
2017-03-03 22:17:25+00:00,L8,380.83,374.81
2017-03-04 22:13:31+00:00,L7,381.36,388.39
2017-03-19 22:17:15+00:00,L8,384.38,383.65
2017-03-28 22:11:00+00:00,L8,366.75,364.19
2017-04-20 22:16:59+00:00,L8,387.53,397.74
2017-04-21 22:13:48+00:00,L7,,
2017-05-06 22:16:55+00:00,L8,402.44,402.36
2017-06-08 22:14:00+00:00,L7,389.34,390.51
2017-06-16 22:11:07+00:00,L8,387.90,390.80
2017-06-24 22:14:03+00:00,L7,368.93,362.67
2017-07-09 22:17:23+00:00,L8,372.04,382.42
2017-07-25 22:17:30+00:00,L8,374.56,376.93
2017-08-10 22:17:37+00:00,L8,362.92,368.88
2017-09-20 22:11:34+00:00,L8,366.43,372.47
2017-09-27 22:17:48+00:00,L8,373.51,383.66
2018-01-10 22:11:30+00:00,L8,379.65,392.24
2018-02-03 22:13:03+00:00,L7,346.96,357.00
2018-02-11 22:11:14+00:00,L8,377.02,376.84
2018-04-07 22:16:59+00:00,L8,384.13,382.70
2018-04-24 22:11:59+00:00,L7,377.76,389.22
2018-05-09 22:16:40+00:00,L8,397.51,393.53
2018-05-25 22:16:28+00:00,L8,377.98,389.88
2018-05-26 22:11:27+00:00,L7,364.70,388.05
2018-06-26 22:16:36+00:00,L8,376.30,393.85
2018-06-27 22:10:52+00:00,L7,,
2018-07-29 22:10:17+00:00,L7,369.30,378.38
2018-08-06 22:10:46+00:00,L8,389.64,386.19
2018-09-07 22:11:00+00:00,L8,381.51,392.25
2018-10-09 22:11:13+00:00,L8,380.74,379.69
2018-12-12 22:11:17+00:00,L8,370.37,376.86
2018-12-28 22:11:17+00:00,L8,381.83,392.57
2019-01-04 22:17:27+00:00,L8,383.80,383.70
2019-01-05 22:06:29+00:00,L7,,
2019-01-20 22:17:24+00:00,L8,376.63,382.96
2019-02-14 22:11:09+00:00,L8,380.75,388.90
2019-03-02 22:11:05+00:00,L8,381.54,388.64
2019-03-25 22:17:09+00:00,L8,364.71,368.97
2019-04-26 22:16:59+00:00,L8,384.08,392.38
2019-05-12 22:17:08+00:00,L8,372.30,380.13
2019-05-13 22:02:12+00:00,L7,373.88,385.56
2019-05-21 22:11:03+00:00,L8,373.13,388.89
2019-05-28 22:17:17+00:00,L8,372.78,383.71
2019-06-06 22:11:11+00:00,L8,350.58,357.20
2019-06-22 22:11:17+00:00,L8,364.44,370.69
2019-07-16 21:59:49+00:00,L7,,
2019-07-24 22:11:25+00:00,L8,363.48,373.81
2019-09-18 21:57:07+00:00,L7,366.73,374.77
2019-10-19 22:17:59+00:00,L8,361.41,366.68
2019-10-20 21:55:46+00:00,L7,,
2019-11-04 22:17:58+00:00,L8,376.33,383.46
2019-11-20 22:17:54+00:00,L8,377.15,391.92
2019-11-21 21:54:19+00:00,L7,380.80,393.63
2019-12-22 22:17:51+00:00,L8,378.91,387.01
2019-12-23 21:52:44+00:00,L7,,
2019-12-31 22:11:38+00:00,L8,368.58,372.34
2020-01-23 22:17:43+00:00,L8,384.21,384.21
2020-01-24 21:51:07+00:00,L7,382.94,388.28
2020-02-01 22:11:29+00:00,L8,381.91,388.52
2020-02-08 22:17:38+00:00,L8,373.25,379.74
2020-02-09 21:50:18+00:00,L7,,
2020-02-17 22:11:26+00:00,L8,373.77,379.12
2020-02-24 22:17:35+00:00,L8,376.05,380.14
2020-02-25 21:49:28+00:00,L7,,
2020-03-11 22:17:28+00:00,L8,,
2020-04-12 22:17:12+00:00,L8,357.48,366.53
2020-04-21 22:10:57+00:00,L8,376.49,391.50
2020-05-07 22:10:48+00:00,L8,,
2020-05-14 22:17:00+00:00,L8,381.22,378.27
2020-05-15 21:44:52+00:00,L7,363.98,355.93
2020-06-08 22:11:00+00:00,L8,368.68,376.68
2020-07-01 22:17:22+00:00,L8,378.56,398.61
2020-07-02 21:42:01+00:00,L7,373.36,395.42
2020-07-10 22:11:15+00:00,L8,372.36,389.05
2020-07-17 22:17:28+00:00,L8,364.56,369.10
2020-07-26 22:11:20+00:00,L8,374.77,392.16
2020-08-02 22:17:33+00:00,L8,377.84,375.97
2020-08-03 21:40:03+00:00,L7,,
2020-09-03 22:17:46+00:00,L8,374.33,378.72
2020-09-12 22:11:38+00:00,L8,380.97,393.27
2020-09-19 22:17:52+00:00,L8,371.70,372.61
2020-09-20 21:36:56+00:00,L7,,
2020-10-06 21:35:55+00:00,L7,,
2021-01-25 22:17:44+00:00,L8,379.26,388.11
2021-02-11 21:26:53+00:00,L7,365.13,368.04
2021-02-19 22:11:27+00:00,L8,376.19,386.87
2021-02-26 22:17:35+00:00,L8,368.03,362.80
2021-02-27 21:25:40+00:00,L7,369.82,370.73
2021-03-23 22:11:13+00:00,L8,,
2021-03-30 22:17:22+00:00,L8,367.67,364.35
2021-03-31 21:23:07+00:00,L7,,
2021-04-15 22:17:16+00:00,L8,375.59,375.82
2021-04-16 21:21:47+00:00,L7,366.91,373.16
2021-04-24 22:11:01+00:00,L8,377.35,387.81
2021-05-01 22:17:07+00:00,L8,377.71,382.01
2021-05-02 21:20:26+00:00,L7,376.10,388.82
2021-05-17 22:17:12+00:00,L8,365.99,370.35
2021-05-18 21:19:05+00:00,L7,,
2021-05-26 22:11:07+00:00,L8,372.59,367.53
2021-06-03 21:17:43+00:00,L7,377.44,
2021-06-19 21:16:25+00:00,L7,,
2021-07-13 22:11:19+00:00,L8,375.99,375.36
2021-08-14 22:11:33+00:00,L8,372.58,388.72
2021-08-21 22:17:46+00:00,L8,371.68,383.45
2021-08-22 21:10:54+00:00,L7,,
2021-10-01 22:11:46+00:00,L8,380.08,391.40
2021-10-09 21:06:41+00:00,L7,,
2021-10-17 22:11:50+00:00,L8,369.16,382.09
2021-10-24 22:18:01+00:00,L8,362.35,359.44
2021-10-25 21:05:14+00:00,L7,373.03,365.15
2021-11-10 21:03:43+00:00,L7,378.17,388.53
2021-11-18 22:11:44+00:00,L8,371.74,384.29
2021-11-25 22:17:57+00:00,L8,371.48,375.08
2021-11-26 21:02:10+00:00,L7,393.50,395.00
2021-12-19 22:17:52+00:00,L9,375.32,376.74
2022-01-04 22:17:52+00:00,L9,363.80,369.02
2022-01-20 22:17:51+00:00,L9,370.79,373.33
2022-01-21 22:11:35+00:00,L8,375.67,370.24
2022-01-28 22:17:44+00:00,L8,382.13,379.68
2022-02-14 20:54:21+00:00,L7,368.96,371.96
2022-02-22 22:11:26+00:00,L8,367.04,369.94
2022-03-02 20:52:49+00:00,L7,351.48,358.76
2022-03-02 22:11:26+00:00,L9,360.38,364.43
2022-03-09 22:17:37+00:00,L9,371.33,370.01
2022-03-18 20:51:13+00:00,L7,348.43,358.77
2022-03-18 22:11:25+00:00,L9,,
2022-03-25 22:17:32+00:00,L9,378.24,379.04
2022-03-26 22:11:11+00:00,L8,392.75,389.97
2022-04-02 22:17:19+00:00,L8,395.11,370.95
2022-04-27 22:11:10+00:00,L8,395.80,391.84
2022-05-12 22:17:13+00:00,L9,402.17,398.55
2022-06-05 22:17:39+00:00,L8,374.59,383.14
2022-06-09 20:42:42+00:00,L7,,
2022-06-13 22:17:12+00:00,L9,369.47,379.62
2022-06-14 22:11:35+00:00,L8,366.58,376.80
2022-06-21 22:17:48+00:00,L8,381.87,388.80
2022-06-22 22:11:14+00:00,L9,380.92,385.53
2022-06-26 20:41:40+00:00,L7,394.48,
2022-07-15 22:17:24+00:00,L9,362.22,369.51
2022-07-16 22:11:39+00:00,L8,370.10,378.82
2022-07-30 20:39:09+00:00,L7,,
2022-07-31 22:17:39+00:00,L9,373.17,373.74
2022-08-08 22:18:05+00:00,L8,378.00,384.19
2022-08-09 22:11:34+00:00,L9,376.10,388.42
2022-09-09 22:18:11+00:00,L8,378.04,383.47
2022-09-17 22:17:54+00:00,L9,374.83,383.37
2022-10-03 22:17:57+00:00,L9,372.77,380.40
2022-10-20 22:11:59+00:00,L8,391.84,390.21
2022-10-23 20:30:21+00:00,L7,,
2022-11-04 22:18:00+00:00,L9,379.00,390.67
2022-11-12 22:18:10+00:00,L8,357.21,354.10
2022-12-22 22:17:59+00:00,L9,381.72,375.62
2023-01-04 20:25:07+00:00,L7,,482.77
2023-01-15 22:17:53+00:00,L8,390.81,396.44
2023-01-24 22:11:46+00:00,L8,364.83,368.16
2023-02-08 22:18:06+00:00,L9,384.21,384.84
2023-02-16 22:17:50+00:00,L8,385.67,398.88
2023-02-17 22:11:49+00:00,L9,393.40,396.03
2023-03-01 20:19:07+00:00,L7,395.89,397.41
2023-03-04 22:17:37+00:00,L8,373.14,378.04
2023-03-13 22:11:23+00:00,L8,375.10,391.05
2023-03-18 20:14:27+00:00,L7,,
2023-03-21 22:11:31+00:00,L9,390.60,390.07
2023-05-15 22:17:12+00:00,L9,414.42,417.92
2023-05-16 22:10:40+00:00,L8,418.19,419.91
2023-05-23 20:09:00+00:00,L7,,
2023-05-23 22:16:53+00:00,L8,375.83,381.77
2023-05-24 22:10:53+00:00,L9,396.36,394.09
2023-05-31 22:17:04+00:00,L9,404.77,406.03
2023-06-08 22:17:00+00:00,L8,380.60,382.65
