dates,nzd0047-0000,nzd0047-0001,satname
2003-07-28 21:48:04+00:00,391.24,388.47,L5
2003-08-29 21:48:38+00:00,411.74,419.10,L5
2003-09-05 21:54:56+00:00,375.47,386.32,L5
2003-11-09 21:59:54+00:00,390.55,410.60,L7
2003-12-18 22:06:24+00:00,387.54,392.02,L7
2003-12-19 21:50:03+00:00,410.27,418.74,L5
2004-02-05 21:50:17+00:00,396.78,409.58,L5
2004-03-23 22:06:52+00:00,388.44,405.76,L7
2004-04-01 22:00:40+00:00,388.75,390.19,L7
2004-04-17 22:00:33+00:00,365.25,372.03,L7
2004-05-03 22:00:35+00:00,375.94,388.35,L7
2004-06-03 21:58:42+00:00,367.56,378.27,L5
2004-06-11 22:06:38+00:00,386.73,396.36,L7
2004-06-12 21:52:47+00:00,383.19,390.00,L5
2004-07-29 22:06:27+00:00,378.07,386.91,L7
2004-07-30 21:54:04+00:00,377.27,389.25,L5
2004-08-07 22:00:13+00:00,370.09,373.90,L7
2004-08-15 21:54:25+00:00,357.45,370.76,L5
2004-08-23 22:00:11+00:00,373.91,370.20,L7
2004-08-30 22:06:20+00:00,383.36,404.28,L7
2004-10-18 21:55:59+00:00,386.04,402.17,L5
2004-11-19 21:56:31+00:00,387.96,394.12,L5
2004-12-04 22:06:44+00:00,369.19,382.94,L7
2005-01-13 22:03:41+00:00,383.83,393.04,L5
2005-01-14 22:00:49+00:00,343.68,365.96,L7
2005-01-21 22:06:59+00:00,374.29,379.52,L7
2005-02-15 22:01:01+00:00,388.49,397.52,L7
2005-02-22 22:07:14+00:00,385.11,379.94,L7
2005-02-23 21:58:07+00:00,398.14,398.72,L5
2005-03-03 22:01:06+00:00,395.76,397.79,L7
2005-03-11 21:58:20+00:00,399.57,402.15,L5
2005-03-18 22:04:34+00:00,390.53,395.27,L5
2005-03-19 22:01:06+00:00,396.01,392.14,L7
2005-04-03 22:04:40+00:00,392.58,400.17,L5
2005-04-12 21:58:31+00:00,389.48,399.85,L5
2005-05-06 22:01:01+00:00,397.05,389.61,L7
2005-06-06 22:05:05+00:00,399.20,401.42,L5
2005-06-07 22:00:55+00:00,387.04,397.77,L7
2005-06-14 22:07:02+00:00,385.21,383.75,L7
2005-07-08 22:05:15+00:00,369.23,377.18,L5
2005-07-09 22:00:50+00:00,369.60,372.49,L7
2005-08-09 22:05:35+00:00,368.90,374.03,L5
2005-08-10 22:00:46+00:00,369.01,372.34,L7
2005-08-25 22:05:41+00:00,384.80,392.90,L5
2005-09-02 22:06:46+00:00,383.29,377.88,L7
2005-09-03 21:59:32+00:00,388.98,389.54,L5
2005-09-26 22:05:42+00:00,387.75,393.07,L5
2005-11-22 21:59:59+00:00,385.53,392.51,L5
2005-11-30 22:01:00+00:00,385.53,391.76,L7
2005-12-16 22:01:02+00:00,373.00,382.75,L7
2006-01-08 22:07:25+00:00,374.15,385.37,L7
2006-01-25 22:01:29+00:00,384.69,383.57,L5
2006-02-10 22:01:51+00:00,384.61,391.23,L5
2006-03-14 22:02:31+00:00,366.42,370.73,L5
2006-03-22 22:01:30+00:00,373.42,387.95,L7
2006-04-30 22:07:38+00:00,385.57,387.45,L7
2006-05-09 22:01:28+00:00,383.17,386.88,L7
2006-05-16 22:07:40+00:00,380.40,388.35,L7
2006-06-10 22:01:26+00:00,382.02,387.78,L7
2006-06-17 22:07:34+00:00,373.57,376.21,L7
2006-06-25 22:10:20+00:00,378.48,385.93,L5
2006-06-26 22:01:20+00:00,365.83,374.80,L7
2006-07-04 22:04:17+00:00,367.45,358.27,L5
2006-07-19 22:07:20+00:00,367.24,367.85,L7
2006-07-27 22:10:47+00:00,378.29,391.08,L5
2006-07-28 22:01:06+00:00,375.05,388.87,L7
2006-08-12 22:10:59+00:00,377.19,380.59,L5
2006-09-13 22:11:23+00:00,382.64,392.49,L5
2006-09-29 22:11:34+00:00,369.65,380.94,L5
2006-11-08 22:07:27+00:00,351.04,365.82,L7
2006-11-25 22:06:19+00:00,384.62,418.19,L5
2006-12-02 22:12:34+00:00,385.62,394.39,L5
2006-12-10 22:07:44+00:00,375.18,387.18,L7
2007-02-13 22:06:23+00:00,379.89,379.72,L5
2007-02-28 22:08:05+00:00,385.39,376.84,L7
2007-04-01 22:08:07+00:00,386.86,381.66,L7
2007-04-17 22:08:06+00:00,385.53,387.48,L7
2007-05-03 22:08:02+00:00,384.33,390.57,L7
2007-05-28 22:01:40+00:00,377.32,383.74,L7
2007-08-07 22:07:40+00:00,370.32,376.56,L7
2007-09-09 22:04:33+00:00,368.44,369.52,L5
2007-09-25 22:04:24+00:00,375.26,379.29,L5
2007-11-27 22:07:48+00:00,380.09,384.56,L7
2007-12-29 22:07:56+00:00,379.43,378.90,L7
2008-03-11 22:01:32+00:00,382.45,400.81,L7
2008-04-03 22:07:44+00:00,384.83,382.08,L7
2008-08-09 22:06:47+00:00,365.32,371.15,L7
2008-09-26 22:06:23+00:00,366.31,369.72,L7
2008-11-13 22:06:43+00:00,375.08,374.15,L7
2008-11-21 22:01:05+00:00,346.45,352.31,L5
2009-01-17 21:56:32+00:00,373.12,369.24,L5
2009-01-24 22:02:55+00:00,373.70,379.82,L5
2009-01-25 22:01:10+00:00,,386.11,L7
2009-03-30 22:01:40+00:00,374.31,376.66,L7
2009-06-02 22:01:51+00:00,377.67,379.15,L7
2009-06-09 22:08:01+00:00,376.72,376.16,L7
2009-07-04 22:01:47+00:00,332.83,350.34,L7
2009-07-27 22:07:51+00:00,348.46,358.07,L7
2009-08-05 22:01:37+00:00,363.81,374.15,L7
2009-09-06 22:01:35+00:00,371.25,378.11,L7
2009-10-15 22:07:44+00:00,357.56,360.28,L7
2009-11-25 22:02:09+00:00,378.21,387.28,L7
2010-02-12 22:08:30+00:00,372.73,376.17,L5
2010-02-20 22:09:33+00:00,379.09,381.79,L7
2010-03-08 22:09:41+00:00,375.05,379.73,L7
2010-03-17 22:03:33+00:00,371.82,374.63,L7
2010-05-04 22:03:35+00:00,375.05,386.02,L7
2010-05-27 22:09:43+00:00,354.67,361.05,L7
2010-07-14 22:09:48+00:00,370.56,378.39,L7
2010-08-08 22:03:37+00:00,366.95,370.46,L7
2010-11-12 22:04:06+00:00,376.86,389.76,L7
2010-11-27 22:07:24+00:00,379.24,384.74,L5
2011-01-06 22:10:49+00:00,365.14,367.04,L7
2011-02-23 22:11:05+00:00,,349.47,L7
2011-03-12 22:01:19+00:00,374.07,380.76,L5
2011-03-27 22:11:11+00:00,360.03,355.77,L7
2011-03-28 22:01:14+00:00,371.39,368.43,L5
2011-04-05 22:05:02+00:00,367.33,372.88,L7
2011-05-30 22:11:11+00:00,374.62,378.21,L7
2011-06-24 22:04:57+00:00,363.17,366.31,L7
2011-07-17 22:11:06+00:00,377.40,390.60,L7
2011-07-26 22:04:54+00:00,371.81,377.56,L7
2011-08-18 22:10:59+00:00,380.55,387.47,L7
2011-08-19 22:00:12+00:00,385.92,393.67,L5
2011-09-04 22:00:03+00:00,385.16,393.28,L5
2011-09-12 22:04:41+00:00,364.31,369.03,L7
2011-09-19 22:10:52+00:00,371.00,378.98,L7
2011-10-21 22:10:56+00:00,370.52,379.46,L7
2011-11-06 22:11:03+00:00,370.70,375.47,L7
2012-02-10 22:11:42+00:00,374.97,382.84,L7
2012-04-23 22:05:40+00:00,386.91,387.01,L7
2012-04-30 22:12:02+00:00,392.92,392.11,L7
2012-06-01 22:11:59+00:00,388.67,383.26,L7
2012-10-23 22:13:24+00:00,344.00,,L7
2013-01-04 22:07:34+00:00,378.41,369.92,L7
2013-01-11 22:13:44+00:00,379.97,387.10,L7
2013-04-25 22:19:21+00:00,382.44,398.95,L8
2013-05-11 22:19:31+00:00,377.82,394.78,L8
2013-05-20 22:13:26+00:00,387.01,385.46,L8
2013-05-28 22:07:11+00:00,376.86,381.47,L7
2013-06-21 22:13:19+00:00,372.19,380.69,L8
2013-06-28 22:19:33+00:00,378.38,383.37,L8
2013-07-06 22:13:02+00:00,380.07,381.03,L7
2013-07-07 22:13:24+00:00,380.68,378.79,L8
2013-07-14 22:19:34+00:00,376.50,388.73,L8
2013-07-15 22:06:47+00:00,378.45,389.03,L7
2013-09-08 22:13:10+00:00,381.65,388.23,L7
2013-09-25 22:13:17+00:00,375.15,378.64,L8
2013-10-02 22:19:28+00:00,377.67,393.34,L8
2013-10-11 22:13:17+00:00,359.09,,L8
2013-10-19 22:07:27+00:00,380.24,394.32,L7
2013-10-27 22:13:07+00:00,371.99,380.00,L8
2013-12-05 22:19:13+00:00,357.51,367.55,L8
2013-12-14 22:12:57+00:00,378.20,381.39,L8
2014-01-06 22:18:54+00:00,378.05,387.07,L8
2014-01-15 22:12:33+00:00,386.51,397.56,L8
2014-02-07 22:18:33+00:00,379.52,376.55,L8
2014-02-23 22:18:20+00:00,384.26,380.75,L8
2014-03-27 22:17:50+00:00,395.13,387.57,L8
2014-03-28 22:08:22+00:00,382.28,380.05,L7
2014-04-05 22:11:34+00:00,384.04,390.33,L8
2014-04-21 22:11:18+00:00,365.91,374.93,L8
2014-05-14 22:17:08+00:00,377.51,384.54,L8
2014-05-15 22:08:44+00:00,378.63,394.48,L7
2014-05-30 22:17:11+00:00,376.24,387.71,L8
2014-05-31 22:08:48+00:00,378.80,396.14,L7
2014-07-17 22:17:28+00:00,376.21,381.81,L8
2014-07-26 22:11:19+00:00,379.08,393.78,L8
2014-10-14 22:11:38+00:00,378.55,395.71,L8
2014-12-09 22:09:48+00:00,381.66,386.68,L7
2015-01-10 22:09:59+00:00,400.02,400.03,L7
2015-01-25 22:17:32+00:00,374.32,387.90,L8
2015-02-11 22:10:04+00:00,384.43,376.52,L7
2015-02-19 22:11:13+00:00,389.76,399.08,L8
2015-03-30 22:17:01+00:00,377.42,379.89,L8
2015-03-31 22:10:28+00:00,376.87,383.95,L7
2015-04-24 22:10:44+00:00,371.90,367.83,L8
2015-05-02 22:10:44+00:00,371.32,386.15,L7
2015-05-10 22:10:28+00:00,369.64,374.84,L8
2015-06-11 22:10:40+00:00,368.62,375.31,L8
2015-06-27 22:10:46+00:00,377.66,382.00,L8
2015-07-04 22:17:02+00:00,374.05,381.00,L8
2015-07-20 22:17:10+00:00,378.96,380.07,L8
2015-07-21 22:11:10+00:00,373.57,383.01,L7
2015-07-29 22:11:01+00:00,371.00,383.10,L8
2015-08-05 22:17:13+00:00,348.37,363.08,L8
2015-08-22 22:11:15+00:00,349.75,357.29,L7
2015-10-08 22:17:36+00:00,341.63,364.85,L8
2015-10-24 22:17:40+00:00,367.19,371.23,L8
2015-11-25 22:17:44+00:00,372.63,383.22,L8
2015-12-11 22:17:42+00:00,369.70,377.93,L8
2015-12-20 22:11:33+00:00,378.49,385.19,L8
2015-12-27 22:17:43+00:00,374.47,387.44,L8
2016-01-12 22:17:40+00:00,347.21,358.64,L8
2016-01-28 22:17:39+00:00,379.30,374.18,L8
2016-03-01 22:13:22+00:00,369.13,376.04,L7
2016-03-09 22:11:16+00:00,372.41,379.25,L8
2016-03-25 22:11:08+00:00,372.76,375.74,L8
2016-04-26 22:10:57+00:00,405.21,403.71,L8
2016-05-12 22:10:56+00:00,397.27,393.16,L8
2016-05-19 22:17:11+00:00,386.92,394.30,L8
2016-05-28 22:11:03+00:00,366.92,380.05,L8
2016-06-04 22:17:16+00:00,376.67,391.51,L8
2016-06-13 22:11:06+00:00,399.62,392.30,L8
2016-06-29 22:11:15+00:00,380.80,375.93,L8
2016-07-15 22:11:22+00:00,384.63,385.97,L8
2016-08-07 22:17:37+00:00,382.53,398.33,L8
2016-08-08 22:14:02+00:00,367.06,391.45,L7
2016-08-16 22:11:29+00:00,389.39,388.22,L8
2016-09-08 22:17:48+00:00,378.34,392.33,L8
2016-09-24 22:17:49+00:00,373.05,377.34,L8
2016-10-10 22:17:54+00:00,373.03,392.91,L8
2016-11-20 22:11:45+00:00,374.55,391.43,L8
2016-12-22 22:11:39+00:00,373.38,381.36,L8
2017-01-30 22:17:38+00:00,379.72,387.32,L8
2017-02-24 22:11:18+00:00,395.77,382.76,L8
2017-03-03 22:17:25+00:00,386.52,384.68,L8
2017-03-04 22:13:31+00:00,383.59,392.26,L7
2017-03-19 22:17:15+00:00,385.84,386.18,L8
2017-03-28 22:11:00+00:00,371.67,372.72,L8
2017-04-20 22:16:59+00:00,384.61,392.67,L8
2017-05-06 22:16:55+00:00,397.13,393.16,L8
2017-06-08 22:14:00+00:00,389.26,390.38,L7
2017-06-16 22:11:07+00:00,388.28,391.47,L8
2017-06-24 22:14:03+00:00,372.16,368.27,L7
2017-07-09 22:17:23+00:00,374.04,385.89,L8
2017-07-25 22:17:30+00:00,381.25,388.53,L8
2017-08-10 22:17:37+00:00,368.84,379.15,L8
2017-09-20 22:11:34+00:00,369.43,377.67,L8
2017-09-27 22:17:48+00:00,373.82,384.19,L8
2018-01-10 22:11:30+00:00,376.03,385.97,L8
2018-02-03 22:13:03+00:00,355.96,372.60,L7
2018-02-11 22:11:14+00:00,374.10,371.77,L8
2018-04-07 22:16:59+00:00,384.67,383.63,L8
2018-04-24 22:11:59+00:00,372.61,380.29,L7
2018-05-09 22:16:40+00:00,393.89,387.26,L8
2018-05-25 22:16:28+00:00,371.98,379.48,L8
2018-05-26 22:11:27+00:00,360.16,380.18,L7
2018-06-26 22:16:36+00:00,373.92,389.72,L8
2018-07-29 22:10:17+00:00,373.76,386.11,L7
2018-08-06 22:10:46+00:00,383.95,376.32,L8
2018-09-07 22:11:00+00:00,375.97,382.65,L8
2018-10-09 22:11:13+00:00,384.36,385.96,L8
2018-12-12 22:11:17+00:00,375.06,384.99,L8
2018-12-28 22:11:17+00:00,383.75,395.90,L8
2019-01-04 22:17:27+00:00,383.88,383.83,L8
2019-01-20 22:17:24+00:00,377.86,385.09,L8
2019-02-14 22:11:09+00:00,377.29,382.90,L8
2019-03-02 22:11:05+00:00,378.85,383.97,L8
2019-03-25 22:17:09+00:00,370.63,379.24,L8
2019-04-26 22:16:59+00:00,383.62,391.58,L8
2019-05-12 22:17:08+00:00,369.45,375.20,L8
2019-05-13 22:02:12+00:00,368.34,375.96,L7
2019-05-21 22:11:03+00:00,379.36,399.69,L8
2019-05-28 22:17:17+00:00,368.47,376.24,L8
2019-06-06 22:11:11+00:00,357.20,368.67,L8
2019-06-22 22:11:17+00:00,367.59,376.16,L8
2019-07-24 22:11:25+00:00,362.63,372.34,L8
2019-09-18 21:57:07+00:00,371.96,383.84,L7
2019-10-19 22:17:59+00:00,365.87,374.41,L8
2019-11-04 22:17:58+00:00,375.41,381.86,L8
2019-11-20 22:17:54+00:00,374.69,387.65,L8
2019-11-21 21:54:19+00:00,375.11,383.76,L7
2019-12-22 22:17:51+00:00,373.53,377.68,L8
2019-12-31 22:11:38+00:00,372.96,379.94,L8
2020-01-23 22:17:43+00:00,384.75,385.14,L8
2020-01-24 21:51:07+00:00,387.40,396.01,L7
2020-02-01 22:11:29+00:00,382.29,389.19,L8
2020-02-08 22:17:38+00:00,374.71,382.27,L8
2020-02-17 22:11:26+00:00,370.08,372.72,L8
2020-02-24 22:17:35+00:00,381.51,389.61,L8
2020-04-12 22:17:12+00:00,363.10,376.26,L8
2020-04-21 22:10:57+00:00,376.80,392.03,L8
2020-05-14 22:17:00+00:00,379.76,375.74,L8
2020-05-15 21:44:52+00:00,359.98,349.00,L7
2020-06-08 22:11:00+00:00,374.99,387.61,L8
2020-07-01 22:17:22+00:00,371.33,386.08,L8
2020-07-02 21:42:01+00:00,368.90,387.69,L7
2020-07-10 22:11:15+00:00,375.21,393.98,L8
2020-07-17 22:17:28+00:00,359.41,360.17,L8
2020-07-26 22:11:20+00:00,376.31,394.83,L8
2020-08-02 22:17:33+00:00,375.84,372.50,L8
2020-09-03 22:17:46+00:00,378.48,385.92,L8
2020-09-12 22:11:38+00:00,376.12,384.87,L8
2020-09-19 22:17:52+00:00,379.39,385.94,L8
2021-01-25 22:17:44+00:00,376.95,384.11,L8
2021-02-11 21:26:53+00:00,370.98,378.17,L7
2021-02-19 22:11:27+00:00,376.11,386.74,L8
2021-02-26 22:17:35+00:00,369.72,365.73,L8
2021-02-27 21:25:40+00:00,376.59,382.46,L7
2021-03-30 22:17:22+00:00,375.52,377.95,L8
2021-04-15 22:17:16+00:00,381.28,385.69,L8
2021-04-16 21:21:47+00:00,370.60,379.56,L7
2021-04-24 22:11:01+00:00,372.97,380.21,L8
2021-05-01 22:17:07+00:00,383.02,391.21,L8
2021-05-02 21:20:26+00:00,375.72,388.15,L7
2021-05-17 22:17:12+00:00,368.91,375.42,L8
2021-05-26 22:11:07+00:00,374.90,371.53,L8
2021-06-03 21:17:43+00:00,372.44,,L7
2021-07-13 22:11:19+00:00,381.30,384.56,L8
2021-08-14 22:11:33+00:00,374.66,392.32,L8
2021-08-21 22:17:46+00:00,369.83,380.25,L8
2021-10-01 22:11:46+00:00,375.46,383.40,L8
2021-10-17 22:11:50+00:00,364.85,374.62,L8
2021-10-24 22:18:01+00:00,368.43,369.97,L8
2021-10-25 21:05:14+00:00,375.95,370.22,L7
2021-11-10 21:03:43+00:00,376.40,385.46,L7
2021-11-18 22:11:44+00:00,373.12,386.69,L8
2021-11-25 22:17:57+00:00,374.86,380.95,L8
2021-11-26 21:02:10+00:00,391.81,392.07,L7
2021-12-19 22:17:52+00:00,379.32,383.67,L9
2022-01-04 22:17:52+00:00,372.11,383.42,L9
2022-01-20 22:17:51+00:00,377.71,385.33,L9
2022-01-21 22:11:35+00:00,382.59,382.24,L8
2022-01-28 22:17:44+00:00,377.36,371.41,L8
2022-02-14 20:54:21+00:00,372.50,378.09,L7
2022-02-22 22:11:26+00:00,370.50,375.94,L8
2022-03-02 20:52:49+00:00,359.10,371.96,L7
2022-03-02 22:11:26+00:00,364.46,371.50,L9
2022-03-09 22:17:37+00:00,372.71,372.41,L9
2022-03-18 20:51:13+00:00,355.74,371.44,L7
2022-03-25 22:17:32+00:00,377.09,377.04,L9
2022-03-26 22:11:11+00:00,389.06,383.57,L8
2022-04-02 22:17:19+00:00,400.73,380.68,L8
2022-04-27 22:11:10+00:00,391.80,384.91,L8
2022-05-12 22:17:13+00:00,396.79,389.22,L9
2022-06-05 22:17:39+00:00,376.67,386.74,L8
2022-06-13 22:17:12+00:00,366.93,375.22,L9
2022-06-14 22:11:35+00:00,368.20,379.60,L8
2022-06-21 22:17:48+00:00,379.18,384.13,L8
2022-06-22 22:11:14+00:00,376.00,377.00,L9
2022-06-26 20:41:40+00:00,395.10,,L7
2022-07-15 22:17:24+00:00,368.22,379.91,L9
2022-07-16 22:11:39+00:00,377.18,391.09,L8
2022-07-31 22:17:39+00:00,378.09,382.27,L9
2022-08-08 22:18:05+00:00,370.85,371.79,L8
2022-08-09 22:11:34+00:00,369.79,377.49,L9
2022-09-09 22:18:11+00:00,376.27,380.40,L8
2022-09-17 22:17:54+00:00,374.83,383.37,L9
2022-10-03 22:17:57+00:00,370.77,376.93,L9
2022-10-20 22:11:59+00:00,387.38,382.48,L8
2022-11-04 22:18:00+00:00,373.15,380.54,L9
2022-11-12 22:18:10+00:00,363.44,364.90,L8
2022-12-22 22:17:59+00:00,381.72,375.62,L9
2023-01-15 22:17:53+00:00,390.12,395.24,L8
2023-01-24 22:11:46+00:00,374.21,384.43,L8
2023-02-08 22:18:06+00:00,390.98,396.57,L9
2023-02-16 22:17:50+00:00,381.29,391.28,L8
2023-02-17 22:11:49+00:00,389.94,390.03,L9
2023-03-01 20:19:07+00:00,393.89,393.94,L7
2023-03-04 22:17:37+00:00,371.91,375.91,L8
2023-03-13 22:11:23+00:00,378.48,396.92,L8
2023-03-21 22:11:31+00:00,394.22,396.34,L9
2023-05-15 22:17:12+00:00,408.27,407.25,L9
2023-05-16 22:10:40+00:00,413.04,410.98,L8
2023-05-23 22:16:53+00:00,380.75,390.30,L8
2023-05-24 22:10:53+00:00,399.90,400.22,L9
2023-05-31 22:17:04+00:00,399.39,396.70,L9
2023-06-08 22:17:00+00:00,385.52,391.18,L8
2023-06-09 22:10:48+00:00,393.28,398.17,L9
2023-06-17 22:10:53+00:00,401.85,402.37,L8
2023-07-10 22:17:17+00:00,385.14,397.41,L8
2023-07-11 22:11:00+00:00,391.91,396.38,L9
2023-07-18 22:17:12+00:00,397.44,406.10,L9
2023-07-26 22:17:23+00:00,397.76,399.59,L8
2023-07-27 22:11:03+00:00,393.67,400.89,L9
2023-08-03 22:17:19+00:00,394.11,411.97,L9
2023-08-11 22:17:27+00:00,406.85,427.01,L8
2023-08-20 22:11:23+00:00,382.10,404.54,L8
2023-08-28 22:11:20+00:00,399.02,409.49,L9
2023-09-20 22:17:40+00:00,398.95,408.58,L9
2023-09-28 22:17:43+00:00,392.71,395.87,L8
2023-09-29 22:11:26+00:00,377.51,391.30,L9
2023-10-14 22:17:45+00:00,377.65,394.09,L8
2023-10-15 22:11:39+00:00,393.51,402.52,L9
2023-10-22 22:17:50+00:00,393.64,396.98,L9
2023-11-07 22:17:46+00:00,401.95,398.36,L9
2023-11-15 22:17:47+00:00,385.51,386.06,L8
2023-11-24 22:11:40+00:00,396.92,399.71,L8
2023-12-17 22:17:48+00:00,390.35,408.75,L8
2023-12-18 22:11:45+00:00,404.03,413.54,L9
2024-02-03 22:17:41+00:00,400.12,403.39,L8
2024-02-04 22:11:43+00:00,393.64,411.15,L9
2024-02-11 22:17:53+00:00,390.58,406.94,L9
2024-02-19 22:17:39+00:00,408.30,405.83,L8
2024-02-27 22:17:43+00:00,409.79,414.20,L9
2024-02-28 22:11:24+00:00,400.19,410.06,L8
2024-03-30 22:17:36+00:00,407.62,413.27,L9
2024-04-08 22:11:23+00:00,399.43,404.07,L9
2024-04-23 22:17:03+00:00,403.26,409.79,L8
2024-05-01 22:17:11+00:00,407.72,405.78,L9
2024-05-02 22:10:44+00:00,411.94,411.60,L8
2024-05-09 22:16:51+00:00,409.26,412.43,L8
2024-05-10 22:11:00+00:00,411.57,413.95,L9
2024-05-17 22:17:03+00:00,403.78,403.08,L9
2024-05-18 22:10:31+00:00,403.26,410.10,L8
2024-05-26 22:10:48+00:00,406.07,410.64,L9
2024-06-02 22:16:57+00:00,403.19,413.35,L9
2024-06-26 22:16:52+00:00,407.78,412.98,L8
2024-06-27 22:10:29+00:00,402.62,404.45,L9
2024-07-04 22:16:52+00:00,396.67,399.88,L9
2024-07-05 22:10:45+00:00,398.27,405.77,L8
2024-08-05 22:17:06+00:00,401.52,403.49,L9
2024-08-13 22:17:14+00:00,406.58,407.23,L8
2024-08-21 22:17:19+00:00,403.36,413.57,L9
2024-08-29 22:17:21+00:00,389.35,393.60,L8
2024-11-01 22:17:31+00:00,389.67,403.18,L8
2024-11-17 22:17:38+00:00,385.97,398.48,L8
2024-11-25 22:17:51+00:00,397.17,395.28,L9
2024-12-03 22:17:45+00:00,384.78,389.69,L8
2024-12-04 22:11:36+00:00,396.10,399.10,L9
2024-12-19 22:17:37+00:00,387.63,395.65,L8
2024-12-20 22:11:35+00:00,387.71,405.99,L9
2024-12-27 22:17:46+00:00,393.70,397.00,L9
2024-12-28 22:11:26+00:00,394.91,395.10,L8
2025-01-05 22:11:31+00:00,404.51,419.70,L9
2025-01-12 22:17:45+00:00,382.43,391.37,L9
2025-01-13 22:11:30+00:00,397.69,404.59,L8
2025-01-28 22:17:42+00:00,394.39,403.34,L9
2025-01-29 22:11:28+00:00,403.59,408.17,L8
2025-02-05 22:17:39+00:00,390.72,383.52,L8
2025-02-06 22:11:31+00:00,400.48,398.78,L9
2025-02-22 22:11:33+00:00,397.05,399.59,L9
2025-03-09 22:17:26+00:00,402.93,402.76,L8
2025-03-25 22:17:16+00:00,403.52,406.70,L8
2025-04-11 22:11:17+00:00,388.42,391.53,L9
2025-04-19 22:10:53+00:00,378.19,385.78,L8
2025-05-04 22:17:17+00:00,405.38,403.87,L9
2025-05-12 22:16:59+00:00,402.04,400.59,L8
2025-05-20 22:17:06+00:00,407.52,407.29,L9
2025-05-21 22:10:52+00:00,405.11,411.13,L8
2025-05-29 22:10:51+00:00,377.54,385.00,L9
2025-06-05 22:17:00+00:00,391.43,390.39,L9
2025-06-06 22:10:54+00:00,388.82,390.21,L8
2025-06-13 22:17:12+00:00,385.73,397.74,L8
2025-06-21 22:17:14+00:00,398.16,393.25,L9
2025-06-22 22:11:07+00:00,394.31,396.43,L8
2025-06-29 22:17:21+00:00,389.33,393.27,L8
2025-06-30 22:11:07+00:00,386.65,396.03,L9
2025-07-15 22:17:25+00:00,383.11,397.07,L8
2025-07-23 22:17:27+00:00,398.88,399.33,L9
2025-07-24 22:11:17+00:00,397.01,398.20,L8
2025-07-31 22:17:29+00:00,388.09,390.35,L8
2025-08-01 22:11:18+00:00,395.47,391.51,L9
2025-08-09 22:11:25+00:00,402.58,392.74,L8
2025-08-24 22:17:43+00:00,389.76,383.77,L9
2025-09-02 22:11:35+00:00,406.99,408.70,L9
2025-09-18 22:11:37+00:00,397.82,395.80,L9
