,dates,nzd0494-0000,nzd0494-0001,nzd0494-0002,nzd0494-0003,nzd0494-0004,nzd0494-0005,nzd0494-0006,nzd0494-0007,nzd0494-0008,nzd0494-0009,nzd0494-0010
0,1999-08-26 22:07:32+00:00,114.5960426352366,141.30895790748107,137.53489243319558,143.65743718852423,138.49635852934338,135.42024986850902,137.70064530629077,139.19866734530177,128.95824750710645,154.20649770515664,151.40836704924342
1,1999-09-27 22:07:36+00:00,139.76329889301718,149.69782842764604,148.0636924329109,153.0485460936522,150.70174530295117,137.58176825815838,135.7694757688893,144.30366888619034,152.4656933387764,164.43524016325136,161.60160372921106
2,1999-10-13 22:07:36+00:00,139.43486214744274,144.5374553615772,137.60363637535383,141.8159033738906,131.49822668652266,122.32919180054716,121.36925782926708,125.8635411993612,139.30944636244644,146.3299700940433,133.0142820422329
3,2000-02-18 22:07:16+00:00,135.87775267008618,142.46256871846438,149.36308260866775,151.59339553805006,149.7841923615204,145.34727846970964,148.7956600898165,152.07602705665155,150.72474017226568,150.98909185123955,174.7654503121742
4,2000-02-25 22:13:25+00:00,105.5812794429268,106.30334124733508,110.47124464969583,107.8384101410095,108.6051205074403,118.13522060870577,131.7749433973542,130.87156304536236,130.88961396813357,145.25495182777138,145.8305342592519
5,2000-03-21 22:07:12+00:00,,127.27486917699164,135.99532174858305,134.26236646152904,141.77083755957153,129.82740347798244,135.75061963525093,133.70523160731483,141.85121940135872,152.81253034596244,161.98053061489324
6,2000-03-28 22:12:54+00:00,,,,,,,,,,,
7,2000-05-08 22:06:44+00:00,,148.28586934687038,144.18214740901655,140.10775655781734,138.08264975546282,134.60650480143303,140.58542853008856,139.86258770432306,145.43808155671803,146.52721544467423,151.79425534642928
8,2000-05-31 22:12:42+00:00,,143.63234934425253,143.77420590730014,134.35813120774907,137.49488937121413,143.45736103332277,141.81722188146284,136.1118232666773,142.441660086785,144.33865551070818,148.22739826868255
9,2000-06-25 22:06:19+00:00,,145.27646704771985,147.04412297978064,145.5608921453622,143.2528655127606,144.83893829115596,138.3871579516923,137.4128295420701,145.76094057448324,158.88732580196006,159.18818877958682
10,2000-08-03 22:11:55+00:00,,122.84697179324922,131.55783688288955,133.85413424377526,130.01580707297245,132.2543095488401,133.73051242427107,132.78909218388495,,,150.50941452521195
11,2000-08-19 22:11:49+00:00,196.47321281896865,193.53223313444943,219.2296166145752,217.478001790776,,,,,,165.5470352652561,175.66628459119403
12,2000-09-20 22:11:14+00:00,117.52032218267236,123.723944634731,132.88880673558202,127.44737559156772,132.6295865962126,139.82455481591128,133.21382236227865,135.0822110453298,,,161.17944909934707
13,2000-11-16 22:04:56+00:00,113.14827468982946,115.98756424387764,130.36443774088286,128.83877600238827,118.26658261420656,124.23999882334648,122.02171738433486,134.33250382649004,,,156.56848241618312
14,2000-12-18 22:05:01+00:00,124.91469558062184,130.99099057127935,130.012704447669,132.66818180360698,128.44893594514988,131.11227438776706,127.3523184805898,130.23224489961817,,,142.9044907493609
15,2001-01-03 22:05:00+00:00,132.35122789254322,135.92539962820854,140.25895780337294,146.91594365284757,143.8594999562799,141.52083080377312,138.5181698758374,143.92952278186812,,,157.8560515600335
16,2001-03-31 22:10:31+00:00,133.02032432995549,139.92136800605954,147.7075559221151,148.9337561705886,149.15471467527425,148.09734175098083,150.59468277697886,156.02849448567872,,,181.14090395510644
17,2001-04-09 22:04:41+00:00,132.25275672606978,140.7164136976635,151.52525958600705,153.0654771924166,148.63717947173242,146.71118286898775,145.8100788423563,150.9906552307768,,,163.62675394549598
18,2001-04-16 22:10:54+00:00,133.93505160994994,144.06510751376965,150.6201725670585,146.663988522604,146.31340446226682,146.91829882762727,147.6931412379247,149.09509862518152,,,152.7562139238894
19,2001-05-11 22:04:33+00:00,145.5150799696096,155.88138630749182,162.9754489487159,172.2021101960261,158.14657057774048,152.05509792334962,155.92242232822272,160.28803172094487,,,162.1495009967714
20,2001-06-19 22:09:53+00:00,143.86651999681166,158.25899207789337,150.0626799076303,163.17925117409078,159.02851128428824,151.1351641337656,145.206737497903,157.4103714524383,,,162.75163337822
21,2001-06-28 22:03:56+00:00,,139.76287492029348,140.63171441474017,142.93243580735256,143.2184938799162,141.11400830029513,144.5050692045673,153.1730588907033,,,148.7242756286883
22,2001-07-05 22:09:45+00:00,,160.07525640654305,171.13369119979106,172.04418150036355,170.821538637611,165.90702818982732,163.83456545568123,177.9408056846978,201.09294884715956,189.2275219135221,228.5137151168604
23,2001-07-14 22:03:57+00:00,,130.7072230934402,133.05120755734552,137.2664810033814,135.56063764008488,142.126668715795,140.62007321335165,146.6066719302804,,,153.08946925685305
24,2001-08-15 22:03:26+00:00,128.9175966377572,140.2362045581698,134.68662969145564,133.34328852146052,128.9599107311532,122.84994489238734,112.68969195405046,128.93132518184458,122.18263325828664,123.72466315796818,135.93310635117825
25,2001-10-02 22:02:52+00:00,124.15386734785936,137.37744130823148,141.92352184718547,145.39548025749212,139.5104254869667,134.2321026634589,128.9870027733956,134.8602595763022,143.26125928280766,147.0870750144407,147.1171762416606
26,2001-11-03 22:02:58+00:00,138.96478608258457,138.76238030466723,146.9545940132664,144.936461620673,146.07847370144958,132.02889997071372,134.6903291851287,139.1005239202181,142.48564859564038,152.66232547619225,164.90345043239665
27,2001-12-28 22:09:25+00:00,139.9678372135811,147.03021666583203,155.78692715589568,149.82115509102383,146.3057028082571,133.39895679668507,125.73794754724582,137.03476128302688,165.6899585939483,151.39754767661748,143.62694940018216
28,2002-01-29 22:09:33+00:00,148.23672997020077,143.77091501742711,153.19978528072846,158.72158869582745,159.76484087368686,143.71271681304205,144.76134351426285,144.79654709412958,151.3301413671681,159.16871203843874,203.35032680510983
29,2002-03-11 22:03:31+00:00,128.97586659781206,135.65172773213732,139.87440504896412,142.42744799890835,141.27823317243156,139.9689661634827,126.79773926114376,142.78043999490507,162.37876916324825,177.9222220270151,144.29011635115472
30,2002-04-12 22:03:25+00:00,146.4982280141639,154.29450238676947,150.9484628408944,147.60301593139695,138.0237204306368,131.5290341308493,131.36199940359398,139.62785743967584,140.71877474473757,147.97388171799213,213.4374695932813
31,2002-04-19 22:09:33+00:00,108.29406343685469,128.3868440012355,133.92449109622157,133.5514805126436,117.70581927106323,109.72789848301537,110.69812461846765,116.42808738950316,126.65017349215118,135.5157885640886,143.86735188382198
32,2002-05-14 22:03:19+00:00,,150.03088348667217,147.57501714581707,144.59053535067977,133.78531242073436,120.06290213894088,132.6088374615644,132.48610753474452,131.93759140553612,147.62457349022836,155.77182806789878
33,2002-05-30 22:03:13+00:00,,135.2960532053758,135.67900946676698,133.73483748846948,125.18648056982548,119.82389484585696,116.49306417933944,115.54130819220676,128.81161792429762,149.5292780737159,138.20613999557486
34,2002-06-06 22:09:22+00:00,,,,,,,,,,,
35,2002-06-15 22:03:07+00:00,,136.64393395628744,136.23936249854836,129.41651261459754,118.41696801274846,123.858323784957,113.47201673262194,106.84912030507463,140.5449081784552,140.78800413231343,141.40320681471854
36,2002-06-22 22:09:15+00:00,,141.4732772708264,137.11411173201992,135.66644980263447,124.68791039744178,135.08176112128336,120.6621073308354,123.68631987213084,141.71307584082115,144.84928388322038,144.91056541187186
37,2002-08-18 22:02:45+00:00,,117.10946375990213,128.49651574625594,132.40018816639147,124.42753888084852,111.25025271103108,111.85121421737406,120.80046838112446,126.83324534820014,123.38835910562204,132.9454507468066
38,2002-09-10 22:08:43+00:00,122.48225711844816,135.71945563300707,147.71121042755385,140.26750787836517,138.84661634770373,127.0087327262095,130.4592110364654,134.9424577503833,139.67407136457084,140.4794520847136,145.2747452511092
39,2002-12-24 22:02:57+00:00,126.96061591824696,130.99262143669563,132.90829267443033,128.7261490323705,131.86468198713345,132.7880317781498,135.0719466763641,130.27808926535047,134.57333253429243,135.7866107575213,128.70410035117789
40,2003-08-05 22:02:59+00:00,95.2774221301649,127.49899260059308,138.07627181715077,137.63851230616623,141.58156641904836,135.02323353096472,136.717701141388,139.38582455963316,141.6461000574232,143.10888883203123,147.26001079279686
41,2003-08-13 21:51:32+00:00,147.1298854652236,163.75914985941822,163.68922810440932,172.39443903406462,168.5540106777005,160.55954448463575,156.37550764665468,172.3551011337703,179.12212645737088,164.21853205683885,192.29643603561303
42,2003-08-20 21:57:27+00:00,,,,,,,,,,,
43,2003-10-16 21:52:31+00:00,151.06450322157303,154.5984524616947,155.6102300207838,148.92218278269144,142.24094534172644,143.45377002551825,144.8972589688704,141.7762241231786,151.1111784084302,157.8899676642706,160.80365026479132
44,2003-11-17 21:52:57+00:00,139.77265252526146,138.6762194278505,139.7484726410798,143.50549670234275,138.6606920827409,144.7916963454081,145.82013461122727,132.29101943791295,139.9786069421451,156.73161724288389,146.81642420069073
45,2003-12-10 21:58:53+00:00,,134.84283244672724,140.30294859220302,140.77128525232567,136.53510054712063,136.24858510470972,136.50407945901327,140.9686615575309,166.0145529802584,,
46,2004-01-12 22:03:31+00:00,140.8770349471425,142.90773553962245,150.67230360121036,150.2272737618321,149.00079926112898,147.81594226876726,,,160.6165056426175,161.83540632480276,152.95954497220723
47,2004-01-27 21:59:14+00:00,137.7446948761968,138.9571170036553,149.1984836972969,148.69179536879352,148.21516067255322,148.56354963552934,137.01116744749436,133.72735155768743,145.3243054641639,153.46182963095276,146.04922941285628
48,2004-02-05 21:53:28+00:00,145.29978387395496,141.8244961614749,157.76233862556018,163.73705472994928,161.8452487373431,172.1167126860259,160.93417463116893,163.3696900141214,174.27866970713893,172.42825735715303,187.1987875014497
49,2004-02-29 22:03:45+00:00,128.91914032831693,132.5186088285158,138.93539879386907,134.55738052083152,133.25126795444112,,,142.63614064061784,150.11271346722074,151.64631096561365,138.2675814953708
50,2004-04-01 22:03:52+00:00,,136.02543588241952,143.4159698962372,138.8418762461065,133.60398635295618,139.82432147109893,140.80183793818642,145.85903754896083,156.8313192290954,158.85037175943597,157.29685177610335
51,2004-04-24 22:09:55+00:00,,,158.10654533956443,154.2649747317632,150.31819106568977,151.58655684236652,151.19021374382748,152.79821215545837,171.45748625586666,167.0104154567802,
52,2004-04-25 21:54:35+00:00,,,,,,,,,,,
53,2004-05-02 22:00:33+00:00,,,,,,,,,,,
54,2004-05-03 22:03:47+00:00,108.52245640532266,140.86929808200097,,,150.4763432293551,144.61192881586572,147.78092024544569,152.3743156827869,162.3747044955808,151.41327975312575,158.72796701935604
55,2004-05-26 22:09:33+00:00,,142.08203412605852,145.3319877433417,150.03758947347106,151.6552137050962,149.1657104062208,150.50119255807445,,,,
56,2004-06-03 22:01:30+00:00,,,,,,,,,,,
57,2004-06-11 22:09:26+00:00,,,,,,,,,168.55771256557716,165.0811257125919,144.85281471640354
58,2004-06-12 21:55:59+00:00,,155.32547696610106,165.48332761552965,,,,,,,,
59,2004-06-19 22:01:58+00:00,,,,,,99.63720172988714,,,175.01881750055085,,
60,2004-06-27 22:09:48+00:00,,138.8710972128753,144.10994506749847,138.65609013959963,136.50129776237597,138.0947692832484,141.299532898447,147.20581796708245,162.07965286666845,,
61,2004-06-28 21:56:28+00:00,106.48839203013448,147.00359592481212,148.2280355017984,145.9517061833358,138.26486712327343,144.1908140657021,147.90727703980983,153.53847747893332,161.01228202430127,160.27909337160622,141.66755678590766
62,2004-07-06 22:03:36+00:00,,130.5467938848715,133.79113844615483,130.95096361538063,,,,145.74856394085413,146.86758024955978,149.41815846846083,139.87122740861557
63,2004-07-14 21:56:54+00:00,130.0027638387848,136.032928852342,143.3725580611853,133.78981482920562,140.50538832869606,139.30945189307445,165.8906853934279,162.86812229241258,165.11421199687396,172.68457481568802,159.3639081965806
64,2004-07-29 22:09:38+00:00,,,,,,,,166.2781234414597,175.51076915468218,174.39229779628454,169.2074157549108
65,2004-08-15 21:57:37+00:00,122.95107688213383,148.28141934927072,159.24751072421438,155.28621589757947,151.25140333861103,151.92642072379286,154.0647812102451,164.1872079058723,167.6998640019861,164.84234802630067,183.4558649801784
66,2004-08-22 22:03:36+00:00,,,,,,,,,,,
67,2004-09-08 22:03:17+00:00,119.76145224369866,134.484174999153,,,,143.41853908747436,139.92270112651855,133.15384513925196,134.28364925388263,149.2674875567872,154.46281157177054
68,2004-09-23 22:04:26+00:00,,,,,,,,,,,
