,dates,mex0362-0000,mex0362-0001,mex0362-0002,mex0362-0003,mex0362-0004,mex0362-0005,mex0362-0006,mex0362-0007,mex0362-0008,mex0362-0009,mex0362-0010,mex0362-0011,mex0362-0012,mex0362-0013,mex0362-0014,mex0362-0015,mex0362-0016,mex0362-0017
0,1986-03-19 16:49:55+00:00,142.12840391690222,115.4514890812316,109.17148764490813,105.81241751892769,106.89450364386818,117.17611499565336,121.88675125641859,131.10606405175335,148.10671375825248,142.35302927677307,139.15310833092278,133.5818800654458,129.18582980742357,131.61731042576073,129.4818306096487,132.8246926338757,130.79150017768646,135.74370213432618
1,1986-04-20 16:49:14+00:00,141.88468308861894,115.45353725501764,104.11332502007906,106.8002057986059,107.90793829877236,119.38626688684295,130.7112472031565,139.50204755975759,145.32206958024358,136.61398785774423,132.84160475054142,132.20265089032222,128.88643289156064,125.55424664225329,124.74233207442641,127.32288317136754,127.48028749003926,132.50310502991422
2,1987-09-14 16:50:46+00:00,,,,,,,,,,119.74864787893117,115.20141174070548,114.22149115994469,112.03044241731399,110.26125414696472,111.49711458018986,107.91810294858195,108.65204683372288,109.73056176679503
3,1990-04-15 16:44:09+00:00,137.2507692538978,124.04489031060905,120.19590107937215,117.0470660989824,132.43435538813938,135.7993267430369,146.99028201389123,157.02103465526366,164.5340150738944,160.44214223397276,159.71739823641585,157.27546474679212,159.4233255499424,156.56118432568056,153.9538000705294,156.23565282655312,156.3725039905047,160.80601793693148
4,1992-06-07 16:47:24+00:00,152.31199840815216,125.66176061661142,120.6030890226319,127.83688770517719,133.7886555304979,133.3243028748159,151.29664147968748,162.07628835550113,172.51578900632228,169.55725146900625,163.50210003795004,158.02255625329104,153.07731433209304,154.57084056950768,150.1414988138662,152.48453150915265,157.97370901166227,164.16535099997077
5,1993-01-17 16:45:36+00:00,,125.26168786968857,112.90161913003764,118.6292441208172,128.75335781734793,135.04909336152616,145.0494867053775,165.36790162532347,178.3414698639836,176.20585594533145,168.84867529565668,166.41163426884032,164.65684632493705,163.2339743005918,168.43948840551775,168.09108294653618,168.24848403606904,173.99321453302446
6,1993-02-02 16:45:46+00:00,,141.05163267381496,125.43438342217662,130.76996866037007,137.69548375603966,143.76261080320833,156.8511857607742,174.72341976905417,183.6952955090681,180.9268457869602,176.35160983840768,172.55249644072384,171.18743938493475,171.3436111752497,175.43960031591803,174.19224093183078,174.7872658812882,181.31547922057936
7,1993-02-18 16:45:53+00:00,,107.05152950529063,114.71733317778066,119.55158761697069,128.13160572116084,137.53786543096192,148.14998175781076,159.83032874531824,170.37964975871327,170.90126787824977,164.17418251000126,159.37719424014432,161.1246924131537,163.62592499572335,163.45844000446397,163.23336388407597,163.07549821818938,169.30250237758636
8,1993-04-07 16:46:11+00:00,154.0189896411301,128.84696474614447,130.79377817393527,134.0455506633692,141.58217858736091,144.0984511711627,155.26798806240933,167.0814790195408,183.04947348115866,176.34895844301528,173.60860097928483,169.3677680114597,169.25034843382252,164.5627512412484,164.1431911000499,163.48202752592357,165.43951570871886,176.59289592846324
9,1993-05-09 16:46:23+00:00,140.01785755534704,123.04425523761556,122.81527740507543,124.81399089320104,135.86085351924768,145.218877950763,153.87389120334876,163.42393256050087,175.86799533010586,174.81845785045968,165.85576087780288,167.63564974801707,166.74507686660812,165.66547820196968,162.1971478144421,162.13731867432676,162.54030583768275,167.2310405050575
