,dates,jap0003-0000,jap0003-0001,jap0003-0002,jap0003-0003,jap0003-0004,jap0003-0005,jap0003-0006,jap0003-0007,jap0003-0008,jap0003-0009,jap0003-0010,jap0003-0011,jap0003-0012,jap0003-0013,jap0003-0014,jap0003-0015,jap0003-0016,jap0003-0017,jap0003-0018,jap0003-0019,jap0003-0020,jap0003-0021,jap0003-0022,jap0003-0023,jap0003-0024,jap0003-0025
0,1984-06-01 00:16:21+00:00,108.20380527512873,92.78811669811533,89.3392012436174,95.23733552532828,100.95168600521103,92.57238649183036,91.3245345118379,95.85363958864598,90.9112865156682,92.7706363304319,81.78364413944365,102.86226367461661,104.62090763608501,107.2385738208911,102.75461982339579,123.2728715583418,,,,,,,,,,
1,1984-08-13 00:11:50+00:00,95.30311839010763,88.96672892430185,91.20707761107295,96.58112434259809,104.8055608497625,106.10953365717218,98.12917226015452,99.65344845011685,96.32617394300726,95.56832542848278,102.68755229488823,104.3321376148004,106.2296072091243,98.29385219655695,75.0339659823201,114.50541102822616,123.69216738077533,125.55237578995332,106.92785466567409,,,,,,,107.04219635861078
2,1984-09-05 00:18:23+00:00,108.38450744318573,97.51380312999765,98.81744582148087,106.28740060876666,119.3279736092732,116.0644837895978,115.73022876191398,116.56013640139295,113.51150520552497,113.65890070231858,113.22492272433423,109.39331582864915,110.44227985706219,118.2717830195038,111.81926347875114,126.53387100274259,139.86974625660426,150.92508798508038,145.5466108340643,155.51110750500527,167.98115822516502,165.38462713145958,162.21464843358584,167.62604695650256,168.63152475311955,163.96026639892426
3,1986-10-13 00:07:59+00:00,108.89993718887847,103.63014841422914,103.84421535021305,111.2927976361131,117.00473962024269,109.93824736309661,108.71241012893204,109.9325858957236,112.53585978033341,109.61838249306116,110.63359527571409,112.70442102337414,114.87990167336291,118.34795762299986,112.9160283295177,127.11167675131752,143.34707313797298,157.6353409252815,147.9993355270094,155.12429702654435,168.1377805667733,160.74157144556312,165.6355381920658,175.14367417668532,179.28981313080737,171.93866479099577
4,1988-01-04 00:17:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1988-02-05 00:17:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1988-11-19 00:18:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1989-02-07 00:18:20+00:00,,91.36148386986243,101.62084546849576,119.97780612911708,115.87992873996306,125.17513583322811,130.08652773001006,,,,128.46093966542432,139.51425206907368,,,,,,,,,,,,,,
8,1989-02-23 00:18:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1989-11-15 00:06:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1990-01-25 00:10:28+00:00,,,,110.534868706574,86.71934968544136,95.09537849018403,,,,,,,110.74442243760986,130.66455563664826,,,,,,,,,,,,
11,1990-07-20 00:08:22+00:00,109.22641226813045,96.38339959545888,95.34393900235953,107.00353863649805,111.74767527091231,114.36774597852855,112.40027702211182,116.04944859288024,115.56229125761304,110.54687123074486,108.44148169942983,117.51711584384607,121.64325888811747,124.26265498631861,118.18533214317944,128.350402607253,145.2863204487206,150.78353149199447,152.50153029344912,164.3189776465068,174.7717959659539,170.67761612270183,160.50595528093086,164.33644029790528,163.6705209926285,158.01158839297673
