,dates,aus0206-0000,aus0206-0001,aus0206-0002,aus0206-0003,aus0206-0004,aus0206-0005,aus0206-0006,aus0206-0007,aus0206-0008,aus0206-0009,aus0206-0010,aus0206-0011,aus0206-0012,aus0206-0013,aus0206-0014,aus0206-0015,aus0206-0016,aus0206-0017,aus0206-0018,aus0206-0019,aus0206-0020,aus0206-0021,aus0206-0022,aus0206-0023,aus0206-0024,aus0206-0025,aus0206-0026,aus0206-0027,aus0206-0028,aus0206-0029,aus0206-0030,aus0206-0031,aus0206-0032,aus0206-0033,aus0206-0034,aus0206-0035,aus0206-0036,aus0206-0037
0,1987-05-22 23:07:44+00:00,233.60020713746258,228.08172410889705,212.6255529595156,212.29184310841717,213.52215722608324,209.41837672468063,201.78250890491648,200.64086713055494,190.30218372684342,195.17022915696515,198.69991219416846,198.52472499003673,198.5204342416453,208.40440139082435,211.26200001219652,216.6940091652385,214.5957761954312,210.62902717317118,216.91803210361903,224.91844578523086,229.14789365075907,226.01995557790818,216.48222109810635,220.67105742527528,220.3552338228569,207.7384792604691,205.38751912765107,208.9242149572639,212.999776142641,210.1583258720752,216.1433982070349,211.64514736460512,222.3867706599023,220.0151471038768,216.73035907853938,221.21404207776976,220.55919986311733,210.05819101766568
1,1987-09-11 23:10:29+00:00,253.9577301917496,244.1635974605201,225.98321734089836,223.92253888530684,221.8962925034674,234.661753994687,234.0733805238175,230.07049065999672,227.63124435311707,220.77509443768483,218.89857960271237,223.47583386232836,223.58794127001315,230.8105815729726,247.2297319211924,242.89915820470156,239.03620766405896,238.57580971137185,237.99582141531434,231.8196899904553,229.27335211996476,226.07569787270666,214.83500857312504,211.5799077370841,211.70018796716434,208.769735939268,210.0318754476641,214.6830686831537,218.18017270747694,221.79403762053389,222.24835092187104,224.88560867845882,216.71498659453795,212.93017840008486,211.73245506627885,217.65129019572714,223.64816546260548,215.91823234086502
2,1987-09-27 23:10:51+00:00,271.78005812016295,255.4742233274986,239.30501807904275,237.72160489969968,249.2511505721969,246.81101505554955,245.72627098374997,245.0558672162019,247.42937460643577,244.76787326111116,241.9107526970803,247.05071585977757,247.26408497517883,251.03339004904583,265.1306699988829,270.9157242557988,259.8793565273812,255.8227356501407,254.02238429284813,256.68713115113644,248.01311845328266,239.6010059368346,230.04441513720903,227.73521881843575,226.70361605351277,217.2878979125412,216.0927774111738,214.23752947610737,219.2281058829943,221.42049539139887,228.038926784393,221.46808317544986,215.0659064473742,209.85344375543377,210.19258291784996,209.63332476845824,212.51809748958195,223.74933716803818
3,1987-11-14 23:11:47+00:00,249.62676694717965,240.88831857042715,227.28575734164147,222.1888768551454,230.79810910489408,228.63550039493734,230.68907050925628,,,,197.0192940126594,199.70258419068037,199.69609665407083,203.15797874033467,216.0397547899509,212.86109590892303,226.61245452707172,227.65928860419592,227.91070016342178,229.69814842056343,223.03463441674623,218.04762876189326,205.6792678638105,204.5322202468646,204.49516305751462,189.43217786015293,188.51088069940445,197.56219551832515,190.82155551522075,193.18172351564363,193.37078111015921,197.66917088520646,193.62067030158954,189.66260444372108,198.6174952147931,194.617773102866,194.2672035404693,205.43419050807515
4,1988-02-18 23:13:23+00:00,241.3942811975133,235.0982384852279,231.43361675815387,229.80342840832827,227.83989349260904,229.19687409093572,222.72678300407992,219.91488501422631,214.20258747466713,207.025285613906,206.59656929146047,211.55711450597244,211.52153542407734,213.52794190998077,218.15582736361208,219.1061690339248,226.26887822219155,230.2531467915548,229.10605834346384,229.66710024546774,219.7400399389495,222.17657605537875,215.76825906227245,211.34551676766225,211.33585085046764,196.80213934879814,188.7605932724232,189.68790798735293,194.17543128893112,200.2970387049366,199.56812342589126,202.50967923710687,206.74118886482492,198.02872439903646,205.26636132144725,207.8482758866758,206.69485634726004,206.17173121159163
5,1988-05-08 23:14:02+00:00,203.78871872952266,,209.0362057298342,213.0361567005208,210.76691345970613,215.0234688222782,217.15169415902216,212.15289245318382,211.14614717981397,208.45639770347105,203.77215032278855,196.3961784570272,196.46546015649437,199.9050430557341,205.5215332397271,198.33983192987708,195.54421860187574,196.67336227903388,206.3512492869581,210.54168334132163,216.57323278555776,,,208.56255057504774,207.49374350556295,202.0879213454182,193.55998147311118,197.03519474239977,189.63400606716283,184.74849646989142,180.46961953524755,187.3484924961545,188.40596879890077,190.74925804301742,192.23692337054322,195.38020749045506,203.0269748252741,196.77497106440717
6,1988-06-09 23:14:15+00:00,208.62907314850167,208.0658346665363,204.38061740806936,214.04445967897627,211.83103257195705,209.4878779886222,209.12367819283122,204.10509934686553,200.22992208238983,195.4636133726937,193.7974053247683,193.99294722708458,193.95765620334896,195.7238655135158,199.14237115337346,200.14092139673826,202.88873701960767,207.84755242215678,202.9152489549744,217.3602868525469,214.22934762459113,203.55769246622535,211.79348760878318,210.2268581648609,210.13088654069134,205.2137010869548,201.66922602061615,202.89143641086915,198.41936602277445,192.2944855326926,193.39670074855246,192.92656190805792,194.1273408921599,190.01463464808094,197.07043114353445,202.48559867831506,207.14940623876555,198.20316816043191
7,1988-06-25 23:14:20+00:00,230.01400344402964,218.76393827715708,210.95863183477724,226.84546811915982,221.14680763385306,213.033115431717,213.396745835689,205.04437666524493,205.77916518645097,190.65986220848058,194.9952422280899,188.18500756663386,188.06616725194223,200.17583884600413,202.66372032817233,209.42160676528246,217.20272414261518,216.0941813075324,226.96120332997776,230.36693601021747,224.0748570063954,218.88645767385316,213.40438191122502,204.69689389844564,204.7149124440534,208.12417401482574,203.10866194291123,203.30194765469884,198.2311524679217,198.04485416948782,190.95959906954508,197.5373147028682,203.16194370222058,191.90473833078676,195.1607163176051,207.28427906897718,208.97433148856084,204.46144498960356
8,1988-07-27 23:14:26+00:00,217.50606786464547,214.57611097374158,206.68256633815568,204.44074531014488,220.34882673282516,221.4266498446637,211.68807972773794,210.9245320227173,203.7944927369683,197.2804051772675,194.30562566422898,198.0333520092392,197.95504184374187,202.96630368483403,207.01804399794747,210.78444053703012,213.46379411608228,212.51293543372157,223.23663099874992,229.15416399528988,219.3917847296878,218.12552019503963,210.26347143749604,208.56280075435237,207.71891415171518,193.7799014935323,194.7783668533477,198.95876568656058,190.00603565727317,195.18089002664175,192.55355325899873,183.60991240785694,183.07440630513605,174.9999716719864,191.33687348838646,203.89887715312042,197.56741019323252,195.24221700675093
9,1988-08-12 23:14:25+00:00,229.5388907646235,225.46890855640137,204.62407445407575,207.199912130349,217.92971653695017,214.74545846014115,210.16632745492925,208.9260715560788,210.4902274163703,201.5317108238052,194.90913719604114,196.9703539119838,196.9524792631672,207.78077992213824,210.4825219277379,213.94314533718665,208.56805623303381,216.80085629915706,225.9950976876767,229.2249617310505,226.0904004067769,226.5580886822493,223.30161349184525,199.26157147172097,198.69356053987687,197.46633828782603,203.4219227570113,199.9493614745808,209.65308194733822,201.91899215542463,200.5658820386216,187.12969438770534,168.9397073969799,166.60514050957585,185.5931102611266,196.84138302103696,187.1284367320785,200.52919983202742
