,dates,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104
0,1999-07-16 22:13:35+00:00,104.52327543289118,94.40569379488463,102.7116562898962,98.45576431580821,98.69219327748405,106.86850129767114,100.45798865488553,,,,,,,104.62337818219171,100.24462550136094,108.4197415195528,97.40234057817355,92.31161198400467,99.39151465594672,102.51467650773874,106.38615924206096,113.39388740753978,116.70130924154445,116.89901582629626,114.96227297752111,120.52108759919425,114.78516546880216,121.00958561825949,112.82577947079407,119.79025729715092,107.67216411747575,112.53941248846516,94.00835552592709,95.46114138996293,98.75025717317368,89.25619029080062,83.83628661082948,78.43783616389383,77.42678408318298,81.01493116226784,84.34794644169733,73.67734973813138,86.65445585247919,79.93270012581252,86.35379037277939,73.96245049749736,72.48941944333303,80.24618426125446,77.6420207976699,75.18650853003258,75.71213971422623,71.92472813906895,73.20082780036844,85.41123380208606,85.30727508185126,75.7450225924057,69.25656020482015,79.11815832107183,81.11224963942024,84.47191879458552,,79.15905889987582,95.40315069820961,101.94614229416888,113.0180032025186,106.95419481587233,104.82288243392381,103.96807956466564,97.81049785980427,96.25436078305756,101.55140272621385,89.3862033410067,,114.2030857903947,101.18742585116583,118.2442086497578,118.44720281933056,106.50975768851605,116.87324651768765,132.0388860930787,116.3555499441404,109.53534916860674,121.92123718281222,119.18436904987881,136.96841217756003,136.40325944405484,138.27949130715854,120.52470524770355,137.48610075242559,120.42618217440771,101.18546612210253,123.25701508287077,115.08648999855319,114.25304113493716,118.38004796253443,120.72319498484583,125.0425420183304,126.9865746253773,,117.722821433942,,,,,
1,1999-08-08 22:19:52+00:00,125.45216583528389,120.80550192244347,112.77301771104906,111.45366129132441,119.923698543669,131.7220386545595,127.50234067680354,128.64275021296757,130.44460102305555,129.63951306366593,129.95915694041452,130.10344257996945,124.57437738378107,125.53915265075135,124.69685778961856,128.8701708599345,127.7493840815278,127.37668907770731,128.00692181893243,128.75392712791825,134.50932948200915,140.39563657159673,141.55497848404744,138.9086304546938,141.69320952238192,140.0328845226935,139.49887279881216,145.33833634501727,149.80257915233508,148.10027643561594,147.41135755714885,142.56544084970204,136.47531079979905,134.06171259688662,134.8948973319983,127.6222804309925,125.36810528387701,121.33260595967107,118.6897497006301,112.73324840805861,118.20223442819415,119.570755675875,123.64286586445736,121.65030458859971,121.86575799310422,119.02514472880301,115.7832758792016,110.99973870676018,110.55809092132125,109.98998015792179,111.14093734356818,113.53348898212452,117.43672568345596,120.34528583018141,122.13939917378235,124.48764700561838,133.43085800902793,142.3378277074652,145.7894497799726,149.76412319093177,148.66119472019855,152.9527297061504,158.54089968601997,161.72399982436912,163.4241032895472,162.3497768493067,155.7887560969274,159.46551371544595,150.16174873492304,149.60437246780947,147.28733634640184,146.6238414145057,156.07618221876288,157.99079261112067,158.84618860234235,157.49129588277924,154.15452457648766,151.52045143520863,163.3925571643492,161.59428698590378,159.3618081756361,170.19226264783697,179.78506476066323,176.4175328452636,172.08798282364177,164.37368958122465,161.57094247126196,158.2324256009036,155.66923202210148,153.54618169087448,146.66068186190248,150.31750900857054,143.4452792283087,150.57673773296088,136.01064070584707,148.16933586145473,154.3542365819254,159.33663860865036,154.17625344240548,149.51393969410887,162.6718133369943,174.99289897151806,174.8696305063987,172.70647163458608,166.15212788692213
2,1999-10-04 22:14:13+00:00,125.12343422474765,118.18342988996469,116.58212118331312,120.81701137143199,126.39200385193433,128.8826208842783,135.54008913869478,137.23539106112543,129.7411495771764,131.04667797506553,127.21328125339949,127.99866592739163,127.50137180185577,122.48913971917038,129.42892415216772,132.09807195291307,135.5057988266499,130.06626224162684,128.01378280184517,132.74256714260682,137.01754558956057,130.04423576903022,142.5075339758829,140.13820690537946,145.856632752983,147.68289673892542,142.32611345511793,146.08892227409675,147.92842653317228,149.0738850185618,152.27848421423704,142.49136945653234,141.32606865543627,,,130.21949263482577,122.91802576822485,122.78051469075977,119.97815233461473,111.10694313005068,120.11077767420537,117.83030511707231,127.10822661597125,125.08989976273833,124.90370267874944,120.6229100318128,114.96077225531077,114.74402028074563,109.68504214689865,109.77909891884917,111.1912940589904,109.11040638016999,116.44989793496953,123.16159353903704,121.50322723099617,121.73958354757902,124.54289403520771,129.49661933410852,138.16058443207555,138.09921193573885,141.06366135134334,140.3953612959871,146.73743157556558,146.597445247412,146.21227071437062,146.4662974812998,142.1360667176347,136.28096099643906,136.20661607918225,137.79694559386004,132.2583406257064,137.71518529049538,141.63173712609873,144.8994543727711,153.60252546153004,153.23805972045704,146.28214495162808,152.11192490637237,150.93597093846157,146.26902608139773,144.06661500263192,153.6184725419037,157.63501631368848,153.62982920493957,156.28918760348148,162.3155755491847,159.45457723383132,147.41105445432132,145.82155604095803,137.1771307682811,137.11457728910472,138.0932123072038,139.22928966109902,138.5499772198939,139.96328692085584,144.08248670961598,135.74431652710533,,,,,163.41289880102693,163.0090129439943,173.72390224031963,167.53182535494057
3,1999-10-27 22:19:51+00:00,144.4732920379582,141.06406924763476,134.73876723277945,136.5943172030899,142.08829480580036,143.37097501113638,137.26690043348697,140.44034929062656,143.19662977533807,141.5233434002156,142.72845190080668,147.0819089562629,141.71720734831416,143.81043984567032,145.0541616694753,144.269920584679,144.68587115117438,136.97479434425298,143.11112375183686,143.2184130738509,147.99315980237736,158.7096773927645,157.06123136641733,158.69155932918144,160.09312103481136,155.99045764075092,156.84395555842386,156.07024939598588,160.3232088561219,157.8475610903411,155.7884751476732,151.99079490498167,142.16228401673456,142.5861165898257,139.9486423858405,135.1738567750504,128.809382717393,129.58965524063515,121.66375064030076,121.61184597591604,124.45180523536011,127.34889956994448,126.65490825733954,127.56946637210405,127.39341678188032,126.13460699308777,115.5863497877553,115.59082563335627,109.66774236573184,109.94472390166254,115.35432141626384,125.8917232808233,128.8482257115245,131.13374988876834,139.7195619880379,140.33691750581823,149.56088161317484,147.41871893788533,161.58152398000908,151.4755846767773,159.25470935903974,154.26467417176974,153.93069477388713,167.50073240558055,171.82367673893165,169.34379940208532,165.3268385413707,168.07761973451017,165.82025949201036,161.5089373389419,154.67527493757623,166.12295527128754,169.1627356211316,174.25737658254218,174.9677190478359,171.49104560542597,170.16598316628244,167.91589819844742,173.736772673723,173.1019789705841,172.03240103087404,182.13671765728537,190.49932997239804,183.24250632956074,184.7737777022737,189.82262895315608,185.96014177828704,175.97742350267492,176.5885943923535,164.9175939345829,161.14288298587297,158.2719365562834,160.65269702900017,148.32546239571212,151.77063277274505,150.26715167708232,152.53888602236316,158.1322876188196,156.724676526348,153.93993321540836,163.73903914070377,174.48971988186995,170.3358090646763,177.8312261699569,175.69661210104186
4,1999-11-05 22:13:40+00:00,144.21894413904306,133.6150123053854,132.694978964265,131.65596769451693,133.03529297944826,136.82338283288553,139.96799747598894,140.85350535876628,141.3078975177972,142.06572637107539,143.1336128592377,145.6974073216789,142.01022346992667,132.33867523514908,134.56383714216415,137.60368227790576,137.08011844174254,133.75504809247215,134.70425261690033,134.51966300986703,139.2980288426491,146.76321744411487,146.4932048153454,145.07126715399892,154.4717738083408,149.96881607789587,144.55655699099594,153.2157068361297,151.7355073325778,148.63028837054378,152.36402202623572,142.5831142802769,142.97587002267883,138.7648367964596,136.45417240829912,132.569721232424,126.12442615020491,131.52925131986723,120.47709483531524,123.32609794867032,121.1908206217868,128.68872665761222,133.46620412055083,127.20669527449874,132.5068788240363,127.38095570441149,124.18434003944552,120.90725580327788,115.73493671254124,117.31290751727539,117.15890814432662,121.67298789876445,124.9539498455092,129.78211009606636,138.53803951006302,138.5079950940222,145.12190546674566,149.9489466460625,150.0267892092654,161.87580401099382,158.84766928187548,163.17278564256074,165.48712015158193,165.01861694247376,170.98576441978102,167.31247846641406,160.88933060795998,156.98734236186226,161.2878520014436,160.1383467947023,153.8074289463217,154.41921596254915,161.87281357638832,164.3264281001726,159.977871987854,163.53463426468988,156.68105951126373,158.62400408484677,161.3384218240744,162.3920875585848,170.05137635027168,173.78064647805917,177.49694539414403,179.0452837697388,175.12411763532393,175.57261353572125,172.47280624212513,161.9068687170283,166.72398468518023,156.76827188299657,155.437763470782,154.51594297104327,146.4024556813596,147.10806893686086,146.48855711923278,143.61102153700463,151.60866850417253,152.64574105858634,152.56886933728072,147.68686618049713,156.85583430644044,169.7308745580871,162.76183912754908,167.98762575602555,169.68331862786894
5,1999-12-07 22:13:41+00:00,146.47015375293776,146.0080241714877,144.76391856655258,141.74628729411964,145.78589594931583,137.77271718425294,145.0089951308782,161.37727358569504,153.6604854123931,150.82737512375326,140.46782354794144,146.2072750197561,138.41984735078776,144.18023381341257,145.74683422749987,145.42239277028827,148.91993061703502,142.00137850493147,152.14315298913715,152.95515865390107,151.6526872348558,159.69071517824676,161.3314109940202,160.27684198309095,159.99655528499522,157.54236050238794,162.47808956886374,164.88155265496002,166.7232804691881,151.90096784988208,155.35491208241143,150.97234443108945,141.91152881837604,143.28375049284907,135.1151941347031,136.00237717361384,127.92566928683712,133.1451015962303,128.58212126775157,116.29153013022876,130.44114099471057,128.190463742835,129.73895033513327,129.61229324616397,123.2434024872155,124.90172754881318,107.8175176576583,125.5366926601145,116.97373492020732,116.99134610444658,114.05434365807602,125.61029424397258,120.81263542618842,139.7239900244955,137.5003889969171,142.54244435761132,149.072522883751,147.68514307489855,158.89987157375577,159.10236504635185,159.5059283036058,162.8633104957598,160.5302918860246,171.3589078426755,168.49995488685363,171.54754538119914,167.85684648369406,159.03345509353267,171.75388216521867,162.08046003254415,155.73988612942472,156.20426168284416,160.2382356209858,170.03483453278648,169.84935614929196,165.81111713829705,163.9078738712389,174.22070056849907,168.8988925041512,166.24933898618812,173.41504368057315,177.90765472243993,184.02264297420504,178.35443537126986,176.57177549150964,182.35468208312415,176.85436732441076,170.366680784469,168.17172126065375,157.83796416449442,163.77718665837963,154.63186694681855,155.56361564476336,160.60121852741122,149.98524552123789,154.59910558655668,155.94879022335007,161.91857844098578,164.6191056324765,157.00826294848812,164.12675818477987,178.41792881471378,174.78582215134924,178.782268870899,179.68005592332767
6,2000-04-13 22:13:30+00:00,126.50343852119397,123.41825963091696,119.20918886727395,121.80557645580568,123.80722038750076,121.813190911405,129.5282930839802,123.80813809607402,120.97875059257086,124.1486683940121,128.1628593663099,123.88852421333597,120.72628565315182,116.45433649271806,117.74400584580151,124.13899778452405,,,,,,122.66433256271426,123.09628581313387,,,,,,,,,,,,,102.30009574698157,96.92882962297008,98.56860536931558,,95.53197195771284,,,105.8648497512074,104.06365353488218,100.39378437996366,98.05541382462424,95.6394390292393,96.19980996737769,94.00357825915016,93.32262285135997,93.28954310780703,,98.91436972920384,,113.0452972486798,112.26287471937488,,129.92603876938094,,140.82381841863938,139.63822179833832,143.16602525910847,,,,,,,,,,135.49300549736813,139.7348316390744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-04-20 22:19:15+00:00,132.5407525614672,130.50885805911867,130.61648386445077,136.6354092950275,136.83315197251767,130.63891420275877,132.48284224043036,137.57769633961362,135.5711648090386,136.4637612972071,136.52018091428346,140.71763120044187,138.11232527898602,135.45511154511135,139.3895231563324,136.1431409432051,136.04598964929986,133.99958719123714,137.698542588871,138.4719030555486,141.01478978795492,148.2320651798108,147.34471883147629,153.09760562506156,154.14693566985136,150.65907886554513,153.35299155417925,151.58777789444034,155.91338035139898,148.08111460741787,148.44958484129106,141.12598520262534,131.25780191672368,129.38301930924442,127.46254422691435,120.27645534457012,115.93138264499595,115.4859293604559,112.83316138030503,109.4266745919793,115.53235733550507,117.52048085963497,118.49372153378806,117.46255419455096,112.50506132228927,113.39992616473185,104.90227903154639,107.29219551980336,101.94646489425855,103.48071924141053,108.02877405745045,117.19516735079665,121.0886139963377,124.55835502677772,121.18766781756781,126.71603712874753,134.98527560385887,142.73188369230974,147.46722573473522,146.40225019351556,150.90594453755847,157.69165624283733,163.97496763273062,161.63407128375525,167.24741767698487,165.49867004875205,158.55864180905516,154.3829153157285,156.61843811793344,148.84427726720344,149.74056064348338,151.17273547417204,156.21718042868477,164.90679731000878,170.8695946519446,166.03237167757604,160.8349636411794,164.22751095330727,164.08366388507068,167.0526201318575,169.3683342693141,174.69285390103673,181.51485670482953,181.0919693246102,178.76271818413423,179.43578504286194,175.65335294796697,168.79049532524078,171.94434199986472,161.45519423966851,159.7794175386365,159.9361252403306,160.69934358843892,152.34067332447464,156.5225335457211,155.07731116739012,151.49824800563783,158.9172875952479,162.83092837168005,156.52629927794575,157.67817845021426,169.9009713305073,167.9433662491819,177.4560361898834,172.26889387909026
8,2000-05-22 22:18:57+00:00,123.21658706094925,121.50556323724308,123.3135587207682,123.92711086889994,130.25265988552377,124.24159508101512,122.29176904681857,128.73951192673223,130.73330584679783,125.06091836673274,126.58789485361724,125.08798845804854,123.37789796933276,122.40818867233838,119.98777696904142,128.40247070372425,129.6700225519348,123.44888605410142,127.7754041193405,129.6831596066597,134.67760712555062,144.66327350942424,145.55246084825072,154.28355622961652,148.24687344829488,149.2044661637012,147.05231722145967,141.91985266165625,150.1835540734107,146.77514078453316,150.42295606936054,137.70372777977755,128.10352366131067,127.676320461502,120.46817392166568,112.19011860519605,104.92892657058674,107.93904233529456,100.0200375886904,102.5589344694994,104.11413697594432,105.7508760197846,108.03950317488069,107.18716564202391,106.9556651733568,105.85617629268113,99.26943575730763,100.74422901801324,96.62622312447185,100.95464254419998,94.52389121149862,112.85447319681785,106.64920132917197,120.33042701975252,107.95449002254469,123.43015218749788,125.5547843902757,131.06633583821502,135.13538096962498,137.91809436195425,143.27485274653017,147.44121341106523,148.61810797299322,151.7653906598626,159.46859931109006,160.4777427710172,147.27054125652248,144.6924271897401,146.30755413452363,140.42341575348527,136.1421723345638,134.62043346018865,134.07770888049365,152.6629937151691,146.87916143586006,149.40817561351005,153.39880427024076,157.44926419859806,155.65221846872095,162.15559545428457,163.7120022941559,165.12635089685696,177.89353687207895,169.221215202004,166.07919641818242,170.2531924156138,168.72217277991683,157.50917287279879,161.25278859034512,144.89290188218635,148.61259778717826,150.309980192463,147.0182811756353,146.73239273632663,143.73462291998732,144.122213151085,151.61474604327825,161.2798617220394,160.12903926216302,155.97637253639652,166.12137405247452,172.21393835899957,174.0968506022475,177.92391969032224,176.3805185489066
9,2000-05-31 22:12:42+00:00,125.2928091526111,120.55947093247123,120.84953149220013,121.8376982034578,122.60575908892284,123.49016652103201,128.31817685562177,125.14491680675027,126.48893070955407,127.2468412941348,126.77871477858508,129.36753723555856,125.47057650324597,123.76840188585396,128.05902280428586,125.97749796987372,125.11847194311011,121.96772152462096,126.11737064032836,129.83110822455075,133.55685093819295,132.16529209380963,143.03697295176383,138.8061055331435,136.94232615428342,142.77498157681688,142.71720036151692,142.36750329935543,148.95687109324047,144.5238469643502,145.3143352552631,135.5521058728518,128.57310711267394,131.56679252398973,122.50620321728148,120.88752587162755,112.85924009965059,114.14995369468829,108.46180322964814,107.37617563426785,111.9552993308676,111.1604667350338,118.66345578603443,125.89124364923669,122.36845428577641,121.17244463847115,106.54649189832162,104.09411263292766,103.03979551591725,96.76831066702623,102.61096890229163,100.51118573628897,109.67321613964592,114.857736849022,118.14809079614817,113.65709934005413,125.99628912328532,133.55161788035417,141.06599107600047,144.10902729281102,141.6909771153384,153.617644042869,163.3151096132598,159.9648433573237,164.62742692671128,162.43752919757816,154.62205693586955,141.98021609346856,148.78252901097727,143.50212479067898,134.50975180306398,133.95445488200926,145.96299068253293,148.60900559410823,154.55634171310504,157.42201032766346,154.7637372379079,155.67365361609606,159.33774868633196,157.34114521272465,162.1768000556157,163.70437321120056,172.9851821854593,170.49018290467458,169.09662606486108,173.73721710609314,167.19556335653905,154.70795205389527,165.3579962800934,154.52678930121525,148.96288294546824,151.75484390662515,142.04651544815468,142.39429569835173,138.57415313413884,143.24650283649592,150.59763166686884,152.2007912621558,152.30738311434808,141.52760886506982,158.26993561048883,167.4759613704613,168.0138553573623,176.11485832892865,169.31668554859968
