,dates,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0044,nzd0551-0045,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0084,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0089,nzd0551-0090,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0096,nzd0551-0097,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0101,nzd0551-0102,nzd0551-0103,nzd0551-0104
0,1999-07-16 22:13:35+00:00,113.58924526542046,103.4716636274139,111.44184946196143,107.52173414833749,108.51366059605743,116.68996861624453,111.17231663878377,,,,,,,112.48055203705042,108.37273638569754,115.35254197972225,106.46831041070283,100.73001254278185,107.51962554028331,110.64278739207533,115.11635241412618,119.59691939821771,125.76727907407373,123.10204781697419,122.10515830011994,128.12480423292848,121.33281034785108,129.42798617703667,121.5559726428593,129.21886592298137,117.92065175424797,123.76394656683475,105.23288960429667,106.68567546833252,110.53601795546174,101.04195107308868,96.24235059218533,90.84390014524969,91.29238500352187,94.11022092036569,98.21354736203622,89.3916974478488,103.49125697003356,96.76950124336689,103.19059149033376,89.67679820721477,88.20376715305045,95.96053197097187,93.35636850738732,90.90085623975,90.4443406920863,86.65692911692902,88.91517551008586,101.12558151180347,100.03947605971133,91.45937030212312,86.09336132237452,97.25009798613038,99.2441893044788,104.11485343173229,,98.80199353702258,115.04608533535638,120.07808195922743,131.14994286757715,123.7909959334267,122.95482209898236,122.1000192297242,114.64729897735864,114.38630044811612,118.38820384376822,105.10055105072412,,129.9174335001121,116.90177356088324,133.9585563594752,132.31280373966945,120.37535860885494,130.73884743802654,146.7710870709388,132.06989765385782,126.37215028616112,137.63558489252964,134.89871675959623,151.70061315542011,150.26886036439373,153.01169228501863,135.25690622556363,149.89216473378144,133.52147193250556,114.28075588020037,135.66307906422662,126.87225078084126,127.34833089303501,130.7861119438903,134.58879590518472,139.77474299619047,140.8521755457162,,130.81811119203985,,,,,
1,1999-08-08 22:19:52+00:00,118.4654412980625,113.81877738522208,106.04506074928031,104.46693675410302,112.35474696167915,124.15308707256965,119.24530258736007,121.07379863097772,123.1784075043453,122.37331954495568,122.39020535842467,123.3754856182007,118.08670459921834,119.48399138515947,118.43289785969593,123.52738150794166,120.7626595443064,120.88901629314458,121.74296188900979,122.48996719799561,127.7813725202404,135.61524609876102,134.56825394682605,134.1282399818581,136.18851746275294,134.17305103986266,134.45290507748558,138.85066356045454,143.07462219056634,140.8340829169057,139.51332112376815,133.91521047028507,127.82508042038208,125.41148221746965,125.81215543361049,118.5395385326047,115.80732433820563,111.77182501399969,108.00417099664443,102.64131296540549,107.51665572420848,107.46043314469125,110.66752029533191,108.67495901947426,108.89041242397877,106.91482219761926,103.67295334801784,98.88941617557643,98.4477683901375,97.87965762673804,99.78750997058341,102.18006160913976,105.3264031522722,108.23496329899766,110.78597180079758,112.37732447443463,120.45551243990248,128.36437863302243,131.81600070552983,134.62622002695207,133.52329155621885,137.8148265421707,143.40299652204027,147.75055074992633,149.4506542151044,149.37443128018123,141.8153070224846,145.49206464100317,137.18640316579757,135.6309233933667,134.31199077727638,134.51351888332195,143.10083664963742,145.8804700799369,146.7358660711586,145.3809733515955,143.468945872502,140.83487273122296,152.70697846036353,150.240859612919,147.25148564445234,157.2169170787115,167.67474222947948,164.30721031407984,160.73455545065698,153.68811087723898,150.21751509827718,146.87899822791883,146.1084510764301,143.45424624822135,136.56874641924935,140.75672806289916,134.36253732992088,140.48480229030775,126.44985976017568,137.48375715746906,143.0008092089406,148.6510599046647,144.08431799975236,139.42200425145575,151.98623463300862,163.63947159853328,164.18405180241302,162.61453619193296,157.06938598853432
2,1999-10-04 22:14:13+00:00,117.7338346444514,110.79383030966844,109.46621047636117,113.42741179113574,118.38660430661339,120.87722133895737,126.80692599834467,129.2299915158045,122.0559660136683,123.36149441155743,119.20788170807855,120.88275522043968,120.63960076300924,116.08482008291362,122.80376590776419,126.4472016856277,128.11619924635366,123.20449120278032,121.38862455744163,126.11740889820328,129.90163488260862,124.98819395093278,135.11793439558664,135.08216508728202,140.03452399274957,141.48516805867695,136.98918042490396,139.22715123525023,140.81251582622033,141.3887014550537,143.92502381911953,133.34234140473697,132.1770406036409,,,120.61301318044065,112.80594213202998,112.6684310545649,108.676411800044,100.43307706962275,108.80903713963463,105.02166584455881,113.38468453827821,111.36635768504529,111.1801606010564,107.81427075929929,102.15213298279727,101.93538100823213,96.87640287438515,96.97045964633567,99.18319474100898,97.10230706218857,103.64125866245602,110.35295426652354,109.49512791301476,108.93094427506551,110.81935195751467,114.717420173516,123.38138527148304,122.08841284509697,125.05286226070146,124.38456220534522,130.7266324849237,131.8182460868195,131.43307155377812,132.74275540360674,127.35686755704218,121.50176183584655,122.48307400148921,123.01774643326753,118.53479854801337,124.90654601798188,127.90819504840569,132.09081510025757,140.79388618901652,140.42942044794353,134.98040441705734,140.81018437180163,139.63423040389083,134.2609267634163,131.2579757301184,139.89493046421066,144.82637704117496,140.82118993242605,144.28108828550006,151.01383501461396,147.4464779158499,135.4029551363399,135.70947240476315,126.50326470785318,126.44071122867679,127.98112867100893,129.6228102067139,127.87611115946596,129.85120328466095,132.78074617504524,123.73621720912391,,,,,151.4047994830455,151.70727240942355,163.05003617989172,157.92534590055544
3,1999-10-27 22:19:51+00:00,153.72748413631257,150.31826134598913,143.65021147563922,145.84850930144427,152.1136695790176,153.39634978435362,148.20367291336032,150.4657240638438,152.8209895576266,151.14770318250413,152.7538266740239,155.99335319912268,150.3103857253575,151.8307396642441,153.35102355075853,151.3466557187147,153.94006324952875,145.56797272129631,151.4079856331201,151.51527495513415,156.90460404523714,165.04149303900695,166.3154234647717,165.0233749754239,167.38430268806025,163.75203811033845,163.52753874056867,164.6634277730292,169.23465309898168,167.47192087262962,166.24973578059553,163.44836607437279,153.61985518612568,154.04368775921682,151.97909211370117,147.2043065029111,141.47301400987791,142.25328653312008,135.81722090837215,134.97901234020568,138.6052755034315,143.38949920709206,143.84126501142623,144.75582312619073,144.579773535967,142.17520663023535,131.62694942490288,131.63142527050385,125.70834200287942,125.98532353881012,130.39238357608968,140.92978544064914,144.88882534867207,147.17434952591591,154.75762414786374,156.37751714296581,166.74723836726153,165.92710313459406,180.0899081767178,171.52633422321176,179.3054589054742,174.31542371820422,173.9814443203216,186.00911660228928,190.33206093564038,186.530156156172,183.83522273807944,186.5860039312189,183.00661624609705,180.01732153565064,171.86163169166292,182.16355490843512,186.34909237521828,190.29797621968976,191.0083186849835,187.53164524257355,184.31945343435382,182.0693684665188,187.89024294179438,188.14004113040994,188.07300066802162,199.32307441137206,206.53992960954562,199.28310596670832,199.81183986209953,203.97609922122746,200.99820393811288,191.01548566250077,189.25222568483844,178.28476029887253,174.5100493501626,170.93556784876833,172.68314675686085,161.69262876000175,164.43426406522997,164.4206219451537,167.576948182189,172.28575788689096,170.09184289063762,167.307099579698,177.89250940877514,189.5277820416958,184.48927933274769,191.19839253424652,187.72706182890255
4,1999-11-05 22:13:40+00:00,140.23687989977861,129.63294806612095,128.86039858571405,127.6739034552525,128.72139005357846,132.50947990701573,135.26192155685823,136.5396024328965,137.16655070896218,137.92437956224038,138.8197099333679,141.86282694312794,138.3125923906097,128.88755289445322,130.9937105828236,134.55857433023294,133.0980542024781,130.05741701315517,131.1341260575598,130.9495364505265,135.46344846409815,144.03864717514446,142.51114057608095,142.3466968850285,151.33438986225366,146.62902026431925,141.68062170708274,149.51807575681272,147.90092695402686,144.48894156170877,147.86255810358895,137.65293950785426,138.0456952502562,133.83466202403696,131.27748889725535,127.39303772138024,120.6752856122641,126.08011078192642,114.38687893996963,117.57422738084391,115.10060472644119,121.78648197622053,126.07094196191687,119.81143311586479,125.11161666540235,120.4787110230198,117.28209535805382,114.00501112188618,108.83269203114955,110.4106628358837,110.6880537555219,115.20213350995974,118.05170516411751,122.87986541467467,132.0671851212583,131.6057504126305,137.7266433081117,141.98481816753363,142.06266073073652,153.2479981592542,150.21986343013586,154.54497979082112,156.8593142998423,157.0544884639449,163.02163594125216,159.9172163077801,152.9252021294311,149.0232138833334,153.89258984280966,152.17421831617344,146.41216678768774,147.51697128115745,154.47755141775437,157.4241834187809,153.0756273064623,156.6323895832982,150.59084361591812,152.53378818950117,155.2482059287288,155.92123316978007,163.14913166888,166.3853843194252,170.59470071275234,172.1430390883471,168.6532632465192,169.48239764037564,166.0019518533204,155.43601432822356,161.2748441472394,151.01640131517016,149.68589290295557,149.06680243310245,141.22577217031585,141.35619836903444,141.03941658129196,137.52080564165902,145.1378141153678,146.55552516324073,146.8169987694543,141.93499561267072,150.76561841109483,163.26002016928237,156.67162323220347,162.23575518819914,164.50663511682518
5,1999-12-07 22:13:41+00:00,147.4044820920106,146.94235251056054,145.66364215232642,142.68061563319247,146.7980849833114,138.78490621824852,146.11320134978246,162.38946261969062,154.63218688502883,151.799076596389,141.48001258193702,147.10699860552995,139.2874379513554,144.98998504060904,146.58450791080656,146.13687914722632,149.85425895610786,142.8689691054991,152.98082667244384,153.79283233720776,152.55241082062963,160.32999246287554,162.26573933309302,160.91611926771972,160.73269276426473,158.32599072225548,163.15288225819413,165.74914325552766,167.62300405496194,152.87266932251782,156.4111093352764,152.12913189851298,143.06831628579957,144.4405379602726,136.3298209754978,137.21700401440853,129.2042238560947,134.42365616548787,130.01109402162768,117.64111550888954,131.87011374858668,129.80996619722794,131.47413153626854,131.34747444729925,124.97858368835078,126.52123000320611,109.43702011205123,127.15619511450743,118.59323737460025,118.6108485588395,115.5726272090694,127.12857779496595,122.43213788058135,141.34349247888844,139.01867254791048,144.16194681200426,150.80770408488627,149.55379975304425,160.76852825190147,161.12674311434301,161.53030637159696,164.88768856375097,162.55466995401576,173.2275645208212,170.36861156499933,173.28272658233442,169.72550316183975,160.90211177167836,173.48906336635395,163.94911671068985,157.47506733056,157.8237641372371,161.97341682212107,171.65433698717942,171.4688586036849,167.43061959269,165.33684662511502,175.64967332237518,170.32786525802732,167.7676225371815,175.0345461349661,179.6428359235752,185.64214542859798,179.9739378256628,178.09005904250301,183.78365483700026,178.37265087540413,171.88496433546237,169.45027582991133,159.1875495431552,165.1267720370404,155.91042151607613,156.77824248555805,161.950803906072,151.26380009049547,156.02807834043278,157.46707377434345,163.3475511948619,165.96869101113728,158.3578483271489,165.55573093865598,179.93621236570715,176.21479490522535,180.13185424955978,180.89468276412236
6,2000-04-13 22:13:30+00:00,119.2742831986425,116.18910430836549,112.24778003815031,114.5764211332542,115.97563545473666,113.9816059786409,120.98474588460118,115.97655316330992,113.46042905711732,116.63034685855857,120.3312744335458,116.92711538421233,114.01349856792545,110.18906854650677,111.26269417730708,118.61082018492587,,,,,,117.71806839465273,115.8671304905824,,,,,,,,,,,,,92.90219382766465,87.03630128684702,88.67607703319251,,85.08985871402737,,,92.43927558075467,90.63807936442944,86.96821020951093,85.52487793220168,83.10890313681674,83.66927407495513,81.4730423667276,80.7920869589374,81.54216570866089,,86.38383383678128,,101.29791984953366,99.73233882695232,,115.46772812427798,,125.16064855311117,123.97505193281012,127.50285539358026,,,,,,,,,,122.96246960494557,126.30925746862167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-04-20 22:19:15+00:00,138.9795556422044,136.94766113985585,136.8168127570125,143.0742123757647,143.80852197664962,137.61428420689072,140.0923367903925,144.55306634374557,142.26752001300528,143.16011650117377,143.4955509184154,146.91796009300361,144.09121385395625,141.0354075484169,145.16224315975194,141.06693153435708,142.48479273003704,139.97847576620737,143.47126259229054,144.24462305896816,147.21511868051667,152.63756202452572,153.78352191221347,157.50310246977648,159.21993203649276,156.05936532035696,158.00323822360056,157.56666646941056,162.11370924396073,154.77746981138455,155.72823180212438,149.097836635919,139.22965335001734,137.35487074253808,135.8329882318727,128.64689934952847,124.74237633442578,124.29692304988573,122.68074256260896,118.7271679308219,125.379938517809,128.6810728662461,130.45149868372854,129.42033134449144,124.46283847222975,124.56051817134298,116.06287103815751,118.45278752641448,113.10705690086968,114.64131124802165,118.49182906364837,127.65822235699457,132.24920600294882,135.71894703338884,131.65072282376573,137.87662913535866,146.94305275379935,155.6094898537841,160.3448318962096,160.35299020177945,164.85668454582236,171.64239625110122,177.92570764099452,174.51167744522962,180.12502383845924,177.45644719869253,171.43624797052954,167.26052147720287,168.57621526787392,161.7218834286778,161.69833779342386,162.33332748078317,168.17495757862525,176.0673893166199,182.03018665855572,177.19296368418716,170.68254482348334,174.07509213561121,173.93124506737462,177.51567513805543,180.52892627592522,186.6506310509772,192.67544871144065,192.25256133122133,189.22577319033215,189.28336622516588,186.11640795416488,179.2535503314387,180.75533568929455,170.7556875785111,169.07991087747908,168.74711892976043,169.06978759339725,161.64116666331722,165.33352723515094,164.92489234969406,161.96130301183575,168.76486877755184,172.13142171052263,165.82679261678834,167.5257596325182,180.36402633670522,177.79094743148585,186.756529528726,180.6393378840486
8,2000-05-22 22:18:57+00:00,128.95192749100678,127.24090366730061,128.83647913489767,129.66245129895748,136.46594535141944,130.45488054691077,129.06989864597747,134.9527973926279,136.69805989405765,131.02567241399257,132.8011803195129,130.61090887217802,128.70357122581476,127.3788170450549,125.12980632012747,132.7883192678859,135.40536298199234,128.7745593105834,132.91743347042654,134.82518895774575,140.20052753968008,148.58745380367412,151.28780127830825,158.2077365238664,152.76562651440082,154.01475168568493,151.19450753205678,147.24552591813824,155.70647448754016,152.73989483179298,156.90638438159948,144.80462545508686,135.20442133662,134.7772181368113,127.92411648074047,119.64606116427083,112.77728715908651,115.78740292379433,108.79173471701367,110.84331509069361,112.88583410426759,115.69213276521765,118.69084968784468,117.8385121549879,117.60701168632079,115.79743303811418,109.21069250274068,110.6854857634463,106.5674798699049,110.89589928963304,103.8438194103421,122.17440139566133,116.59045807460502,130.27168376518557,117.27441822138817,133.37140893293093,136.20613090323968,142.5370166983301,146.60606182974004,150.34466529374555,155.70142367832148,159.86778434285654,161.04467890478452,163.23607151997766,170.93928017120513,171.1290892839812,158.74122211663754,156.16310804985517,156.9589006474876,151.89409661360034,146.7935188475278,144.5616902056217,144.72905539345763,162.60425046060215,156.8204181812931,159.3494323589431,162.17050139856403,166.22096132692133,164.4239155970442,171.47552365312805,173.65325903958893,175.77769740982095,187.834793617512,179.16247194743704,175.3991246170259,179.02488954393706,178.04210097876032,166.82910107164227,169.1011491788449,153.17728250338055,156.89697840837246,158.1583407809628,154.4742237347101,155.01677335752083,151.5829835084871,152.89391027940826,160.93467424212173,170.05155885036268,168.41341988335722,164.26075315759073,174.8930711807978,181.53386655784306,182.86854773057078,186.20830031151644,183.8364611079814
9,2000-05-31 22:12:42+00:00,120.52129982587391,115.78796160573404,116.25474473311988,117.06618887672062,117.43662398495755,118.32103141706672,122.67912037856874,119.97578170278499,121.5265610097474,122.28447159432812,121.6095796746198,124.77275047647831,121.03988927127573,119.63309380268174,123.78111789065942,122.32869672001588,120.34696261637292,117.53703429265072,121.83946572670192,125.5532033109243,128.9620641791127,128.9005751860421,138.26546362502665,135.54138862537596,133.1829551695814,138.7730705285857,139.2711102922067,137.9368160673852,144.36208433416022,139.56147726454356,139.92045514677758,129.6445228968915,122.66552413671361,125.65920954802941,116.30324109252314,114.6845637468692,106.32980628411549,107.62051987915319,101.16420072993245,100.48399549564748,104.65769683115191,102.88985056868934,109.80208132209395,117.0298691852962,113.50707982183593,112.9018284721267,98.27587573197717,95.82349646658321,94.7691793495728,88.49769450068177,94.85726624634371,92.75748308034105,101.40259997330146,106.58712068267755,110.39438814020025,105.38648317370968,117.13491465934484,124.00859922687981,131.5229724225261,133.77075708488044,131.35270690740782,143.2793738349384,152.97683940532923,150.42182470384932,155.0844082732369,153.57615473363768,145.07903828239517,132.43719743999418,139.9211545470368,133.9591061372046,125.6483773391235,125.6838387156648,137.10161621859245,140.3383894277638,146.2857255467606,149.15139416131902,147.4661347381922,148.37605111638038,152.04014618661628,149.58744255677672,153.90618388927126,154.84299874726008,164.71456601911487,162.21956673833014,161.34292340891315,166.43961460637746,159.44186070059112,146.95424939794734,158.8285624645583,147.63460916259487,142.07070280684786,145.22541009109005,135.84355332339635,135.50211555973135,132.04471931860374,135.94890033678024,142.8439290109209,144.90318876244012,145.4152029757277,134.63542872644945,150.97233311077315,159.72225871451337,160.71625285764662,169.22267819030827,163.11372342384135
