,dates,chi0317-0000,chi0317-0001,chi0317-0002,chi0317-0003,chi0317-0004,chi0317-0005,chi0317-0006,chi0317-0007,chi0317-0008,chi0317-0009,chi0317-0010,chi0317-0011,chi0317-0012,chi0317-0013,chi0317-0014
0,1985-01-25 14:04:03+00:00,193.74209693058862,198.24934060922817,199.79731661214328,212.72818823898234,207.25631649696197,205.89047702652175,207.53927254242677,220.8306681544032,204.2257043862344,207.53489206076074,213.59749108677698,208.83496437440536,210.84447558181705,208.73648768915612,206.93976305521477
1,1986-01-28 14:00:46+00:00,185.99222174765634,187.00539785886298,197.43467153920324,203.9669599660482,199.63091571587415,198.0243973891825,198.22404695775143,193.23951038917352,194.67158835296502,196.400703780301,200.78981572105042,197.31987849078635,205.56633420714613,208.5196972756146,201.59577110371177
2,1986-02-04 14:06:47+00:00,204.27447625824345,203.19601004275626,207.71844544449368,211.9297016732193,207.8047569904337,207.5363076891691,203.6247501695093,208.1672447900209,208.69496915083803,215.2608256996034,214.50525072082928,217.78811188236972,211.0680056141032,211.84277329467287,213.44356780266287
3,1986-04-02 13:59:23+00:00,206.59280284374725,203.56954512772802,214.98175377413918,201.78763398684512,205.41445861008452,206.11362033835195,202.70207251753396,209.62906893900805,223.68618078314697,219.50913663352333,226.2949963100226,219.6563194026646,226.4562567520751,210.7424449823681,203.32766655410623
4,1986-05-04 13:58:38+00:00,183.84767309933656,178.70291696236717,185.63991260092956,189.2747599721735,185.1061563863288,180.5516090951288,180.19305552191278,185.85011088993895,186.40296383520462,189.61255392917576,187.52448892649355,182.1229876455245,185.67908816424222,186.47049008503714,184.2107513470336
5,1986-06-05 13:57:43+00:00,186.60080549650874,179.48447271676037,189.73606105949693,188.96775492188834,176.28782171825733,183.6978213703251,173.60126271714375,180.81955826739164,183.11221204952346,194.48896386598068,192.71759198070106,,,,
6,1986-09-16 14:00:22+00:00,179.20804636102346,173.0593411419815,175.63978316660808,188.021942735817,182.66267385549676,183.93527484453966,178.01576919778978,180.58183237680635,181.9510856066092,188.7819497817273,192.09879143231507,191.11445958965598,190.0001953634826,188.7152563602225,183.31196407228563
7,1986-11-03 13:58:46+00:00,191.33057200959635,192.63752979003965,196.4487736142927,202.091262662009,189.07633152089198,195.95945938813082,190.05112139880663,198.76181912561648,195.48224021585256,205.12535682230617,206.9334944932781,202.90142066978788,201.0402297522427,197.69667749709552,193.225374472479
8,1986-11-28 13:51:58+00:00,188.77945600105323,183.35926950456036,191.530226488881,198.33083129233356,193.03179276431925,190.6782942209233,192.73091767455338,196.16822924578872,193.14329725220705,190.36546577486473,202.9815302211205,195.2681832249051,197.20709389740384,203.2608692674121,194.68797019443326
9,1986-12-14 13:52:25+00:00,190.3127704486072,190.743382175536,193.42382568518855,206.42148941168375,203.4631991847874,201.1250588466065,198.01985490650227,203.0621274975873,199.1737055528566,200.44046124920598,205.55029586292378,203.1465711134377,200.13982288680333,200.25309999676085,202.67833720840528
10,1986-12-30 13:52:55+00:00,195.99140752787605,190.43464859479474,200.1688228031519,202.8109891975079,200.9209318234673,204.83524920827688,207.96105477745448,199.1200968781171,204.24632767544776,199.16225074915317,204.14194228381655,200.44022449110832,198.2734052367669,200.69076512276573,190.50423947970418
11,1987-01-31 13:53:53+00:00,195.7828176433447,196.6321237619301,195.35869275086554,194.64229254044142,195.33399967754707,193.54666188043143,196.99088000840544,195.95041733045795,195.09177795050962,192.531317978142,203.63823591296526,198.58736422931077,197.72967837090923,196.01263217096152,196.51683867920298
12,1987-02-07 14:00:21+00:00,198.46955393918662,201.19118979844126,207.33761916383418,211.72645083174086,204.7290578913088,200.67511414033993,200.34929324066658,205.51623024328347,205.99454471857928,206.05173347320556,213.77609980792764,214.38466598805093,207.35069848442282,203.95659243876935,200.47907193245493
13,1987-03-27 14:02:09+00:00,193.18573557796958,198.5717875027592,205.8697233905594,208.21648763469054,197.12779694079157,199.13868464329465,204.2525942676549,202.74095436410101,198.87205454100052,207.3852824381889,206.5544262239322,211.0218893385465,207.57698600555736,211.54924430660697,205.33907396989258
14,1987-10-21 14:07:25+00:00,182.44036228566415,184.11854930965677,191.367750070582,192.37106504986917,189.5675247318432,189.88190855074447,184.72735186821455,182.24386580641476,179.3428495069819,185.97864379619682,187.97882132717234,189.72726869124392,183.7563952287919,183.2707532063249,184.81889400111803
15,1987-11-06 14:07:44+00:00,189.20498868438892,190.649445706978,192.83476631130762,195.30613910071605,187.9765195186938,186.9058022105566,185.80699636880794,186.7276945868032,190.17894362895166,192.2408680228953,197.69298820213217,200.91617590597178,187.3842023085836,188.93845377119914,194.5210257852968
16,1987-11-15 14:01:45+00:00,189.91242823997618,192.50343226411388,195.50500149480808,202.6218308160026,195.07103788111175,194.91024133414732,196.19378636559725,194.4260260518733,202.1822355250226,196.2657300807228,205.55280769844842,201.0837377839327,195.90654473550487,197.36511021599017,202.56345097498678
17,1987-12-08 14:08:17+00:00,198.4762875939511,197.5217069959496,202.27453031144566,211.01028333476555,198.049554689221,192.91332037188377,203.09978783010564,193.94074329016937,202.02467930325034,198.0795453291521,204.6347375605389,202.2230773583774,201.92294480870873,198.17519997300008,195.7529280799399
18,1987-12-24 14:08:32+00:00,194.92214324338076,198.72027184879374,202.5706435938796,210.80523683040752,203.54752596983383,200.31517897852117,204.39649460248958,199.94476370687573,200.61811525686772,200.58402084242528,209.08602357008516,207.2768990626381,202.90607619707185,205.00744810636257,199.38766490776192
19,1988-01-18 14:02:48+00:00,191.4256773123107,197.35861969297255,199.14974741338375,204.3070271085529,202.60724529695324,197.8132601133916,198.2350991572644,200.47111775850368,203.39263059489053,202.8506204487215,209.40474924468776,212.0221552603184,209.74961428282415,203.56425374325474,201.59663983799095
20,1988-04-07 14:03:45+00:00,200.05921316195264,194.70923658834667,195.7159253745099,193.87023452330976,192.34418653374684,186.10174328879498,180.17584459663337,177.8877727913841,177.1542880568598,,,,177.72375738731876,164.641309060801,163.71310881034287
21,1988-04-30 14:10:04+00:00,189.7417802522864,183.7519415692712,186.57213138717032,193.4099838816383,197.13925593847324,199.56780645775603,201.2720368714899,195.43027163850462,202.08051341820806,201.553929113234,205.28464036843494,202.14326293077806,197.58728661963232,195.97684961460854,172.7891052769293
22,1988-05-25 14:04:07+00:00,168.35488805945798,196.1710832497467,205.0213447439955,208.46949741074457,211.26663129222896,205.55279753913524,182.7612763888482,182.59747405166684,202.6380542738998,209.04045938173414,210.30634023310012,174.45112304439962,161.99042735504668,159.28594706583425,133.8894105398465
23,1988-06-01 14:10:21+00:00,,,,,,,,,,,,,206.80315197799757,194.2945526082907,170.90842278238745
24,1988-07-19 14:10:33+00:00,203.00320351826585,202.92073874705383,201.30173227723657,203.72089328760836,215.43486595598756,208.09085190556146,209.40469639308583,213.10059552525132,209.19507120889557,209.1563190290419,210.83830355335226,214.62457999921557,205.7303061609533,205.84172506850825,191.14663017776087
25,1988-08-04 14:10:35+00:00,202.66572958387476,201.0334270400973,203.00752364483105,206.9413186596401,193.63605059683886,197.51160943260592,198.01733233041665,199.7909544545143,198.86750665204718,207.93728769625127,201.37459972585202,200.8196895802282,,,
26,1988-09-05 14:10:39+00:00,196.17931326592924,196.8296950811351,204.18577432363097,208.7125479916175,204.20713690616884,203.86031854744044,209.67355273901126,210.98610040284422,208.3414908534845,214.5291422127395,211.97014677283917,215.22089892189803,207.5899980346127,200.04971171834524,195.81506224783487
27,1988-09-14 14:04:25+00:00,166.40197888595128,170.51119085856817,170.76961217211945,,,,,,176.06154374569203,177.07863767254372,,,,,
