,dates,chi0317-0000,chi0317-0001,chi0317-0002,chi0317-0003,chi0317-0004,chi0317-0005,chi0317-0006,chi0317-0007,chi0317-0008,chi0317-0009,chi0317-0010,chi0317-0011,chi0317-0012,chi0317-0013,chi0317-0014
0,1985-01-25 14:04:03+00:00,190.47133923392263,194.9785829125622,196.2292173066895,209.16008893352856,203.6882171915082,202.61971932985577,204.2685148457608,217.55991045773723,201.20654343546582,203.96679275530695,210.326733390111,205.26686506895157,207.27637627636327,204.37547742693482,202.57875279299347
1,1986-01-28 14:00:46+00:00,186.43410733610276,187.4472834473094,197.91672854478114,204.4490169716261,200.11297272145205,198.4662829776289,198.66593254619784,193.68139597761993,195.07948274230014,196.8827607858789,201.23170130949683,197.80193549636425,206.04839121272403,209.1088780602098,202.18495188830698
2,1986-02-04 14:06:47+00:00,200.46302076692135,199.38455455143415,203.56049399941503,207.77175022814066,203.64680554535505,203.72485219784699,199.8132946781872,204.3557892986988,205.1767025434638,211.10287425452475,210.69379522950717,213.63016043729107,206.91005416902456,206.76083263957673,208.36162714756674
3,1986-04-02 13:59:23+00:00,202.83871396447745,199.81545624845822,210.88638408766303,197.69226430036898,201.31908892360838,202.35953145908215,198.94798363826416,205.87498005973825,220.2208679715133,215.41376694704718,222.5409074307528,215.56094971618845,222.36088706559894,205.7369931433417,198.3222147150798
4,1986-05-04 13:58:38+00:00,186.43667589451266,181.29191975754327,188.46427928657621,192.09912665782016,187.93052307197544,183.1406118903049,182.78205831708888,188.43911368511505,188.79281256921334,192.4369206148224,190.11349172166965,184.94735433117114,188.50345484988887,189.9224938119386,187.66275507393507
5,1986-06-05 13:57:43+00:00,196.12575224355697,189.0094194638086,200.12691205627684,199.35860591866825,186.67867271503724,193.22276811737333,183.126209464192,190.34450501443987,191.9044705852603,204.87981486276058,202.2425387277493,,,,
6,1986-09-16 14:00:22+00:00,190.46430799117408,184.3156027721321,187.91934130859056,200.30150087779947,194.94223199747924,195.19153647469028,189.2720308279404,191.83809400695696,192.34148095751746,201.06150792370977,203.3550530624657,203.39401773163846,202.27975350546507,203.7236052004233,198.32031291248643
7,1986-11-03 13:58:46+00:00,197.962391063764,199.2693488442073,203.6834853097483,209.32597435746462,196.3110432163476,202.59127844229846,196.68294045297426,205.39363817978412,201.60391934277655,212.3600685177618,213.56531354744573,210.1361323652435,208.27494144769832,206.5391029026524,202.06779987803586
8,1986-11-28 13:51:58+00:00,189.66936310671838,184.2491766102255,192.5010342405157,199.30163904396827,194.00260051595396,191.56820132658845,193.62082478021853,197.05813635145387,193.9647499651287,191.33627352649944,203.87143732678564,196.2389909765398,198.17790164903855,204.4474120749656,195.87451300198677
9,1986-12-14 13:52:25+00:00,193.87959387897746,194.31020560590625,197.31490579104698,210.3125695175422,207.35427929064585,204.69188227697674,201.58667833687252,206.62895092795756,202.46615795012144,204.33154135506442,209.11711929329402,207.03765121929612,204.03090299266177,205.00886457058783,207.43410178223226
10,1986-12-30 13:52:55+00:00,200.16122088488632,194.604461951805,204.71771010170858,207.35987649606457,205.46981912202398,209.00506256528715,212.13086813446475,203.28991023512737,208.09538615884188,203.71113804770985,208.31175564082682,204.989111789665,202.82229253532358,206.2505162654461,196.06399062238455
11,1987-01-31 13:53:53+00:00,197.72257865646975,198.57188477505514,197.47479567427467,196.75839546385055,197.4501026009562,195.48642289355647,198.93064102153048,197.890178343583,196.88232657800967,194.64742090155113,205.5779969260903,200.7034671527199,199.84578129431836,198.59898018846158,199.10318669670303
12,1987-02-07 14:00:21+00:00,195.27671071396884,197.99834657322347,203.8545174635966,208.2433491315033,201.24595619107123,197.48227091512214,197.1564500154488,202.3233870180657,203.04730481837825,202.568631772968,210.58325658270985,210.90156428781336,203.86759678418525,199.69946813847898,196.22194763216456
13,1987-03-27 14:02:09+00:00,198.75148537237868,204.1375372971683,211.94145043900568,214.28821468313683,203.19952398923786,204.70443443770375,209.818344062064,208.30670415851012,204.00966973583968,213.4570094866352,212.1201760183413,217.09361638699278,213.64871305400365,218.97024403248577,212.76007369577138
14,1987-10-21 14:07:25+00:00,189.91498818289756,191.59317520689018,199.52188741301845,200.52520239230563,197.72166207427966,197.35653444797788,192.20197776544796,189.71849170364817,186.24250418135122,194.13278113863328,195.45344722440575,197.88140603368038,191.91053257122834,193.2369210693028,194.78506186409592
15,1987-11-06 14:07:44+00:00,195.67263159446827,197.11708861705736,199.89037675866692,202.36174954807535,195.0321299660531,193.37344512063595,192.2746392788873,193.19533749688256,196.149075545948,199.2964784702546,204.16063111221152,207.97178635333108,194.4398127559429,197.56197765130494,203.14454966540262
