,dates,jap0272-0000,jap0272-0001,jap0272-0002,jap0272-0003,jap0272-0004,jap0272-0005,jap0272-0006,jap0272-0007,jap0272-0008,jap0272-0009,jap0272-0010,jap0272-0011,jap0272-0012,jap0272-0013,jap0272-0014,jap0272-0015,jap0272-0016
0,1984-08-30 00:59:01+00:00,110.45840490653697,144.77163393836165,158.826474681739,165.50048439175305,174.6254736358349,167.16948412851696,157.38931108275122,155.01595380820305,154.22438569781457,145.12204973365962,141.40154871927317,135.89889479847864,133.25277777016106,135.3662485428878,133.7549082299244,132.13376692499742,143.57115625922776
1,1984-10-08 01:05:16+00:00,128.68015724697815,146.48534298908402,166.8116505658126,169.34716954774186,181.78606085629474,174.94684258988767,169.5541181969304,165.87947483925424,168.59223195713665,159.71245008389414,149.80671686500858,145.3812481633532,145.9853313055166,154.17457503360163,152.1737453137719,145.78273493912832,146.5508815637947
2,1984-10-24 01:05:11+00:00,121.45752989614978,146.42545116980787,169.51513199380713,174.87971825460636,184.97245211582702,173.80799969393834,163.01108710341484,163.57061282475928,166.66057055484217,151.7689457372143,144.84691284924347,137.36347937086975,144.21328797866616,156.43278538944182,156.39812981686035,156.2019871800841,151.8050274098245
3,1984-11-02 00:58:57+00:00,123.17781082587442,137.739892650599,160.49448329760276,162.54161296756286,179.86177221385208,177.66225048223808,169.9555374763943,168.06040889780564,170.62972037293147,159.51585460091212,155.21852214812284,151.14634556093702,154.27941074352526,161.18304314100956,160.289312957815,155.2598748051983,163.55109632781654
4,1984-11-09 01:05:04+00:00,89.52963587088522,135.629190412809,157.58170209466815,160.0147741211549,172.8806956218697,169.66632507552558,162.84303532242583,163.71910904616036,168.15212100530923,153.52926956400236,145.9602545478712,140.03465013477359,142.5600995514581,147.92904653065412,146.40944114220704,147.28954678999733,153.18337393097798
5,1984-12-04 00:58:56+00:00,119.35069951607163,141.24330866045133,162.24806071420974,171.90053739563658,185.98397641358196,174.42770797013694,167.59049396442543,167.82292017346492,164.66776622099235,152.56099477248216,153.48835708424764,143.02251848315456,142.94981414991986,149.22035879483835,157.64036550213308,,
6,1985-01-12 01:05:29+00:00,128.72100220830947,144.9183732838526,160.72687124906315,164.12200792411068,183.98941277681573,174.03391663553995,162.76553016069576,162.73757792407974,174.76157524884522,166.38893543041465,156.42564457339094,151.32753775584067,153.62523932201046,165.1211586628581,157.9162827140906,153.30784534833091,156.68314234656714
7,1985-01-28 01:05:33+00:00,,,,,,,,,,,,,,,,,
8,1985-03-01 01:05:36+00:00,,,134.3946287082276,137.38494173692263,150.75959097012773,146.52120331562432,142.90760941833585,137.6788152721502,140.5291877021789,138.22158968744574,129.77736633298878,124.37055297710246,119.7025492693606,131.60423776113927,,131.41392521762177,150.7252040337242
9,1985-06-05 01:05:16+00:00,117.35704892259055,145.36294358615325,164.5871299056313,168.28181775613785,176.8441854044351,171.98289619927797,162.77334050883744,161.2975549155814,162.30666663207563,149.6004735471167,143.8713094972528,134.81176334507504,139.8627564086539,151.57955600965388,155.68081008181966,151.04472136913122,153.17396586578937
10,1985-07-23 01:05:02+00:00,,141.7805376391186,153.3321276722555,159.2607235325783,173.80724935524012,166.949801481053,163.03665372377557,166.19282653468784,161.2910150776705,154.7237233749487,145.10984863461147,139.63527636805688,146.63579096505788,156.3595374700602,164.21878084475574,158.7194942932972,155.15114862779433
11,1985-08-01 00:58:46+00:00,126.41921662410039,148.81357887682242,160.49284464204985,158.00750322443653,171.07461631714665,166.11372328894723,165.5379404906596,161.38477711264076,167.7255073214268,160.44911801607807,148.72952228130293,156.6134797113804,157.5139027857441,160.89044875389064,169.43961620656873,162.77477942882402,160.3481661077209
12,1985-08-24 01:04:43+00:00,121.41426739162964,139.19281342827446,154.45926051353692,150.3458252204562,163.42087869291257,153.94470249237187,159.87994306050007,169.00093844366103,169.44527694623991,159.3103219834897,142.0986758122286,137.68334362334565,144.22034499262713,155.4504815199374,152.0619935442927,149.70392752431502,151.28162355250112
13,1985-09-02 00:58:26+00:00,136.82382512392493,147.14637023895312,159.55201122463419,161.59357213329145,175.18369429640757,169.3525783414189,164.10652684646445,166.41285275665876,170.7269690876879,165.35203486893096,158.27199679680933,154.65345923237066,152.83043778059863,160.62700509068372,156.2567686989084,154.82294693167788,161.97705982639778
14,1985-09-09 01:04:31+00:00,111.67106915959835,139.2276306299374,149.96311597538192,154.14513799629725,161.73403604294677,156.1125768751278,159.36924166349903,163.36473812840924,169.67450865586815,164.225668224312,157.71547688087776,152.01177661355882,156.47859855457787,162.46398152199794,166.95230381856013,158.75396921379206,153.52759729375285
15,1985-10-11 01:04:10+00:00,103.63982975272909,128.02650608401666,152.32690303758653,154.3233991044521,168.5265505953875,169.4782396166179,172.23473532778286,172.31309264793202,176.79857336315047,169.02823064433247,156.52139354364456,153.87046320080972,150.2718871772556,155.6800785932516,149.30860022888473,148.66718454587817,159.96181868997564
16,1986-03-13 00:55:06+00:00,,132.06733480664644,147.05496393220878,140.89423049953035,152.36510368819205,144.60791515867035,143.82997183274992,164.5704605084774,166.68161393080538,155.23851818043389,141.45578436222416,140.183934144359,146.3262877352086,150.1156116034862,151.3854389530435,147.962788931661,151.48782091139665
17,1986-04-14 00:54:26+00:00,,136.96613701105778,156.87877405552263,160.55029782639494,167.42681240388376,161.3644876620718,153.56025111289873,154.17244528682977,156.63593714972552,146.55598734170087,138.1538193452718,143.62692605098496,142.56102578581945,152.22168820488704,153.495922685004,140.8722887497752,151.95187058697124
18,1986-05-07 01:00:03+00:00,130.0285149052513,132.43873478483758,159.7321132897155,160.41042078903098,170.75603178315905,167.40124713234906,160.83400648429696,157.92333160157568,162.38721263067796,154.55284641979017,143.59036628517362,142.53006224527897,144.8555170447076,154.70084629829708,153.42817587117253,149.39666587394422,159.50378089336382
19,1986-06-01 00:53:10+00:00,,,,,,,,,,,142.84282214200158,143.08216573636122,141.80463251973936,144.64886642557957,146.9754636390642,146.79453281690778,149.51365665107397
20,1986-06-08 00:59:08+00:00,116.43594586109234,146.71245928010308,158.78533321695355,165.26807925157036,173.48450633317105,160.20938683289975,157.24749402092107,154.19488040576888,161.05557046483867,149.52884800247782,142.235581713702,134.63241393003702,142.59921935830496,155.4624107844941,152.42497219127128,149.48906514371745,160.55858557438796
21,1986-07-19 00:51:36+00:00,111.89485910545713,137.49825203694368,142.7406938196173,145.13109482294612,157.3823196787655,147.50602622348404,150.7444193987264,159.23666362348834,160.81967024153283,153.8899623748378,148.10587253583222,138.9559567085623,142.7002282078076,151.78990088940535,141.3195781613904,146.05691305401953,152.63917917263888
22,1986-07-26 00:57:32+00:00,,135.69267920523893,150.7265803329085,150.04709792031738,164.4503933709773,164.6046782703504,159.41662360592863,161.30480227691714,157.53027621369617,149.4478097536188,142.28311352949981,140.82981847099254,146.20370562829703,154.26112096858023,148.24561520083765,140.4703317610511,149.99256217164984
23,1986-08-11 00:56:58+00:00,,139.92017235935572,136.33107861957458,138.70652633908853,176.22913610469016,170.60809820572385,164.73860599849706,164.35113259399225,162.4099203199691,155.65380744116257,154.84928332013328,148.4992005272533,154.1985834589636,161.65844546844264,170.06943117577845,158.64062346807333,167.52818493501954
24,1986-08-20 00:50:27+00:00,106.38782835534606,127.21381557786815,145.18733566155547,151.24843034493597,167.74248717384123,162.67136235750348,153.1177020814686,154.03504549736198,154.5524292257355,143.41815206480106,137.6960344406981,134.84843480900304,138.81297244265755,145.8295554469774,142.3422905204761,140.11147194406166,146.87276180624383
25,1986-09-28 00:55:19+00:00,118.16534006679457,134.41559700985368,149.65510816106115,145.74479072048902,167.01975347486393,167.83570529738864,164.72912527919755,162.60577269281987,168.4016694666613,160.53607130209366,149.59682164591175,145.30552351780244,144.52000043944832,151.15496641239912,152.99525725923309,146.04752811568605,153.9975323821705
26,1986-10-14 00:54:47+00:00,124.80193578889796,141.61258535212696,157.11506608967264,161.35738185659514,174.28862428943995,171.72744320500783,169.2261550286319,172.8888256841559,182.4108534301971,163.7302176296975,160.77232845388858,155.13579480186317,155.46412054923138,164.51063333375555,162.8286682681836,155.18105077925327,155.16193374036322
27,1986-10-23 00:48:18+00:00,131.32320504800296,143.0899412615682,152.8408532384758,162.34619621515472,177.36510406764424,171.37518809029737,168.2401493895602,172.26202570771898,179.29296720198528,167.58133653457568,161.08392142431393,157.2685247925191,160.51009469839585,170.10633540011236,170.25221005914278,166.82042409385264,177.46244345144845
28,1986-12-17 00:54:00+00:00,,119.84026273711945,145.18782893908534,142.69412015901233,151.98192946090393,148.42941774086017,147.23007485553373,147.7647757965418,159.346020490087,140.35048553403038,131.2751270158342,135.14444174786814,139.66660955109256,145.17142039631412,148.5711173626829,144.26988818176812,148.82438224631017
29,1986-12-26 00:48:06+00:00,114.20621256756691,131.23759457465644,153.796340569818,154.72216067704514,173.58160436606107,164.18142589341147,159.50015520403795,160.17480043834738,165.06869396122752,156.5925546532819,152.7898714504075,143.5089862296098,151.74723193716775,161.6627673814481,159.87961634713562,161.9862289570962,159.52052700670433
30,1987-01-27 00:49:01+00:00,,,,,,,,,,,,,,,,,
31,1987-03-16 00:50:52+00:00,131.46480628599622,137.63463827508227,147.7865711333054,158.36450745034907,171.59708054204162,164.1512981356843,163.49475547010752,162.75691110032753,171.3912966328147,161.37327361786382,154.0978930734481,149.90179411175754,151.52627193318983,155.13298291942613,158.8137263912278,156.90202885199193,158.2904897145888
32,1987-04-24 00:58:22+00:00,130.13489969512082,136.67922540610073,145.30876343933656,149.1966158744925,160.28709376418425,151.68743500448306,151.79004208345313,151.74065776142797,163.17926401008106,156.92997338420878,152.87473014689044,152.18055935803167,154.08227272813767,155.70465750923478,151.9466173235334,145.4016230287118,149.1838250975453
