,dates,jap0272-0000,jap0272-0001,jap0272-0002,jap0272-0003,jap0272-0004,jap0272-0005,jap0272-0006,jap0272-0007,jap0272-0008,jap0272-0009,jap0272-0010,jap0272-0011,jap0272-0012,jap0272-0013,jap0272-0014,jap0272-0015,jap0272-0016
0,1984-08-30 00:59:01+00:00,102.86507620011967,140.55311799035204,155.7891431991721,162.6881404264133,171.81312967049516,164.13215264595004,155.01639586199582,151.97862232563614,151.18705421524766,142.0847182510927,138.36421723670625,132.86156331591172,130.21544628759415,132.3289170603209,130.7175767473575,129.0964354424305,140.53382477666085
1,1984-10-08 01:05:16+00:00,140.4303055641668,153.01320316529993,171.51170989268806,173.69907633188578,186.13796764043866,179.6469019167631,173.22603954605185,170.5795341661297,173.2922912840121,164.4125094107696,154.50677619188403,150.08130749022865,150.68539063239206,158.87463436047707,156.87380464064734,150.48279426600376,151.25094089067014
2,1984-10-24 01:05:11+00:00,131.4747990361472,151.99060069202866,173.5220396498061,178.5898179360869,188.68255179730755,177.8149073499373,166.14148370966404,167.57752048075824,170.66747821084113,155.77585339321325,148.85382050524242,141.3703870268687,148.22019563466512,160.43969304544078,160.4050374728593,160.20889483608306,155.81193506582346
3,1984-11-02 00:58:57+00:00,127.13180232902343,139.9365545967929,162.07607989886236,164.00605426502545,181.32621351131468,179.24384708349768,171.19115982112837,169.64200549906525,172.21131697419108,161.09745120217173,156.80011874938245,152.72794216219663,155.86100734478487,162.76463974226917,161.87090955907462,156.8414714064579,165.13269292907614
4,1984-11-09 01:05:04+00:00,91.68856569872327,136.82859587271903,158.44527402580337,160.8143777610949,173.68029926180972,170.5298970066608,163.51770089362523,164.58268097729558,169.01569293644445,154.3928414951376,146.8238264790064,140.8982220659088,143.42367148259333,148.79261846178935,147.27301307334227,148.15311872113256,154.0469458621132
5,1984-12-04 00:58:56+00:00,124.13150522649447,143.89931183290847,164.16038299837888,173.67120617727466,187.75464519522004,176.34003025430607,169.08449574893257,169.73524245763406,166.58008850516148,154.4733170566513,155.40067936841677,144.9348407673237,144.862136434089,151.13268107900748,159.55268778630222,,
6,1985-01-12 01:05:29+00:00,117.75798049491709,138.82780566530127,156.3416625637062,160.06162951174312,179.92903436444817,169.648707950183,159.33958587526064,158.3523692387228,170.37636656348826,162.0037267450577,152.04043588803398,146.9423290704837,149.2400306366535,160.73594997750115,153.53107402873366,148.92263666297396,152.29793366121018
7,1985-01-28 01:05:33+00:00,,,,,,,,,,,,,,,,,
8,1985-03-01 01:05:36+00:00,,,132.2080640768539,135.36034485602107,148.73499408922618,144.33463868425062,141.19935580007515,135.4922506407765,138.3426230708052,136.03502505607204,127.59080170161509,122.18398834572878,117.51598463798692,129.41767312976557,,129.22736058624807,148.5386394023505
9,1985-06-05 01:05:16+00:00,122.90575163084254,148.4455562018488,166.80661098893208,170.33689283326822,178.89926048156548,174.20237728257877,164.50731010516617,163.5170359988822,164.52614771537642,151.8199546304175,146.0907905805536,137.03124442837583,142.0822374919547,153.79903709295468,157.90029116512045,153.26420245243202,155.39344694909016
10,1985-07-23 01:05:02+00:00,,137.05297682613022,149.92828388690387,156.1090163239194,170.6555421465812,163.54595769570136,160.3774007664696,162.7889827493362,157.88717129231887,151.31987958959706,141.70600484925984,136.23143258270525,143.23194717970625,152.95569368470856,160.81493705940412,155.31565050794558,151.7473048424427
11,1985-08-01 00:58:46+00:00,137.9145045605242,155.19984995261342,165.09095981661937,162.26501727496387,175.33213036767398,170.71183846351676,169.13021797079205,165.9828922872103,172.32362249599632,165.0472331906476,153.32763745587246,161.21159488594992,162.11201796031364,165.48856392846017,174.03773138113826,167.37289460339355,164.94628128229044
12,1985-08-24 01:04:43+00:00,122.66896339555666,139.88986676378948,154.96113891510774,150.81052744413287,163.88558091658925,154.4465808939427,160.27203556172725,169.50281684523185,169.94715534781074,159.81220038506052,142.60055421379943,138.18522202491647,144.72222339419795,155.95235992150822,152.56387194586353,150.20580592588584,151.78350195407194
13,1985-09-02 00:58:26+00:00,135.23219855127664,146.26213325414852,158.91536059557487,161.00408081008837,174.5942029732045,168.7159277123596,163.60914354251184,165.77620212759945,170.0903184586286,164.71538423987164,157.63534616775001,154.01680860331135,152.1937871515393,159.9903544616244,155.62011806984907,154.18629630261856,161.34040919733846
14,1985-09-09 01:04:31+00:00,116.19799312733224,141.74258838978957,151.77388556247547,155.82177650286536,163.41067454951488,157.92334646222133,160.78390540341587,165.1755077155028,171.4852782429617,166.03643781140553,159.5262464679713,153.82254620065237,158.28936814167142,164.27475110909148,168.76307340565367,160.5647388008856,155.3383668808464
15,1985-10-11 01:04:10+00:00,118.0853920705702,136.05181848281728,158.10512796472298,159.6736073703192,173.8767588612546,175.25646454375436,176.7489735521082,178.09131757506847,182.57679829028692,174.80645557146892,162.299618470781,159.64868812794617,156.05011210439204,161.45830352038806,155.08682515602118,154.44540947301462,165.7400436171121
16,1986-03-13 00:55:06+00:00,,130.43725609458954,145.88130725952783,139.8075113581591,151.2783845468208,143.4342584859894,142.91305255721792,163.39680383579645,165.50795725812443,154.06486150775294,140.28212768954322,139.01027747167805,145.15263106252766,148.94195493080525,150.21178228036254,146.78913225898006,150.3141642387157
17,1986-04-14 00:54:26+00:00,,134.33375397726817,154.9834582711941,158.79537580386852,165.67189038135734,159.4691718777433,152.07953565639207,152.27712950250125,154.740621365397,144.66067155737235,136.2585035609433,141.73161026665645,140.66571000149094,150.32637242055853,151.60060690067547,138.9769729654467,150.05655480264272
18,1986-05-07 01:00:03+00:00,142.35530227790858,139.2869499918694,164.66282823877842,164.97589759371886,175.32150858784692,172.33196208141197,164.68612753825235,162.8540465506386,167.31792757974088,159.4835613688531,148.52108123423653,147.4607771943419,149.7862319937705,159.63156124736,158.35889082023544,154.32738082300713,164.43449584242674
19,1986-06-01 00:53:10+00:00,,,,,,,,,,,143.65933474620581,143.89867834056545,142.6211451239436,145.4653790297838,147.79197624326844,147.611045421112,150.3301692552782
20,1986-06-08 00:59:08+00:00,126.66315369296227,152.3942414089197,162.8762163497015,169.0559340041148,177.2723610857155,164.30026996564771,160.44349646838043,158.28576353851685,165.14645359758663,153.61973113522578,146.32646484644997,138.72329706278498,146.69010249105293,159.55329391724206,156.51585532401924,153.57994827646542,164.64946870713592
21,1986-07-19 00:51:36+00:00,130.50099127929434,147.8349921335199,150.18314668915218,152.02225488733026,164.27347974314964,154.94847909301893,156.55883570305053,166.67911649302323,168.26212311106772,161.3324152443727,155.5483254053671,146.3984095780972,150.1426810773425,159.23235375894023,148.7620310309253,153.49936592355442,160.08163204217377
22,1986-07-26 00:57:32+00:00,,131.34164604913747,147.59383646051543,147.14640914958306,161.549704600243,161.47193439795734,156.96916745562157,158.17205840452408,154.3975323413031,146.31506588122573,139.15036965710675,137.69707459859947,143.07096175590397,151.12837709618717,145.11287132844458,137.33758788865805,146.85981829925677
23,1986-08-11 00:56:58+00:00,,135.22387788495894,132.94974659800891,135.57566335615735,173.09827312175898,167.22676618415818,162.09694035664887,160.96980057242658,159.02858829840343,152.2724754195969,151.4679512985676,145.11786850568762,150.81725143739794,158.27711344687697,166.68809915421278,155.25929144650766,164.14685291345387
24,1986-08-20 00:50:27+00:00,116.22293814362943,132.6777654602478,149.1213795768688,154.89106359985573,171.38512042876098,166.60540627281682,156.19117389030714,157.96908941267532,158.48647314104883,147.3521959801144,141.63007835601144,138.78247872431638,142.7470163579709,149.76359936229073,146.27633443578944,144.045515859375,150.80680572155717
25,1986-09-28 00:55:19+00:00,124.72604893816379,138.06043527172548,152.27939170960883,148.17468289507022,169.44964564944513,170.45998884593632,166.77934680150042,165.23005624136755,171.02595301520898,163.16035485064134,152.22110519445943,147.92980706635012,147.144283987996,153.7792499609468,155.61954080778077,148.67181166423373,156.62181593071818
26,1986-10-14 00:54:47+00:00,138.09517845039994,148.9977201640725,162.43236315427342,166.28080506455885,179.21204749740366,177.0447402696086,173.38029336035126,178.20612274875668,187.7281504947979,169.0475146942983,166.08962551848936,160.45309186646395,160.78141761383216,169.82793039835633,168.14596533278439,160.49834784385405,160.479230804964
27,1986-10-23 00:48:18+00:00,124.26632147936193,139.169450390101,150.0180998110194,159.73253563417657,174.7514434866661,168.55243466284097,166.03487327435988,169.43927228026257,176.47021377452887,164.75858310711928,158.26116799685752,154.44577136506268,157.68734127093944,167.28358197265595,167.42945663168638,163.99767066639623,174.63969002399205
