,dates,usa_CA_0130-0000,usa_CA_0130-0001,usa_CA_0130-0002,usa_CA_0130-0003,usa_CA_0130-0004,usa_CA_0130-0005,usa_CA_0130-0006,usa_CA_0130-0007,usa_CA_0130-0008,usa_CA_0130-0009,usa_CA_0130-0010,usa_CA_0130-0011,usa_CA_0130-0012,usa_CA_0130-0013,usa_CA_0130-0014,usa_CA_0130-0015,usa_CA_0130-0016,usa_CA_0130-0017,usa_CA_0130-0018,usa_CA_0130-0019,usa_CA_0130-0020,usa_CA_0130-0021,usa_CA_0130-0022,usa_CA_0130-0023,usa_CA_0130-0024
0,1984-04-18 18:01:41+00:00,205.07540688547112,114.53887943652146,116.79981232548045,116.67232360892177,111.82443089490212,139.77079572562226,164.24046959525037,155.2882075461302,174.4503838122464,147.65587932526563,136.73144270518654,191.9068420074421,146.28757829550997,125.8856684081739,,164.07873407665738,163.90126481822762,154.42363156659633,211.39958770009977,214.92667434318335,181.08281062084035,176.03713482793304,202.3674760562002,176.6555877672374,164.66671777405085
1,1984-05-04 18:01:45+00:00,190.68420106426018,113.71700019882418,119.55254977062333,117.79435463170289,144.26891317331751,156.74157801873787,142.86831038129134,151.09040636970366,137.02744513435889,138.16242932622126,173.64405565697876,177.10545114097613,126.00806412056409,132.00949352753486,207.02172475108767,186.01293249152337,171.02213917593107,175.51329053253318,229.93359224284563,199.13272757517547,167.21541133321173,178.44079591852613,210.1058399834975,182.19858364201446,173.91676365120378
2,1984-05-11 18:08:11+00:00,196.87376835027632,112.90944710093049,121.97574779329337,125.83792622821869,124.95709543880798,140.77989111339915,145.58402598224308,143.92915990106053,134.30112787489125,145.08129688110816,179.10032851420215,153.32579568088448,113.04556374999478,135.9686432583699,194.11330680320094,167.6246882405263,163.49161109056473,177.35947066566214,221.88353942511583,193.1800192570538,168.52227027339467,178.13537524626994,206.28247696689306,176.75139949880088,158.40131408026974
3,1984-10-02 18:10:48+00:00,193.3679935274614,174.20633829350476,161.99072001618137,150.65884027856404,151.93847324838265,166.6683973573298,158.64136557939966,169.58182742537724,159.26965403781708,207.47168756519102,196.66571703375988,207.90378285239927,175.51697260855954,175.04352885910896,199.10825580395124,175.61575877303045,182.13424539523473,177.84418118055805,221.0739632366131,210.4230802571181,187.92881033490232,179.97902169360603,198.15569841326834,175.37467963449754,177.03998853969318
4,1984-10-18 18:10:45+00:00,199.58830049631555,160.83813645887923,175.09843791044182,164.2323613809622,151.12543294299837,151.35552097328872,141.45537787154092,161.91997125727758,146.12929166338523,190.73678741072595,193.27050320773532,195.5162006737344,169.4160923614849,173.24984740693472,192.91238682722405,171.81363489637477,171.6326344116033,172.82437566516188,200.05703570310368,212.33639554787277,190.82673971577725,168.17405715546818,194.7345624822234,178.32679660920786,185.81204433289338
5,1984-10-27 18:04:31+00:00,162.52478164812732,159.0059873576452,150.44144880686434,145.80761254826342,148.92610106126818,149.4099844240916,132.6225736264562,110.88975918200371,110.96151935835199,168.8785531846844,171.6143909860346,178.28330021620565,150.2743308375122,153.9120425339383,183.47422270011202,158.56711165354983,154.72242224193053,152.01629699329465,182.73990404620878,187.39325305741323,167.06802593332753,158.5105041305511,173.4688706090306,157.70514091372974,162.7257682972487
6,1984-11-12 18:04:23+00:00,160.9695660617967,127.54676081254193,133.6158539573692,121.03264295244183,101.58116070985906,130.89560970663808,121.04287374521958,90.9169745160179,69.97582492997655,128.19550113167057,145.3475556128971,136.45167916232748,146.21372213889234,148.74063239424072,168.16076680391694,147.21738767690115,142.64859036500113,149.09603253158733,167.89624215841812,158.70601796949677,155.93517531355454,143.43603153436578,156.08910832804983,132.0967465628122,149.60600903303578
7,1984-11-19 18:10:33+00:00,176.35844620564043,125.17288783602396,130.62967948853353,134.22647017812795,125.1437164193604,144.5657981222528,126.53860950089569,85.51815572706943,65.50789713689696,95.85113483322647,,156.8418763646426,141.5268441416356,160.99991420347632,170.78023670387432,147.1025489490102,136.00176223524133,155.23707800115022,168.4136742559871,154.47259286356694,161.07623699295664,152.0440323194917,168.72799606918747,149.12389516566753,159.02383100049838
8,1984-11-28 18:04:24+00:00,174.73098323378255,119.41965126749008,133.68264605186806,145.59648442550792,126.81261387778268,114.77475673517168,99.14709850114238,68.28736042321022,52.85747203045446,84.49359878389083,,179.9297206189723,153.52586533545372,154.2531353975475,178.0773953929451,148.615612735683,145.5189022354848,147.17068583037923,164.6132867318766,138.77179982641877,153.55498001000302,149.25705657832322,154.50035275004643,144.52506211033707,148.86176150090074
9,1984-12-14 18:04:35+00:00,,122.3883183835932,,,,,,61.32561272892259,43.79502898415787,62.11060475513275,,151.5726865300674,155.3053337798032,142.17672082083703,173.28878138272577,,,,166.84631866083868,155.92209891958345,152.26961943098982,140.4269208624337,165.146076418731,171.56971172433038,167.0279669135174
10,1984-12-30 18:04:44+00:00,,148.41983029171607,156.15368554927647,,159.61231238601425,141.57894065062115,,48.974925879932584,28.787968760723302,60.39658925086371,,,165.51579707734155,177.99863578309422,185.45907553464832,,,,190.58551801392514,185.45197292837264,174.51257372306924,169.33307888798493,187.54929935724914,188.16579110816775,176.16004075693786
11,1985-01-15 18:04:51+00:00,,133.52425867455355,,,166.2886384510122,164.89165252750536,,59.97997915664236,43.68842469609274,60.54179431344078,,,169.24980634927917,173.1759995160677,190.4671624200146,,,,206.96781072207003,185.5162188639719,160.16218882757735,169.5754846036974,188.0034977933614,166.52787509743916,175.5320139618509
12,1985-01-22 18:11:04+00:00,,95.10428211389754,,,,129.92673951980325,,44.7163042484725,31.297584103752342,54.483034892041445,,161.28741331550674,138.51461365069966,153.04921296121302,181.33498585430723,,,,,,,140.30013414006652,169.9623768880068,144.95311099788657,151.03168472767163
13,1985-01-31 18:04:55+00:00,,126.65253248253202,124.24024349667644,161.0816645848396,163.4605434602055,174.1763586830867,,68.03790034958922,43.58605569927535,74.78452580715937,,209.00248140334492,186.59068031065055,181.26544997426015,203.62850816111995,147.56040701674385,157.74786736824575,187.10420284061712,194.3636541941628,177.25882093717058,173.24019880791687,165.9262386847455,208.79240683858404,182.4517450813628,
14,1985-08-18 18:10:18+00:00,210.87844021078783,191.57195188400613,184.1655657127317,180.33955675731835,175.52436222341134,180.0409803556214,181.012274292084,182.3080702002968,193.68489413818847,211.87922269282183,211.31082919098185,222.4337115553202,192.00826142664164,188.88095140831894,214.43142629810288,183.04974727433068,180.08610544250087,189.31306389651115,218.8324136468106,213.51586136382602,185.77457944744927,189.4047007076424,211.74730135235507,193.0614911125883,186.5046316042534
15,1985-09-12 18:03:49+00:00,214.01850131555116,195.22731670574555,182.15409295978708,177.04095533265343,184.17226739734244,186.22411600234614,193.47593777726667,199.13484392053016,198.93728463621332,214.68482593119938,216.74633586925165,220.26404432844845,185.17938500151084,183.17806243941322,215.19046342666513,187.11232475880013,187.62429374347596,193.00721533636516,234.70154636307166,213.2129929965472,191.36531620029484,193.49526481575188,213.15763501625577,192.47422280676264,199.0038708417714
16,1985-10-05 18:09:45+00:00,197.1068704206931,191.37937969229534,186.74894786335602,171.1721657579063,176.5009499941848,183.58552979879494,190.44771589984748,195.15589389323017,210.0643724576287,226.6310178769774,223.91419407246477,227.05961244490095,200.03007885114738,193.25711031149274,216.94279535356424,185.11414121794326,184.14967848031452,196.36486382270382,231.0793512221776,215.32021115487643,200.7532534122266,201.8902912917188,226.63457675722626,201.05076228750852,209.76666953901804
17,1985-10-14 18:03:28+00:00,178.53919090178596,180.88245080153024,170.6158756590901,163.30998033724435,164.66600114735314,164.90684018234606,160.12026198995972,167.24585850159394,168.70031298250007,193.96885381336796,205.51053595343942,208.58421702317264,176.54528138728716,176.74289807398367,201.02399056470222,166.7463387980725,155.41501154005465,166.8513053416678,208.58416981929537,190.57633720014053,177.384435816436,185.2125845953406,203.69782574481258,185.3463333180975,185.6961417495954
18,1985-11-15 18:03:01+00:00,,,,,,,,,,187.89516519988888,190.05828469247615,205.66663406652333,158.51847072416206,164.02561172166935,196.76862522777935,158.41159506935065,160.7563154002928,172.76311516741168,204.18176485507917,197.9546330462831,169.1389946386766,171.16916474537766,187.58970654247742,161.64306581706992,160.5011858019431
19,1985-12-08 18:08:46+00:00,,133.52839905010944,129.53463259849855,,141.48127181016724,157.40631281060047,,50.506241659453266,27.520797105609248,64.11342884123337,64.39569910776649,171.5091741703588,146.15373506515797,153.35948696037505,177.89858842745411,143.63623589140298,147.84443874881703,160.5628085453006,192.04989949211244,171.02229802003586,154.35430345380865,155.21165322052735,180.93380251199898,162.61209131856177,165.83794041112716
20,1986-01-09 18:08:11+00:00,,131.97498248238315,,,,,,56.048621349220156,41.985907806800185,60.88135796907764,74.15149984076106,,141.569343047689,160.0653340055821,178.77157934278887,,,,,165.01937881858225,154.35836525069413,159.11826403949982,176.3401410302684,140.87010255459575,154.7560961249973
21,1986-01-18 18:01:49+00:00,,125.25292080618736,139.57696254323812,,174.05164595990388,175.203107492046,,64.11091932598536,37.962216265682585,65.52231973747814,62.28079878084736,170.47282460755582,147.31967814308598,179.1377936193456,197.71076824021554,,,,,169.39933536289584,152.45057852758828,166.7165672046244,187.59156212792223,175.60960028651456,176.45709846551455
22,1986-01-25 18:07:51+00:00,,114.32918494860786,,,142.32229350361385,152.68992311069167,,54.04066508404047,39.463872836848836,63.74295683963163,65.55298095437982,,133.92123607823217,147.798172798411,170.0932948534164,,,,155.94835140056432,150.10510277417413,137.14852362830607,142.37611235334987,166.34319305362047,141.43586342690378,154.55905712126238
23,1986-02-03 18:01:28+00:00,160.33526775681923,91.76350120804628,93.2702502255932,87.32644564964629,,123.00989064539748,101.89779160059702,84.56321120894077,75.56574034687699,73.58215918948707,81.73025573292384,,118.05061735110564,138.808186641059,161.38441110529465,129.69710113504027,124.58827091908549,147.71042257606246,178.74218685291297,154.09172357716238,136.9966128745871,144.02954702443856,170.251884667956,153.95112997016508,159.11744669495425
24,1986-02-26 18:07:06+00:00,165.81388873586133,39.31960887557635,91.61341362534566,102.62797468780386,,95.7564718122429,116.47390838179561,84.44487540325704,75.03054235867555,103.86316623067265,105.68031069393801,108.11533181767521,104.21958964656825,124.86434077688664,157.87689318738663,130.75729810103667,134.90173887222602,149.71719066990323,175.05126657304214,157.71692537167664,127.09422229422466,134.83602414958347,167.6764731091743,152.87638698120787,153.33190658498012
25,1986-03-14 18:06:46+00:00,185.47584800873534,61.53237564900924,97.71082695739375,102.13245735806204,97.57349733971131,116.90153824537603,119.98068350101158,98.04097204264039,99.01664109329491,147.24091432966856,153.57574765958762,142.12715575282644,122.17011379889911,151.03053746433253,178.98454037533043,139.03953380031476,135.0794018282366,167.52029035578593,204.2626040812844,172.55148592281563,147.57716689743592,164.24985027212583,191.03817635384297,151.77927074977038,156.89282090417595
