,dates,usa_HI_0034-0000,usa_HI_0034-0001,usa_HI_0034-0002,usa_HI_0034-0003,usa_HI_0034-0004,usa_HI_0034-0005,usa_HI_0034-0006,usa_HI_0034-0007,usa_HI_0034-0008,usa_HI_0034-0009,usa_HI_0034-0010,usa_HI_0034-0011
0,2000-01-09 20:59:15+00:00,244.8675682127481,230.33148643208597,212.07642125246338,206.8859503828453,206.88254157673072,211.97050867742257,203.02295640153378,191.69514201827513,189.31588988058212,176.11296615809442,179.75086853301082,174.21931764844436
1,2000-01-25 20:59:13+00:00,219.6997643287142,218.58130169801427,210.39527272732153,197.3365317842729,197.79777913369531,199.94723342096344,205.02149555417685,201.69701479318155,200.87357764561483,192.03816208708258,181.85240124626193,186.2309650314388
2,2000-02-26 20:59:03+00:00,257.25277904370427,231.13234271217408,213.90853145936575,203.8695313025208,199.74373506261315,201.35877041574958,,,,,145.52068371482116,148.56310942699508
3,2000-06-01 20:58:19+00:00,251.8081997151117,230.2971489909949,230.11427463196387,213.72759958070367,216.1562423547628,228.72333527128615,217.60650875510146,212.0681273004759,206.31597358055427,201.8245235381752,192.12658271160848,191.72664809043476
4,2000-07-19 20:57:48+00:00,237.89185370267737,230.48208052644412,221.37568237109159,209.8664006823289,209.79018274111954,213.7088414920483,206.09568794522025,206.53903823523575,203.75427872260434,200.79050959024525,194.78382684070442,205.1655118669488
5,2000-09-21 20:56:52+00:00,227.83917480851147,206.8918530941554,194.60384596026472,182.19975935817203,182.75578182988977,189.5012812233291,181.14899067912876,182.92074082058966,183.696791359427,172.17975600097947,171.09143072838907,170.65799827305665
6,2000-11-08 20:56:43+00:00,235.41285478633802,209.1587093187481,194.89667313107788,184.77231198308448,186.94788054222494,194.61222394887523,184.47050110154177,172.30580484386638,163.0232432655133,,,
7,2000-12-10 20:56:47+00:00,250.58051464512874,222.38447180066305,203.96445461372673,192.74659334937434,193.74144256796498,198.30184223683497,196.70439370886493,186.0526898960403,184.59809964700128,177.5709259931355,171.79426318897336,169.84495130716047
8,2000-12-26 20:56:52+00:00,243.58742995128188,219.2375922326745,205.41627606888034,197.79462524895948,194.3821122700608,192.85815642748773,183.9255667010018,171.89669541643946,161.03753398462115,155.31672074516865,166.81895496860625,158.60651778810927
9,2001-01-27 20:56:56+00:00,257.5058754472674,230.29485126728582,220.4070783145774,208.03393261347583,210.05670685534093,215.38961207783126,199.90207827902756,190.4683760916281,190.3361604176011,178.4629534810027,177.8880896426685,174.2281461790534
10,2001-02-28 20:56:44+00:00,236.6278114589445,222.26214678891074,206.61970906201813,203.3747251531479,196.79363457629225,199.2209725896011,192.68241150351412,188.95933625127503,182.1902375843655,167.95857385426316,173.23568390315285,164.52431424955319
11,2001-03-16 20:56:40+00:00,254.16095820985734,220.42777621722922,209.6498371041613,187.70244666989788,179.43423712002405,185.69869973870726,180.10779339634558,177.30119698178282,169.34471691110446,164.47141071193602,186.48366498628565,171.46736596131254
12,2001-04-17 20:56:32+00:00,240.17760377828893,225.9127578337975,223.77743655434213,206.8051281749015,205.97099522869667,208.26931417743867,187.46611745203674,193.10614049054448,193.14110634806445,195.65101587743305,180.50004897608375,185.01389521049248
13,2001-06-20 20:55:54+00:00,238.9584567683276,217.0581275579637,217.70492613858107,208.43169432580316,202.97339440744872,210.41579128572457,207.7953113994782,205.994803176892,202.4392592384776,195.96307851828493,208.41961074588596,205.35967034084064
14,2001-10-26 20:54:43+00:00,210.52936404730454,202.87715881824568,192.0646058890017,187.56634551356052,190.9810248660534,197.1172851511561,195.17426070415092,194.59529318650652,196.54177573298355,191.60482764359622,183.31351928606082,196.22124203635934
15,2001-11-11 20:54:53+00:00,214.70746134548034,198.85056608697954,194.1034812327748,181.73337992092766,182.67934836602353,191.9416903507163,189.34178380653864,187.24242413189017,192.21964913362612,184.2497636415722,178.55458947779715,173.44720925211752
16,2001-12-13 20:55:04+00:00,236.54214999795425,214.27202418964913,194.25630087415982,195.61202022748148,198.126641190169,200.86351437651007,192.0204907529963,190.39289401548578,190.02869214165497,177.19715910136813,175.91679655915368,173.4518661259431
17,2001-12-29 20:55:02+00:00,233.11837282034085,200.19511999147596,184.92236411075632,176.41472739918143,175.225040034904,177.13725713995257,170.3012056649068,171.34710754585979,171.48826709636435,156.72944459857564,174.88111276369574,163.46790784067568
18,2002-02-15 20:55:18+00:00,,,,188.41378237789155,188.43574629597157,194.07188708705024,195.20916946659835,187.63517496173944,193.45556575592175,,,
19,2002-04-04 20:55:11+00:00,252.37193569817236,213.19564040164664,207.07740476546863,189.46269020957794,189.73354080423644,194.8445469266348,189.13873441831998,182.80624046561206,185.48894702555796,177.09456635127725,182.8273271616024,180.7028421632355
20,2002-05-22 20:55:06+00:00,256.9049291620638,215.49327668627865,,197.56744681645037,195.06494987713523,205.3182818605543,196.92719181922018,196.90690738948402,192.5673420489013,191.5437399511449,189.44629748857724,187.37311341707084
21,2002-06-07 20:54:59+00:00,238.53786622888828,222.64887963606935,218.98345746008988,206.52479821513484,208.57033120464018,211.89329083492277,204.39342237916676,199.18838128018677,197.76450765315343,195.23716317955424,189.02123294418962,190.71470346507823
22,2003-02-02 20:55:00+00:00,253.67119827995057,240.88318100776513,213.60027008415432,209.67072505106916,215.45124522574872,210.51240643978878,194.5059800103941,177.66987930718255,175.4613677201034,166.78891532603257,182.0626607651373,174.86678867754816
23,2003-02-18 20:55:05+00:00,254.6746763760367,242.2483832290327,243.4372027761994,228.5166045208874,224.90237976246348,230.7177234848266,211.3865937868487,201.19796773301533,195.17113543631166,180.12114771063628,191.7074803460138,178.53840778125905
24,2003-04-23 20:55:09+00:00,244.78785604460043,224.67283600621437,214.24743956193004,197.9698391860809,186.55961956161389,201.6396142207677,195.38114254961738,195.9986361229376,190.63142971674537,183.78006357783678,179.84589257434732,184.32157178689002
25,2003-05-25 20:55:06+00:00,244.21151240479196,222.08536417907786,212.0213857190288,201.85621017682058,201.7863359932271,214.36030427559052,199.37820350138057,196.23912002602577,197.26646671602347,187.6580891587169,184.1380438152346,189.14666587954196
26,2003-07-28 20:54:53+00:00,225.77666242016144,217.66338390741765,208.96092388571645,192.02697491461578,191.81920128879352,208.41662934599105,198.7675031791601,203.69207394040106,200.79661863614774,198.5671380986166,199.93878041878656,208.16095581911384
27,2003-08-13 20:54:49+00:00,220.93227492477752,214.72254010108156,198.59722432347098,186.97497580887796,183.24495402558193,193.3440771966599,184.46987988108515,180.73403367268193,191.90268649195764,191.1800596741897,181.10304999068904,194.82488908293772
28,2003-10-16 20:54:37+00:00,231.75465045119105,220.03396414192753,211.47184713031442,195.00075848240132,195.36583114904062,201.18569195755106,189.66687811437365,187.20212692221858,192.93536163325962,180.47970097648638,178.33313203969556,179.24577352510784
29,2004-03-08 20:55:38+00:00,,,215.36527072206022,202.96420546598836,200.91764319286983,199.9158924310742,184.6839708784766,179.43274614008848,171.2977612274587,162.82823843569042,173.90277493013602,152.25523391155542
30,2004-04-25 20:55:33+00:00,235.8395275828434,213.13934154589666,215.04834606563523,210.0832381728302,209.72291140917838,216.0000234626936,206.41760904502638,201.97196449333808,199.75756516642312,193.51124683743225,186.04578740062274,191.53337478269412
31,2004-05-27 20:55:34+00:00,225.03729339994723,208.46027620566508,210.05950773268037,197.4677221254629,196.88256836849723,205.3094676872775,201.9454998626675,198.8843934507338,200.45106927151005,193.8894685549087,190.82020026024176,198.96992405679003
32,2004-08-15 20:55:13+00:00,212.25313703618428,201.4133300827398,206.11675376313076,195.71476120260036,190.0201267459678,201.36911541654536,194.87312045271455,200.16785055074524,198.5611696295407,194.93218338890114,187.24761745697958,190.60682142772507
33,2004-09-16 20:55:03+00:00,220.23313344602167,207.19642080081763,205.13194896395208,191.94388233373235,195.02382761338646,207.70904718603293,198.65363513369485,199.00810614706438,199.42146816836663,195.81135881657207,186.5928422135892,193.1293997101575
34,2004-10-02 20:54:59+00:00,219.6117208628832,209.83976018760163,213.09746593249832,198.30681097095348,191.62029517903525,,,,,179.66008138260776,167.74570542083453,187.45929809049923
35,2004-10-18 20:55:05+00:00,215.00184517985605,204.04292167510354,194.12260487020842,186.25452900397948,195.6258987138026,208.34526652240382,201.28989088160034,203.43423842539198,203.58417827121303,200.06257940498318,191.9450274215343,201.1975186158482
36,2005-01-06 20:55:48+00:00,229.61392005411136,210.9784355248247,193.52870127664465,183.76700510019543,182.49627947213406,189.29526799433557,170.9325144286572,170.08027764792797,168.0818193120898,154.2746761215266,168.99498607422322,152.42785374223646
37,2005-01-22 20:55:49+00:00,234.2762482346265,202.16463645243857,189.03446193803654,194.68094774777137,185.0510105976419,179.19423809464314,162.40532632577424,162.23679032648548,164.72159902042256,151.16875834000217,167.9817331240381,163.1449809023175
