,dates,usa_HI_0034-0000,usa_HI_0034-0001,usa_HI_0034-0002,usa_HI_0034-0003,usa_HI_0034-0004,usa_HI_0034-0005,usa_HI_0034-0006,usa_HI_0034-0007,usa_HI_0034-0008,usa_HI_0034-0009,usa_HI_0034-0010,usa_HI_0034-0011
0,2000-01-09 20:59:15+00:00,244.30828358075425,229.71005906320391,211.4877005872067,206.2972297175886,206.29382091147403,211.38178801216588,202.4342357362771,191.10642135301845,188.72716921532543,175.52424549283774,179.16214786775413,173.63059698318767
1,2000-01-25 20:59:13+00:00,219.29153205496013,218.12771028273198,209.9655545444225,196.90681360137387,197.3680609507963,199.51751523806442,204.59177737127783,201.26729661028253,200.4438594627158,191.60844390418356,181.4226830633629,185.8012468485398
2,2000-02-26 20:59:03+00:00,256.48360374648036,230.27770349303643,213.09887325176166,203.05987309491672,198.93407685500907,200.5491122081455,,,,,144.71102550721707,147.753451219391
3,2000-06-01 20:58:19+00:00,251.25081356653226,229.67783104812887,229.5275523703013,213.1408773190411,215.56952009310024,228.13661300962357,217.0197864934389,211.48140503881334,205.7292513188917,201.23780127651264,191.5398604499459,191.1399258287722
4,2000-07-19 20:57:48+00:00,236.09917993938686,228.49022078945467,219.48865735710157,207.9793756683389,207.90315772712952,211.82181647805828,204.20866293123024,204.65201322124574,201.86725370861433,198.90348457625524,192.8968018267144,203.2784868529588
5,2000-09-21 20:56:52+00:00,230.3354858706577,209.66553205209564,197.23154181515545,184.82745521306276,185.3834776847805,192.12897707821983,183.7766865340195,185.5484366754804,186.32448721431774,174.8074518558702,173.7191265832798,173.28569412794738
6,2000-11-08 20:56:43+00:00,236.2544089939073,210.09376954938065,195.78251966536135,185.65815851736795,187.8337270765084,195.4980704831587,185.35634763582524,173.19165137814986,163.90908979979676,,,
7,2000-12-10 20:56:47+00:00,249.97725544187003,221.71418379704227,203.32944492608598,192.1115836617336,193.10643288032423,197.66683254919423,196.06938402122418,185.41768020839956,183.96308995936053,176.93591630549474,171.1592535013326,169.20994161951973
8,2000-12-26 20:56:52+00:00,242.83781780252497,218.4046898451668,204.6272106491362,197.00555982921534,193.59304685031665,192.0690910077436,183.13650128125767,171.10762999669532,160.24846856487702,154.52765532542452,166.02988954886212,157.81745236836514
9,2001-01-27 20:56:56+00:00,256.79113652596425,229.50069691028236,219.65472155531094,207.28157585420936,209.30435009607447,214.6372553185648,199.1497215197611,189.71601933236164,189.58380365833463,177.71059672173624,177.13573288340203,173.47578941978693
10,2001-02-28 20:56:44+00:00,235.38676085109608,220.88320166907917,205.31334000112506,202.06835609225482,195.48726551539917,197.91460352870803,191.37604244262104,187.65296719038196,180.88386852347242,166.6522047933701,171.92931484225977,163.2179451886601
11,2001-03-16 20:56:40+00:00,253.11434195969048,219.26486927259938,208.54813578819616,186.60074535393275,178.33253580405892,184.59699842274213,179.00609208038045,176.1994956658177,168.24301559513933,163.3697093959709,185.38196367032052,170.3656646453474
12,2001-04-17 20:56:32+00:00,239.71188532314272,225.39529288363505,223.28720660155665,206.31489822211603,205.48076527591118,207.7790842246532,186.97588749925126,192.615910537759,192.65087639527897,195.16078592464757,180.00981902329826,184.523665257707
13,2001-06-20 20:55:54+00:00,238.3565253709763,216.38931489424002,217.07131414136916,207.79808232859125,202.3397824102368,209.78217928851265,207.1616994022663,205.36119117968008,201.8056472412657,195.32946652107302,207.78599874867405,204.72605834362872
14,2001-10-26 20:54:43+00:00,212.17034283550848,204.70046858291673,193.79195198184797,189.29369160640678,192.70837095889965,198.84463124400236,196.90160679699719,196.32263927935279,198.2691218258298,193.33217373644248,185.04086537890709,197.9485881292056
15,2001-11-11 20:54:53+00:00,216.14481264686583,200.44762308851898,195.6164826026543,183.24638129080714,184.192349735903,193.45469172059578,190.85478517641812,188.75542550176965,193.7326505035056,185.76276501145168,180.06759084767663,174.960210621997
16,2001-12-13 20:55:04+00:00,235.949045483038,213.6130191730755,193.6319803321427,194.98769968546435,197.50232064815188,200.23919383449294,191.39617021097916,189.76857347346865,189.40437159963784,176.572838559351,175.29247601713655,172.82754558392597
17,2001-12-29 20:55:02+00:00,232.36795477247298,199.36132216051166,184.13245037615854,175.62481366458366,174.43512630030622,176.3473434053548,169.51129193030903,170.557193811262,170.69835336176658,155.93953086397786,174.09119902909796,162.6779941060779
18,2002-02-15 20:55:18+00:00,,,,187.32499403713916,187.34695795521918,192.98309874629786,194.12038112584597,186.54638662098705,192.36677741516937,,,
19,2002-04-04 20:55:11+00:00,251.20031821487714,211.89384319798526,205.84412320410522,188.22940864821453,188.50025924287303,193.61126536527138,187.90545285695657,181.57295890424865,184.25566546419455,175.86128478991384,181.59404560023899,179.46956060187208
20,2002-05-22 20:55:06+00:00,257.5130727017053,216.16899173032473,,198.20759791080982,195.7051009714947,205.95843295491375,197.56734291357964,197.54705848384347,193.20749314326076,192.18389104550434,190.0864485829367,188.0132645114303
21,2002-06-07 20:54:59+00:00,239.08829522699324,223.26046741174153,219.56285640546352,207.10419716050848,209.14973015001382,212.4726897802964,204.9728213245404,199.76778022556041,198.34390659852707,195.81656212492788,189.60063188956326,191.29410241045187
22,2003-02-02 20:55:00+00:00,252.69363014808974,239.7969941945864,212.571250997985,208.64170596489984,214.4222261395794,209.48338735361946,193.47696092422478,176.64086022101324,174.43234863393408,165.75989623986325,181.033641678968,173.83776959137884
23,2003-02-18 20:55:05+00:00,253.2577220062719,240.67398948484959,241.94567186065748,227.02507360534548,223.41084884692157,229.22619256928468,209.89506287130678,199.70643681747342,193.67960452076974,178.62961679509436,190.21594943047188,177.04687686571714
