,dates,per0008-0000,per0008-0001,per0008-0002,per0008-0003,per0008-0004,per0008-0005,per0008-0006,per0008-0007,per0008-0008,per0008-0009,per0008-0010,per0008-0011,per0008-0012,per0008-0013,per0008-0014,per0008-0015,per0008-0016,per0008-0017,per0008-0018,per0008-0019,per0008-0020,per0008-0021,per0008-0022,per0008-0023,per0008-0024,per0008-0025,per0008-0026,per0008-0027,per0008-0028
0,1985-03-27 15:04:03+00:00,109.63977287024781,153.5835049378199,183.74703358488148,194.01191566693572,198.00610530556924,203.5193465905711,205.3994142429994,204.92633275359304,205.66707265985113,205.25543410639017,201.2064369448078,193.56253074451493,189.28167307065974,190.34987311561437,196.0130817544752,200.49937146292228,192.51785997489242,187.0434224970115,175.34195870769216,180.90220111187696,170.46192449278328,171.984629959667,169.01857353228237,171.2798446697122,176.89287661212154,188.81631623776835,173.60382988240832,155.9289096792717,141.15744379102915
1,1985-09-03 15:03:06+00:00,98.94052960080006,132.47683860923462,185.2701629249945,209.23629092979624,202.15636308539314,193.28027167362757,199.97931682766205,208.19890420517038,210.1993469516049,207.54637593886156,208.20875216967667,208.03163978790315,204.22075767640217,205.52013452470516,212.23619371603587,207.8344584737386,211.9253954037926,211.18373023523162,212.49934164792546,205.75007432548784,192.19673744867276,192.79724232502082,185.54401032170935,180.1464316672189,183.21482253489748,186.35321928987358,183.52717764251537,177.99343232099108,176.04207983080704
2,1985-12-08 15:01:45+00:00,97.80246056720458,132.35729246486835,174.67115612291556,193.18584757375436,196.29266300742597,188.27394822861237,197.01621676892034,195.20136673383934,197.17563735472714,193.60200303748613,191.22888454864926,191.04405352923928,184.88129085573593,189.13389317398324,197.68673174721775,197.40167578334461,196.25158751665805,201.2514673218998,197.17655160745818,192.9406605718507,186.63297986496178,178.27788047093117,176.21079282243673,173.17730463902143,177.27131995455943,183.88471085834868,175.9921710840609,169.90569455522913,168.4098807934017
3,1986-03-14 14:59:46+00:00,111.90711871726141,151.2903465123711,184.95649718994667,192.42821886698334,196.87782496424262,201.7097633103638,209.8379319906889,208.16652364130027,204.55456951983797,205.2693540233967,202.66475193596546,190.93431203504,187.52444819087714,191.00811093806624,188.86149577563845,189.32020148413136,192.59143959458385,188.4873456871662,188.0404663879343,186.55150879653758,183.00530136812102,171.82551035084236,174.53998801709128,176.10969426777962,175.21269473605147,179.59228640691754,173.17003539113466,168.05153229183253,168.22927034697722
4,1986-05-17 14:58:17+00:00,92.91687850082735,130.35880583167366,164.25082753861352,191.42516863648314,182.2453228151544,185.17231939298546,198.8698795935832,200.7261925398823,192.79915024414578,194.17324188050415,182.80729475346462,182.44832868914543,181.3876862998095,182.86863093735693,182.67005689001377,187.86784126401523,186.32043017994914,186.26918665603785,180.1382899230297,178.85746785534434,173.13679874998132,170.5721613031429,165.70402594180888,166.88335421732086,168.8101776807991,169.5285968255829,167.13394984536296,154.17418114983917,155.00424920699385
5,1986-07-04 14:56:48+00:00,102.34928819656433,134.41722162021904,180.49616331508693,209.73457247729542,204.30784377949058,195.44806820096528,220.21174363528752,224.00330195557757,216.80282704892778,213.42933995281572,208.47375371804395,203.28557547521262,203.02357114030056,199.95076548383915,200.16405361107704,200.29564730975142,199.53508081306447,193.4888587761385,191.84216823066606,199.7316219914178,186.8912724675866,185.5501539468444,192.622397411135,193.2384755884574,195.46190594053007,202.39155502707922,177.28965160842324,169.47742937604403,157.2595498259467
6,1986-07-20 14:56:15+00:00,120.75438373190067,161.69023642647986,201.8256176546659,224.9932054030079,217.06220130585376,204.17176524291247,207.2777546700752,213.16125952879597,222.46321139836402,231.7526386209766,220.76263826091764,221.93169845282586,208.01843600204603,215.63283862552927,214.78910521627654,202.281183390023,204.563224631182,202.84196838068678,200.78724654177645,195.14598681839047,190.42326606511594,190.11060760089998,190.13654144993933,197.8165504549853,199.50377217474204,200.8039273835112,195.61491340030352,195.86634822938487,175.02585017382899
7,1986-08-05 14:55:41+00:00,112.03209021595248,150.0472950595592,186.0666829955582,218.55586924685394,218.92657636291818,205.88286517640336,195.73568281108038,204.01941942348353,213.55128973222952,212.50854881467882,206.3801695511016,210.85645380852327,218.86299452607986,218.2650487499453,204.7647336077476,205.91358032288963,205.92890025626116,196.24707684148868,194.59115521182667,186.4829257719281,182.04648390907465,176.16958745756273,,,,,,,
8,1986-09-06 14:54:29+00:00,124.61223228107252,147.24144164126133,185.96736426789278,208.01485072444328,200.67771239593628,193.39555094605092,200.6903240314477,205.78122322916772,214.77219888775463,207.69803424900135,204.20858474382447,202.90179033398587,203.0164120201863,203.02418189179977,208.72672196697926,217.17997528583643,214.50150734370106,211.60455920639447,211.7062674604995,209.1452610844339,196.05541856082743,190.36581285511267,186.02174955497736,179.83537848418396,185.8890541480231,189.23046664626776,189.576443265342,181.13768488824905,179.8871343556606
9,1986-11-25 14:51:54+00:00,129.2812138444948,159.84071445999646,188.42802348056875,198.73149760288578,199.16310091970132,196.45324827342017,205.6006472050871,200.9315305726915,205.4267713322822,202.304634240246,205.53261506456604,200.4431609090194,200.52555955486952,195.3437766174056,201.81092758994834,204.6711062499105,207.17245252272724,199.16301105621378,198.39461498951857,197.82258152882645,191.7786399660093,188.50504432491857,190.5584245835375,184.98750137734447,181.31456068315458,185.5550829651853,176.65926696665045,171.28610457111526,167.59021526710887
10,1986-12-11 14:52:20+00:00,130.74804088091165,161.7673907544302,177.3966973802987,191.48149336805412,209.70141872062487,204.8934817817939,209.93659065211693,206.83979092282556,202.9132188619063,198.6407277669029,198.87980632626142,187.48563866170525,178.3706824732925,186.51928378997042,188.98433549367502,202.08715933076255,205.4594955206183,199.84717735808397,192.02499791920948,199.4115766209549,190.6828549038731,185.35396470415597,180.57747222678572,183.0175779705951,187.95318457488054,190.6707295547922,184.65372422182708,173.22632487206243,170.1002449185266
11,1986-12-27 14:52:50+00:00,,,,,,,,,,200.24719168380017,197.17341122469435,190.27542399137457,187.2641577084985,183.93013694153234,188.6429116775475,188.8218163851081,186.25581964130154,188.6550927324369,184.94797372667733,182.211423411512,177.49300970842864,178.01847445625452,169.51430631799852,174.1567737798115,175.3152037981879,179.57104969405108,169.44624015491308,166.14669912527665,161.5349901022738
12,1990-01-20 14:56:00+00:00,136.55022469531679,171.22681416156877,201.0850776264725,201.11449688619268,210.1594271091841,212.1399202351865,217.52858282253015,216.42017413037988,217.20997864795515,214.8498201673257,209.1226912371726,206.55068553345146,198.95435755411592,195.4481618122772,198.37406439925581,201.2232020931839,194.99293178287232,193.94470052161745,198.3779176433428,199.29381859012815,190.46314835268157,190.13824092108084,188.41528321566398,187.41753140472665,188.31992315166113,189.18455140355695,183.32344712291496,171.79466505879867,171.35968452254824
13,1990-02-21 14:54:59+00:00,135.35818803604602,170.1882259054957,194.16800504855928,213.29312632517497,215.22159634731744,215.75122818413126,222.77462599415776,218.45140353751054,217.292340502157,217.76609652390675,213.00526840027302,203.5513663779044,201.9840926148373,204.93525132215873,200.58012035047744,205.7637465858757,208.68691312417337,207.65676960090744,197.82587674974008,201.98041360466908,194.73792088928616,185.7033112066817,184.2856347113825,193.1782445509061,187.19225593353246,194.97068841319592,186.01448678021382,186.81546425896084,176.65067311659817
14,1990-04-26 14:53:52+00:00,132.67809604131438,171.65084567778305,202.60716955790951,231.55530074381664,222.45572300083097,221.59383895287624,226.86827024230934,237.4232084396106,222.59188710727432,219.20948422702895,215.44064742915208,210.1008196783503,204.52541535105706,212.59694761022672,209.80781535975916,212.56512516914665,206.1575185694082,208.7528592086286,201.48449940339742,199.48142790947682,189.57256857195375,190.03093262461982,186.2142429305779,193.93368229556697,195.82745159872363,198.22988791453014,192.4480578029498,190.31113624482947,181.29954275345222
15,1991-03-28 14:55:13+00:00,153.7103236007315,183.06953649994,211.70726227392026,217.51436223347582,225.3369595617017,230.12120449245398,233.56798639273995,225.20971149643066,225.03569729572573,224.5936543384753,215.89979159011608,208.38738402722964,209.07455811476683,208.20581984826964,212.19559590211765,213.1620357690462,216.22157723004275,208.02635757308371,207.59012449532938,207.5862935134109,196.0140802546032,191.28779521017572,185.87127126036464,190.26655375894654,193.56817521218306,202.63986584519148,188.6799984023481,187.98885044566958,184.3268971614287
16,1991-04-13 14:55:35+00:00,128.40521589072586,171.2641951272292,204.06033745163063,202.12990803732694,207.89162869332137,211.15218734008408,205.54019255903887,203.38282825422266,201.19802995014413,201.1138916383426,198.64930020529152,197.66062582618792,190.5027695654063,188.49437073971552,191.8172633282843,194.27520081687095,187.58727621736767,186.2440820140633,181.49630570407032,179.8093563823158,176.44562513569062,180.59274350663776,175.75235608286962,181.308962772494,181.26469927252396,186.57391003698098,175.41390784899806,168.3480243238928,163.99266623088448
17,1991-04-29 14:55:50+00:00,147.02544093811844,171.98662748134592,211.55363686286114,212.53991837459435,215.42233004977396,218.11647307068102,226.88555997579795,225.752302338466,220.0487191209707,214.8651471862956,208.9060281791172,205.60752779120878,199.26854185728695,201.70782025149066,209.89036174694073,197.56130593106457,201.8017464338696,203.00938554579577,193.28339889112087,192.70223286809593,190.1532587793691,182.95101489362128,184.68760857895694,185.76480654278615,187.83335969636002,187.17306384764936,186.97143718258147,182.27686221365195,170.36903972394504
18,1991-07-02 14:56:51+00:00,105.20779686635375,139.66176365870177,184.75603032942183,199.9639712837378,186.58349316554546,188.36463015722765,193.7701182397459,201.96653779899117,199.2230727637555,203.26069304709665,198.91966715943985,194.4801208951192,187.72355553812073,189.20110031363896,184.30509065258082,181.03357935839136,177.03933191047145,175.81577164176045,174.84985803078416,173.73707271595737,164.1586363671651,161.9344559192935,154.42425399294657,165.50178782366686,165.36894322174075,168.10316340006523,164.58816100608277,161.3839786229618,158.01893100071683
