,dates,per0008-0000,per0008-0001,per0008-0002,per0008-0003,per0008-0004,per0008-0005,per0008-0006,per0008-0007,per0008-0008,per0008-0009,per0008-0010,per0008-0011,per0008-0012,per0008-0013,per0008-0014,per0008-0015,per0008-0016,per0008-0017,per0008-0018,per0008-0019,per0008-0020,per0008-0021,per0008-0022,per0008-0023,per0008-0024,per0008-0025,per0008-0026,per0008-0027,per0008-0028
10,1986-12-11 14:52:20+00:00,130.20239288172212,161.41432440201345,176.99655551422637,191.10636036861132,209.32628572118207,204.56003022673363,209.58352429970017,206.5063393677653,202.5380858624635,198.24058590083058,198.4796644601891,187.08549679563293,177.9955494738497,186.09056036203577,188.55561206574038,201.68701746469023,205.10642916820154,199.4941110056672,191.64986491976669,199.07812506589462,190.32978855145635,185.0205131490957,180.1773303607134,182.68412641553485,187.61973301982027,190.33727799973192,184.30065786941032,172.91042339884746,169.81442929990354
11,1986-12-27 14:52:50+00:00,,,,,,,,,,200.6123451783376,197.53856471923177,190.640577485912,187.60648910962732,184.3213728285367,189.03414756455186,189.18696987964552,186.5780139011875,188.97728699232286,185.29030512780616,182.51571799029318,177.8152039683146,178.32276903503572,169.87945981253594,174.46106835859268,175.6194983769691,179.87534427283228,169.76843441479903,166.43497819991146,161.7958140269434
12,1990-01-20 14:56:00+00:00,140.70658424894614,173.9162232845054,204.13307463246736,203.97199407931288,213.0169243023043,214.67991774018222,220.2179919454668,218.9601716353756,220.06747584107535,217.89781717332056,212.17068824316746,209.59868253944632,201.8118547472361,198.71387289012884,201.63977547710746,204.27119909917874,197.68234090580896,196.6341096445541,201.235414836463,201.83381609512386,193.1525574756182,192.67823842607655,191.46328022165883,189.95752890972236,190.85992065665684,191.72454890855266,186.0128562458516,174.20097848458408,173.536825241116
13,1990-02-21 14:54:59+00:00,132.54175859171275,168.36583038269183,192.1026234560482,211.35683108219584,213.28530110433832,214.03007685703872,220.9522304713539,216.730252210418,215.35604525917788,215.70071493139568,210.93988680776195,201.48598478539333,200.04779737185817,202.72234247303973,198.36721150135844,203.69836499336463,206.8645176013695,205.83437407810356,195.88958150676095,200.25926227757654,192.91552536648229,183.98215987958915,182.22025311887143,191.45709322381356,185.47110460643992,193.24953708610337,184.19209125740994,185.18489984382055,175.17540055051884
14,1990-04-26 14:53:52+00:00,118.40822150452207,162.4173974480939,192.14259489759516,221.74476199977192,212.64518425678625,212.87336006928095,217.6348220126202,228.7027295560153,212.7813483632296,208.7449095667146,204.97607276883772,199.63624501803594,194.71487660701234,201.3849033313185,198.59577108085094,202.1005505088323,196.92407033971907,199.51941097893945,191.6739606593527,190.76094902588153,180.3391203422646,181.31045374102453,175.74966827026356,185.21320341197168,187.10697271512834,189.50940903093485,183.21460957326065,182.049629934055,173.8248465675134
15,1991-03-28 14:55:13+00:00,143.01395188310156,176.14835480029708,203.8632563476583,210.16060667760524,217.9832040058311,223.5845328872357,226.64680469309704,218.67303989121237,217.68194173985515,216.74964841221333,208.05578566385412,200.5433781009677,201.72080255889625,199.80152778441754,203.79130383826555,205.31802984278426,209.30039553039984,201.1051758734408,200.2363689394588,201.04962190819262,189.09289855496027,184.75112360495743,178.02726533410268,183.72988215372825,187.03150360696478,196.1031942399732,181.7588167027052,181.79621418809435,178.7240357855273
16,1991-04-13 14:55:35+00:00,118.43829447703682,164.81501068307745,196.75126174825866,195.27764956541571,201.03937022141014,205.06129092060746,199.09100811488713,197.29193183474604,194.3457714782329,193.80481593497063,191.34022450191955,190.35155012281595,183.65051109349508,180.66321820038843,183.9861107889572,186.96612511349898,181.13809177321593,179.79489756991157,174.6440472321591,173.71845996283918,169.99644069153888,174.50184708716114,168.44328037949765,175.21806635301738,175.17380285304733,180.48301361750435,168.96472340484632,162.57770140017809,158.77189787133307
17,1991-04-29 14:55:50+00:00,135.56025335866843,164.56797669464297,203.14583263793114,204.65760191372246,207.54001358890207,211.10996954990603,219.466909189095,218.745798817691,212.1664026600988,206.45734296136558,200.49822395418718,197.19972356627878,191.38622539641506,192.6994585819228,200.88200007737288,189.15350170613456,194.38309564716664,195.5907347590928,185.40108243024898,185.69572934732093,182.73460799266616,175.94451137284628,176.27980435402694,178.75830302201115,180.82685617558502,180.16656032687436,179.5527863958785,175.63912203607563,164.36346527756646
18,1991-07-02 14:56:51+00:00,108.37693714268748,141.71238383750594,187.08006653206658,202.14275522371724,188.7622771055249,190.30132699276493,195.82073841855006,203.90323463452845,201.40185670373495,205.5847292497414,201.2437033620846,196.80415709776395,189.90233947810017,191.6911391021869,186.79512944112875,183.3576155610361,179.0899520892756,177.86639182056462,177.0286419707636,175.67376955149464,166.20925654596925,163.87115275483077,156.74829019559132,167.43848465920414,167.30564005727803,170.0398602356025,166.63878118488694,163.21874404610236,159.67895685974878
19,1991-08-03 14:57:10+00:00,134.06452119092967,159.36510673997864,201.9287725791494,212.70189705021636,208.2985374553552,203.12596806212426,216.36405415358354,221.05746966276942,209.5362696580692,193.23772897115097,203.89377584448889,203.3694126463771,194.51783703658162,189.8573652518689,182.53917596104387,184.73711120680997,188.9591526037264,189.50995448361846,183.4838770186949,183.51658482944407,188.80950176004131,182.48695670818077,179.45356469524575,185.84787472016077,194.55965916553055,187.74286667851993,,,
20,1991-08-19 14:57:14+00:00,136.65197605433312,156.18493330466973,206.07364360964377,204.71756631585788,213.80498578198782,201.77742211643425,211.70006130426592,219.25729411470695,226.82776639995333,213.78535898950318,187.84567331710213,194.53276805486612,195.21365067895997,196.56086459490746,199.74642950361573,193.39138607011174,194.06751430506623,192.98534118029775,197.13902373925228,188.87248400948667,188.41647397590114,186.6190532079122,185.8928993075787,186.65107628641601,190.15490674870776,187.5234016151071,179.4115877468008,179.61496419333676,173.5572166368861
21,1991-11-07 14:57:50+00:00,131.56924210943342,175.21668191541593,211.88032832801125,224.8631342328826,215.8412808153253,212.41221086393517,215.65905472057221,212.13520972636377,207.1554574880197,196.29153882241317,196.47730523813613,192.68725772775045,187.69214503768475,187.85701842362792,196.6434280084504,200.03873445778945,195.0130459894755,190.72876934374446,190.03167537118907,185.54910787412183,182.2937174870367,184.74413353124908,178.83324708970176,180.4874794090701,185.54711201966893,197.28533272000024,181.0134989860167,175.7352313655244,172.49763651018174
22,1991-12-25 14:58:01+00:00,134.8991748705408,179.2532686078549,202.1424063545795,214.4474724603978,220.9029329669423,225.79622861332984,223.36470479542604,226.8739143831709,216.50114412718122,206.7541876245302,201.03923505587224,200.63513901959766,189.3857651113308,192.2523732943085,194.3871768511924,196.77691625909935,193.23927265486412,192.8317211997374,190.34782916433375,182.2163303214005,178.34309719795417,177.16830783711634,171.16550393376977,176.24380046410454,180.6517952053704,184.73454706953243,175.28622980660003,172.74844475870958,168.03359537116208
23,1993-05-20 14:56:10+00:00,140.81707358269207,179.26266034351593,208.7171494826441,226.56617937638788,222.87240127705513,220.68777669846628,229.7415605097556,230.15222302710353,229.00430274371834,225.73931363991287,220.20337505048846,214.01855085761326,211.3433466067463,211.83280065890955,207.74899014314863,204.25539524122883,207.1546305577162,205.19309255744682,205.86924698896684,204.0246569594674,199.91338041932326,197.5476379338861,189.62638264656235,197.55438860916436,194.94466518372795,197.26302538224382,188.4083514673162,186.81167101955057,177.26055509734775
24,1993-06-05 14:56:13+00:00,119.39547016232547,164.05315298143094,193.92208197936512,209.6526568273417,211.3301216454414,201.89711752328512,213.6458766772598,218.62428431806052,217.48264276927497,212.9990355288301,210.35190658654392,198.82887241337724,195.9579429309949,194.5097940050802,,,,,,,,,,,,,,,
25,1993-06-21 14:56:10+00:00,133.3212802953218,171.79634197351422,203.43220836995033,228.9764787955081,214.1110609974793,208.7843213164561,219.7945750435303,226.7055005363592,226.77017404111712,226.01145961425485,221.78914045635082,215.5053984100584,207.25315674492288,208.6854005667782,201.5847024172277,199.87198627293955,200.59655924321513,193.91989355827013,193.60880602064168,195.55406775011951,186.68155034728255,186.1753375995294,178.5415410451862,186.90449959410148,181.8842761940624,186.05062790029615,178.0374331459516,175.85673754188485,169.9905726596731
26,1993-07-07 14:56:04+00:00,138.57915598967872,170.75060639035408,207.4277976588353,226.0614108661073,224.12789250655672,219.79200829548247,235.36842066916654,234.28590277176687,233.6000767877161,232.58739722008232,228.1646354615168,218.60226840623164,216.7831802039673,212.3447125851772,213.28450857182236,210.34054999694496,209.87942069491342,203.90990982598618,204.6938991372363,198.7272388899186,190.28022831598935,186.83368936193764,185.5417375405189,186.33894901812673,189.74864751972328,191.47822031701594,191.55729619250317,178.40666283933817,175.84880006606681
27,1993-10-27 14:55:47+00:00,140.5893052283711,180.764430840298,202.89966082237788,220.24069950445016,216.49238009110084,205.09261586539003,208.41040706497583,215.2416537941551,213.7286096137505,215.503249825867,213.0487712571479,213.45269236083988,210.88674295311995,213.99351025421322,215.21689390339486,212.95097936210004,211.49260216349649,211.61635165078283,205.36378210213917,204.54278571874286,204.93113945127337,195.27069445430593,195.86998876003466,194.95021575382802,199.8063422146416,192.31980872755892,186.70334021765782,179.26498544996173,173.04073808357896
28,1993-12-30 14:55:18+00:00,157.4403070265043,200.78562127726036,219.0349939849997,226.69058452130906,230.51568117932283,234.548045862911,234.30144222857592,237.98880688460855,234.32407373113026,233.11683986396744,225.6380967508183,227.31281190246273,225.77154820710726,218.94891211204543,217.75663184775664,222.6776653390159,219.91988448919585,221.1957983075693,221.44586303257208,218.40607885633864,211.0170363904693,209.75999801605772,206.4104884921103,204.98837550585304,209.6255591568257,208.938920641356,203.5326744567002,195.5352148341047,197.64028648836515
29,1994-04-21 14:53:38+00:00,155.51734022128568,178.5604227969065,210.81571828722096,221.62177281113952,225.32014759359456,225.55494994607486,231.49422561544532,235.62863241805778,233.20183427902884,235.41407624597917,227.3096715365348,221.48330579218592,220.08455708647472,218.0828618695755,222.67272272696073,221.00512507534623,219.4690337904636,215.7852123788426,217.66779510608063,211.5408732790382,205.65249531937457,201.17544462675423,192.87547605036806,194.94482526125492,197.55206221081718,204.18647079382532,196.61839348068543,194.09380594461464,180.92712692519
30,1994-06-08 14:52:45+00:00,146.81628629231395,183.41734084123792,206.8138334973746,224.09180432134372,225.57796672467165,222.89179247874796,233.01415793292637,236.2745883621458,234.04799829720963,233.27949545734916,230.05624749552135,225.8309426287907,221.4275127457703,220.6596963385229,228.20189632226317,222.34467783866506,221.3860043513542,216.02110011165396,216.21368724878576,208.44394909526724,209.8123564861944,203.34354297207508,190.54716926188226,194.55583600749287,201.2759377959801,198.2164841529391,194.81726908079256,189.96104373972636,186.3870251835254
31,1994-06-24 14:52:23+00:00,136.5144909454071,171.1257545523163,207.73831051773206,225.6399329027095,218.13680319626127,205.83981179683565,218.3638610932492,233.23726344922824,223.04273531029588,223.6314727732111,224.5256796419442,221.31964715042307,220.57347776791354,220.9541458194028,214.70818013779353,222.48719674969954,216.5621425139452,215.72092233478978,209.44480881113137,204.1933873612349,205.0995541091527,197.48812043006728,193.072262950306,196.56465264918722,196.92095573257,199.49415977374895,193.51727058072305,186.58137653903796,180.7924122519124
32,1994-07-10 14:51:57+00:00,134.73848697341276,166.52290000608983,212.9839049379059,225.85381654099754,212.44673226659913,205.03655303962734,224.41949230504525,229.50272061078513,224.13831036144379,222.83675288855284,223.6662166895876,217.58908197525074,222.25191074763399,218.9571329166381,220.2573312645494,218.8738740571731,216.2831829441304,217.74436126506427,207.61932814395593,202.19176811248386,196.68473806084896,195.57922107748678,187.5794991750949,192.4347343136545,196.37029507203144,200.3411576116705,190.1887435243727,192.47603811208015,180.17783933021082
33,1994-07-26 14:51:30+00:00,137.09438380532862,171.69418427929216,207.4114314107275,223.84999722131417,212.61606397170382,201.36394907189293,208.7173879262113,219.84193699619055,221.11038887222648,227.5167362172915,225.77710297220986,220.68419822093324,217.14007950114285,220.92188384226205,222.8075585329952,216.80789826298422,216.8415198441405,216.32140406644552,212.68959667103942,209.4750943295599,206.18253825643598,200.15223253423682,195.21352373306362,197.33154963353257,194.95345652400556,194.9163627933878,190.0760563141404,189.28371711488293,180.90061775630244
34,1994-08-11 14:51:05+00:00,,,,,218.8229600938937,228.5034589074833,233.71997172139973,233.04762304160232,227.36545362654707,232.10859230111168,238.02883984474116,225.73797397726813,220.78552149489946,229.05200597233346,230.0587077528724,229.7450092689661,229.14811404381106,223.8917906394825,226.14158785053945,219.2021558471709,204.65926611319944,203.20934902991354,194.83420295746143,197.11688155131037,202.971624872579,207.77327943942223,194.68678479969373,192.6009859642869,185.93898087355885
35,1994-10-14 14:49:21+00:00,140.90603623044098,179.82587530076228,218.81858491563997,231.18209673586023,219.3589890552004,222.06137540983394,227.7350053755152,230.31037000704782,234.5896556689115,229.22490477029027,227.55819452893152,223.88524453182995,216.6290148186482,218.921761812544,220.8381042472767,216.84890258437662,217.5520399073181,217.06197999111075,223.71138384495737,216.22701958416008,213.4065538919632,209.39774273810343,201.0449173243968,202.50550595000917,205.02117729845298,202.94982579595057,200.2939949860275,188.5064349036845,190.1711411571365
36,1994-12-01 14:47:44+00:00,139.07398318718072,176.2107929990624,209.80638632591013,226.26028598541757,227.1169950253332,217.9506178799998,218.44579334747849,225.49769084880506,229.21862044313042,222.59978969617578,219.0914609263507,214.94493123703558,214.51450360598938,214.59753890252372,220.4592330159129,220.67440382516924,212.4785047876277,212.8118569176892,208.0896602396743,204.8111923434802,201.0826180364972,199.7771715388043,191.76824003207895,197.10774242209223,201.16324048398897,208.37192173144803,195.27166499717998,189.48074590449517,184.301585205604
37,1994-12-17 14:47:15+00:00,134.50114169039838,177.48350324587753,213.4113123371469,233.97574134576192,224.64448239097663,220.4945966235784,226.91094103659788,233.3959661787901,241.6109766575134,238.0389585724317,225.6388004207809,224.45306416143683,211.9941221876304,217.3643526541863,209.6372293832312,222.65131957404256,216.77887529873462,220.03034318402985,213.70090814051056,213.9982669439833,204.87782589652497,200.82098497153754,202.1452259001028,204.87605490526926,208.43951543839793,204.80964824909503,195.16700697161247,199.10087153161209,184.9703223906465
38,1995-12-04 14:33:55+00:00,140.9003112296839,181.5301355359176,204.39009401037396,217.37481961948907,228.2050433546483,226.0506714963701,234.90844619831816,235.97468676234976,231.73008667698232,232.17498526689116,227.9649411292179,226.41691568195517,217.041117398525,214.75178914278544,219.6739065909334,217.24480858280825,215.87674706819155,217.07080497942965,213.90522369486519,209.7996498882757,206.2149205381736,202.38713099764865,194.06929188012865,198.33376812466884,199.05679193661007,200.19612594026813,192.17412489278334,188.47106069685697,183.05313279438676
39,1996-03-25 14:41:42+00:00,154.0473460128457,174.88481202938686,210.53107943902285,225.35543119046437,227.8463821432064,229.56065383837486,234.78000383861436,231.37658981568245,234.85634722602447,225.22213253461967,225.71874132934528,219.64595070804182,212.11009928469997,211.06775592342507,211.546129471577,207.65732199546,207.9304628649906,205.16816923574908,201.5987541964028,197.02176036080655,194.19884066200672,191.49527182788202,187.86015086700252,191.41359582738198,189.18638379311986,192.6941933330052,190.08288378526194,185.37534382411647,172.16406936828648
40,1996-05-12 14:44:36+00:00,151.47283261090791,188.58211692900232,214.01375791502187,234.91876665978273,239.64417583954898,237.86246542934055,244.41528341592542,247.46904890671317,245.16915825381622,240.81332990042588,241.09967093870628,234.4087291000599,228.572672981627,228.3899914419294,223.86785236812403,227.73549160968693,216.14336000143234,218.60223765282387,212.5303036799652,206.7593709705747,203.7527463854515,201.05124756016775,195.86472215764041,198.48413277729367,199.17339517922514,201.7432805863172,193.40455855628102,191.7695321707947,191.42613998555808
41,1996-07-15 14:48:04+00:00,152.422079020688,177.22016277064836,217.23246572528893,239.6276721553876,214.3809925316708,209.14948167152667,215.57277991941237,216.017278742962,228.27585681632692,233.00950483503422,238.60553161438926,229.37467525519958,223.68449840220438,226.14706242141324,230.05582981896012,230.67631085105825,226.07522348794726,223.2625164575714,222.55756998624838,219.292360953244,221.48164680274584,203.27944609006425,187.26464549513753,189.2234515455168,185.13486092968105,188.85337236772574,182.00240221142812,175.07542360171547,171.50053033642138
42,1996-07-31 14:48:56+00:00,147.77663703767303,186.7969532014925,225.63240403930905,237.8200345680657,223.40984696933577,215.15818160825864,226.90178151887278,228.53590050655737,229.00037960181112,228.68882063460376,235.49693515987659,226.29456834930207,227.45739001111178,227.4498131517919,231.22616861997625,231.61475615738894,231.44387290596006,223.8055696431348,221.99422307079317,220.06683827976917,221.27798007895154,209.59246914233916,202.78681325815276,206.75896440512503,203.6707193918451,203.15139821223772,192.34135798550233,185.70450866778344,175.1361753285248
43,1996-09-01 14:50:38+00:00,128.301444754081,165.35719438477048,208.12310358122457,230.1259929433569,228.7735988714957,211.90038223647355,222.72784217436032,225.50503645564837,224.6319663211573,219.25504013559626,219.70926257243448,209.4402199834628,209.4643635731017,214.30031930762843,218.8927919699368,217.2141644110899,216.65876791369436,213.25550369445324,214.1174148824193,214.87414331544497,210.54000422527798,200.17455152022185,197.873760349875,201.1162208882147,198.03884543274577,198.80407366092481,193.88008168805868,186.68475233783656,181.95431568674053
44,1996-09-17 14:51:31+00:00,139.68000542233094,180.43237691654085,212.9426448593978,229.29094445743274,231.23484699642407,225.74252006459844,227.94129219726835,234.60693256968818,232.34115341174532,236.72460018978623,230.3287115285674,227.68015161835413,219.2694070822951,216.7600199164325,214.79289562714393,224.3212395006411,222.9135422504685,223.11703657323588,221.6782461944162,222.8676392671494,213.72464602742173,209.6381545324385,203.17525358186583,205.35651621449745,210.98478992113357,213.9297443498202,204.39165471270985,200.99312666629586,196.81023831602013
45,1996-12-22 14:56:14+00:00,143.11008377574174,168.43967761113836,198.87422240047385,218.46629511134884,221.6616528539378,225.73369958318932,230.11954484760733,229.92680365816335,225.6692150020901,228.85564667382823,226.18722912731408,216.5256693309263,213.56650375979115,215.43505161615667,220.36342268220773,221.94583727897464,220.95891194198086,217.24596774495967,213.45475952677677,210.31623416045113,209.21598484268347,199.4311302405576,197.8470032754191,199.21776252342937,202.57061293228867,206.5397466966498,203.49942734568572,192.04188964236434,189.26085828103632
46,1997-08-19 15:05:18+00:00,146.22552113097075,145.2689867785962,173.40809067662968,214.51975687568125,211.802796526549,195.8806538277832,211.60928566114066,218.4414041506029,218.1777019542037,209.9204248588523,212.5404954354351,210.79204471831605,215.95512434963325,219.4735542511641,216.39748865069564,225.20592023424155,223.6652171950065,222.0229547093974,220.2308338202754,208.0213351711411,203.37538663558203,203.44172026126137,201.5988375253383,208.44171292571764,200.79594942626213,204.04746871789243,197.9753374343374,185.44480631942324,184.92345278310992
47,1997-09-04 15:05:47+00:00,137.43835484851908,143.43648107640377,181.01397833607712,204.05182584813508,211.87603125300524,201.58768723073413,208.69000066116143,219.49704350929298,227.27969988507394,215.51633865841367,211.2686558537369,204.59091685470207,215.6661756563756,217.94306919455317,230.09686169822302,236.70726611160097,226.41126810088204,222.3353569966515,219.60087946176023,217.3033091835555,218.0722369028691,210.8946363787943,197.83574990569218,207.72935524710934,213.66636598100945,219.8292033849706,206.82236712667702,195.4793024989504,189.84392506332074
48,1997-09-20 15:06:14+00:00,141.89552678607538,146.55314611627253,167.77465302229407,195.76191767140224,199.88928885277232,197.2931755966616,205.2938479050801,214.16045252763737,218.99469926374138,220.27894512772588,211.6383079871811,209.60635066703978,206.01397138550882,215.7180583937891,223.65856929616385,224.9020215022731,229.6255293860148,225.1317534293954,220.29721304456507,218.76624954452657,213.83288290716806,209.476191721175,200.69374275327968,202.8626080127709,205.70696736437475,209.40316889480962,198.78262057670887,197.02473741598317,186.56523480902376
49,1997-10-06 15:06:41+00:00,137.22423468929298,150.03291311222492,168.01647082694635,188.95056037463817,191.41903999447734,196.8255855890353,201.0500490839572,200.38747182077603,205.30692352181822,213.19872944109053,206.8534840979572,200.6054544970577,199.71447915938185,204.46149120980303,210.46613876411465,209.7331070580357,214.345530340271,213.890601215769,207.8037069607946,205.9428312781214,200.93686470428753,191.87640576196895,185.7588441644318,189.7883941788554,192.62772202207069,197.01600989395448,195.99135588177307,187.1023890535891,176.79580654779286
50,1998-01-26 15:09:24+00:00,124.21542353807169,155.87152976648935,178.3938675745465,187.47158562534236,191.98914581658414,194.83247498552583,201.76820884842525,199.99482445621913,193.0482682721927,196.72425714660025,197.34285967306812,197.11766966877462,197.52329232787622,201.20428481638072,199.2945019925591,204.14513751472992,203.80784643623184,205.3306757574452,195.07347389166802,195.68280754270944,193.87240965715876,192.21298159863244,187.71181165680065,194.29975774225926,194.06633719439986,194.6112624183355,182.98920948546598,184.84428464293782,177.77590362045976
51,1998-04-16 15:10:39+00:00,145.38930313210219,170.22860685117092,200.9100639896258,211.10617455385963,216.58867612366163,224.37724258731978,223.26275750668918,225.16802032690313,215.34514257606088,218.64504020065888,211.1028423327645,198.72900608270814,195.52416415305882,195.6224592125719,199.22345855728355,199.31564050333466,202.00610680441574,195.37469409348208,194.8478114156632,193.4482201190609,181.61964961423553,178.98582694892272,171.7949167711449,179.7514308145808,176.564204716717,180.130203472994,177.82136929731652,169.11163008695004,163.53648070685534
52,1998-06-03 15:11:25+00:00,144.07179832303484,176.08961799623088,203.98069468769734,225.99744873847825,228.15983866157637,226.78590227799504,230.62195564023745,241.12853363348444,240.17905615300316,232.10075223604235,226.23128725772943,222.46530953741402,214.89595082214828,221.9483576408943,222.47127877274883,214.79903860760652,217.6083792868189,209.91290757875922,208.85462113507407,200.38834919328522,191.48014203025244,184.3708795772281,187.96446635332043,184.2765367550817,188.87825952956257,192.11713468609966,186.04150811290918,177.5657929154392,171.49262932680173
53,1998-06-19 15:11:35+00:00,139.37434603108784,160.22662971986506,198.24422769223116,220.44417151936884,221.26737426163703,217.24529358696225,232.08589893830717,234.91436351714017,235.6600063677037,231.95618439118874,227.68213810023104,221.4405211633009,216.43388053614578,218.59559176799385,221.13094579609475,220.5035490837223,218.6920639075153,212.95099635970948,210.4547055358587,202.39485507585033,192.81376259852297,185.79305031950796,181.61308344060234,185.19345430021642,191.0902274659125,193.57157803264946,184.56488569848747,175.18532565508264,177.74488545935645
54,1998-09-07 15:12:22+00:00,149.5566403266069,175.20069037376535,212.9150766391971,233.72708912457867,217.44041134239959,204.54611642588765,223.27003157213707,223.84704164116596,226.11970827249544,232.30547208717823,231.69920838262468,227.06659616524075,232.6414694282525,222.38322319283265,224.87807434044421,227.6620854808639,229.74403907880796,223.37757562464228,224.3062785141992,222.68165954153906,222.86014632174252,213.69658882672914,212.67456781802764,213.43745958218682,213.15040863647397,212.14638361715416,211.48406444070022,198.55185284458602,196.36776344555537
