,dates,per0062-0000,per0062-0001,per0062-0002,per0062-0003,per0062-0004,per0062-0005,per0062-0006,per0062-0007,per0062-0008,per0062-0009,per0062-0010,per0062-0011,per0062-0012,per0062-0013,per0062-0014,per0062-0015,per0062-0016,per0062-0017,per0062-0018,per0062-0019,per0062-0020,per0062-0021,per0062-0022,per0062-0023,per0062-0024,per0062-0025,per0062-0026,per0062-0027,per0062-0028,per0062-0029,per0062-0030,per0062-0031,per0062-0032,per0062-0033,per0062-0034,per0062-0035,per0062-0036,per0062-0037,per0062-0038,per0062-0039,per0062-0040,per0062-0041,per0062-0042,per0062-0043,per0062-0044,per0062-0045,per0062-0046,per0062-0047,per0062-0048,per0062-0049,per0062-0050,per0062-0051,per0062-0052,per0062-0053,per0062-0054,per0062-0055,per0062-0056,per0062-0057,per0062-0058,per0062-0059,per0062-0060,per0062-0061,per0062-0062,per0062-0063,per0062-0064,per0062-0065,per0062-0066,per0062-0067,per0062-0068,per0062-0069,per0062-0070,per0062-0071,per0062-0072,per0062-0073,per0062-0074,per0062-0075,per0062-0076,per0062-0077,per0062-0078,per0062-0079,per0062-0080,per0062-0081,per0062-0082,per0062-0083,per0062-0084,per0062-0085
0,1985-09-28 14:57:26+00:00,,109.35514130615479,105.1006907667745,112.76018793869446,107.62668369983831,103.85458648960295,106.41426691265323,104.22408157236924,98.95468079635305,95.54633691431151,94.03812957883856,90.05035781465867,88.72720725726577,82.79885835146442,82.4897164104191,80.08599427600669,80.188357437927,74.5262304461218,72.27090537522332,69.52641901152722,72.56772864621217,64.89669490837704,66.83703475808673,,,,,,,,71.78588698631202,,,84.85831502722814,88.24900901044997,91.70523103007042,88.28220215586518,94.63880397638653,103.13532020633193,108.68567791532519,,118.22366337759831,115.01721346779118,,119.68240557426455,120.974061324915,131.11355864765466,,143.66208540994802,144.98914828500253,152.43910586971052,159.3156225811896,169.8459494426524,190.62827614603384,198.63392323897205,209.88017849803018,,,175.05862161094504,,,,,136.37728590664022,162.47919571648063,,,202.2479488943955,205.29390325919135,200.13934849830923,178.17800537995424,179.2193067409181,187.32143771620093,192.4967207189647,196.22257149526376,198.08575137438424,197.78104975335188,201.7827757491052,204.39970062366723,210.99455524904874,215.27189165486215,211.16210493386592,209.0585005846457,206.9789387107036,197.1478946546704,193.49133303431853
1,1986-02-19 14:54:53+00:00,165.68638215456318,117.13167955608031,109.29266483459297,112.32733528793318,108.50905571355274,109.0660248128406,117.37191793463492,123.13019116850526,113.48439986135335,111.26072486231325,121.73105970795872,120.60136626729705,106.65601112397353,98.75425558302305,97.81781580544671,104.35118673766829,103.47143183872797,109.83416330329992,106.64051751085651,105.53223105570069,109.20795433544967,101.85903354472299,99.04190303326695,104.34818509139339,114.90730949300413,116.88660651106422,115.91074636279009,116.5262849992921,115.5962740927852,110.18594890066663,110.64752296571592,120.13091440319418,125.56564776770631,122.32914158936134,121.32562069026005,123.72559752501964,125.58316439583618,122.64843488894542,131.31528725671734,136.3196822802118,151.05485107654178,150.64156833273236,152.659177188824,153.12128989623554,157.34235431019368,158.56766912150016,163.31375247177877,173.77669692316343,176.55495587523404,176.83579386849567,181.60003101512706,183.66968776870183,189.32442439369828,189.4495823711426,196.12462388667262,203.64346736268055,,,200.3734070251507,200.20302345463278,191.5605762608947,186.2543350568962,174.52144905170718,172.1726523051297,196.57170114735572,225.90491252607677,237.51942370091592,224.89677610982756,209.62723908399187,193.3130396112881,192.73317530906593,203.4370908051779,214.36316087468242,216.4782974774335,215.72126561125032,216.70562119923602,218.20297065785206,218.6024788846678,227.12555380846123,227.6705371868286,234.8822666599217,232.95278735516365,223.62943278416247,220.81453076012065,217.30814201142405,210.09976190536702
2,1986-04-08 14:53:52+00:00,169.5647776078926,142.5255797104664,123.91583981469766,113.04691239238338,103.84016687282038,97.69039592245461,107.26557288522473,110.19752454343785,105.4930470447515,103.4355930349027,99.2226390712873,105.20212983389382,103.93836535011599,92.00275787619219,88.62042466515008,89.0300407251525,92.13231558786931,97.3569360192173,92.17974353631368,93.9337479662363,98.91383462330859,94.93971090757802,89.49999687430729,94.12277883786328,95.35650403982774,98.13690817910472,100.45190650490841,99.18933234131569,93.86486061336399,94.70514407401902,100.47721041119478,104.99626188887538,105.09392247112926,104.64431845436343,110.33813006090867,110.87429626348438,117.69241294029493,114.4570235368929,123.74260282850028,130.429494243512,138.0071658259477,140.2060974997509,144.415957718143,150.58837576662754,155.43273864456225,159.71555131170425,161.96458275504617,171.34596221948192,174.56345206306239,180.62351237515722,183.18005720123074,182.39114987901792,180.98164571080082,183.6593166433525,191.04406114338516,205.52286453903133,212.76956011597295,210.39480273561128,202.24891055907716,193.35673289169608,188.53074794417864,182.6017632256519,174.42307791746515,175.25910735513997,185.81570446909956,202.76871958881725,220.5890075729189,231.67000737551098,225.15069310093565,204.624082546044,194.79454443057358,203.1562299361256,208.5518044054429,214.8111395370732,212.44330895152495,211.5269609591217,219.75141824199693,218.12003982067506,225.93777678061673,233.92099506937936,233.69494481841426,231.41563413521686,224.32728838059035,216.3661972253127,206.47373458265756,213.3281699718771
3,1986-04-24 14:53:30+00:00,193.49499936279852,154.04268854598968,151.69216065916862,142.04628520724447,132.43539374801873,128.96640227223565,128.46416163572707,124.5432033656526,124.661054052912,114.80574253580839,121.31459001345999,121.1986764991967,116.34379104840426,108.21805227219234,103.30190084379873,105.49082451402168,99.90413926310173,102.4857303737457,105.82776976028123,114.04192064646041,104.82966883693493,107.4336148160662,108.88739246586834,114.11136190895265,120.50051013145901,118.16040174233308,113.28652535174334,112.0352584676929,109.43874099786632,108.13191102194097,108.66905850095318,115.17312706399676,117.20425317708032,118.37979717446936,117.71632082206636,120.63942652242545,124.01988548481538,128.75537411731375,134.1241957971789,136.80958815282673,140.32321900705614,143.07729594594082,147.72525536380863,145.97077217309337,156.34919750488416,164.21955067719117,167.1723820181603,171.4687912423098,173.34215542556066,175.15612924386784,178.977431683083,178.45078791528675,187.71149605538162,192.95965508797823,211.57479879271676,212.8014150060361,217.2629282235573,217.50304981422408,205.2622486071388,177.0591686724417,180.141805709653,185.57997265939008,186.9452917319365,186.71110701331858,194.7798072517393,198.0799850503401,214.13636815934194,234.99054940653707,227.10385681944496,212.09369363416508,200.65568042486814,197.7903389606567,200.14411166982563,206.12787941770432,212.10346609890092,209.65530801198406,210.56361129607473,224.193396842589,226.610453588817,227.47916275620287,227.98577439646212,226.427138721546,216.33097716748065,212.88489578552134,205.58425209454856,215.95048791893595
4,1986-09-15 14:48:50+00:00,,127.5991125133776,121.46896824009623,131.7312528074275,129.56797146271745,130.47991266837226,145.98289512010297,141.97464619073077,131.28982140785672,118.96114012168327,120.58798898948875,117.34088203572136,114.05365516618983,107.62568532309672,107.82246741564148,112.60369852993773,114.2022263893325,116.84671210100106,114.86527028422687,116.74267222607938,111.26638967644084,105.25553090325513,105.54044126794903,108.63256257498745,101.29153279575614,98.8152598058877,107.1141490979805,105.45959662317657,103.42523446308522,105.2352234607643,105.62835594812063,104.87169249148748,112.88323716064447,113.40696692791354,109.50003192424354,108.7096688503358,106.77799010497215,111.31931778650673,111.47529899440558,126.67692667285897,128.65058741468184,121.8388841390285,122.06431010710298,123.86380396035756,127.00759304109297,135.36539136405577,142.5957115979894,152.35991618110063,159.67628771766675,163.92357242671522,177.92530401535748,179.0529690181363,186.90626304782415,189.10105209870005,184.65101403340105,182.67423532568864,180.03644953727473,180.10953485451714,179.76491014161132,174.31928635166125,169.97938247808753,163.4373648772488,158.82998895586212,162.16061088833666,175.5339205408626,194.627211050385,198.06294740508184,199.52486562768368,193.9037511597271,179.8217580652538,176.74198916577373,188.36870568376625,193.5492385454039,203.2046827240212,206.5548233039695,200.99527451181126,209.5958463556337,208.22429243709175,210.2592201754307,217.4413877983838,217.37386371187353,216.66051567174583,210.15990552248616,210.29306584916924,205.89150495441328,201.73909280702742
5,1987-02-06 14:48:45+00:00,168.92795585262263,130.50765088735312,106.53941787352773,114.23972061515204,116.13414002441772,103.51017327117037,114.9566506750721,113.31905994355503,112.32449744649328,109.72282867563246,118.4175762659819,125.99078007700825,,,,,,,,,,,,,,,,107.25850818037578,85.87482558448994,86.2315134820688,97.73819954705718,95.07169054952575,89.99315712968281,103.43255073112627,100.63215727649897,97.12180398165161,97.14533787027683,92.6006163061324,89.13500187900081,95.14482513563664,116.11939806586196,130.52617603545792,130.40209110389728,132.4823059095585,134.33877524552526,120.6581020137563,,,,153.4297593053837,166.23812893824612,174.85779086489003,172.57249978637043,173.87426660539887,171.53478769304053,181.84766869822045,182.53164462099147,187.7923740794854,190.8343761268062,174.98574162289833,173.82986867776845,161.76696019403744,159.35698825202962,146.1888520011212,167.25512963782108,199.06868924430574,200.64709005538194,195.595724191319,192.84332924118343,181.1648072102251,181.81565742166453,185.5134511489627,189.8865067437953,205.0298166371102,202.71635617163994,200.4959765145068,200.61565903490873,208.68196345204254,207.73270285936266,213.0745179884846,217.45732328576162,216.66322340243826,217.62243189379126,210.65848252212766,195.69189159856194,190.98421773438938
6,1987-03-26 14:50:34+00:00,221.92495067849424,,,167.86559616515117,157.24418344840893,156.93123536928704,168.92119183114758,164.3775953234421,153.81790288660792,152.9912411196068,153.51899036281844,155.82247835376614,,,139.6765962099051,143.17188239670983,150.21067799250477,147.46817653297845,141.9598454536953,146.55977269998525,149.87543578988362,149.61285738931937,147.85707801991427,141.87885653508715,138.62572907219445,136.52210535379538,134.40639231176698,138.28617918622152,125.64213358283322,122.7068587210282,125.87668413393172,125.53025777602232,125.21563686692491,132.0394998723548,130.9435399318391,133.00517478404194,126.82576587543907,129.6452494707136,138.5495430261622,138.62030012307304,142.04835135803125,148.87730760542422,155.71851880814194,157.46847978445737,160.47679677213347,,169.29291761299373,174.2202758689433,175.02675666768027,184.60601746616396,189.06771955995185,187.33815680042602,183.60905594114467,190.37064623363543,200.40582033712582,214.4057741023335,221.2574965939911,,219.73183248585127,206.5292896135559,192.2879183709694,186.63753268943432,178.20039141119597,180.04523811446654,190.4865682410512,202.39373690293831,210.4725915173163,221.52126641326885,213.833384814595,212.62775128219454,211.70224882318809,214.07866855778173,211.2035333346107,212.39599430045834,217.4230639300564,219.7608749034831,225.18566249086408,225.57835540164575,227.376152644384,235.81915885176778,232.15611164814112,231.14688163780727,225.1006421618828,227.84313228005502,218.81989319277568,214.96104321663864
7,1991-04-22 14:50:18+00:00,189.74835222020764,143.88644948979243,135.81206439150276,135.10740422014757,129.53837956887858,123.38987172782261,134.63901253721284,133.53630439036087,133.35120192495032,123.13994598319996,121.12340435727305,117.4197557486147,114.7201225968831,107.95982713212553,103.20953429698122,108.78186030300033,109.75391670636182,110.94844960006499,111.04744547557591,104.14924727773209,121.3451016224275,119.95513812347016,119.79089876950802,125.04731275941755,120.28679487881867,118.97909687695083,125.65282299656972,121.4112905101135,122.90860139261522,118.82934990036253,112.86952069051065,115.24123268904223,107.14940182821945,102.12736446956924,102.83902797492051,108.78820882394723,109.69461287322746,107.66946949756871,108.12261979588729,111.10279525966696,111.65453184790617,108.50500538791712,115.4972885616502,116.35190390643368,110.11813007805303,109.62431427665166,115.60414211662172,114.77895597770917,117.33085508911273,121.9663382163363,125.79426469695014,129.89447722687152,134.5578956129359,134.424515654963,136.78332892909094,146.61662456118722,151.32737510139987,149.5547685494102,156.28235429991065,162.07423037784173,164.60394497452802,161.14412082014854,160.8218873162473,163.66456442551222,180.83932911956902,200.33607332030152,206.00506981215256,212.76656709745504,210.82138376199276,189.4191879480418,177.30482157674288,173.891936225693,186.87002751504815,188.98284482064952,188.6935606473896,193.33857778100554,198.34185519186758,203.550661853726,205.68143973865403,208.49923710747174,218.2050777774565,215.54050149062735,213.14872763051005,205.24584844126196,202.0802283910315,201.06000558727794
8,1991-07-11 14:51:29+00:00,193.1189563473236,171.26340651398144,162.0468244370555,147.24585419741703,133.04640168250802,126.17367446029414,128.1707904718223,130.14039477318684,129.1920019394375,120.87832560677322,113.99983914425886,107.73107771155321,104.94404676696213,86.53413980478314,86.82718564535,104.18234578086785,97.03031364028018,105.8071506535733,96.57155704170776,103.21371792608325,109.19237831241854,105.5312553818824,108.19148643608622,106.88950185739479,103.24155966267426,107.4156626484145,112.4733024698809,106.19411057445875,105.04537261536952,104.3272000639714,106.68688645146887,103.45166621174849,97.93636366897528,93.16859744950447,93.19726957150533,94.00102203447166,99.66679238096135,101.16113980889506,100.97729704753343,104.92302229226483,105.85011693738252,107.17558180997719,105.99414056893822,108.43950762373908,104.5498574136927,108.6305266367829,112.85424563994331,110.1690400126837,112.88233981060412,110.46557081836312,108.69138114041245,116.25793261241219,123.7735622834353,124.27350336419701,127.97532947012768,131.9892793155626,,,145.99080128819116,147.3274996456796,151.91755965689555,155.53865656355123,156.7632222007465,167.253210216455,184.5468048588583,196.860587858796,195.02970607438766,195.8931873654874,187.64532909917415,176.92513645858588,166.8398534858698,159.97560072485098,163.9719794525824,177.51559115069625,183.28896908895626,187.00251619720285,187.8856864021119,194.10198055970034,199.40727638757244,204.44975074132333,208.3091636568626,207.7218661115245,201.60161771757137,199.91190104577552,190.03258290672773,189.20855866779806
9,1991-11-16 14:52:30+00:00,198.177591484669,161.28268740217186,158.21672078927543,159.7864559596818,159.17388334121918,152.43182828511115,154.14799210468183,150.87987097508352,138.21762178213834,126.45960985884119,118.65212516442332,118.96496741646247,119.56308844642042,117.65761475558688,109.15211712940605,122.49368565238751,111.31774686948945,118.37110234653998,100.62608072967572,95.14107484921564,108.88941028813574,111.61292643580133,120.19955513989979,113.12820233902792,111.3969416655189,110.93329529617941,116.96181696117789,104.58168557480302,106.33180298276756,103.87394261097629,113.4458308398321,104.46533780306663,105.52004173337852,107.2143940442708,103.69485564164303,100.15156225694471,107.20075415987279,109.11434675018864,111.93744448954895,115.25581477903762,114.00584785485444,115.59689767803074,112.9196737928508,114.14295869999602,109.93165093890616,114.80091023467408,110.2824543262254,110.43320766628554,119.94254832396207,121.6403623971023,116.61981687865706,124.23104484985487,130.13519741512596,125.22925974126676,123.1332816828618,131.66899412644773,135.72906147398618,137.37105497544735,153.3339631097474,157.39359778890872,161.85994977502403,156.3306031991063,155.2826038156312,160.0898668998799,172.77669819516905,196.27635686155634,203.48336037593447,208.01347241069274,196.3520820667951,179.54582839352366,174.18549174568108,176.8633585976831,180.27666300920356,182.72550029474013,188.1929982796138,196.0064739693264,207.08305079997058,208.94489398927126,211.94072253146587,220.4577385862765,222.91778650911402,222.39867991034083,220.28855703490234,213.70407131210092,213.74555050908901,211.56491770748272
