,dates,jap0346-0000,jap0346-0001,jap0346-0002,jap0346-0003,jap0346-0004,jap0346-0005,jap0346-0006,jap0346-0007,jap0346-0008,jap0346-0009
0,1984-07-02 01:16:02+00:00,,,,,,117.58923585564284,110.57139062722231,82.08185303190699,86.54793870075545,62.428146839172506
1,1984-07-18 01:16:43+00:00,176.75688783377504,165.6329321916998,,,134.5190831174129,122.52604907055034,123.40882559559094,113.20145877302113,92.43961904160922,75.35160980562236
2,1984-10-22 01:17:58+00:00,156.1836660823894,158.67234236617506,153.21449177514006,134.57131272633757,143.02462127347235,130.03716295529802,121.24371578306307,104.08638214257263,92.95589954821499,88.36427181891808
3,1985-10-09 01:16:33+00:00,201.5940625374082,194.46734315296257,182.11675782346651,173.42343373971983,165.73631340045463,154.64703804036841,156.1265065295402,,116.99799031480697,119.44892992945628
4,1985-11-26 01:15:51+00:00,228.4027477781337,212.73277836632758,203.03736762917237,189.2642627801186,187.63037065044205,177.4623055697151,170.16406941771635,144.20038157394868,135.2098353311436,120.64092331100281
5,1986-09-26 01:07:44+00:00,,,,,,,,,,
6,1987-03-05 01:09:00+00:00,214.72035809829455,208.97047725932708,194.5859324632099,197.8224650667216,205.35831014583727,198.68986431725466,193.42023886902382,169.5011263931261,147.50059922541345,134.12164781966874
7,1987-05-08 01:11:32+00:00,211.37185033982598,195.57014626430922,185.80689592162233,164.42036357099153,190.38628798498956,180.65766124723012,168.47994985610052,152.58987212223096,130.1219957104994,119.04714418487112
8,1987-08-12 01:13:28+00:00,189.35185753989123,173.12382991877834,162.01810527552666,157.25281958820804,157.96441929403096,157.6009663447992,153.7435517544476,132.06665379383043,124.4444928234621,110.63266593055491
9,1987-08-28 01:13:55+00:00,187.81152282631874,172.92197012787568,169.49992334531578,167.2121941492503,163.80359489919087,169.92767199703056,166.29078073131254,149.54096272938654,135.34601726530678,124.58472043356319
10,1988-12-20 01:18:15+00:00,239.48523812827315,216.26753985836064,198.05947165859146,197.27601208484168,180.34745319852328,171.06125482692448,163.6588423418498,152.69835102626124,145.89802715766177,131.36153789740413
11,1989-01-05 01:18:13+00:00,244.49657443266884,231.08812335457057,210.79942880452964,203.22760006009753,195.08997005512867,183.53901194995896,169.83761710485044,167.42520754312673,156.46852830447395,134.80958520554114
12,1989-01-21 01:17:30+00:00,207.90407650919988,198.49448676099536,187.89151446882397,183.66379960777982,175.78093535037917,163.43078509006378,155.34470782820003,139.1555454274553,132.97582996825832,121.31887608297305
13,1989-02-22 01:17:50+00:00,228.142843562107,215.08617860153058,206.04166304715508,195.1079356131801,186.53303683464105,179.05190624086097,169.6922342022526,155.18073958035967,140.71655617059207,132.10913756262678
14,1989-03-10 01:17:25+00:00,217.24389195002567,196.90788108397894,187.33783415289406,180.72784288719484,173.9737605373673,169.26328155805672,160.1297803593685,142.680359025771,136.0878273493303,130.00096988652226
15,1989-10-04 01:13:10+00:00,162.57584567952557,,,124.23142655418164,134.88289975883325,123.11802950547575,,,102.5065675925744,
16,1989-10-20 01:12:49+00:00,170.2835596775236,157.91808000630317,141.67312122297508,142.9886525069239,142.28281558201274,135.01527211761697,131.3694888463564,119.61576659227487,115.70296248432768,
17,1990-01-08 01:10:34+00:00,191.0976226294077,185.24154839297964,172.9660206788724,160.77699140153433,169.46908707284896,158.96181180614678,166.29014263122818,156.90969905678256,143.9968468982374,129.61864589298645
18,1990-01-24 01:09:43+00:00,201.20451129123492,197.0862918698442,185.12264073051966,170.9620487838405,174.25516347156332,170.5566899341493,167.86749786941218,156.86998510824804,139.33430546195586,123.4359125355844
19,1990-02-09 01:09:13+00:00,198.22910197603298,197.2976405024534,183.68730106466384,169.71765302619602,179.55272247307659,175.1813769102662,178.41770109674954,169.57764432760982,145.38865471876238,126.51264138401113
20,1990-03-13 01:08:09+00:00,219.494285860119,205.50533247344225,194.904890498755,186.3611598281627,186.52790474859955,179.78514867745957,172.32790675631523,169.07145957833387,147.39939103785235,127.48459367915112
21,1990-04-14 01:07:44+00:00,189.47828361302322,177.62258176617487,,,157.1374012668009,154.73795129158378,139.49521847725728,,115.49705646262593,
22,1990-04-30 01:08:00+00:00,201.24905055333917,194.2251316852453,184.52042366768086,,157.79412419735192,173.31887739236456,160.1874708193352,141.5451225913672,129.29065609523508,108.17913693989082
23,1990-06-17 01:07:40+00:00,215.5155426538089,201.8890170694079,186.1784647809999,172.0955189979469,,187.9828205958071,177.13149597196244,158.1577757879038,140.01342865655906,134.250544765558
24,1990-07-19 01:07:35+00:00,227.439529646033,210.67839298615644,,,,,,167.56833234258346,151.85368027373153,138.99567164839277
25,1990-09-21 01:07:42+00:00,157.68681084279575,,124.6741300154017,143.17251119963018,136.2438451757638,131.51094027532216,141.9976218669619,130.28719512939142,123.57801719001728,
26,1990-10-23 01:07:03+00:00,,,,118.28090094114118,128.72392835453113,119.65997821083462,114.83326679530822,79.74554161352394,81.81159028583374,
27,1990-11-08 01:07:24+00:00,164.53503980547958,,126.27248364722963,127.91795850337468,132.63089865615498,125.38359480481682,125.47667762838671,118.27748619913089,113.71170276947218,93.78069104132788
28,1990-12-10 01:06:50+00:00,190.09275084011918,172.82989577725712,152.53313875014052,147.95245267408765,154.25196775335112,142.34408534406572,136.8739512601405,133.73979066341573,126.2549137067032,112.25922131385661
29,1990-12-26 01:07:34+00:00,185.44477390102838,174.82747441458363,151.58280229649108,154.2408871987479,153.6271896633672,146.4240152404097,142.23949651184012,135.47504128236568,130.96501143624687,111.66422709813602
30,1991-01-27 01:08:04+00:00,206.12733372748158,199.3720557367752,182.65750775273668,175.8398538240918,179.18706165116075,168.39298829260437,163.4289230099888,151.6401486659737,139.56356614849452,133.90967527829548
31,1991-07-06 01:10:44+00:00,192.64457036617196,184.35254161745738,173.05431378715852,174.5740347084022,161.13904560776342,,173.0345331350297,140.06782931496312,133.76459330370048,115.87178299958526
32,1991-07-22 01:11:20+00:00,202.8995128317183,201.865918292764,196.26602676546293,185.95778967949892,181.3518474866004,185.53545435242273,182.01702443233063,,151.1438087262723,129.25475020891935
33,1991-08-23 01:11:07+00:00,120.07012512081324,107.2783368931567,74.63364428846427,89.60955906613744,99.25539912338888,91.1052582103004,83.34463691460799,70.05511067488426,71.5509778234919,49.693454968909336
34,1991-09-08 01:11:45+00:00,88.26556250803611,75.88286042621493,47.05346136911213,78.7274989309366,84.6803698083049,74.30045588418906,74.07588266834377,68.79454241624883,72.55059056410406,41.365132975724734
35,1991-11-11 01:11:43+00:00,136.33412241340216,123.00183385020262,96.45876358546587,109.76462909488656,117.77306115420146,116.76696700555489,110.97379480207094,104.46063778758501,96.7077076479894,81.60347235222808
