,dates,jap0346-0000,jap0346-0001,jap0346-0002,jap0346-0003,jap0346-0004,jap0346-0005,jap0346-0006,jap0346-0007,jap0346-0008,jap0346-0009
0,1984-07-02 01:16:02+00:00,,,,,,113.7070190925995,106.13457146945849,77.64503387414317,82.6657219377121,57.99132768140868
1,1984-07-18 01:16:43+00:00,167.4241887282889,157.4668204743994,,,126.35297140011251,114.35993735324996,114.0761264901048,103.86875966753499,84.27350732430884,66.01891070013622
2,1984-10-22 01:17:58+00:00,178.9528117129864,178.59534479294743,169.15289371655797,149.06076903671746,162.94762370024472,149.9601653820704,144.01286141366006,126.85552777316963,112.87890197498736,111.13341744951508
3,1985-10-09 01:16:33+00:00,211.7089772705713,203.31789354448028,189.19719813668067,179.86019766082362,174.58686379197235,163.49758843188613,166.24142126270328,,125.84854070632468,129.56384466261937
4,1985-11-26 01:15:51+00:00,234.74180257554684,218.2794513140641,207.47470598736157,193.2982067421088,193.17704359817856,183.00897851745162,176.5031242151295,150.53943637136183,140.75650827888012,126.97997810841596
5,1986-09-26 01:07:44+00:00,,,,,,,,,,
6,1987-03-05 01:09:00+00:00,200.85478827682758,196.83810366554349,184.880033588183,188.99892063487897,193.22593655205367,186.55749072347106,179.55466904755684,155.63555657165912,135.36822563162985,120.25607799820175
7,1987-05-08 01:11:32+00:00,214.40015824071034,198.21991567758303,187.9267114522414,166.34746859882702,193.03605739826338,183.30743066050394,171.50825775698488,155.61818002311531,132.7717651237732,122.07545208575547
8,1987-08-12 01:13:28+00:00,183.01355250487438,167.5778130131386,157.58129175101487,153.2193527477428,152.41840238839123,152.05494943915946,147.40524671943075,125.7283487588136,118.89847591782237,104.29436089553808
9,1987-08-28 01:13:55+00:00,180.60737158762052,166.61833779401476,164.45701747822704,162.62773427007872,157.49996256532995,163.62403966316964,159.08662949261432,142.33681149068832,129.04238493144587,117.38056919486499
10,1988-12-20 01:18:15+00:00,242.40154727774706,218.81931036415028,200.10088806322318,199.13184517996143,182.89922370431293,173.61302533271413,166.5751514913237,155.61466017573514,148.44979766345142,134.27784704687804
11,1989-01-05 01:18:13+00:00,245.765299478639,232.19825776979445,211.68753633670875,204.03497054389672,196.20010447035256,184.64914636518284,171.1063421508206,168.6939325890969,157.57866271969783,136.0783102515113
12,1989-01-21 01:17:30+00:00,207.5498400409558,198.18452985128178,187.6435489410531,183.4383764007154,175.4709784406656,163.1208281803502,154.99047135995593,138.8013089592112,132.66587305854475,120.96463961472895
13,1989-02-22 01:17:50+00:00,226.93013463163356,214.0250582873663,205.19276679582367,194.33621174833337,185.47191652047678,177.9907859266967,168.47952527177915,153.96803064988623,139.6554358564278,130.89642863215335
14,1989-03-10 01:17:25+00:00,212.69910282182707,192.93119059680515,184.15648176315506,177.83570435106847,169.9970700501935,165.28659107088293,155.5849912311699,138.1355698975724,132.1111368621565,125.45618075832365
15,1989-10-04 01:13:10+00:00,153.5436392046873,,,118.48365879746639,126.97971909334977,115.21484883999227,,,94.60338692709092,
16,1989-10-20 01:12:49+00:00,159.99319943383813,148.91401479307837,134.46986905239524,136.4402414427604,133.27875036878794,126.01120690439217,121.07912860267092,109.32540634858938,106.69889727110288,
17,1990-01-08 01:10:34+00:00,191.18751142160048,185.32020108614833,173.02894283340734,160.83419336020245,169.54773976601766,159.04046449931548,166.38003142342095,156.99958784897532,144.0754995914061,129.70853468517922
18,1990-01-24 01:09:43+00:00,201.97998821576277,197.76483417880607,185.66547457768917,171.45553409944912,174.9337057805252,171.23523224311117,168.64297479394003,157.6454620327759,140.01284777091774,124.21138946011224
19,1990-02-09 01:09:13+00:00,199.605503335744,198.50199169220053,184.65078201646156,170.59354480055757,180.75707366282373,176.38572810001335,179.79410245646056,170.95404568732084,146.59300590850953,127.88904274372216
20,1990-03-13 01:08:09+00:00,219.99301725500854,205.9417224439706,195.25400247517769,186.6785343521833,186.9642947191279,180.22153864798793,172.82663815120478,169.57019097322342,147.8357810083807,127.98332507404065
21,1990-04-14 01:07:44+00:00,184.968521307784,173.67653974909055,,,153.19135924971658,150.79190927449946,134.98545617201805,,111.5510144455416,
