,dates,jap0066-0000,jap0066-0001,jap0066-0002,jap0066-0003,jap0066-0004,jap0066-0005,jap0066-0006,jap0066-0007,jap0066-0008,jap0066-0009,jap0066-0010,jap0066-0011,jap0066-0012,jap0066-0013,jap0066-0014,jap0066-0015,jap0066-0016,jap0066-0017,jap0066-0018,jap0066-0019,jap0066-0020,jap0066-0021,jap0066-0022,jap0066-0023,jap0066-0024,jap0066-0025,jap0066-0026,jap0066-0027,jap0066-0028,jap0066-0029,jap0066-0030,jap0066-0031,jap0066-0032,jap0066-0033,jap0066-0034,jap0066-0035,jap0066-0036,jap0066-0037,jap0066-0038,jap0066-0039,jap0066-0040,jap0066-0041,jap0066-0042,jap0066-0043,jap0066-0044,jap0066-0045,jap0066-0046,jap0066-0047,jap0066-0048,jap0066-0049,jap0066-0050,jap0066-0051,jap0066-0052,jap0066-0053,jap0066-0054,jap0066-0055,jap0066-0056,jap0066-0057,jap0066-0058,jap0066-0059,jap0066-0060,jap0066-0061,jap0066-0062,jap0066-0063,jap0066-0064,jap0066-0065,jap0066-0066,jap0066-0067,jap0066-0068,jap0066-0069,jap0066-0070,jap0066-0071,jap0066-0072,jap0066-0073,jap0066-0074,jap0066-0075,jap0066-0076,jap0066-0077,jap0066-0078,jap0066-0079,jap0066-0080,jap0066-0081,jap0066-0082,jap0066-0083,jap0066-0084,jap0066-0085,jap0066-0086,jap0066-0087,jap0066-0088,jap0066-0089,jap0066-0090,jap0066-0091
0,1984-10-10 00:50:30+00:00,110.120259146633,107.86219432818181,110.74790861041143,117.88335699407827,122.4760002611071,129.16679062344446,123.14077808330057,121.61142937192591,118.1454317970466,117.54467290505045,113.32926183694644,,106.34883548875617,119.6503884125619,124.72405492284756,123.11365758185966,122.22428183457035,124.11224042193876,126.74938596173672,131.49925976866092,131.2338391299716,134.01898023218092,140.66756687845196,139.44260836122243,135.49963565099796,136.3745876249504,136.25064691338122,135.66138348359965,131.957301251272,128.6976063502249,133.6784917780651,136.57898724861766,131.82572951470297,132.8263935006735,127.53718300523616,130.1871849177664,130.43096702626318,128.46766750057537,132.49502307302345,136.31684323435832,138.2343350099032,135.57199231370498,138.09743330167322,140.30796789660212,143.67609008653608,137.1576462797235,153.32823326093802,147.74683984065993,149.44909944466258,145.2027888842174,144.09795830212158,146.5982142108106,153.24091514039037,155.61735498311558,156.93801613597978,155.4274580227603,156.1668517823366,158.6965092939068,157.42281826315204,164.0131555560475,160.16024305125674,160.1664553625567,161.8726640200737,164.41931478577334,158.64429289340626,162.7327757567188,163.98963037414165,167.86605970543926,170.64598438236075,172.03417267766338,176.53761478468846,176.82386229113996,175.01960328753356,185.01574276608739,184.90731229545952,184.5867787739873,187.8431086895522,185.44679268470642,184.78356870835393,190.38348034643064,197.64904324275437,203.38073559135867,199.23417065893346,206.17273119318014,211.7444045996553,205.21439701946713,196.98071555526087,197.10916185295758,206.96842401020558,194.47823751870186,168.32042336876702,135.37558429523352
1,1985-09-27 00:49:33+00:00,,,,,,143.56668314346763,147.07914510188752,148.0989672557692,142.56697868733372,144.2990748669971,141.50570649475898,143.0815088410884,139.51924039273536,139.30951305938135,139.276740054914,,,162.2052613868528,,,,149.3978603609494,148.84311645401453,154.55278622341632,150.89718071634255,149.36349152018875,146.1782764535538,146.643926831289,138.55006754571974,141.40954249916484,138.83832798034757,140.76471025471093,138.39727679873647,143.21231981023197,142.36707699984717,141.56565750527864,144.58649508915232,145.37445847149664,145.46150103388482,148.06659905803753,148.3910056545517,146.3457983730513,149.31704941104334,151.9998890271969,160.17111191919935,155.09595285689875,163.6853153209816,168.91163272093794,166.62367011900346,161.6544086877426,164.97605665879678,165.57403854058578,168.76503401065247,171.1109201977192,160.8917385754586,173.83652316597937,164.51579475178175,169.34724431653868,171.37956124324927,173.05423271209872,180.76201072951733,177.93848004790257,176.9721059127164,178.30589142087976,178.91799860796596,182.6318307358761,184.02580419025523,181.38810906534576,186.74746206702292,186.87417505064514,184.4716020143931,185.1174030216693,198.24941285556042,200.0549418187125,198.35392613512332,196.13348761043736,198.66207121503493,199.91276383391533,207.1519739145918,204.7833027558866,203.86902703071436,204.9732944562162,214.10568294002286,211.9910505336175,217.33494825753388,213.06647267818258,221.95583037276748,227.31638730597513,230.0623520346247,219.0501144604913,198.238102395052,155.6001913833208
2,1985-10-29 00:49:11+00:00,149.88221169503697,135.22075386242918,132.93506400118252,140.0524754545579,143.74483265021772,151.2801057297379,150.27487395933684,147.00793559711946,145.23462867885985,145.8583955665154,143.63051312598523,143.34904329047902,139.76856964766185,133.4227872066225,130.22593429735502,131.27229377650303,132.40013606227674,117.80416936947812,126.85941713375168,137.32125146264835,141.4576999315611,142.13692039835578,142.37880516056353,148.13866099262873,151.11331477789815,154.78484462102588,152.04065155172543,153.157371449298,151.28779629714205,146.46235486405828,148.4298550144551,146.5692364631118,144.7135362797545,143.5367051558469,142.74432989919993,140.96728890617402,142.4778338477713,144.88040057416936,151.2271175993897,147.54445450859095,152.18888281969976,149.0188483767318,147.2138900380347,149.81875948009008,153.9865962407791,158.50038442210032,161.95663329426253,159.10346292843295,159.81419889673714,158.94005879383164,154.86236493560477,159.1162910884879,162.46390502469032,161.86051391011966,164.26497852823144,169.65199386301796,167.78955407219047,170.08720244761145,170.73816476527685,174.24767300130222,169.97632760862953,171.97863354241076,175.06690569682377,173.08158481089419,176.7879017449882,177.54247394379485,172.77006448435458,181.85649452946797,184.44214897064734,185.0493635575849,187.55491658404236,187.54502776068063,197.952415167884,195.8333467047602,195.17760449948227,193.630379143046,193.95072844316365,197.8919992293226,201.14067260911435,206.34361638165075,203.60065327687806,208.18608325789916,210.82091066911147,215.07476138293595,222.0464073245587,216.39490963508638,220.6749713221587,212.87809451048892,213.03026019478665,215.17700780596118,191.9442827156212,152.94514980095852
3,1986-06-10 00:44:19+00:00,147.90863308347264,130.0051284277634,138.04657870264552,143.87745953666445,141.90288206471402,148.6695894402329,133.5318510997006,138.47509978237076,132.80282671689835,132.24494636756998,133.16485828659097,141.62764774403342,147.7192526050032,133.23253955320334,136.63867125861788,147.87912624623053,136.71912335476836,125.62174122068357,120.81392979495755,129.8064024102287,136.0506402951156,138.40272223021088,139.85437330978112,140.25422059433174,139.14694119460955,146.07990845176903,145.01170402447838,151.31128259802708,146.295865134413,150.98236426523988,140.9905726058238,141.76098316793792,141.60908179744467,140.6941353054342,140.91716948553895,135.45411110881201,136.09640890670823,133.94710463728023,139.48686408984838,150.24353234418032,143.47061298160907,147.31247737891022,149.39040174629469,165.57770692010405,161.6776022271219,156.40540077004215,155.19360582206582,157.96586813972448,152.41987156882206,155.3538876223372,159.2318334302628,157.31241890475175,163.36738990482542,161.3637832035892,160.4463897942113,166.63033701460535,169.45544081354038,170.49424177127563,165.97543180454153,164.7258958937744,168.78248472994835,167.642113980289,170.99426565976552,172.81574198459495,175.68679271094413,178.27857982698293,169.48199964500864,175.86983393044426,176.89587192896556,184.4674855324783,186.2104075466488,183.6331485938221,184.94690077301496,185.96834903846602,189.42138446863578,179.08551953957976,185.49060656700146,188.4478082004098,194.48382082689497,197.5819388425199,198.82602958320894,201.95268540667396,209.2823765288886,208.67970137930587,215.80353811781373,216.33661731023383,215.7078392450866,218.6867757394104,221.42369047293687,207.5863793118917,184.79750368589694,148.09032395031588
4,1986-06-26 00:43:49+00:00,114.08746158102117,114.51000306682604,113.07021755911344,122.10083771086862,120.48778420110563,129.40869749500848,127.68737549137481,125.0956578987747,124.45832789263258,125.08181241543558,120.59902696849903,124.70246406888097,119.84867933882532,116.9566201434082,111.76452913198952,110.53460685405642,115.15331225739675,115.01359798868125,117.97266420925396,123.04181703320886,123.63727822401376,126.8677052800559,130.22489241133144,135.9182765366624,129.6959279416647,131.88244160751773,131.31061754929772,128.97427298051096,130.99835414373973,125.43551204166225,126.54366764067055,128.36317798471302,130.2360392508599,132.47543119135435,126.38061115662887,130.40739960864343,126.5777113863862,127.25178650593759,127.31744431671831,125.5304298826531,132.82673642289132,133.445541354221,131.05051692696784,138.8935622933176,142.96981946691088,138.38035299351526,140.8462020168455,142.52393486317627,147.33069760451465,148.33571753261057,149.5839164234347,150.69352549055523,151.9575879721817,153.5751979772113,145.83205485024922,152.02580261066026,156.7285809899574,158.59372850326298,159.86719448144777,160.90490312179065,160.80549736570214,161.68278145416377,159.36922672160358,163.70544273373818,159.88936101768837,161.26505483372938,160.92020822802488,167.42838134068026,173.52810408378315,170.38949679380474,177.6767798905284,177.12214340230992,180.7445867518857,182.30827193146493,180.36882840665808,184.63417263728405,181.7670184852556,185.5826981167283,185.49874133108995,189.10997606316252,185.64373117159008,188.615464778015,190.0419918799654,197.08641085253913,196.61010252191238,189.56764383826226,199.51773844086458,206.03858862505024,207.5316516125444,199.50953770281453,167.6721837550375,140.49516295093147
5,1987-05-28 00:44:33+00:00,142.09285282140797,131.80764672175178,119.53811071015207,128.24442803962722,122.87561758413193,96.89350978117866,,106.28887053322423,107.8436192027626,,,,,,,,,,,,,,,,,,110.74953133942984,118.61197630344957,108.64333815524625,110.88733723135569,127.3365550184782,124.54870916893259,142.23856194387324,148.9231045480446,136.4615562433459,135.06174556300155,137.7410547031353,133.70091128993627,137.1947571011036,143.09215110875607,152.43226302103602,154.93946497263187,156.36371289298086,148.31952382033262,155.11986684662165,163.69353237614854,163.01441824366663,,,,,,,,,,,,186.02849295352263,185.99395483401264,186.64464952383355,189.2071009449055,184.81935384102286,180.9005398391206,182.49398202684205,180.78695365313854,143.33141590734,159.30920959380944,,172.87514621884986,170.7559323401673,163.30165755235794,144.2517181465152,,,193.89020316099518,194.07434905559955,196.5654288658248,189.74782656796796,185.6784030937356,199.22758547162562,202.12109204844182,196.27603050636202,205.45619324453548,192.66336217434701,221.17761312241993,225.72729147844018,222.81799909510062,224.75415329309112,215.57725226002344,197.54648373059905,149.3346375487786
6,1987-11-04 00:48:14+00:00,126.81763077204326,130.42243991515375,130.01359513597382,141.78765408665942,140.45686727121216,138.99365001252713,,,,,,,,169.6193809398451,130.26718056156574,129.03332602141262,120.75595956423165,131.6588165855688,120.49000578685974,108.57744761275492,,,,,,,,,,,,,93.9299474520065,96.40518047699427,96.27641504342124,119.51553748805748,130.99419693186113,128.12339201778434,137.7493664646427,138.5407655357539,140.6226897991907,133.79255404314037,,108.0903045569448,115.77406627739735,136.33744238216937,135.37396042201067,155.02369958350803,143.66511242415498,135.5271577177514,156.32418621882704,163.48903840224526,163.7942202072445,169.5628165965809,166.10571384125444,168.4949960482503,165.57039353703382,174.33692811667652,172.6333897715255,170.44137412881886,174.41493600582965,175.970388402924,173.70667609240235,170.36557848278176,170.1650267700606,171.1295954260414,172.32518415706608,175.39161001050158,178.58081017125846,185.05388169279428,186.9447036364129,197.4534034059023,192.78458365487947,199.63091321102021,193.47894123647316,180.11479468812036,192.4764929330129,189.399811190631,182.1369097921564,193.03086635067132,191.04614461000412,194.25142268986082,198.77631135792416,208.64134743296063,212.03620420947613,212.1874161894509,214.37391865140282,213.66914447820523,217.68768132126365,204.86487495715218,178.7508824260002,136.23745073892593
7,1988-05-14 00:50:47+00:00,123.69915114231264,122.53235080234539,126.38031111657936,127.42380943383358,132.6841240566627,137.3158960113767,137.9132991816076,128.87231578043313,129.06470463424853,129.24912210495614,125.9299137278617,122.16585162078465,119.35626415772418,130.37494519629183,121.45525130131894,127.57158383772978,,92.05461280784348,128.90583882665118,131.90018447693467,132.36284088680588,136.3049177460864,136.1874134904363,142.81255716040516,124.52547282974767,135.9147679916664,137.17383004965376,138.4026279072901,143.32964881963397,135.7273859968468,120.39173650161379,129.00200696048202,132.57598187472712,131.5562341379765,130.7578706275168,128.84210857445015,130.7971164455284,127.89174757595356,131.33446555479605,131.84898838559806,126.3435577680888,128.81590070784662,128.54653706539693,138.16602180516344,126.12805816038322,109.79889033976792,,142.79917773382493,144.7049955984634,150.03270180355338,155.33296377233702,155.68372119099666,159.40823478196808,156.95722395449525,153.0457835692614,165.0020192964525,167.39112650448712,167.44239572664173,168.7504960354478,171.7128665343481,170.38295157237894,166.83783409455722,168.09110829741417,163.4970325172284,165.24881754519413,164.4834252893609,161.81946804044483,158.95536261760319,158.00997067154236,171.2186261342056,174.26233166605917,167.5731143885924,173.83657403438912,189.81912953275585,175.7723683771498,172.3877708954738,164.35191951663404,170.73852824200597,163.48640937148653,172.95077389239134,177.29412144056153,181.8265240505936,182.09587894972765,174.33117001503632,,,,,,196.5057769396679,171.6413341250019,136.31451169170762
8,1988-05-30 00:50:53+00:00,127.07353114199972,119.56243754307872,122.15578731666363,119.90283756552135,132.00744281231374,132.9175430583577,127.14793405745479,131.55706743367847,128.97561358202591,131.5955853976485,132.6035955203579,125.926103943342,127.04092032940295,133.33985530628328,133.1746221868237,135.57544392456012,129.128052042999,127.71064112459004,137.8996954976834,138.5391575231555,139.52098150130462,140.97777621111643,147.61577414116329,152.84659216799258,153.61747294433084,149.2289926654567,153.11782195115876,151.2277528901113,154.4398310091183,141.42215898779034,138.47448904043165,140.52413718231236,142.05384310606533,137.928961320749,137.736805284005,142.87755876609413,142.77306133492175,140.39504298474964,139.58327443118344,140.78486390617934,134.458100293199,144.78406877762328,142.61434617776183,139.47397413186536,147.3664906224351,149.0006874547787,147.00798123422146,148.21575945183935,148.57272983359627,155.43942512027425,152.17778745554972,158.0105977948451,158.96232167526057,165.87510693549183,161.12186591947207,168.14021913747712,165.3824615249972,167.92484702717937,166.27952563117273,169.58843825099336,169.3730409894821,171.4029140686703,168.97430289853045,173.1463384558154,177.41994886980603,172.31697629784387,176.58317017225846,175.0523920634174,180.29162110558886,183.85136215055442,187.19859773446655,183.95216498185863,188.71116188513537,189.59322886273856,193.31661035795958,190.44404739408958,189.73856459142232,194.09372942551389,196.4628246220467,194.98053803927758,205.1138497825688,207.18819165815785,204.67393870224797,197.82974520126578,203.1663376208949,218.19269116308152,212.9698622863418,225.0953015084408,223.87415529974203,213.2849997185669,185.8625534056892,138.89939762902682
9,1988-10-05 00:51:03+00:00,140.82433500077087,128.21779470374315,129.44930571693345,136.03704447160246,139.8518317119466,137.1796148180996,141.18164029544675,141.46755651929914,138.15781994340782,138.30831908360642,136.15869757397354,134.91726599833538,140.83740149741627,136.2187557732492,139.2889359652727,134.1756240375103,134.31376368343564,135.81760665127774,133.12534473745254,144.37315160904856,148.91166301957213,154.96805802988104,158.7476372180246,156.36732486227478,159.94457261920365,162.6909076776999,161.90704394923222,160.49022568894065,154.2178426049741,153.11408821512012,157.35572010396123,148.13213923838788,147.86216297186448,145.86361140876386,147.87547678669918,147.93307599313403,145.72896391341587,145.00851695185463,148.18483784841183,151.53966154492912,149.11015512708775,152.17576441576188,153.40772310952985,153.06802935988645,161.32097227462313,164.36329111228784,160.3102376361083,160.84738712828187,158.8654329738905,163.05943187784263,156.3936479369207,166.90238904414528,168.6113525389544,168.67429203201152,167.73952707480072,170.5950262642193,175.0478603322502,176.33085258788202,177.3704609207494,176.4102316834022,181.2174860469661,180.79692290021808,183.04914828915312,180.74534226703514,183.52136609472305,178.65343058456355,184.8362650630777,185.02669571414214,185.24148175258142,190.94495934592044,194.74744131143575,201.41315252147598,196.64893877051685,200.13631877414997,197.5819975416889,199.14644641074636,195.1724572674221,197.52902549457056,200.80121219875687,202.3888982317627,202.58858706017472,209.46911472381544,207.52082117808683,213.13278901945154,215.28333099278905,222.54217918629152,224.59784831680906,226.00959645065734,224.98006572420468,217.2781525936304,184.84885145165782,154.54645355825247
