,dates,chi0130-0000,chi0130-0001,chi0130-0002,chi0130-0003,chi0130-0004,chi0130-0005,chi0130-0006,chi0130-0007,chi0130-0008,chi0130-0009,chi0130-0010
0,1986-02-04 14:04:23+00:00,200.9183485751629,210.93753799741282,222.52339056419987,239.83667119916907,244.47366027333024,230.8090600522051,229.58864744108467,244.97177241664872,241.0311839016456,254.00226572638445,247.50864854699336
1,1986-09-16 13:57:58+00:00,208.58270496747963,215.74395573430655,221.7613644742041,229.01148291675122,237.97158226043055,228.57656943272943,233.14487480910492,238.66748930078427,240.66075001280672,240.7862558053759,240.6337339506413
2,1987-12-08 14:05:53+00:00,196.45083885615298,215.47252086933452,219.79756263170245,230.6522282376117,232.22940085452765,227.28959573505276,221.8749694724958,234.43461730025714,240.75466284316062,246.40699736172795,246.64906083498963
3,1988-01-09 14:06:25+00:00,208.40148515940945,219.2476522602335,230.20217185503702,238.76918132246564,238.7156294210616,232.36732267999926,226.02360502840503,243.5872380768396,254.06026844810683,259.4146356198855,258.1908551200523
4,1988-01-25 14:06:43+00:00,209.40477508464232,218.03743126992057,236.15016736613393,246.89339971392783,252.76662138454935,238.24250453082317,244.74426568623355,262.8613722246758,266.40274643776206,266.48666873723346,263.3736986745385
5,1988-02-26 14:07:12+00:00,212.03339050757202,225.15659451791478,252.561730955586,252.53852234784577,252.5782494893385,250.62626277045032,257.2305733919878,262.18679192615815,267.3597836471811,259.0022214719185,261.0238918095926
6,1988-06-17 14:08:03+00:00,202.5708881033095,221.86802347122736,223.2134343464112,231.3484698979339,237.62076419221606,227.54421454535236,233.484210114476,241.53061274631713,240.0301879784662,254.96670119950463,246.56264212815532
7,1988-08-20 14:08:12+00:00,200.49170308368622,210.32337433321823,212.4932161735571,219.019621705395,224.57978305830682,219.83298365931557,212.10134261344126,220.09221848161573,225.60838223075558,224.9443298522003,230.97921700100227
8,1988-09-21 14:08:10+00:00,207.65744717254734,214.77394227009577,224.39896610694484,234.31620469097493,234.51871530010737,230.78838705674633,224.44257416959252,233.0557115023078,233.32871916822884,228.8926803799872,242.72993485728256
9,1988-11-08 14:08:03+00:00,213.72921495131519,219.37739201672971,221.71318978693327,235.87806055035617,235.0419040778828,236.81139575920133,226.70158689681233,234.9240211989286,231.18186450671067,234.76475531315944,251.6705344171421
10,1988-11-24 14:08:03+00:00,202.24626464732813,214.9204167287101,219.46100231071577,234.97525143771304,236.09372513908372,228.8082182058107,229.3568859203146,236.67581693820287,237.56175327768634,240.96461372862774,246.48833122877232
11,1989-02-28 14:07:14+00:00,200.21775769617204,213.7250944006002,228.66052997813114,242.52261078860022,242.70683516900453,235.25657104639532,237.99548206077574,242.76280212131778,251.74356387731356,251.04234897610874,250.5211549744388
12,1989-05-03 14:06:13+00:00,208.73427031245365,217.46225989486754,222.40641026328464,236.63319082841204,241.74249544121741,232.33321220967935,244.52973852284123,242.84291391048134,248.79936160433002,240.95928410608872,256.65524634020727
13,1989-09-24 14:03:11+00:00,210.43534095484233,218.0147993830351,220.01539657097152,237.9487598260463,243.69233067270787,232.6681404327018,234.42080130572322,234.0367230214494,232.85660088424322,235.93340536206702,252.88473155436986
14,1990-04-20 13:57:41+00:00,211.71881179654727,220.5080190001991,224.6317595653072,259.17949555286486,255.58980445032773,255.0997309795922,254.17141338235362,270.17699794705464,273.74731804515045,255.95714728586157,251.81283883448214
15,1990-08-26 13:57:21+00:00,217.09807092156208,218.7974139807828,221.91406434332325,235.1755646415959,253.22565112638964,229.51252700897302,234.4056724323864,239.35929085934532,246.84840498865606,256.29649608243113,249.56969950414754
16,1990-09-27 13:57:10+00:00,217.1098637935536,223.1071907099994,218.04088410378293,229.8106526513253,236.20388910094215,228.96361454808118,235.64492842339172,249.72979332323487,257.75055134899486,264.88966586466427,251.09981470358363
17,1990-12-16 13:56:53+00:00,202.02316346626964,221.74029699959908,226.12661205622825,233.09738019819812,242.4068210659308,238.32850311133288,231.18951966294816,245.9974086010302,247.46933661199452,253.36937009465373,253.5661504558421
18,1991-02-02 13:58:00+00:00,204.02953594920956,217.48407392488735,223.46417883273037,240.013787276067,236.50317979453288,239.10571112081803,251.30896002991517,251.98522504010248,255.65550032638893,269.8733423023879,262.30226395637544
19,1991-03-22 13:59:00+00:00,209.0994745808412,222.37648427841927,225.22281334324407,243.67328937229746,240.64465194100495,250.58355876846247,251.33414742009904,267.73493093442505,266.99674195756154,276.3720672614868,268.031425984745
20,1991-05-25 14:00:04+00:00,212.24502628264577,219.16344309091235,222.06967426661615,227.31403642959685,237.4847715088332,231.16821734871002,240.01338571886768,246.18917772169198,249.09938917003672,253.9981064500721,237.96596815892403
21,1991-06-10 14:00:15+00:00,215.83866845720578,218.16831624899854,213.92622151294577,214.00879450063513,234.16857001968975,222.40667692214618,233.68003939492692,243.73091983883057,242.34584149108775,246.229722426675,236.28182637362298
22,1991-09-30 14:01:25+00:00,205.3478623211281,215.21721171624097,222.55017084832681,228.76166017922836,232.62837118542492,233.0266876389033,230.83842262784458,227.68055615118462,240.57517559030313,244.3200360405525,238.1775932886694
23,1991-12-03 14:01:54+00:00,206.04668310158957,212.7469679830527,227.55516506414745,227.2630500783992,243.81083096755117,238.3787896596604,232.98304924548756,261.4297178629205,259.9861340200979,260.5844972971282,257.0306368617417
24,1992-01-20 14:01:43+00:00,209.24860942338626,218.42252954698105,223.7205402250229,239.10094695950423,246.1795347003548,245.63892162206528,251.49078059111014,256.6616944411513,268.42995397442917,276.723096204908,266.1124834231271
25,1992-02-05 14:01:40+00:00,215.4143036863066,222.6380875674247,245.70727958260636,254.63899854031158,253.26527674938268,254.19648917620964,260.18227215568527,264.1857415026982,264.7142404284449,274.3493666800613,259.53583836276465
26,1992-06-28 14:00:40+00:00,191.99624349507584,201.8031659524227,206.91161431856608,220.59629638706713,228.74474644435162,227.31263577313624,228.19439381674758,242.60542321222675,242.48004562812724,247.86441682358728,247.43410774006296
27,1992-12-05 13:58:39+00:00,201.8143726905216,212.64803009363266,216.94118055426227,220.5534591157774,226.15549909812765,227.63573772302107,229.53209826558592,229.98785098761658,225.79164136439647,227.60857564847473,243.81406963437138
28,1993-01-06 13:58:59+00:00,202.6846063794237,211.03128435782313,217.65629698475072,220.71245000345655,228.34120758460844,221.14759260767005,229.2349231201941,230.58591852112997,234.78526378134907,257.4044825750148,241.70335523129896
