,dates,mex0134-0000,mex0134-0001,mex0134-0002,mex0134-0003,mex0134-0004,mex0134-0005,mex0134-0006,mex0134-0007,mex0134-0008,mex0134-0009,mex0134-0010,mex0134-0011,mex0134-0012,mex0134-0013,mex0134-0014,mex0134-0015,mex0134-0016
0,1984-12-30 16:30:38+00:00,121.833050513632,138.07206680943185,137.58034073830754,114.07031519579444,92.09945761943321,82.84204238063009,79.82233838751333,63.83490903451056,53.00697239191015,55.219978734932106,55.71333796588577,69.76664599776048,94.51356729683712,96.85927279952534,,123.44916482632551,134.4266245505533
1,1985-01-31 16:30:48+00:00,149.69236247961902,162.85101164452294,146.0578052492227,135.5861132017214,119.08597936994545,103.12577949326325,95.46257509932343,78.00233700908399,74.05294588758521,74.07562103517714,75.62887903452116,85.25893456139136,106.94962913209527,96.15882295964016,129.03898476434472,143.43453112381968,150.3262967040998
2,1985-10-30 16:29:10+00:00,149.32984271783283,,151.3025385028302,139.60401825747337,131.50532361206683,140.49856304229786,135.83058364265196,121.94900318732633,108.8437499097577,96.56181134785407,103.30336536140777,106.00418739842155,110.55505488088808,121.96544736729271,132.02276978047496,140.73359866312504,149.03795336339803
3,1986-03-23 16:26:19+00:00,,,158.43215479972616,173.67344613994211,164.41390863387437,157.63339959602405,156.18901078642529,138.3829708340399,130.5229535104824,120.21102645534033,113.84044069440681,117.10061184418097,124.7639066962093,129.62575155942676,139.56208019137472,144.2301093384272,159.30745013898
4,1986-04-24 16:25:36+00:00,159.07216182805217,168.69344028161655,154.247562301794,132.26549930560589,181.73672544415942,170.53881730819728,155.95639136545395,142.5700069783261,128.33917568322352,113.79626177864013,109.28035358842203,113.36259690129646,113.84310382540929,128.16749904413672,131.67196837437496,144.90556914661272,147.62071997851007
5,1986-05-10 16:25:12+00:00,149.2466002076676,163.39328059406486,149.5385877104332,118.40696810206403,159.59323785000478,155.9144688179524,145.58807324678725,141.66271694780337,127.77101833423873,115.94049782333644,106.5994650445175,107.23841111561595,113.98201472142827,119.88613650852078,130.02638133376644,142.85233784477933,147.51258609282453
6,1987-06-30 16:25:17+00:00,119.13362472409581,118.43264257290653,132.20337010339694,135.23248767445,146.72406809483434,147.86495095428012,136.2061845290751,145.23644608362326,122.63982142977832,114.11958384378522,85.392515937802,84.4494830829961,111.28390634479746,106.38021375905412,120.46538898225307,138.34311886233598,150.7988843080671
7,1987-07-16 16:25:35+00:00,104.98524064723894,120.94672737636951,122.61015413846489,132.1572117269319,130.06510292459987,131.83943078495827,132.80549423260453,128.69312372094913,112.08755776458425,97.6848389894964,92.96116274117328,79.94133896239192,92.64538363004871,102.69747122127762,113.62467522795575,118.45419976855067,130.14060370254123
8,1987-08-17 16:26:31+00:00,108.14730158636769,107.58666280330598,116.09676048336061,122.4166343064293,120.12479972742085,121.63814932852915,,96.25310600367953,106.0004173626167,101.91975946449028,88.62184646001612,86.86507860731781,103.44702346748264,106.1703577366647,106.04212763606434,121.49417346720949,141.88145141516605
9,1990-03-18 16:20:51+00:00,,,207.7251589293278,,169.90797924299625,174.1958825981405,168.22592417416328,157.9443507292206,132.58560718804733,115.04262568880836,108.36016384719072,107.0830953922276,117.07728400208512,128.97926612471093,137.9629407852494,154.15002067708986,158.9854594722041
