dates,satname,nzd0523-0000,nzd0523-0001,nzd0523-0002,nzd0523-0003,nzd0523-0004,nzd0523-0005,nzd0523-0006,nzd0523-0007,nzd0523-0008,nzd0523-0009,nzd0523-0010,nzd0523-0011,nzd0523-0012,nzd0523-0013,nzd0523-0014,nzd0523-0015,nzd0523-0016,nzd0523-0017,nzd0523-0018,nzd0523-0019,nzd0523-0020,nzd0523-0021,nzd0523-0022,nzd0523-0023,nzd0523-0024,nzd0523-0025,nzd0523-0026,nzd0523-0027,nzd0523-0028,nzd0523-0029,nzd0523-0030,nzd0523-0031,nzd0523-0032,nzd0523-0033,nzd0523-0034,nzd0523-0035,nzd0523-0036,nzd0523-0037,nzd0523-0038,nzd0523-0039,nzd0523-0040,nzd0523-0041,nzd0523-0042,nzd0523-0043,nzd0523-0044,nzd0523-0045,nzd0523-0046,nzd0523-0047,nzd0523-0048,nzd0523-0049,nzd0523-0050,nzd0523-0051,nzd0523-0052,nzd0523-0053
2005-07-22 22:20:58+00:00,L5,342.87,322.65,331.68,339.63,333.04,350.65,347.11,340.61,337.97,335.36,350.43,353.05,340.73,339.05,343.30,350.83,331.62,328.33,327.73,325.82,348.76,352.32,343.90,338.31,335.52,335.91,330.24,315.06,329.63,316.50,330.68,131.16,146.57,180.59,335.15,343.70,330.49,215.03,221.22,223.83,225.26,208.59,215.89,218.68,273.74,238.62,324.88,301.65,297.68,329.08,327.87,328.12,318.74,310.93
2005-08-16 22:15:00+00:00,L5,320.62,319.73,325.60,331.16,330.88,331.19,333.42,333.90,332.56,330.42,324.59,323.37,333.75,321.65,319.39,315.99,318.40,316.25,312.73,313.92,322.82,332.96,330.40,327.84,320.93,315.97,321.54,312.17,302.39,316.96,314.01,317.88,314.97,315.43,324.41,323.07,320.46,301.56,314.89,313.75,301.14,307.50,306.64,296.43,258.55,281.56,284.55,258.67,263.89,252.60,251.41,289.01,290.56,290.24
2005-09-01 22:15:05+00:00,L5,331.99,325.81,325.84,327.42,329.18,332.80,331.36,338.46,352.54,346.23,338.97,337.87,341.42,341.77,328.39,326.10,329.72,327.05,326.19,325.32,333.88,342.06,336.49,332.34,329.03,325.66,332.53,323.05,313.01,322.65,326.17,325.53,324.26,325.28,342.00,333.45,324.86,319.33,321.37,333.05,325.87,328.78,320.12,321.65,318.00,313.38,322.50,304.10,314.35,312.71,327.19,319.26,314.32,309.84
2005-09-08 22:21:17+00:00,L5,378.13,364.37,354.20,352.67,354.20,364.40,389.17,400.62,389.45,370.63,360.62,358.90,356.58,358.78,347.32,347.55,353.74,354.52,355.61,361.86,385.58,390.50,381.20,358.34,356.92,350.66,356.85,360.70,369.85,370.85,375.35,379.65,389.68,386.89,380.15,363.86,357.17,366.33,389.97,391.41,388.84,380.74,375.62,371.83,365.65,363.07,350.64,360.54,367.43,372.79,376.72,375.02,366.38,413.75
2005-09-09 22:16:04+00:00,L7,,,,,,,,,,,,,130.84,,122.90,64.12,,,,,,,,,348.38,346.71,349.25,,,,,,,,,,,,,,,,,347.68,346.02,340.96,340.13,344.27,362.95,365.12,372.98,373.63,353.18,334.33
2005-10-10 22:21:11+00:00,L5,368.85,371.46,357.05,349.51,348.02,352.60,357.80,355.88,360.98,369.66,369.53,367.57,364.02,354.65,348.43,342.43,346.03,337.37,340.19,351.60,365.00,371.32,366.01,351.32,342.99,344.46,355.50,356.63,350.55,347.09,350.11,357.81,360.31,369.39,359.72,359.94,350.17,347.62,354.11,350.41,364.22,358.73,352.45,347.87,344.04,333.01,338.05,339.05,343.56,349.36,354.88,358.85,345.71,344.84
2006-01-22 22:23:05+00:00,L7,369.34,363.34,353.67,341.59,345.90,346.21,359.22,357.53,357.66,356.76,363.85,376.93,368.60,360.00,353.87,346.06,344.04,329.18,341.44,343.88,352.78,367.30,380.21,362.85,360.92,346.53,338.26,342.50,339.81,338.76,339.92,342.14,338.09,343.50,352.80,356.25,359.80,365.31,350.98,352.79,357.07,360.19,350.68,351.54,339.96,334.83,333.11,336.97,340.79,347.29,350.31,349.77,339.72,340.25
2006-01-23 22:16:59+00:00,L5,368.99,362.10,341.21,337.40,159.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.17,355.72,345.29,350.37,347.33,351.69,352.27,347.85,352.77,360.55,357.51,358.58,345.91,352.66
2006-01-30 22:23:20+00:00,L5,354.69,348.95,340.54,342.21,342.55,345.22,348.81,352.03,353.13,347.54,353.61,358.49,352.55,350.49,340.86,335.73,331.45,331.07,335.79,336.92,346.03,355.49,362.72,361.60,354.73,339.44,338.21,337.78,337.20,335.42,333.27,334.33,337.60,341.88,352.09,348.53,350.00,344.97,343.27,347.04,351.32,348.98,344.94,340.07,335.00,331.89,333.64,329.24,337.62,340.67,346.47,337.27,335.91,340.01
2006-02-08 22:17:21+00:00,L5,349.86,349.16,338.34,341.89,342.43,347.58,357.30,352.35,354.06,351.51,359.19,358.52,355.25,344.99,342.68,341.29,335.79,327.38,329.62,336.90,338.91,357.19,361.49,358.17,343.58,338.52,337.20,335.69,338.30,334.58,329.01,327.34,332.51,339.60,346.26,351.05,342.50,341.48,343.37,350.93,352.60,346.73,344.96,337.54,334.66,330.42,332.17,333.89,335.78,337.38,339.27,336.70,329.86,331.11
2006-03-12 22:18:01+00:00,L5,347.57,343.21,343.07,336.26,337.74,339.48,345.51,353.01,348.20,350.63,345.19,345.80,347.24,343.43,337.96,329.02,328.19,323.97,332.03,331.58,343.94,347.01,354.48,343.60,337.21,337.16,334.38,331.31,332.14,323.57,327.55,324.08,329.17,333.85,348.32,338.20,327.16,337.16,344.29,340.97,339.95,344.31,335.50,340.61,332.63,330.05,333.05,326.97,330.41,335.38,334.15,326.67,322.07,311.42
2006-04-12 22:23:10+00:00,L7,,,,,150.79,128.62,148.56,134.58,147.49,130.32,147.92,144.88,165.55,363.65,349.98,336.77,324.51,328.75,337.14,336.77,348.82,350.30,356.37,352.05,352.52,340.21,337.28,332.03,330.02,328.83,326.86,329.96,331.98,343.01,351.88,347.73,334.35,328.35,,,,,,,,,,,,,,,,
2006-04-13 22:18:38+00:00,L5,354.56,359.32,349.98,343.71,345.00,351.78,349.85,356.31,353.95,352.72,358.55,368.13,372.52,367.01,355.42,333.98,321.66,323.93,337.25,341.54,347.06,347.07,353.32,356.52,350.69,343.66,340.92,339.55,340.46,338.79,330.39,325.48,337.79,341.44,354.66,356.53,342.82,321.79,330.57,341.46,328.86,327.91,333.78,324.63,322.30,325.34,331.38,314.01,275.79,324.79,337.77,328.96,324.93,305.86
2006-04-28 22:23:11+00:00,L7,,,,,,,,,,,,126.97,120.90,164.67,142.24,161.94,166.41,174.13,165.71,148.15,159.73,176.91,181.99,204.77,176.58,,203.98,209.19,204.72,202.94,171.13,207.84,188.12,173.36,,,,,,,,,,,,,,,,,,,307.99,296.31
2006-05-07 22:17:02+00:00,L7,,,,354.92,349.85,351.71,350.80,355.67,353.20,353.49,352.61,352.11,350.53,352.63,343.73,334.97,319.07,311.58,319.64,333.18,342.22,352.96,350.65,351.49,350.12,341.89,336.07,324.41,320.15,327.41,325.41,326.75,327.02,334.38,345.34,349.23,341.14,328.58,337.33,336.49,341.74,334.95,320.46,336.07,317.35,318.33,316.48,307.45,289.01,291.66,324.68,321.86,316.16,322.71
2006-05-23 22:17:02+00:00,L7,338.60,344.68,342.17,341.83,344.22,350.43,350.08,358.83,518.67,540.76,350.23,353.20,344.22,344.00,343.87,352.65,311.55,333.30,550.62,544.31,332.38,341.82,343.51,343.29,340.69,346.92,337.00,324.90,329.38,322.36,320.70,310.72,144.83,146.70,192.57,330.28,177.82,178.12,200.22,211.14,208.98,201.69,210.38,203.55,190.23,183.24,253.12,245.84,253.42,227.34,254.95,134.93,292.06,283.94
2006-05-31 22:19:19+00:00,L5,380.61,375.61,374.84,384.72,390.99,407.08,413.31,415.74,406.61,370.81,378.55,381.53,384.95,382.87,374.22,368.38,352.22,333.07,341.95,359.49,392.79,400.21,396.70,398.07,401.16,382.96,373.92,367.38,110.14,107.08,146.61,113.50,156.01,152.20,206.95,188.68,177.19,215.11,217.68,222.33,215.90,208.30,216.60,222.27,191.74,201.63,284.93,280.59,253.73,239.82,248.32,108.23,305.00,287.42
2006-06-24 22:16:54+00:00,L7,333.90,344.64,332.75,329.26,328.19,341.23,334.66,335.81,353.26,358.30,95.33,94.36,73.95,68.55,,130.87,100.13,85.81,85.30,75.69,85.69,98.21,86.91,107.47,116.94,167.70,135.57,125.70,110.00,99.81,147.95,400.40,452.38,455.08,199.54,164.79,,,,,,284.19,216.30,,,,262.97,258.67,260.81,228.23,258.23,206.36,293.32,294.50
2006-07-25 22:26:18+00:00,L5,339.26,329.35,328.24,330.98,324.18,331.28,337.86,341.24,337.09,336.45,340.03,339.63,340.37,344.86,334.99,330.03,323.67,309.38,308.30,318.22,329.52,353.56,353.10,347.08,332.67,323.54,328.01,328.82,324.63,314.74,297.18,287.24,137.13,149.20,196.61,164.08,134.46,169.95,210.97,211.87,205.50,196.67,201.75,205.40,169.12,183.58,248.03,231.98,247.66,232.76,262.20,288.82,295.72,274.05
2006-08-03 22:20:15+00:00,L5,336.76,327.55,304.92,318.77,313.40,334.27,357.91,353.52,575.47,401.28,406.35,475.46,478.97,508.31,538.41,622.19,616.50,593.77,483.10,438.35,431.10,,,377.08,388.38,361.60,396.73,446.06,447.22,476.46,503.29,507.65,521.05,334.58,356.41,353.53,357.36,411.62,411.97,,,,,,,,,,,,,,,590.16
2006-09-27 22:27:06+00:00,L5,351.80,353.04,348.53,346.59,347.46,359.61,358.68,359.95,354.82,350.70,347.50,348.09,346.00,350.64,346.92,345.65,333.86,331.75,334.83,343.40,348.91,356.43,356.27,354.56,343.71,343.14,342.47,349.15,346.86,344.94,343.98,353.42,354.40,350.32,348.34,353.93,350.74,350.62,362.37,373.63,371.20,366.74,361.34,356.50,348.11,346.51,344.75,347.53,350.32,343.51,359.93,360.35,343.65,335.10
2006-09-28 22:16:24+00:00,L7,347.13,350.84,338.69,346.90,343.06,350.40,356.68,355.73,354.44,346.76,348.89,344.98,349.50,345.75,347.96,346.57,336.38,328.06,334.18,336.28,347.84,353.39,358.92,354.87,344.52,338.70,340.31,347.62,344.12,337.40,336.24,345.45,351.10,345.87,341.90,348.77,343.13,343.63,354.22,364.85,361.06,356.96,,,,,,,,,,,,
2006-10-05 22:22:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-14 22:27:34+00:00,L5,355.03,340.90,335.51,343.87,353.39,357.29,358.51,344.59,349.62,351.99,356.57,356.30,355.11,352.38,351.24,338.79,329.98,322.11,330.33,332.35,344.45,351.78,357.70,354.43,338.99,334.71,338.79,340.90,347.48,345.25,347.90,346.90,350.96,342.73,336.25,339.58,344.49,344.03,346.49,358.53,357.57,354.94,349.20,349.50,347.65,337.31,338.17,340.71,343.77,347.31,349.53,350.61,340.83,342.30
2006-11-30 22:27:42+00:00,L5,327.04,329.86,324.05,323.58,328.04,340.89,335.42,333.09,334.22,344.47,347.06,344.30,340.99,346.40,331.28,324.40,323.23,311.95,321.30,330.99,336.01,347.63,355.15,345.43,332.34,328.02,332.31,338.04,341.62,337.25,336.68,343.82,349.41,338.17,332.42,330.77,338.03,339.35,343.15,356.39,361.60,352.67,346.41,343.45,339.59,340.05,337.13,330.22,336.11,344.81,346.09,336.47,334.88,336.70
2006-12-09 22:21:36+00:00,L5,354.00,342.75,354.25,351.50,352.28,367.02,361.61,362.62,359.11,363.33,362.07,360.37,361.91,358.93,356.22,345.97,341.46,331.74,338.62,347.99,349.58,359.57,372.53,363.85,349.93,345.50,349.31,356.28,355.85,356.94,362.22,366.06,361.46,351.65,351.60,353.41,350.08,353.01,362.65,386.61,388.41,373.26,359.36,358.29,350.25,348.89,343.80,348.64,357.22,361.68,364.20,354.83,351.41,362.05
2006-12-16 22:27:50+00:00,L5,346.67,337.12,332.74,326.69,342.75,346.13,353.19,345.33,351.95,347.93,347.08,346.63,344.54,342.73,341.38,329.47,327.87,317.71,322.48,332.05,338.89,340.77,355.29,347.78,332.85,326.09,330.39,335.96,337.85,333.49,334.12,344.24,342.10,342.03,329.28,328.13,330.28,337.05,343.20,355.38,355.90,351.39,344.20,342.75,339.81,331.92,330.99,331.22,334.46,336.62,342.94,334.10,327.62,335.00
2007-01-02 22:17:11+00:00,L7,345.87,341.82,339.00,334.62,341.01,354.71,358.49,354.85,356.51,349.72,351.86,348.93,349.91,,,,,,,,,,,,,,,,,,,,355.82,344.65,338.86,333.49,338.26,337.91,347.26,362.17,360.76,351.01,342.08,345.32,338.25,334.23,333.69,329.96,334.38,335.65,340.48,336.50,335.56,331.74
2007-01-26 22:21:54+00:00,L5,357.45,350.89,350.94,349.09,351.47,364.66,368.76,362.95,353.35,353.91,364.54,369.70,363.62,358.21,343.26,336.89,334.59,339.51,347.65,347.15,351.24,365.37,369.99,363.76,355.99,346.99,352.25,356.63,360.49,363.07,362.68,369.18,365.76,366.02,356.07,352.05,358.34,371.38,371.89,383.23,385.24,375.90,361.66,355.76,351.37,343.72,347.24,343.75,350.28,354.79,355.44,350.14,341.19,347.13
2007-02-03 22:17:19+00:00,L7,,345.91,338.86,340.21,336.30,350.59,353.82,352.54,347.42,340.93,352.66,353.28,353.26,345.78,342.69,338.21,326.91,326.63,333.52,337.25,339.11,345.62,348.94,343.14,336.68,337.79,336.54,341.85,347.28,344.75,351.77,349.72,349.26,346.60,343.80,335.60,335.09,349.26,354.98,361.38,,,,,,,,,,,,,,
2007-02-11 22:21:56+00:00,L5,357.84,354.52,349.20,352.19,346.21,352.78,362.07,363.92,359.23,356.71,365.36,362.03,361.98,353.36,346.41,340.95,338.90,347.86,347.85,354.80,359.48,369.77,363.77,361.83,359.15,361.31,366.28,363.60,362.79,363.69,366.09,363.51,363.11,372.12,366.75,357.09,349.29,359.79,364.33,368.36,369.10,366.25,355.17,349.16,342.24,343.04,340.60,340.84,340.84,352.48,355.52,351.07,340.95,340.84
2007-02-19 22:17:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,355.99,357.92,352.39,357.33,360.50,354.87,360.55,359.05,358.86,359.89,356.39,359.93,364.74,369.09,353.42,345.89,346.84,364.04,390.05,401.78,381.12,370.75,351.60,340.19,334.01,336.84,336.65,337.96,354.86,353.37,351.54,338.09,334.42
2007-02-27 22:21:56+00:00,L5,341.97,340.20,337.87,340.69,342.22,356.01,356.19,354.91,352.19,347.72,348.86,348.65,348.22,348.98,340.36,327.74,330.14,327.59,335.99,332.97,340.42,343.12,349.62,347.18,342.03,342.72,336.31,344.56,337.60,338.40,334.75,339.61,345.50,344.86,349.47,338.49,334.02,330.87,336.58,346.01,349.07,350.04,342.55,342.42,331.90,331.17,331.59,330.48,334.86,339.12,345.14,335.12,327.64,316.87
2007-03-23 22:17:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.87,332.19,339.02,339.95,339.61,343.86,342.69,340.42,341.66,337.64,348.74,344.18,353.05,342.94,341.70,339.24,324.51,324.85,323.73,328.50,329.40,344.80,346.73,292.46,281.95
2007-08-14 22:17:00+00:00,L7,339.72,335.90,332.37,341.76,340.35,340.14,346.22,140.96,172.70,142.32,143.80,154.94,186.40,182.05,162.75,168.75,204.15,202.26,190.66,174.99,188.02,192.11,190.77,217.85,212.21,,222.16,226.87,208.96,225.02,211.39,226.72,236.13,240.66,211.65,177.69,,,368.20,380.81,364.32,338.63,,,,317.59,329.99,253.49,261.31,228.47,267.10,332.53,322.56,287.53
2007-09-14 22:26:15+00:00,L5,340.42,330.05,329.51,334.13,334.27,344.04,344.51,349.24,349.93,341.06,345.92,341.99,342.11,338.44,336.60,331.55,336.97,334.08,339.75,342.08,351.13,351.12,349.98,337.12,337.51,341.25,339.90,346.29,350.17,346.26,354.32,342.98,337.59,341.04,351.27,343.93,344.32,344.68,342.99,354.07,364.23,364.85,348.00,339.89,337.60,331.36,334.66,334.50,339.68,342.16,351.63,347.97,319.88,306.25
2007-10-08 22:22:50+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-17 22:16:47+00:00,L7,,,340.54,349.60,348.14,350.00,355.46,354.10,361.03,356.64,354.61,352.18,351.28,342.12,346.33,347.64,348.51,352.87,347.71,357.30,354.39,356.33,353.69,345.91,342.34,355.52,371.52,358.65,344.92,334.94,344.35,352.90,352.08,350.53,362.90,362.40,,,,,,,,,,,,,,,,,,
2007-10-24 22:23:03+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-05 22:17:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28 22:23:29+00:00,L7,349.74,339.35,336.10,342.64,348.25,359.27,360.93,352.13,355.76,357.82,354.28,356.34,351.39,349.91,346.79,344.53,336.78,338.86,348.97,352.67,349.22,348.87,352.76,353.89,356.58,348.70,339.69,339.79,339.24,331.16,332.53,339.54,340.58,352.09,360.35,353.87,345.00,344.13,354.56,366.48,372.69,366.43,351.41,349.55,339.14,331.47,336.02,334.82,347.17,,,274.24,262.88,
2008-05-03 22:23:12+00:00,L7,186.02,174.57,124.76,147.81,340.63,348.26,350.71,349.27,344.82,340.42,343.46,342.36,336.79,334.44,329.85,326.15,332.37,324.85,335.89,337.87,337.74,336.84,332.90,328.21,337.74,341.12,335.22,333.82,327.31,328.40,322.01,322.70,325.71,322.48,323.93,327.34,325.08,308.80,317.68,321.39,306.76,293.70,225.40,216.36,238.57,228.81,265.78,250.87,,,,,,
2008-06-04 22:22:59+00:00,L7,336.69,320.86,331.56,336.29,334.65,340.50,342.15,341.48,332.86,338.41,338.84,628.13,609.74,631.02,615.11,577.26,607.82,574.39,628.96,432.27,414.76,408.65,334.11,329.79,333.11,339.91,339.48,,,,479.80,499.96,,,,356.64,348.23,339.98,248.20,205.90,190.80,192.41,197.83,190.43,151.91,178.81,155.98,202.58,215.30,208.82,79.08,99.81,265.81,278.95
2008-06-29 22:16:33+00:00,L7,424.31,410.00,405.25,407.99,402.26,464.65,554.55,551.73,482.25,446.66,439.44,433.54,504.94,534.64,526.40,352.11,374.48,448.62,443.56,72.04,389.22,361.73,430.05,419.18,422.15,391.42,336.58,110.68,108.56,448.49,465.60,488.31,149.12,532.66,572.67,566.08,519.27,198.26,201.23,211.39,207.13,251.10,211.57,205.93,228.95,206.50,252.53,260.70,253.94,213.12,262.37,266.50,232.34,
2008-07-15 22:16:21+00:00,L7,314.51,317.83,332.25,338.53,330.82,334.24,332.16,342.99,353.40,340.45,339.26,334.61,332.64,335.89,331.87,312.10,321.25,327.19,330.85,331.19,349.44,332.44,327.59,338.70,347.80,332.53,331.93,,,,315.51,310.99,319.96,392.24,433.00,431.67,431.49,410.19,399.15,368.68,433.18,458.32,499.58,484.26,500.96,497.21,470.20,487.52,456.62,242.19,269.22,296.47,324.35,293.41
2008-08-23 22:22:14+00:00,L7,346.18,,,,,,,,,,,,,88.41,,,98.71,98.23,99.59,88.89,101.87,111.42,128.11,129.61,150.42,,136.94,129.84,114.04,104.07,160.23,,,,,,,,,,,,,,,,326.93,322.94,316.58,341.68,350.14,354.12,353.39,323.20
2008-09-01 22:15:59+00:00,L7,346.38,338.67,339.12,342.77,345.72,348.68,350.72,349.46,353.19,354.67,354.28,357.00,357.16,356.23,351.82,337.83,157.45,,,,,,,,,,,,,,,,,327.08,343.90,341.10,349.32,358.66,369.22,367.85,348.54,342.85,343.10,341.47,343.51,331.86,339.14,335.18,330.31,347.95,345.60,345.99,337.93,298.09
2008-10-10 22:21:44+00:00,L7,318.63,313.22,310.35,317.14,316.10,327.63,327.09,328.88,332.31,325.01,319.53,322.74,318.00,325.56,315.62,307.07,298.49,314.18,302.76,314.30,314.26,320.96,320.63,322.22,318.51,313.24,308.20,311.77,303.70,307.96,310.12,310.61,310.68,310.82,314.14,311.66,308.52,310.26,317.66,317.85,320.73,323.77,314.50,312.86,307.07,306.29,302.54,300.16,287.96,106.49,313.33,296.95,263.57,273.78
2008-10-19 22:15:43+00:00,L7,,,,,,,,,,,,358.46,353.45,351.77,345.50,335.98,333.60,330.15,342.18,347.07,348.93,356.67,366.93,368.06,361.42,354.44,349.34,359.53,358.90,356.89,365.04,360.72,363.00,362.44,362.82,360.39,364.17,376.80,384.81,383.67,386.08,381.05,376.42,373.68,357.11,356.41,344.12,348.39,354.94,362.51,369.05,360.88,362.09,390.50
2008-10-26 22:22:01+00:00,L7,337.42,336.75,334.59,331.99,336.82,348.55,345.53,350.61,345.39,346.50,346.07,348.06,345.97,341.35,335.02,331.46,324.45,330.39,333.71,336.65,334.49,339.15,337.21,342.41,339.03,333.90,328.92,336.77,331.04,329.84,331.13,333.18,330.20,333.36,332.18,326.48,322.15,335.30,339.16,338.57,341.35,339.81,337.54,337.05,325.86,327.16,333.22,332.11,336.07,333.64,332.38,333.01,322.83,319.99
2008-10-27 22:10:37+00:00,L5,348.43,345.35,335.76,340.52,339.59,341.15,340.45,339.57,344.05,338.80,340.60,333.73,329.28,336.13,328.32,317.15,315.40,321.09,323.57,331.18,333.20,336.02,334.31,343.29,337.29,324.50,330.14,330.13,331.64,328.33,336.31,328.62,336.25,340.91,335.04,333.72,333.54,347.51,347.14,347.20,349.03,348.60,348.90,347.51,334.61,329.43,332.47,329.05,338.09,336.52,336.55,324.01,318.92,316.41
2008-11-11 22:22:15+00:00,L7,324.05,323.99,317.17,320.28,324.99,334.58,335.88,342.68,337.40,339.34,332.64,332.25,329.68,325.95,319.25,312.65,311.34,314.72,317.50,319.21,319.20,322.00,320.60,328.00,325.38,314.25,317.00,316.90,324.28,317.24,323.57,316.55,322.07,319.13,322.67,316.20,313.15,316.67,329.46,326.80,326.01,325.61,333.31,324.47,317.67,310.34,312.81,311.61,320.46,321.47,319.99,309.53,304.84,307.46
2008-11-27 22:22:27+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.11,330.34
2008-11-28 22:10:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-31 22:12:28+00:00,L5,368.88,362.37,357.28,372.40,375.52,371.95,370.06,361.50,363.12,375.15,376.04,373.43,368.85,359.11,348.51,344.75,350.00,386.36,390.34,,,,,,,,,,,,,,,,,,,,,,,386.91,376.42,375.81,365.97,369.16,358.22,360.17,348.38,360.73,365.51,366.53,357.56,397.70
2009-02-24 22:16:58+00:00,L7,356.17,343.21,330.04,342.46,341.41,345.15,351.28,354.24,356.37,349.66,348.34,346.37,340.88,340.19,343.05,340.46,336.46,350.98,354.31,362.70,356.08,352.65,338.94,343.14,336.11,342.09,341.74,336.97,337.77,335.41,339.68,337.20,344.15,346.74,360.83,353.65,352.41,350.28,350.24,349.86,348.79,347.92,345.72,344.82,331.63,326.91,328.97,330.35,330.11,335.91,338.67,336.39,325.32,309.28
2009-03-03 22:23:12+00:00,L7,,,,,,401.24,401.85,398.94,412.21,397.87,385.32,383.94,415.36,421.68,394.17,393.24,396.27,392.21,404.82,405.58,414.54,407.85,401.13,397.81,398.13,425.30,412.89,401.12,389.72,397.46,399.43,388.06,391.55,412.78,425.32,426.48,401.71,386.20,395.64,421.70,,,,,,,,,,,,,,
2009-03-28 22:17:13+00:00,L7,,,,,344.77,352.98,359.92,357.81,357.31,353.80,351.46,349.94,345.33,346.07,345.98,341.44,342.33,350.88,354.83,356.64,353.09,357.79,357.42,348.90,354.05,351.08,346.85,344.82,343.05,336.37,341.50,342.85,339.67,348.04,347.83,348.79,336.56,344.17,342.60,,,,,241.22,260.11,,,,,,,341.86,326.92,290.45
2009-04-20 22:23:31+00:00,L7,171.71,160.06,,137.53,151.56,150.81,147.33,131.87,153.58,132.44,147.56,340.05,346.53,343.46,331.28,326.08,336.51,339.26,342.00,337.57,341.13,345.47,344.39,340.40,338.59,332.43,344.04,344.31,335.85,327.85,332.28,330.48,327.55,328.76,337.26,337.54,344.99,337.04,,,,242.82,221.40,217.72,,,,,,,,,,
2009-05-15 22:17:24+00:00,L7,345.48,395.29,373.57,449.05,592.64,,,,,,,,,,,,,,,,,,617.38,381.90,435.30,373.10,325.33,279.03,285.28,272.07,223.76,211.95,272.42,284.42,295.18,295.18,273.84,302.48,261.76,304.45,266.46,290.41,283.78,225.22,192.70,171.00,,,,,,345.53,315.60,253.71
2009-07-25 22:23:25+00:00,L7,364.34,332.67,328.84,331.91,338.00,339.48,344.02,345.84,342.89,349.03,352.08,349.79,367.69,365.36,361.15,350.57,353.46,358.88,368.88,349.46,355.16,355.28,347.94,345.15,360.21,380.81,409.36,392.40,388.67,377.27,371.29,346.16,342.94,329.08,337.16,346.11,384.64,379.11,380.26,391.32,393.70,410.04,401.36,410.96,383.03,358.27,329.49,223.81,252.34,217.11,255.78,208.58,262.36,
2009-08-19 22:17:08+00:00,L7,,,,,,,,,334.44,334.51,339.64,343.83,343.60,336.57,324.37,319.68,319.97,326.56,329.41,333.17,332.00,334.81,326.95,333.32,334.95,339.94,340.39,333.33,329.47,330.98,344.76,322.74,317.38,323.03,340.51,338.24,332.63,324.84,322.61,324.22,326.42,330.39,326.51,319.81,311.69,313.67,317.68,261.62,270.99,244.96,257.54,311.60,315.91,294.22
2009-09-04 22:17:08+00:00,L7,351.05,343.86,336.11,334.53,343.21,349.78,345.89,350.11,348.92,350.34,347.74,350.32,352.11,342.45,336.65,337.56,334.47,335.02,337.99,339.69,342.30,344.46,345.10,354.64,363.51,362.29,354.34,349.54,340.16,339.35,344.64,330.42,326.84,335.32,350.09,356.80,350.74,339.95,334.66,359.01,360.74,353.25,341.93,343.10,330.10,328.95,334.26,328.20,328.99,339.11,341.41,346.93,330.22,307.14
2009-10-22 22:17:14+00:00,L7,342.18,340.55,333.97,333.81,335.17,350.03,352.96,354.08,347.91,342.83,340.87,338.12,341.09,344.58,336.31,321.19,321.56,316.05,332.77,339.49,358.89,364.31,363.71,356.71,361.76,365.18,352.71,348.53,340.01,345.10,336.29,328.96,324.59,330.81,347.23,350.09,350.75,354.03,353.26,347.29,352.05,353.03,347.99,345.29,340.96,329.87,331.65,331.67,335.73,333.43,345.97,347.19,332.72,336.36
2009-12-09 22:17:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,345.40,337.23,331.06,335.61,344.82,342.87,330.54,317.52,328.62,337.17,333.00,324.23,328.32,329.63,336.61,351.06,352.35,339.95,343.38,351.03,344.78,339.74,,,,,,,,,,
2010-04-07 22:25:21+00:00,L7,357.01,339.70,335.30,334.86,336.32,348.30,355.38,355.54,353.98,356.50,362.36,356.62,350.70,350.04,340.07,331.80,332.71,335.81,342.88,337.25,342.10,341.67,345.46,347.51,352.64,345.11,345.95,347.40,337.77,340.96,335.90,345.86,340.64,343.83,355.48,352.45,339.65,329.50,337.74,347.07,364.04,363.56,362.33,351.84,340.75,328.73,337.19,329.50,335.86,349.13,349.68,349.87,343.76,294.23
2010-06-26 22:25:19+00:00,L7,409.77,364.16,368.00,353.01,411.84,393.91,381.23,377.31,393.49,415.22,528.59,460.13,386.27,380.77,475.17,486.17,455.60,348.92,499.31,527.31,509.00,465.47,368.48,369.65,410.40,402.60,396.07,473.85,476.03,486.72,445.61,446.00,443.04,462.84,458.31,475.19,469.56,503.14,474.00,208.28,212.68,223.10,225.16,217.23,180.56,202.56,255.68,261.46,275.54,230.75,264.88,214.11,308.99,293.26
