dates,nzd0523-0000,nzd0523-0001,nzd0523-0002,nzd0523-0003,nzd0523-0004,nzd0523-0005,nzd0523-0006,nzd0523-0007,nzd0523-0008,nzd0523-0009,nzd0523-0010,nzd0523-0011,nzd0523-0012,nzd0523-0013,nzd0523-0014,nzd0523-0015,nzd0523-0016,nzd0523-0017,nzd0523-0018,nzd0523-0019,nzd0523-0020,nzd0523-0021,nzd0523-0022,nzd0523-0023,nzd0523-0024,nzd0523-0025,nzd0523-0026,nzd0523-0027,nzd0523-0028,nzd0523-0029,nzd0523-0030,nzd0523-0031,nzd0523-0032,nzd0523-0033,nzd0523-0034,nzd0523-0035,nzd0523-0036,nzd0523-0037,nzd0523-0038,nzd0523-0039,nzd0523-0040,nzd0523-0041,nzd0523-0042,nzd0523-0043,nzd0523-0044,nzd0523-0045,nzd0523-0046,nzd0523-0047,nzd0523-0048,nzd0523-0049,nzd0523-0050,nzd0523-0051,nzd0523-0052,nzd0523-0053,satname
2005-04-09 22:22:45+00:00,346.28,342.10,336.16,343.15,348.38,353.50,351.36,360.18,353.18,346.05,338.79,340.02,344.63,345.44,335.18,332.37,332.77,334.03,338.81,338.40,345.26,341.29,349.90,338.84,338.52,342.40,344.84,345.49,341.39,336.87,335.08,335.82,333.17,334.19,344.38,344.18,349.18,351.71,359.55,359.90,366.69,353.93,348.44,346.82,336.83,332.40,331.96,329.89,340.62,340.27,353.56,349.85,341.41,342.25,L7
2005-04-17 22:20:16+00:00,347.84,344.28,338.66,344.53,348.28,353.47,351.48,359.19,353.02,346.47,340.30,341.21,346.03,347.47,337.92,333.46,333.22,335.42,339.61,339.51,345.18,342.71,350.78,339.74,339.42,342.39,344.15,344.15,340.06,335.77,334.32,335.50,334.05,335.75,345.03,344.52,347.15,348.87,357.33,358.49,363.85,352.46,346.76,343.66,333.19,328.80,331.19,327.07,328.74,337.79,350.42,349.29,340.32,337.49,L5
2005-06-13 22:14:31+00:00,348.19,343.57,346.62,346.16,347.25,354.89,350.50,359.57,352.44,345.49,349.04,338.68,342.81,345.06,337.29,345.32,334.23,335.62,340.58,344.44,352.58,356.80,366.07,340.71,336.70,340.47,339.19,338.74,333.69,328.12,328.34,331.73,333.30,332.90,340.18,338.17,349.95,355.15,364.81,354.37,362.67,346.77,337.85,336.49,326.88,311.75,318.11,310.30,283.93,325.11,346.96,351.82,315.86,316.53,L5
2005-07-15 22:14:43+00:00,348.66,342.07,346.87,346.44,348.91,354.27,353.01,359.67,353.45,345.86,348.50,341.92,345.10,348.00,339.80,346.77,335.49,334.88,341.44,342.84,351.87,357.32,363.58,342.10,338.36,342.15,337.44,338.74,333.69,328.12,328.34,331.73,333.30,332.90,340.18,338.17,349.95,355.15,364.81,354.37,362.67,346.77,337.85,336.49,326.88,311.75,318.11,310.30,278.97,325.11,346.96,351.82,311.98,312.40,L5
2005-07-22 22:20:58+00:00,347.76,338.25,344.43,345.38,346.32,353.72,352.11,355.97,350.93,344.17,348.88,344.22,344.30,346.28,340.57,347.51,334.91,333.85,339.22,340.46,351.31,356.54,360.36,341.53,338.00,341.31,336.46,334.08,332.95,325.87,328.88,331.73,333.30,332.90,339.24,339.64,345.24,355.15,364.81,354.37,362.67,346.77,337.85,336.49,326.88,311.75,320.60,307.66,282.94,326.45,341.02,344.21,313.61,312.37,L5
2005-08-16 22:15:00+00:00,344.49,335.88,342.72,344.17,344.73,351.13,350.29,353.49,348.92,342.82,346.02,341.46,343.25,342.89,337.76,343.62,333.16,331.69,334.89,336.22,346.46,353.42,356.31,340.04,335.58,338.33,333.68,326.76,323.84,322.09,324.98,327.24,328.57,328.77,336.05,333.23,340.00,337.54,345.19,341.95,344.06,335.69,332.57,328.43,326.88,305.27,313.74,297.68,282.16,326.45,341.02,333.10,312.64,303.90,L5
2005-09-01 22:15:05+00:00,346.48,337.11,345.16,345.91,346.05,351.90,351.71,352.25,352.67,346.38,348.77,345.19,347.03,346.04,340.42,345.68,336.62,333.66,336.29,337.75,345.00,356.63,354.02,342.41,338.46,340.06,335.63,329.45,325.65,325.09,329.07,331.92,332.99,334.21,342.21,338.72,338.30,335.70,340.76,344.20,342.05,339.15,335.10,329.78,330.00,309.87,319.23,299.50,283.86,329.45,341.02,332.23,315.05,306.72,L5
2005-09-08 22:21:17+00:00,350.04,340.56,345.67,346.24,346.68,353.07,355.86,352.25,356.88,349.02,349.87,346.71,347.95,347.42,340.96,345.52,338.37,336.19,338.60,340.38,350.35,361.03,357.03,344.24,340.38,341.00,337.89,334.14,332.50,332.20,336.26,340.85,343.70,344.13,348.02,343.13,340.55,340.05,349.61,352.09,349.75,346.16,341.75,337.06,337.91,321.23,324.27,310.40,294.33,335.64,345.90,338.07,319.92,306.72,L5
2005-09-09 22:16:04+00:00,350.04,340.56,345.67,346.24,346.68,353.07,355.86,352.25,356.88,349.02,349.87,346.71,347.95,347.42,340.96,345.52,338.37,336.19,338.60,340.38,350.35,361.03,357.03,344.24,340.90,341.26,338.78,334.14,332.50,332.20,336.26,340.85,343.70,344.13,348.02,343.13,340.55,340.05,349.61,352.09,349.75,346.16,341.75,337.82,338.67,323.50,325.80,314.87,301.51,338.32,348.39,341.95,322.12,308.65,L7
2005-10-10 22:21:11+00:00,350.26,342.54,346.50,345.00,343.96,351.91,355.59,350.44,355.04,349.95,351.82,348.80,349.04,347.36,340.89,345.71,338.30,334.64,336.42,339.90,350.53,362.05,355.82,343.45,339.11,340.44,339.11,334.49,333.45,334.41,338.21,343.45,346.28,348.99,348.92,345.57,337.62,335.54,346.23,349.16,347.46,345.08,339.97,335.40,336.50,324.19,326.93,317.68,305.38,339.45,346.89,341.50,323.13,312.63,L5
2006-01-22 22:23:05+00:00,353.95,349.10,343.53,340.68,341.80,345.60,354.41,348.07,358.80,354.90,351.67,353.09,353.03,347.53,339.64,335.79,338.55,333.03,335.39,339.48,352.17,360.99,359.02,346.70,342.77,337.91,341.90,339.17,335.28,339.42,341.27,344.76,345.62,348.26,351.98,347.47,342.77,340.49,346.52,348.68,347.85,347.52,341.48,338.73,340.97,326.74,327.31,323.04,330.75,343.97,351.44,343.19,333.28,324.30,L7
2006-01-23 22:16:59+00:00,356.30,351.11,342.89,339.93,341.80,345.60,354.41,348.07,358.80,354.90,351.67,353.09,353.03,347.53,339.64,335.79,338.55,333.03,335.39,339.48,352.17,360.99,359.02,346.70,342.77,337.91,341.90,339.17,335.28,339.42,341.27,344.76,345.62,348.26,351.98,347.47,342.77,340.49,346.52,348.68,349.15,348.56,341.74,340.14,341.82,329.96,330.61,326.30,333.44,346.10,351.87,345.05,334.54,328.45,L5
2006-01-30 22:23:20+00:00,356.12,350.86,342.64,340.33,341.99,345.61,353.57,348.99,357.92,353.74,352.06,354.06,353.02,348.09,339.91,335.84,337.43,332.77,335.53,339.12,351.21,360.14,359.70,349.25,344.54,338.18,341.43,339.00,335.67,338.82,340.01,343.09,344.35,347.26,352.06,347.72,344.09,341.43,346.09,348.58,349.61,348.74,342.33,340.23,340.92,330.33,331.09,326.77,334.13,345.56,351.31,344.20,334.91,330.31,L5
2006-02-08 22:17:21+00:00,355.66,350.97,342.63,340.96,342.42,346.27,354.62,350.28,357.74,353.79,353.45,355.06,353.71,348.02,340.68,336.99,337.57,332.37,335.05,339.17,349.83,360.09,360.33,350.89,344.74,338.55,341.22,338.90,336.42,338.59,338.81,341.21,343.03,346.54,351.60,348.56,344.51,342.49,346.29,349.84,350.85,349.17,343.43,340.45,340.56,331.06,331.78,328.17,335.27,345.83,350.99,344.09,335.51,331.59,L5
2006-03-12 22:18:01+00:00,360.11,356.60,346.01,341.78,343.79,346.69,354.36,354.93,355.27,355.68,358.73,361.92,357.99,351.17,345.22,339.37,337.56,330.25,336.27,340.64,349.79,360.12,365.44,355.97,348.35,341.68,341.17,341.24,340.06,336.34,336.43,337.60,340.00,346.10,352.30,351.25,346.73,348.62,347.94,349.58,354.49,352.92,346.17,345.07,339.23,335.88,337.50,336.13,340.91,346.00,347.92,345.20,337.43,337.53,L5
2006-04-12 22:23:10+00:00,358.79,354.05,344.49,340.80,343.27,345.76,354.25,355.58,354.38,352.72,356.57,361.05,357.02,354.04,346.60,339.30,334.33,329.60,336.73,338.74,347.63,356.99,364.58,357.18,351.32,341.90,338.60,337.39,337.02,333.76,332.85,333.10,335.40,341.90,351.80,349.88,345.42,347.82,347.26,350.72,353.69,352.66,345.92,345.30,338.82,337.52,338.25,336.46,341.81,347.05,348.09,343.55,337.49,337.64,L7
2006-04-13 22:18:38+00:00,358.47,355.31,346.02,341.80,344.07,347.44,354.00,356.49,354.75,353.18,357.43,362.92,360.58,356.59,348.45,338.80,332.60,329.04,337.20,339.59,347.91,355.72,363.09,357.46,351.60,342.58,339.37,338.13,337.98,334.98,332.82,332.21,336.18,342.20,352.66,351.37,345.66,344.58,344.66,350.01,350.57,349.34,344.80,342.55,336.56,336.45,337.87,333.52,332.08,344.88,347.76,342.07,336.93,333.73,L5
2006-04-28 22:23:11+00:00,358.47,355.31,346.02,341.80,344.07,347.44,354.00,356.49,354.75,353.18,357.43,362.92,360.58,356.59,348.45,338.80,332.60,329.04,337.20,339.59,347.91,355.72,363.09,357.46,351.60,342.58,339.37,338.13,337.98,334.98,332.82,332.21,336.18,342.20,352.66,351.37,345.66,344.58,344.66,350.01,350.57,349.34,344.80,342.55,336.56,336.45,337.87,333.52,332.08,344.88,347.76,342.07,333.63,329.14,L7
2006-05-07 22:17:02+00:00,358.47,355.31,346.02,344.05,345.36,348.48,353.91,356.90,354.82,353.56,356.95,361.45,359.23,356.30,348.06,338.53,330.94,326.82,334.97,338.95,347.38,355.60,361.59,356.88,351.67,342.76,339.17,336.45,335.71,334.18,332.04,331.71,335.15,341.37,351.89,351.35,345.50,343.09,343.95,348.57,350.05,347.87,341.98,342.13,334.18,334.56,335.37,330.38,326.86,338.39,345.48,339.88,332.42,329.22,L7
2006-05-23 22:17:02+00:00,356.26,354.42,346.47,344.50,345.83,349.41,354.23,358.22,354.82,353.56,356.62,360.90,357.72,355.31,348.08,340.85,329.07,328.18,334.97,338.95,346.06,354.43,359.88,355.73,350.85,343.83,339.45,335.56,335.47,333.25,331.18,329.64,335.15,341.37,332.53,349.26,345.50,343.09,343.95,348.57,350.05,347.87,326.82,342.13,334.18,334.56,326.19,320.97,319.51,326.71,336.16,339.88,329.89,325.97,L7
2006-05-31 22:19:19+00:00,358.87,356.63,349.32,348.45,351.04,349.41,354.23,358.22,354.82,355.52,358.92,363.04,360.68,357.99,350.60,343.52,331.25,328.34,335.41,341.08,346.06,354.43,359.88,355.73,350.85,347.79,342.89,338.71,335.47,333.25,331.18,329.64,335.15,341.37,318.19,349.26,345.50,343.09,343.95,348.57,350.05,347.87,313.66,342.13,334.18,334.56,320.83,315.67,310.91,315.50,324.99,339.88,326.00,320.84,L5
2006-06-24 22:16:54+00:00,356.52,355.73,348.16,347.05,348.92,348.88,352.45,356.22,355.14,356.35,358.92,363.04,360.68,357.99,350.60,343.52,331.25,328.34,335.41,341.08,346.06,354.43,359.88,355.73,350.85,347.79,342.89,338.71,335.47,333.25,331.18,329.64,335.15,341.37,306.71,349.26,345.50,343.09,343.95,348.57,350.05,347.87,304.83,342.13,334.18,334.56,315.81,310.78,307.18,308.31,319.71,339.88,324.43,319.72,L7
2006-07-25 22:26:18+00:00,351.82,351.30,346.84,347.67,346.96,347.52,350.47,355.02,352.78,354.31,356.45,358.88,357.65,356.75,348.95,342.18,329.43,326.58,331.76,338.38,343.65,353.21,356.99,354.26,347.81,345.68,343.73,337.63,334.07,330.75,326.33,323.28,335.00,341.35,291.49,348.56,343.71,340.36,343.21,348.75,348.63,345.10,285.08,339.69,331.16,332.58,303.41,296.15,293.60,291.98,307.72,328.67,319.86,311.60,L5
2006-08-03 22:20:15+00:00,349.50,348.55,342.26,344.97,343.64,346.07,351.50,355.07,352.65,355.22,356.79,358.87,358.33,357.48,349.91,342.94,329.13,325.97,331.13,338.53,343.25,352.83,356.12,356.12,346.77,348.07,350.96,337.56,333.57,330.03,325.29,321.64,334.40,340.03,291.85,349.18,344.74,339.21,343.03,348.93,347.68,343.92,277.48,339.42,330.07,332.50,299.53,291.91,287.93,285.69,302.69,326.75,317.90,308.29,L5
2006-09-27 22:27:06+00:00,348.83,348.64,341.64,345.22,343.94,347.48,350.86,354.42,351.98,354.43,355.35,357.89,357.21,359.07,351.00,344.33,327.77,325.66,330.43,339.34,343.38,352.25,354.10,356.17,346.96,348.94,352.86,339.16,333.81,331.40,325.98,324.15,339.05,341.70,284.86,350.06,346.94,335.91,344.38,352.03,348.87,344.46,268.66,340.16,330.03,331.56,294.09,286.28,279.87,274.59,296.71,327.34,314.83,304.51,L5
2006-09-28 22:16:24+00:00,348.27,348.57,340.73,345.00,343.54,347.49,351.12,354.01,351.94,352.94,354.04,355.65,355.71,357.06,350.27,344.26,328.50,325.62,330.57,338.51,343.62,352.02,354.39,355.66,346.22,347.50,350.95,339.87,334.89,331.87,327.05,326.80,340.91,341.93,290.29,349.49,345.50,335.88,345.74,353.51,350.08,346.14,268.66,340.16,330.03,331.56,294.09,286.28,279.87,274.59,296.71,327.34,314.83,304.51,L7
2006-11-14 22:27:34+00:00,348.15,346.09,338.63,343.21,343.37,347.18,351.73,351.29,350.14,352.16,353.38,353.70,353.11,353.17,349.62,346.76,331.03,326.03,328.74,336.77,341.02,351.80,354.30,355.51,340.52,347.12,354.25,342.88,338.89,333.34,329.60,329.15,350.70,342.23,272.58,345.18,346.93,341.95,352.04,362.04,359.41,356.49,261.26,351.55,346.85,339.91,290.36,286.01,287.78,273.23,291.95,333.55,315.16,305.98,L5
2006-11-30 22:27:42+00:00,342.01,339.90,331.10,334.88,334.41,345.46,349.15,347.03,347.81,348.68,347.92,346.57,346.30,347.92,342.39,337.00,329.33,320.56,325.70,332.16,341.26,352.47,356.14,355.46,338.36,338.17,349.59,340.82,340.85,335.83,332.31,335.28,350.87,341.80,302.09,344.79,345.83,342.69,350.60,361.85,361.26,356.56,297.90,350.03,345.27,341.58,308.67,304.41,311.83,304.24,319.67,335.50,326.60,321.00,L5
2006-12-09 22:21:36+00:00,343.05,339.80,333.27,336.35,336.19,347.69,350.08,348.22,348.90,350.25,349.67,348.26,348.30,349.14,344.09,337.88,330.75,321.81,327.24,334.19,342.04,353.04,358.26,356.14,339.68,338.69,348.94,342.79,342.74,338.74,336.68,339.80,352.26,342.84,307.82,345.62,345.48,342.67,351.84,364.98,364.74,358.37,306.71,350.44,345.34,341.13,313.31,310.50,317.37,311.38,324.88,337.54,328.30,325.63,L5
2006-12-16 22:27:50+00:00,343.75,339.80,333.68,335.67,337.21,347.81,350.83,348.39,349.61,350.29,349.68,348.41,348.14,348.61,344.08,337.06,330.71,321.61,326.94,334.26,341.96,351.67,358.22,355.42,339.08,337.45,346.67,342.19,342.42,338.37,336.70,340.81,351.01,343.10,310.50,343.50,343.97,343.00,351.11,364.48,364.45,358.13,312.96,349.86,344.92,340.61,316.59,314.26,321.07,316.50,328.84,338.07,329.72,328.35,L5
2007-01-02 22:17:11+00:00,345.05,339.45,334.32,336.22,338.60,349.28,353.44,350.45,349.98,349.18,350.40,348.92,348.80,348.61,344.08,337.06,330.71,321.61,326.94,334.26,341.96,351.67,358.22,355.42,339.08,337.45,346.67,342.19,342.42,338.37,336.70,340.81,352.20,343.74,325.95,342.69,344.02,343.72,351.37,365.42,365.27,358.18,330.82,350.18,344.57,341.03,326.61,324.35,331.44,331.68,340.43,339.12,335.58,333.51,L7
2007-01-26 22:21:54+00:00,346.68,341.46,336.22,337.71,341.25,352.59,356.33,352.21,351.58,350.93,353.02,352.24,351.27,350.01,344.76,337.54,331.77,325.41,332.06,337.89,344.57,352.86,360.13,357.07,341.91,339.94,347.17,345.66,347.05,344.77,345.55,352.02,353.70,346.04,343.28,343.56,345.32,346.62,353.62,367.16,367.25,359.99,352.49,350.58,345.25,340.86,339.78,339.27,344.43,347.11,351.93,346.63,340.08,342.13,L5
2007-02-03 22:17:19+00:00,347.95,343.50,340.00,340.10,343.80,354.41,355.88,352.11,351.09,349.79,352.96,352.33,351.47,349.46,344.48,337.60,331.14,325.54,332.22,337.79,343.86,351.93,358.70,352.83,341.23,336.97,339.65,345.16,347.05,344.74,346.31,351.70,353.19,347.38,341.88,341.57,342.85,346.85,353.74,366.46,367.25,359.99,352.49,350.58,345.25,340.86,339.78,339.27,344.43,347.11,351.93,346.63,340.08,342.13,L7
2007-02-11 22:21:56+00:00,349.00,344.56,340.85,341.25,343.99,354.20,356.44,353.22,351.86,350.44,354.15,353.26,352.48,349.84,344.64,337.92,331.95,327.97,333.91,339.63,345.55,353.86,359.22,353.78,343.17,339.63,342.56,347.16,348.75,346.80,348.45,352.97,354.13,349.81,344.32,343.08,343.42,348.02,354.73,366.54,367.33,360.58,352.69,350.30,344.81,340.99,339.77,339.35,343.80,347.56,352.18,347.04,339.96,341.77,L5
2007-02-19 22:17:25+00:00,349.00,344.56,340.85,341.25,343.99,354.20,356.44,353.22,351.86,350.44,354.15,353.26,352.48,349.84,344.64,337.92,331.95,327.97,333.91,339.63,345.55,353.91,358.93,353.48,344.43,341.55,343.63,348.34,349.62,347.84,349.44,353.15,354.51,351.02,346.43,343.87,343.39,347.49,355.34,368.31,370.34,362.30,354.28,350.12,344.06,339.77,339.09,338.67,342.55,347.66,351.66,347.10,339.04,340.30,L7
2007-02-27 22:21:56+00:00,348.60,344.44,341.02,341.57,344.11,354.65,356.80,353.83,352.17,350.47,353.95,353.11,352.37,350.06,344.52,337.21,332.08,328.24,334.42,339.27,345.34,353.21,358.36,353.19,344.49,341.94,343.24,348.27,348.80,347.26,348.38,352.20,354.02,350.76,346.94,343.68,343.05,346.83,354.18,367.09,369.15,361.77,353.83,349.90,343.24,339.68,338.95,338.50,342.80,348.02,352.12,346.66,339.12,339.07,L5
2007-03-23 22:17:30+00:00,348.60,344.44,341.02,341.57,344.11,354.65,356.80,353.83,352.17,350.47,353.95,353.11,352.37,350.06,344.52,337.21,332.08,328.24,334.42,339.27,345.34,353.21,358.36,353.19,344.49,341.94,343.24,348.27,348.80,347.26,346.64,350.71,352.58,349.55,346.34,343.24,342.22,345.41,352.34,364.79,366.04,360.22,351.84,348.39,342.33,337.24,336.82,336.26,340.09,348.02,349.92,345.61,339.12,332.34,L7
2007-08-14 22:17:00+00:00,342.29,339.50,337.44,343.16,342.74,349.56,353.20,359.99,355.24,350.77,351.91,351.70,351.27,352.03,343.41,330.79,333.19,330.64,339.04,336.02,343.47,350.28,354.50,350.51,350.40,352.33,346.31,353.28,349.05,349.36,341.21,343.94,347.39,348.67,353.07,343.80,338.25,336.74,350.27,364.31,362.60,353.94,349.57,343.30,335.74,324.73,329.14,328.04,330.22,349.89,343.89,339.39,331.16,302.14,L7
2007-09-14 22:26:15+00:00,339.39,332.30,329.86,337.04,336.63,341.40,344.43,347.24,348.73,339.86,344.72,340.79,340.91,337.24,335.40,330.35,335.77,332.88,338.55,340.88,349.93,349.92,348.78,335.92,336.31,340.05,338.70,345.09,348.97,345.06,340.33,338.07,335.85,337.40,344.64,340.38,337.28,334.81,346.41,356.21,352.24,347.96,338.59,335.48,334.64,319.48,325.83,322.96,324.34,337.36,337.58,337.41,318.52,284.64,L5
2007-10-17 22:16:47+00:00,339.39,332.30,332.14,340.16,339.67,343.45,347.00,348.67,353.68,347.05,348.47,345.28,344.89,338.48,339.66,337.80,340.94,341.68,341.93,347.89,350.96,351.93,350.03,339.72,338.12,346.59,353.91,350.67,345.75,338.80,347.53,346.14,343.03,343.99,355.28,351.37,342.23,341.25,354.52,365.76,362.48,350.31,345.18,337.71,336.05,322.78,330.98,331.97,335.68,337.36,347.27,338.56,318.52,294.44,L7
2008-01-28 22:23:29+00:00,341.68,333.48,331.73,339.62,340.94,346.50,349.28,347.88,353.21,349.47,349.24,347.80,345.89,341.12,340.87,338.87,338.39,339.57,343.11,348.32,349.21,349.74,349.78,343.27,343.11,346.12,348.00,345.88,342.41,335.09,341.37,342.77,341.05,345.52,355.81,351.03,340.57,337.69,352.66,363.08,362.77,353.23,344.18,340.45,335.34,322.76,330.32,329.71,335.59,337.36,347.27,338.56,318.52,294.44,L7
2008-05-03 22:23:12+00:00,346.24,335.85,330.50,337.97,345.54,354.89,357.34,352.53,351.39,350.22,349.97,350.45,345.19,343.27,339.42,336.44,335.67,332.96,343.53,346.37,344.58,343.96,343.93,342.15,348.26,346.01,338.56,337.90,334.38,330.88,328.37,332.22,334.25,338.38,343.24,341.71,336.95,329.61,337.88,346.69,363.36,359.06,343.17,343.19,334.62,322.72,329.02,327.45,335.50,,,,,,L7
2008-06-04 22:22:59+00:00,342.22,329.11,332.23,338.13,342.41,350.61,352.96,349.68,345.71,346.78,346.76,350.45,345.19,343.27,339.42,336.44,335.67,332.96,343.53,346.37,344.58,343.96,341.16,338.53,343.71,344.48,339.36,337.90,334.38,330.88,328.37,332.22,334.25,338.38,343.24,347.18,341.58,334.50,337.88,346.69,363.36,359.06,343.17,343.19,334.62,322.72,329.02,327.45,335.50,,,,,284.40,L7
2008-06-29 22:16:33+00:00,342.22,329.11,332.23,338.13,342.41,350.61,352.96,349.68,345.71,346.78,346.76,350.45,345.19,343.27,339.42,342.93,335.67,332.96,343.53,346.37,344.58,351.15,341.16,338.53,343.71,344.48,339.62,337.90,334.38,330.88,328.37,332.22,334.25,338.38,343.24,347.18,341.58,334.50,337.88,346.69,363.36,359.06,343.17,343.19,334.62,322.72,329.02,327.45,335.50,,,,,284.40,L7
2008-07-15 22:16:21+00:00,334.18,326.55,334.16,339.86,340.41,347.44,349.00,349.51,348.53,346.10,345.78,346.37,342.21,342.01,338.10,336.12,332.07,332.23,340.50,342.51,347.40,347.37,338.67,339.47,345.63,342.39,338.80,337.90,334.38,330.88,325.28,326.34,330.68,338.38,343.24,347.18,341.58,334.50,337.88,346.69,363.36,359.06,343.17,343.19,334.62,322.72,329.02,327.45,335.50,,,305.47,338.75,295.45,L7
2008-08-23 22:22:14+00:00,333.13,321.90,335.99,340.81,338.97,344.69,346.64,350.58,347.29,343.36,344.12,343.13,339.36,339.81,335.51,334.49,331.46,330.67,338.02,339.18,348.24,348.04,335.13,335.83,343.15,341.45,339.45,339.52,333.01,334.10,323.41,321.50,327.49,328.18,329.63,345.59,342.91,334.68,326.80,335.64,,,,,,,320.73,316.41,306.25,329.28,338.87,305.47,339.87,300.94,L7
2008-09-01 22:15:59+00:00,336.39,327.42,336.92,341.37,340.61,345.64,347.59,350.22,348.72,346.14,346.61,347.69,345.23,345.22,340.88,335.27,331.46,330.67,338.02,339.18,348.24,348.04,335.13,335.83,343.15,341.45,339.45,339.52,333.01,334.10,323.41,321.50,327.49,327.53,336.66,344.03,344.93,342.48,326.80,351.50,348.01,342.43,342.63,341.11,343.25,331.36,329.74,325.59,317.94,338.21,341.87,305.47,338.96,300.05,L7
2008-10-10 22:21:44+00:00,333.41,324.58,331.42,336.26,336.27,342.62,344.28,346.90,346.01,342.48,341.76,342.17,339.13,341.02,335.28,330.20,321.42,326.12,327.22,331.84,337.86,341.98,332.22,333.14,337.70,335.11,333.77,327.07,319.78,322.46,319.93,318.82,322.83,322.91,330.11,336.65,337.07,336.46,324.51,351.50,338.17,336.10,331.92,329.58,327.00,322.39,322.57,319.11,311.12,338.21,335.81,304.77,338.96,296.87,L7
2008-10-19 22:15:43+00:00,333.41,324.58,331.42,336.26,336.27,342.62,344.28,346.90,346.01,342.48,341.76,344.58,341.16,342.33,336.48,330.46,323.41,326.08,329.91,334.59,339.58,344.08,338.32,339.29,341.61,338.14,335.67,336.49,331.42,332.53,330.16,328.24,331.83,331.74,337.24,340.56,341.03,342.13,342.37,358.72,350.41,348.14,343.46,341.73,335.23,330.23,325.86,324.22,318.57,340.71,340.30,319.97,340.54,309.93,L7
2008-10-26 22:22:01+00:00,334.83,327.93,333.51,336.62,337.12,344.39,345.53,348.78,346.66,343.91,343.24,345.92,342.72,342.92,337.00,331.26,324.53,327.85,331.58,335.92,339.47,344.02,338.90,340.56,341.94,338.19,335.35,337.70,332.46,333.00,331.26,330.14,332.41,332.98,337.13,338.97,339.20,343.16,343.39,356.52,351.18,348.45,344.66,342.63,334.36,332.31,329.15,327.71,325.11,343.50,342.03,326.07,340.64,313.73,L7
2008-10-27 22:10:37+00:00,337.35,331.50,334.95,338.16,338.05,344.51,345.59,348.42,346.86,343.75,343.43,344.75,341.37,342.52,336.33,329.99,323.68,327.39,330.91,335.79,339.09,343.44,338.81,341.53,341.84,336.81,335.20,336.98,333.10,332.86,332.77,330.55,333.72,334.96,337.45,338.79,339.39,345.41,345.42,356.66,352.88,350.16,347.39,345.06,335.44,333.73,331.04,329.34,329.49,345.30,343.54,327.66,339.69,315.88,L5
2008-11-11 22:22:15+00:00,336.34,331.17,333.60,336.60,335.74,342.48,343.38,347.36,345.73,343.53,341.82,343.24,340.28,341.24,334.74,328.24,320.09,325.62,327.76,332.60,335.92,341.25,336.98,341.42,340.01,332.90,332.86,333.50,332.39,330.53,332.95,329.44,333.03,334.32,337.16,337.13,337.56,346.33,347.61,357.49,350.71,347.90,347.08,343.20,333.59,332.00,329.92,328.37,330.68,344.80,342.88,326.81,337.68,317.05,L7
2008-11-27 22:22:27+00:00,336.34,331.17,333.60,336.60,335.74,342.48,343.38,347.36,345.73,343.53,341.82,343.24,340.28,341.24,334.74,328.24,320.09,325.62,327.76,332.60,335.92,341.25,336.98,341.42,340.01,332.90,332.86,333.50,332.39,330.53,332.95,329.44,333.03,334.32,337.16,337.13,337.56,346.33,347.61,357.49,350.71,347.90,347.08,343.20,333.59,332.00,329.92,328.37,330.68,344.80,342.88,326.81,335.78,319.23,L7
2009-01-31 22:12:28+00:00,342.75,338.78,335.67,340.26,341.85,347.53,347.79,348.88,347.97,348.64,346.92,347.69,344.36,343.46,336.03,327.86,323.60,334.21,336.40,332.16,332.50,337.44,338.42,343.28,338.81,330.55,329.20,333.50,332.39,330.53,335.71,332.42,334.92,334.32,337.16,333.62,335.34,346.68,347.61,357.49,350.71,347.90,349.91,346.81,337.47,335.86,332.44,331.28,331.20,344.76,343.87,335.30,336.11,325.18,L5
2009-02-24 22:16:58+00:00,344.98,339.78,335.45,341.06,342.15,347.57,348.79,350.25,349.53,349.15,347.49,347.84,344.25,343.37,337.22,329.76,325.81,336.97,339.32,332.16,336.85,340.40,338.93,343.68,338.78,332.89,331.71,334.50,333.71,331.77,336.80,333.64,336.88,336.46,340.90,336.85,338.42,348.23,348.73,357.28,351.41,348.67,350.14,347.14,337.15,335.54,334.11,333.69,335.25,347.16,345.00,336.36,335.43,326.00,L7
2009-03-03 22:23:12+00:00,344.78,340.00,334.89,340.82,341.59,347.42,348.52,356.52,348.96,348.26,351.44,350.79,342.43,341.57,335.17,328.63,325.81,343.43,339.32,332.16,336.85,340.40,338.93,343.68,338.78,332.89,331.71,334.50,333.71,331.77,336.80,333.64,336.88,338.06,340.44,336.18,345.07,350.80,354.62,355.27,351.98,349.71,351.21,348.00,336.28,336.14,333.45,333.54,336.05,347.16,345.02,336.36,335.18,330.10,L7
2009-03-28 22:17:13+00:00,344.78,340.00,334.89,340.82,341.96,348.12,350.03,356.56,350.06,348.97,351.37,350.63,342.72,342.05,336.44,330.16,327.80,344.19,341.19,336.14,339.09,342.80,341.48,344.34,340.88,335.41,333.79,335.89,334.96,332.34,337.39,334.87,337.20,339.40,341.41,337.89,343.88,349.76,354.62,355.27,351.98,349.71,351.21,348.00,336.28,336.14,333.45,333.54,336.05,347.16,345.02,336.86,333.85,324.87,L7
