dates,nzd0523-0000,nzd0523-0001,nzd0523-0002,nzd0523-0003,nzd0523-0004,nzd0523-0005,nzd0523-0006,nzd0523-0007,nzd0523-0008,nzd0523-0009,nzd0523-0010,nzd0523-0011,nzd0523-0012,nzd0523-0013,nzd0523-0014,nzd0523-0015,nzd0523-0016,nzd0523-0017,nzd0523-0018,nzd0523-0019,nzd0523-0020,nzd0523-0021,nzd0523-0022,nzd0523-0023,nzd0523-0024,nzd0523-0025,nzd0523-0026,nzd0523-0027,nzd0523-0028,nzd0523-0029,nzd0523-0030,nzd0523-0031,nzd0523-0032,nzd0523-0033,nzd0523-0034,nzd0523-0035,nzd0523-0036,nzd0523-0037,nzd0523-0038,nzd0523-0039,nzd0523-0040,nzd0523-0041,nzd0523-0042,nzd0523-0043,nzd0523-0044,nzd0523-0045,nzd0523-0046,nzd0523-0047,nzd0523-0048,nzd0523-0049,nzd0523-0050,nzd0523-0051,nzd0523-0052,nzd0523-0053,satname
2006-01-22 22:23:05+00:00,365.02,359.02,350.25,338.44,343.25,343.56,356.88,355.19,354.83,353.48,361.63,373.78,365.95,357.07,350.30,341.50,340.31,326.70,338.29,340.84,349.50,362.98,373.90,358.03,355.45,344.12,335.17,338.18,336.66,335.03,336.64,337.01,334.19,340.94,349.45,351.43,354.14,358.48,344.42,346.48,350.76,353.88,344.37,345.68,334.49,329.70,327.04,329.52,332.31,337.45,338.60,340.12,331.52,332.05,L7
2006-01-23 22:16:59+00:00,366.99,360.10,339.63,335.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.25,352.80,342.37,347.66,344.80,349.31,349.46,344.40,348.84,355.99,352.08,354.11,342.11,348.86,L5
2006-01-30 22:23:20+00:00,355.53,349.79,341.21,342.83,343.07,345.74,349.27,352.49,353.68,348.18,354.04,359.11,353.07,351.06,341.56,336.62,332.18,331.55,336.41,337.51,346.67,356.33,363.95,362.54,355.80,339.91,338.81,338.62,337.82,336.15,333.91,335.33,338.36,342.38,352.74,349.47,351.10,346.30,344.55,348.27,352.55,350.21,346.17,341.21,336.07,332.89,334.83,330.69,339.28,342.59,348.76,339.15,337.51,341.61,L5
2006-02-08 22:17:21+00:00,355.33,354.63,342.67,345.89,345.78,350.93,360.27,355.32,357.65,355.67,362.00,362.52,358.60,348.70,347.20,347.07,340.52,330.53,333.62,340.75,343.07,362.66,369.49,364.29,350.51,341.58,341.12,341.16,342.30,339.31,333.17,333.84,337.46,342.85,350.50,357.17,349.67,350.15,351.69,358.93,360.60,354.73,352.96,344.97,341.59,336.92,339.87,343.34,346.54,349.86,354.13,348.94,340.26,341.51,L5
2006-03-12 22:18:01+00:00,354.94,350.58,348.90,341.64,342.26,344.00,349.51,357.01,353.03,356.23,348.97,351.18,351.76,348.43,344.05,336.80,334.55,328.21,337.41,336.77,349.54,354.38,365.25,351.84,346.54,341.28,339.66,338.68,337.52,329.93,333.15,332.83,335.84,338.23,354.03,346.44,336.82,348.83,355.49,351.74,350.72,355.08,346.27,350.61,341.96,338.80,343.42,339.70,344.89,352.18,354.15,343.14,336.07,325.42,L5
2006-04-12 22:23:10+00:00,,,,,,,,,,,,,,368.22,355.55,343.88,330.33,332.63,342.06,341.51,353.94,357.04,366.22,359.58,361.05,343.97,342.11,338.77,334.94,334.65,331.98,337.96,338.08,347.01,357.10,355.26,343.18,339.02,,,,,,,,,,,,,,,,,L7
2006-04-13 22:18:38+00:00,359.40,364.16,353.81,347.25,347.97,354.75,352.48,358.94,357.12,356.40,361.04,371.67,375.49,370.30,359.42,339.09,325.84,326.72,340.79,344.95,350.74,351.91,360.40,361.93,356.82,346.37,344.39,344.39,344.00,342.97,334.07,331.23,342.17,344.31,358.42,361.94,349.16,329.46,337.93,348.54,335.94,334.99,340.86,331.20,328.43,331.09,338.19,322.37,285.31,335.83,350.91,339.78,334.13,315.06,L5
2006-04-28 22:23:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.79,302.11,L7
2006-05-07 22:17:02+00:00,,,,357.92,352.37,354.23,353.03,357.90,355.89,356.61,354.72,355.11,353.05,355.42,347.12,339.30,322.62,313.94,322.64,336.07,345.34,357.07,356.65,356.08,355.32,344.18,339.01,328.52,323.15,330.96,328.53,331.62,330.73,336.82,348.52,353.82,346.52,335.08,343.57,342.49,347.74,340.95,326.46,341.64,322.55,323.20,322.26,314.54,297.08,301.02,335.82,331.04,323.96,330.51,L7
2006-05-23 22:17:02+00:00,347.86,353.94,349.50,348.60,349.90,356.11,355.11,363.86,,,354.99,359.97,349.90,350.29,351.52,362.43,319.55,338.63,,,339.42,351.08,357.05,353.64,352.42,352.10,343.64,334.16,336.15,330.36,327.74,321.72,,,199.75,340.63,,,,,,,223.92,,,,266.16,261.84,271.63,248.46,,,309.66,301.54,L7
2006-05-31 22:19:19+00:00,373.24,368.24,369.01,379.34,386.47,,,,,365.21,374.77,376.15,380.43,377.87,368.13,360.60,345.86,328.83,336.57,354.30,,,385.93,389.83,391.83,378.84,368.64,360.01,,,,,,,201.24,,,,,,,,205.83,,,,274.56,267.86,239.25,223.02,,,291.00,273.42,L5
2006-06-24 22:16:54+00:00,342.01,352.75,339.17,335.18,333.16,346.20,339.06,340.21,358.57,364.46,,,,,,,,,,,,,,,,,,,,,,,,,205.83,,,,,,,,228.15,,,,274.38,272.67,276.74,246.71,,,308.72,309.90,L7
2006-07-25 22:26:18+00:00,343.37,333.46,331.49,333.98,326.70,333.80,340.09,343.47,339.78,339.57,342.14,342.63,342.89,347.65,338.38,334.36,327.22,311.74,311.30,321.11,332.64,357.67,359.10,351.67,,325.83,330.95,332.93,327.63,318.29,300.30,292.12,,,199.79,,,,,,,,207.75,,,,253.81,239.07,255.73,242.12,,298.00,303.52,281.85,L5
2006-08-03 22:20:15+00:00,336.23,327.02,304.50,318.39,313.08,333.95,357.62,353.23,,,,,,,,,,,,,,,,376.49,387.71,361.31,,,,,,,,334.27,356.00,352.94,356.67,,,,,,,,,,,,,,,,,,L5
2006-09-27 22:27:06+00:00,346.64,347.88,344.45,342.82,344.30,356.45,355.88,357.15,351.44,346.78,344.85,344.32,342.84,347.14,342.66,340.21,329.41,328.78,331.06,339.77,344.99,351.27,348.73,348.80,337.18,340.26,338.77,343.99,343.09,340.49,340.06,347.30,349.73,347.26,344.34,348.17,343.98,342.45,354.53,366.09,363.66,359.20,353.80,349.50,341.58,340.38,337.49,338.62,340.18,331.75,345.93,348.82,333.85,325.30,L5
2006-09-28 22:16:24+00:00,341.34,345.05,334.11,342.67,339.51,346.85,353.54,352.59,350.65,342.36,345.92,340.75,345.95,341.82,343.18,340.46,331.38,324.73,329.95,332.21,343.44,347.60,350.46,348.40,337.19,335.46,336.16,341.83,339.89,332.40,331.84,338.57,345.86,342.43,337.41,342.30,335.54,334.46,345.42,356.39,352.60,348.50,,,,,,,,,,,,,L7
2006-11-14 22:27:34+00:00,356.82,342.69,336.93,345.18,354.49,358.39,359.48,345.56,350.79,353.35,357.49,357.61,356.21,353.59,352.72,340.68,331.53,323.14,331.64,333.61,345.81,353.57,360.32,356.43,341.26,335.71,340.07,342.69,348.79,346.80,349.26,349.02,352.58,343.79,337.64,341.58,346.83,346.86,349.21,361.15,360.19,357.56,351.82,351.93,349.92,339.44,340.69,343.80,347.29,351.39,354.39,354.61,344.23,345.70,L5
2006-11-30 22:27:42+00:00,331.15,333.97,327.30,326.58,330.56,343.41,337.65,335.32,336.91,347.59,349.17,347.30,343.51,349.19,334.67,328.73,326.78,314.31,324.30,333.88,339.13,351.74,361.15,350.02,337.54,330.31,335.25,342.15,344.62,340.80,339.80,348.69,353.12,340.61,335.60,335.36,343.41,345.85,349.39,362.39,367.60,358.67,352.41,349.02,344.79,344.93,342.91,337.31,344.18,354.17,357.23,345.65,342.68,344.50,L5
2006-12-09 22:21:36+00:00,346.32,335.07,348.17,345.88,347.57,362.31,357.44,358.45,354.08,357.49,358.12,354.75,357.20,353.72,349.87,337.86,334.82,327.32,333.00,342.58,343.74,351.89,361.30,355.26,340.20,341.21,343.80,348.60,350.23,350.30,356.38,356.94,354.51,347.09,345.64,344.82,340.01,340.84,350.97,375.38,377.18,362.03,348.13,347.86,340.52,339.76,332.99,335.37,342.12,344.16,343.34,337.65,336.81,347.45,L5
2006-12-16 22:27:50+00:00,352.25,342.70,337.16,330.77,346.17,349.55,356.22,348.36,355.61,352.17,349.94,350.71,347.96,346.52,345.99,335.36,332.69,320.92,326.56,335.98,343.13,346.35,363.44,354.02,339.92,329.21,334.39,341.54,341.93,338.31,338.36,350.87,347.15,345.34,333.61,334.37,337.59,345.88,351.68,363.53,364.05,359.54,352.35,350.32,346.88,338.55,338.84,340.86,345.43,349.34,358.08,346.57,338.22,345.60,L5
2007-01-02 22:17:11+00:00,353.34,349.29,344.92,340.08,345.59,359.29,362.55,358.91,361.41,355.40,355.70,354.39,354.49,,,,,,,,,,,,,,,,,,,,362.58,349.09,344.66,341.84,348.05,349.74,358.62,373.09,371.68,361.93,353.00,355.46,347.72,343.11,344.21,342.87,349.07,352.69,360.77,353.21,349.76,345.94,L7
2007-01-26 22:21:54+00:00,354.19,347.63,348.36,346.71,349.47,362.66,366.99,361.18,351.21,351.43,362.86,367.32,361.62,356.00,340.56,333.45,331.77,337.63,345.27,344.85,348.76,362.11,365.22,360.11,351.86,345.17,349.91,353.37,358.11,360.25,360.20,365.31,362.81,364.08,353.54,348.40,354.06,366.21,366.93,378.46,380.47,371.13,356.89,351.33,347.24,339.85,342.65,338.11,343.87,347.35,346.58,342.85,334.99,340.93,L5
2007-02-03 22:17:19+00:00,,345.49,338.53,339.90,336.04,350.33,353.59,352.31,347.14,340.61,352.44,352.97,353.00,345.49,342.34,337.77,326.55,326.39,333.21,336.95,338.79,345.20,348.32,342.67,336.15,337.55,336.24,341.43,346.97,344.39,351.45,349.22,348.88,346.35,343.47,335.13,334.54,348.59,354.34,360.76,,,,,,,,,,,,,,,L7
2007-02-11 22:21:56+00:00,356.89,353.57,348.45,351.50,345.63,352.20,361.56,363.41,358.61,355.99,364.87,361.34,361.40,352.72,345.63,339.95,338.08,347.31,347.16,354.13,358.76,368.82,362.39,360.77,357.95,360.78,365.60,362.65,362.10,362.87,365.37,362.38,362.25,371.56,366.02,356.03,348.05,358.29,362.89,366.98,367.72,364.87,353.79,347.87,341.04,341.92,339.27,339.20,338.98,350.32,352.95,348.95,339.15,339.04,L5
2007-02-19 22:17:25+00:00,,,,,,,,,,,,,,,,,,,,,,352.62,353.00,348.63,353.06,358.62,352.45,357.18,356.59,355.95,357.33,352.39,356.88,362.74,366.48,349.66,341.48,341.51,358.92,385.13,396.86,376.20,365.83,347.03,335.92,330.01,332.10,330.83,331.34,347.18,344.23,344.01,331.69,328.02,L7
2007-02-27 22:21:56+00:00,348.39,346.62,342.95,345.38,346.16,359.95,359.68,358.40,356.40,352.60,352.16,353.34,352.16,353.34,345.66,334.52,335.69,331.29,340.68,337.49,345.30,349.54,359.00,354.36,350.16,346.31,340.91,350.98,342.29,343.95,339.63,347.24,351.31,348.67,354.45,345.67,342.43,341.04,346.34,355.39,358.45,359.42,351.93,351.13,340.03,338.80,340.63,341.57,347.48,353.76,362.57,349.47,339.84,329.07,L5
2007-03-23 22:17:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.75,327.39,331.09,333.80,336.27,331.75,327.59,326.16,322.76,334.43,329.87,338.74,328.63,328.41,326.84,312.88,311.07,306.82,309.26,,,324.85,,263.35,L7
2007-08-14 22:17:00+00:00,339.40,335.58,332.12,341.53,340.16,339.95,346.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.72,380.35,363.86,338.17,,,,317.21,329.55,,,,,331.82,321.96,286.93,L7
2007-09-14 22:26:15+00:00,337.89,327.52,327.51,332.28,332.72,342.49,343.14,347.87,348.27,339.14,344.62,340.14,340.56,336.73,334.51,328.88,334.79,332.63,337.90,340.30,349.21,348.59,346.29,334.30,334.31,339.84,338.09,343.76,348.32,344.08,352.40,339.98,335.30,339.54,349.31,341.11,341.01,340.68,339.15,350.38,360.54,361.16,344.31,336.46,334.40,328.36,331.10,330.14,334.71,336.40,344.77,342.32,315.08,301.45,L5
2007-10-17 22:16:47+00:00,,,336.54,345.91,345.04,346.90,352.72,351.36,357.72,352.80,352.02,348.49,348.18,338.69,342.16,342.31,344.15,349.96,344.02,353.74,350.55,351.28,346.31,340.26,335.94,352.70,367.90,353.60,341.23,330.58,340.51,346.90,347.51,347.53,358.98,356.75,,,,,,,,,,,,,,,,,,,L7
2008-01-28 22:23:29+00:00,342.37,331.98,330.27,337.26,343.73,354.75,356.93,348.13,350.93,352.22,350.50,350.96,346.87,344.91,340.70,336.75,330.42,334.62,343.59,347.48,343.62,341.50,341.99,345.65,347.25,344.58,334.41,332.42,333.86,324.80,326.93,330.79,333.91,347.71,354.64,345.63,335.34,332.46,343.36,355.71,361.92,355.66,340.64,339.55,329.81,322.72,325.65,322.09,332.69,,,,,,L7
2008-05-03 22:23:12+00:00,,,,,347.98,355.61,357.22,355.78,352.68,349.54,349.62,351.13,344.14,342.58,339.76,338.82,342.73,331.76,344.66,346.31,346.86,348.84,350.44,341.62,352.94,347.83,343.82,345.82,336.08,338.76,331.13,336.95,336.57,329.61,333.24,340.75,340.80,327.80,335.92,338.93,324.30,,,,,,,,,,,,,,L7
2008-06-04 22:22:59+00:00,339.85,324.02,334.06,338.60,336.59,342.44,343.86,343.19,334.93,340.81,340.46,,,,,,,,,,,,338.73,333.32,337.11,341.67,341.74,,,,,,,,,360.17,352.37,344.98,,,,,,,,,,,,,,,,284.95,L7
2008-06-29 22:16:33+00:00,,,,,,,,,,,,,,,,360.55,381.39,,,,,369.73,,,,,342.32,,,,,,,,,,,,,,,,,,,,,,,,,284.38,,,L7
2008-07-15 22:16:21+00:00,322.09,325.41,338.25,344.07,335.47,338.89,336.27,347.10,358.37,346.21,343.15,340.15,337.29,341.03,338.13,320.10,,331.55,336.39,336.52,355.20,340.02,338.67,347.17,357.40,336.77,337.36,,,,321.27,319.99,326.82,,,,,,,,,,,,,,,,,,,313.41,338.75,307.81,L7
2008-08-23 22:22:14+00:00,339.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.74,311.67,303.75,326.80,332.43,339.53,340.99,310.80,L7
2008-09-01 22:15:59+00:00,345.96,338.25,338.79,342.46,345.46,348.42,350.49,349.23,352.91,354.35,354.06,356.69,356.90,355.94,351.47,337.39,,,,,,,,,,,,,,,,,,326.83,343.57,340.63,348.77,357.99,368.58,367.23,347.92,342.23,342.48,340.90,342.98,331.36,338.55,334.45,329.48,346.99,344.46,345.05,337.13,297.29,L7
2008-10-10 22:21:44+00:00,324.63,319.22,315.10,321.52,319.78,331.31,330.35,332.14,336.24,329.57,322.61,327.12,321.68,329.63,320.58,313.40,303.67,317.63,307.14,318.52,318.82,326.96,329.40,328.93,326.11,316.59,312.50,317.77,308.08,313.14,314.68,317.74,316.11,314.38,318.79,318.37,316.38,319.76,,,329.50,332.54,323.27,321.00,314.67,313.42,310.98,310.52,299.75,,329.62,310.36,,285.18,L7
2008-10-19 22:15:43+00:00,,,,,,,,,,,,352.00,348.03,345.77,338.20,326.65,325.96,325.06,335.72,340.85,342.21,347.83,354.01,358.18,350.22,349.50,343.00,350.69,352.44,349.25,358.32,350.22,355.00,357.19,355.96,350.51,352.58,362.80,371.37,370.75,373.16,368.13,363.50,361.68,345.91,345.91,331.68,333.12,337.56,342.35,345.05,341.12,345.29,373.70,L7
2008-10-26 22:22:01+00:00,347.00,346.33,342.17,338.99,342.69,354.42,350.73,355.81,351.67,353.78,350.99,355.06,351.84,347.85,342.93,341.57,332.72,335.91,340.71,343.39,341.77,348.73,351.21,353.12,351.16,339.25,335.79,346.35,338.04,338.11,338.41,344.56,338.87,339.05,339.61,337.19,334.70,350.47,353.72,352.57,355.35,353.81,351.54,350.05,337.99,338.54,346.70,348.66,354.90,355.48,358.38,354.42,341.03,338.19,L7
2008-10-27 22:10:37+00:00,356.85,353.77,342.43,346.67,344.75,346.31,345.02,344.14,349.57,345.20,344.92,339.88,334.44,341.84,335.28,326.04,322.67,325.94,329.72,337.11,339.60,344.44,346.62,352.70,347.96,329.21,336.18,338.55,337.79,335.60,342.71,338.62,343.87,345.91,341.57,343.13,344.57,360.84,359.94,359.51,361.34,360.91,361.21,358.94,345.28,339.43,344.32,343.60,354.64,355.72,359.41,342.83,334.92,332.41,L5
2008-11-11 22:22:15+00:00,335.00,334.94,325.84,328.28,331.70,341.29,341.82,348.62,344.57,347.66,338.26,340.25,336.39,333.38,328.29,324.21,320.79,321.02,325.50,326.91,327.52,332.95,336.60,340.24,339.25,320.37,324.85,327.85,332.28,326.69,331.89,329.55,331.97,325.63,331.16,328.44,327.49,334.00,346.10,342.80,342.01,341.61,349.31,339.33,331.54,323.34,328.22,330.52,341.98,346.43,349.70,334.00,325.64,328.26,L7
2008-11-27 22:22:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.51,339.74,L7
2009-01-31 22:12:28+00:00,360.35,353.84,350.53,366.17,370.29,366.72,365.43,356.87,357.53,368.67,371.66,367.20,363.62,353.32,341.47,335.75,342.64,381.45,384.11,,,,,,,,,,,,,,,,,,,,,,,374.45,363.96,364.24,355.17,359.04,346.22,345.44,331.62,341.29,342.37,347.47,341.36,,L5
2009-02-24 22:16:58+00:00,361.54,348.58,334.29,346.38,344.70,348.44,354.19,357.15,359.89,353.74,351.10,350.29,344.17,343.83,347.48,346.13,341.10,354.07,358.23,366.48,360.16,358.02,346.79,349.14,342.91,345.09,345.59,342.34,341.69,340.05,343.76,343.57,349.01,349.93,364.99,359.65,359.44,358.78,358.40,357.71,356.64,355.77,353.57,352.11,338.43,333.29,336.53,339.62,340.66,348.15,353.24,348.39,335.52,319.48,L7
2009-03-03 22:23:12+00:00,,,,,,,,394.88,,392.19,381.48,378.48,,,,385.35,,387.91,,400.32,,,390.21,,388.66,,,,,,,379.19,384.79,,,,391.92,374.37,384.28,,,,,,,,,,,,,,,,L7
2009-03-28 22:17:13+00:00,,,,,344.00,352.21,359.23,357.12,356.48,352.84,350.81,349.02,344.56,345.21,344.94,340.11,341.24,350.15,353.91,355.75,352.13,356.53,355.57,347.49,352.45,350.37,345.94,343.56,342.13,335.28,340.54,341.35,338.53,347.29,346.85,347.38,334.90,342.17,,,,,,,,,,,,,,339.04,324.52,288.05,L7
2009-04-20 22:23:31+00:00,,,,,,,,,,,,344.05,349.88,347.17,335.80,331.86,341.24,342.41,346.00,341.42,345.29,350.94,352.39,346.52,345.52,335.49,347.96,349.78,339.85,332.58,336.44,336.98,332.50,332.01,341.50,343.66,352.16,345.71,,,,,,,,,,,,,,,,,L7
2009-05-15 22:17:24+00:00,339.69,,368.99,,,,,,,,,,,,,,,,,,,,,375.43,,369.86,321.18,,,,,,,,290.69,,,,,,,,,,,,,,,,,332.59,304.60,,L7
2009-07-25 22:23:25+00:00,354.97,323.30,321.42,325.06,332.26,333.74,338.93,340.75,336.75,341.91,347.27,342.94,361.95,359.00,353.41,340.68,345.37,353.49,362.03,342.87,348.04,345.91,334.25,334.68,348.34,375.57,,383.03,,369.18,364.17,335.04,334.46,323.52,329.89,335.64,372.36,364.28,366.02,377.63,380.01,,387.67,,371.16,347.14,316.30,,,,,,,,L7
2009-08-19 22:17:08+00:00,,,,,,,,,341.41,342.59,345.10,351.60,350.12,343.78,333.15,330.90,329.15,332.68,337.18,340.65,340.08,345.44,342.49,345.20,348.42,345.88,348.01,343.96,337.24,340.16,352.84,335.37,327.00,329.34,348.75,350.12,346.56,341.67,338.77,339.76,341.96,345.93,342.05,334.24,325.16,326.30,332.64,,,,,335.36,336.11,314.42,L7
2009-09-04 22:17:08+00:00,356.52,349.33,340.44,338.53,346.56,353.13,348.86,353.08,352.51,354.50,350.55,354.32,355.46,346.16,341.17,343.34,339.20,338.17,341.99,343.54,346.46,349.93,353.10,360.76,370.44,365.35,358.26,355.01,344.16,344.08,348.80,336.92,331.79,338.57,354.33,362.92,357.91,348.62,342.98,367.01,368.74,361.25,349.93,350.53,337.03,335.45,341.96,337.65,339.75,351.59,356.27,359.17,340.62,317.54,L7
2009-10-22 22:17:14+00:00,335.86,334.23,328.97,329.19,331.30,346.16,349.53,350.65,343.77,338.03,337.63,333.50,337.22,340.29,331.09,314.52,316.11,312.41,328.15,335.05,354.09,357.99,354.48,349.65,353.76,361.65,348.18,342.21,335.39,339.65,331.49,321.46,318.88,327.06,342.33,343.03,342.47,344.03,343.66,338.06,342.82,343.80,338.76,336.72,332.96,322.37,322.76,320.76,323.32,319.03,328.83,333.07,320.72,324.36,L7
2009-12-09 22:17:51+00:00,,,,,,,,,,,,,,,,,,,,,,,340.63,333.58,326.93,333.79,342.48,339.61,328.16,314.70,326.14,333.30,330.05,322.29,325.79,325.98,332.33,345.89,347.39,335.18,338.61,346.26,340.01,335.31,,,,,,,,,,,L7
2010-04-07 22:25:21+00:00,357.22,339.91,335.47,335.01,336.45,348.43,355.49,355.65,354.12,356.66,362.47,356.77,350.83,350.18,340.24,332.02,332.89,335.93,343.03,337.40,342.26,341.88,345.77,347.75,352.91,345.23,346.10,347.61,337.92,341.14,336.06,346.11,340.83,343.95,355.64,352.69,339.93,329.83,338.06,347.38,364.35,363.87,362.64,352.13,341.02,328.98,337.49,329.86,336.27,349.61,350.25,350.34,344.16,294.63,L7
2010-06-26 22:25:19+00:00,,369.53,372.25,356.93,,,384.14,380.22,,,,,389.56,384.41,,,,352.01,,,,,376.33,375.65,,,,,,,,,,,,,,,,,,,,,,,,270.73,,,,,319.19,303.46,L7
2010-08-22 22:19:13+00:00,355.01,341.51,340.98,340.84,339.94,343.45,345.38,347.83,354.00,357.25,354.29,359.19,354.08,,,,,,,,,,,,,,,,,,,,,,,,346.13,354.77,354.50,352.74,329.75,338.41,326.40,335.15,331.80,322.22,334.23,305.49,,,339.02,326.38,330.18,309.95,L7
2010-09-14 22:25:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.34,324.76,326.47,323.99,318.37,L7
2010-12-20 22:16:50+00:00,,,,,,,,,,,,,,,,,336.23,335.57,342.01,342.69,350.40,351.00,360.71,357.48,366.35,356.87,350.93,337.24,330.90,344.16,342.36,350.51,338.86,329.29,341.86,342.54,349.01,352.40,351.79,351.81,362.17,369.17,369.83,352.08,336.78,324.24,333.28,345.09,353.64,,364.52,350.90,345.11,345.03,L5
2011-01-20 22:26:28+00:00,359.45,354.12,350.97,357.59,353.07,359.41,356.74,363.09,359.09,359.90,362.44,361.82,356.40,352.23,346.74,350.69,346.70,341.42,347.68,358.86,357.14,354.53,359.66,373.90,374.91,358.00,347.16,348.56,342.10,349.49,345.11,355.07,348.40,361.09,366.80,365.70,363.16,361.02,360.60,365.37,362.36,362.53,358.43,356.12,347.05,341.67,347.37,346.47,,,,,,,L7
2011-01-21 22:16:54+00:00,,,,,,,,,,,,,,,,,,,,365.67,363.57,361.38,356.16,,,,,,,,,,,,,,,,369.83,380.15,376.08,369.49,367.21,362.18,355.52,351.97,348.38,348.45,357.38,,365.05,359.60,356.76,358.47,L5
2011-04-26 22:26:45+00:00,370.96,357.41,341.73,342.65,349.57,348.56,354.89,347.42,354.86,362.15,363.03,361.52,351.93,343.78,336.34,348.02,343.48,358.06,358.46,363.42,354.77,348.12,347.07,357.81,365.28,354.16,337.81,337.91,337.25,334.11,338.30,337.68,345.74,352.01,354.04,346.25,345.23,340.83,361.93,362.07,353.51,349.77,345.23,336.64,333.13,330.21,332.84,307.91,,,342.92,344.34,327.64,,L7
2011-05-28 22:26:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.51,299.57,289.54,295.12,,,,,,,,,,,,,,,,,,,,,,L7
2011-08-09 22:20:22+00:00,,,,,,,,,,,,,,,322.62,321.25,322.25,325.37,339.47,337.89,348.31,343.03,332.23,317.50,325.53,334.89,343.40,340.47,323.52,326.11,318.09,327.19,328.23,322.04,315.87,,,,,,,,,,,,,,,,,,317.11,,L7
2011-11-13 22:20:31+00:00,362.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.89,343.38,346.00,349.60,334.11,337.75,335.67,338.53,349.42,346.87,339.56,338.09,335.22,L7
2012-03-27 22:27:16+00:00,325.68,,310.69,311.38,329.43,343.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.06,355.68,334.73,322.12,319.86,,307.25,313.93,,,321.91,334.67,338.99,322.59,324.07,L7
2012-06-15 22:27:34+00:00,,,,,,,,,,,339.52,342.19,334.38,339.17,348.23,336.25,330.69,,343.00,333.54,338.45,336.00,,334.11,374.93,361.62,378.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-07-01 22:27:43+00:00,,,,,,,,,363.25,382.23,367.29,361.93,,347.99,,,348.17,333.35,,345.67,370.54,334.32,,,365.71,356.79,338.29,,,,,,,,,,,,,,,,,,,,278.43,,,,,,,,L7
2012-07-10 22:21:41+00:00,334.62,318.47,309.89,322.88,335.47,334.21,337.53,334.10,336.41,,339.86,340.40,336.52,330.80,328.84,330.16,329.99,315.03,339.20,345.48,358.96,363.95,356.79,346.77,352.22,346.76,334.99,,,,328.11,333.51,,,,,,,343.91,367.32,,,,,,,249.94,,,,,,,,L7
2012-08-27 22:22:12+00:00,345.11,337.28,329.10,339.98,338.53,347.63,350.76,360.46,359.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.54,342.82,324.70,348.06,342.14,314.22,,,,,,,,,,,L7
2012-09-03 22:28:29+00:00,351.27,335.24,330.72,334.46,340.99,345.93,356.65,352.78,352.16,352.94,346.88,344.83,347.26,352.19,353.54,334.75,331.35,328.53,337.72,346.69,357.74,357.89,349.42,344.64,344.05,349.43,343.52,337.11,321.34,326.20,323.07,332.02,332.61,342.82,352.54,347.82,330.80,328.32,329.77,327.18,337.69,332.86,334.43,327.86,319.63,312.08,326.97,315.54,,,,333.47,325.97,292.23,L7
2012-11-06 22:28:59+00:00,351.46,345.29,337.22,341.92,343.35,352.86,353.39,360.88,352.25,345.48,323.50,,,,,,,,,,,,,,,,,,,,,,,,,,349.84,356.95,357.85,355.95,348.52,345.10,343.15,345.27,341.91,336.17,334.28,333.16,339.44,345.94,340.34,337.75,339.28,329.32,L7
2012-12-08 22:29:10+00:00,,,,,,,,,,,,,348.47,346.39,342.47,323.85,324.55,325.32,332.86,333.47,341.60,347.05,368.32,361.35,351.79,334.40,333.26,330.11,333.23,326.35,327.97,328.39,327.71,336.72,350.42,357.35,358.54,,,,,,,,,,,,,,,,,,L7
2013-01-25 22:29:20+00:00,346.18,342.55,339.25,341.11,348.72,358.21,365.25,355.18,355.35,343.18,344.80,343.83,348.13,353.44,353.36,338.42,334.79,334.43,339.60,347.53,366.12,368.38,366.49,356.72,350.86,338.33,338.73,335.65,339.18,333.46,335.77,336.54,344.41,347.57,356.39,359.62,356.38,359.43,361.87,357.21,360.54,356.38,350.24,351.20,343.01,342.06,347.70,349.53,356.79,363.44,367.04,358.46,346.85,335.95,L7
2013-04-08 22:23:00+00:00,349.56,351.67,341.01,349.30,352.69,357.21,369.27,361.75,357.61,349.76,347.87,353.82,352.42,349.92,344.98,337.80,,,,,,,,,,,,,,,,,,339.69,345.04,355.37,349.17,353.11,353.58,358.79,350.89,351.15,353.17,344.87,335.81,334.19,344.70,323.24,,351.84,374.00,359.80,341.37,326.26,L7
