,dates,mex0301-0000,mex0301-0001,mex0301-0002,mex0301-0003,mex0301-0004,mex0301-0005,mex0301-0006,mex0301-0007,mex0301-0008,mex0301-0009,mex0301-0010,mex0301-0011,mex0301-0012,mex0301-0013,mex0301-0014,mex0301-0015,mex0301-0016,mex0301-0017,mex0301-0018,mex0301-0019,mex0301-0020,mex0301-0021,mex0301-0022,mex0301-0023,mex0301-0024,mex0301-0025,mex0301-0026,mex0301-0027,mex0301-0028,mex0301-0029,mex0301-0030,mex0301-0031,mex0301-0032,mex0301-0033,mex0301-0034,mex0301-0035,mex0301-0036,mex0301-0037,mex0301-0038,mex0301-0039,mex0301-0040,mex0301-0041,mex0301-0042,mex0301-0043,mex0301-0044,mex0301-0045,mex0301-0046,mex0301-0047,mex0301-0048,mex0301-0049,mex0301-0050,mex0301-0051,mex0301-0052,mex0301-0053,mex0301-0054,mex0301-0055,mex0301-0056
0,1985-09-24 16:53:30+00:00,164.32636734404824,140.03472319988435,,,,,,,176.73871141288652,,,193.72014000746387,194.97849570584037,197.068050233747,180.64763588336984,181.34329906103332,182.70421926369704,174.23244361746058,172.30046049254472,,,,,154.3624685685634,162.9925075384589,155.58590129604184,151.20934844508824,155.2456150865161,156.02035934058694,147.81791950824436,147.2814147864123,140.7659044363586,135.32422319818085,131.62164059210556,127.67729339170866,120.42352557602653,122.76655717820378,124.60731222517485,134.46980728056573,134.6726440149064,121.48456787641713,109.93721823754835,98.94913335129652,,,112.34175411071493,124.22736805440559,121.39036266599089,130.9830681008511,144.13666306546264,161.67625754749048,153.99139460227357,150.30555927169425,130.67828372269,121.32224423728347,132.57126686604775,180.6111497788111
1,1986-03-19 16:50:19+00:00,178.48438853537377,169.19512360334747,188.8022116606536,192.22248034935242,191.8362871467261,206.84521552890175,204.3988351345818,202.59175365764304,207.6040130492837,219.15671107120434,227.94387471966647,224.2970674566572,218.29328253021427,212.84710126135977,193.92589211658478,184.95458228391874,183.31004179791225,187.10062782901787,190.10704053915137,222.0766962795137,235.6189768521897,230.29002850366314,210.31305149793977,187.83794290565916,169.09213893486472,155.9489040425383,148.15355539226292,144.01523949942887,140.11552096822172,130.66633551885727,126.24855581709032,118.4990103563458,109.11230744712469,99.56163014179086,94.28225562577451,97.01034305573855,97.17449744635141,102.46065854499382,106.70884595612696,104.98328092211295,110.55183983431539,109.58056335946853,123.84912389561494,128.70936643006024,139.8357238537595,118.09857056533446,113.4114824126029,108.12308704394049,112.02739102219755,125.6230776897417,152.55620596490337,154.49152856671338,107.81894698056325,91.5181135735403,77.51654930642886,137.56344481435812,192.63773774154967
2,1986-04-20 16:49:38+00:00,180.66961605466614,165.08526979733526,188.68822219858112,196.85697923628004,193.90370016814163,205.6587070484943,222.61090735173255,227.94070202580318,233.34492163358732,232.78240215431805,231.238183294626,227.64639702635367,219.6538393448078,214.27524802374782,198.53162386849718,196.51135041956908,200.0967784388198,206.6963631266945,217.0937366263085,223.78651868272772,227.25124296823677,216.3070045957623,202.86185865322238,188.94043460194484,169.02365032742287,159.48852384363758,149.56462506456546,144.8846355934517,137.46081901292217,133.11079112867054,127.67236764319388,123.9565048079244,114.01041539209626,103.35674324779471,96.4918979476143,96.70255343520466,97.83855590010172,106.55012098599559,113.06767144178986,114.92943100074595,111.21917203905494,112.66344530620758,114.68534609301864,123.73868594658676,122.13594906148523,116.48623675385161,116.1632697096803,115.60896640798447,105.96849587490078,117.84863909551592,151.9838318352208,158.6798733598689,104.33389632744165,80.80127985231945,83.25641616638082,126.1566851750523,187.92095284635104
3,1987-09-14 16:51:10+00:00,164.00109014898524,143.39492592061808,165.03136270004785,176.16381880339776,178.52888481721786,182.7016880100913,176.86823695436067,173.51848018381938,182.27137611872516,191.1591787737115,192.23900530666262,187.38420100367236,188.69772668722672,189.11810186842675,184.0683527621879,179.2058363104589,177.19651404028917,176.57367578921657,176.03867638339156,179.67049058438081,187.1532402362465,168.25869028388576,150.9448451989005,150.25264993004637,149.33899437867768,141.4242137767159,137.16505424865827,143.22570420446596,147.51912376159783,140.02880256440005,134.23955789696177,119.99345564824603,120.35264642155634,114.65374725382486,104.80105187977469,107.48965878938468,107.5468133983211,113.63744622308266,113.05501189941752,109.66698158288581,96.02336949934316,90.18683629609536,80.36781454407993,,89.2569268698384,98.079708416782,98.07663778557335,106.84978617938013,111.06273940599671,125.16060661812632,133.65778816039222,137.5080027692107,135.95361106794212,115.85502371555275,105.57570234910439,114.983316971366,180.57939391028924
4,1990-02-10 16:45:58+00:00,177.43194215687282,151.38569803105074,154.6108932173442,158.08498860779432,162.76033250389833,159.7642341028094,151.8169353818695,142.83119952489255,146.78977156677104,147.19707960428045,152.16862529424057,157.84849020623435,162.66118220109982,164.68504267224728,162.27684259165014,161.55003173183084,172.67503069643607,193.8014371731912,202.8195980772671,205.62710777776314,213.57939128446773,201.30450587744983,190.15905249440667,190.2541022374556,186.11656794452503,184.4781010211376,180.97175913075404,179.60991082427012,181.83474874942183,179.73686558022322,178.45590417897122,,,,,,,,,168.97736669668407,,163.46478700109495,,162.18808087660554,168.90363956104986,172.78207565880803,163.42711246701026,157.92707666789585,157.63977252313,165.23023963005707,193.2654293155457,213.05260270487332,201.251692582627,170.91522868003645,145.60811086222932,145.43873728512045,195.11171979786474
5,1990-04-15 16:44:33+00:00,178.49048246794237,163.2901592291077,184.62478952045336,188.00955077343187,169.02577152577828,176.17464504174745,169.9211044435447,151.21625398053015,156.80607011042122,163.60912210532953,166.04988121485653,163.93622008683107,160.93601354115015,174.7238660467788,175.75369458878896,175.90217315422925,171.16892606249792,188.01218098387233,193.31169810307918,201.06387334222595,212.51720307273402,203.9152133611657,197.05984624260995,187.94128189340947,180.72618980862154,176.345152669885,175.15900339544282,184.15288923891305,184.55637706895558,181.1863276314189,171.39828223666674,,,,,,,,,177.47470543152187,,157.81361708377597,,159.77231837045244,157.492515842355,163.997469332225,164.66193749888154,162.26222443251353,155.0328868850556,162.00738878954215,190.08697666406005,199.4836036449667,169.00175412106103,163.78387131984456,159.29464540436004,160.48446399182473,188.98954273523083
6,1992-08-26 16:46:43+00:00,163.28052831891512,147.1336607015251,165.02777663491975,172.6217011955832,177.29098142961723,181.86091052784468,183.41891663795613,179.4534100514557,183.23668661983552,186.92083990115614,183.54867728265714,177.87132830142158,169.9973285737547,173.78439341059413,168.34336198882525,168.3289506609762,169.09324730881025,167.92873256593623,169.97859810366342,178.08196618120928,179.41959875961695,171.9610046525814,166.33365388214122,163.1759514937131,153.983653493718,149.9901983729114,149.61502816652322,151.13958508687128,152.61948957876479,147.67112934849536,139.50196875619872,129.24244896468414,125.81880141698493,123.49007216744931,123.98996278694477,131.18477779600934,131.79814211460277,130.22562856103082,143.0370613006469,143.2651581602017,130.35848153951088,123.13558637850218,117.13704397208632,,125.37801540824674,133.75180115275123,130.75204388913457,144.33208758264055,142.34051364905713,154.93608183904024,173.8229663225495,165.09655796896794,170.3722880755212,176.22517555191166,150.22347433762238,144.46960979542536,168.6644000644012
7,1993-01-17 16:45:59+00:00,170.525729822505,160.21320483112262,176.40854132468894,187.44269758622704,177.41634419710573,185.08170175044486,177.64452882804682,177.37111544782968,186.29135262834825,191.266117654634,182.18055526952642,180.17391119231797,182.43784880117258,191.20544516440424,187.3032347056872,188.56054001131776,191.1935660803248,202.557409368136,202.6458837080665,203.6504914912562,204.92950013513672,200.80152429139122,193.54732086045013,185.87241325876786,178.6671609295775,170.50199802749088,174.49247720144274,177.11439981077353,183.89138952580748,176.44944660613626,170.63335690823183,165.32047050386177,154.18341886775448,150.80140662421894,149.71875786071425,151.09075062234103,155.63582595136285,159.3635171141902,167.92228849146227,163.69609772649775,166.14814499610765,166.83049413650036,175.92646462905836,175.77519705921836,194.9929229730252,191.6190335334569,180.80562700153,183.3005959773536,180.44317492968395,189.80274111638872,209.014569495307,222.06117282530508,201.65925384205633,180.42169465905476,157.67674305987686,165.92085549685493,185.2423766583179
8,1993-02-02 16:46:10+00:00,181.93303954029233,172.6914442985312,194.36777325659133,203.62902446410433,177.38911073901724,195.0023291657867,184.98986623078858,190.31017078420345,185.7336119716029,202.73011786744794,195.00580137845543,183.24947782564786,180.4201072642577,185.0264606060423,183.2210938388625,189.06984339333118,192.81481321997805,194.70905480940056,197.95019477447732,203.52189059333242,210.6471385674402,205.42416616794628,194.09902986340853,184.87260013372372,180.25838896953542,170.48863282182853,168.6890263609228,171.86665937055605,182.51561239012597,180.51846100847266,171.41703894710415,164.52878963678745,155.01459461593137,148.56019493290904,147.65545860961595,143.60703365496232,150.96437067673412,161.86313367042,173.9078122536,175.76513038185598,175.04334471909988,182.54867252301224,180.08346228725102,179.3987746208592,180.42442661685328,171.32600061040912,174.01386259199484,171.2232914837482,160.36670013920752,,,236.77730151692575,,,,,
9,1993-02-18 16:46:17+00:00,192.53552139816233,180.53910361232218,183.36368847750876,189.92566571337528,185.99291106800854,191.1052347913448,192.29518519575495,188.11111962107208,185.16501744223945,190.83074056702947,184.72633698406256,181.61872386143347,172.24133433649146,176.28047875647516,174.6049647596757,180.8097957354389,183.7209396579415,190.5938815528174,192.67982223018845,201.54802646512164,201.73481820675175,196.9989579350816,184.5813567184179,176.72557045917807,167.36945438939335,158.01862142038055,159.6133497730149,164.93776969196162,162.61162886677278,161.65984738699748,151.16398723705717,141.3564791026657,137.0011793097485,133.0089396119668,132.00007627622455,131.77827975807816,138.0762797113313,143.77026827996562,155.9478846122528,152.71306583929854,153.47554807393044,150.22609577563117,154.51411010705488,156.6810709626402,165.30802074860222,168.91971419923215,162.07629630026662,154.97641436724604,151.66456688064838,158.62716674007999,188.63194020856182,203.39226985147712,190.36092889667165,174.01638200729732,148.25092432777575,141.98025296100448,190.44199056060756
