,dates,jap0284-0000,jap0284-0001,jap0284-0002,jap0284-0003
0,1984-05-24 01:09:12+00:00,,171.98035501543728,184.07913634197163,196.3178766820003
1,1984-10-31 01:11:19+00:00,205.65291851326825,,215.7856571916202,212.83539573651518
2,1985-02-04 01:11:45+00:00,197.3445478556822,200.3032645828375,215.8248564548025,221.86983952882304
3,1985-04-25 01:11:34+00:00,,173.04560258200024,192.1362738000542,209.7608428335133
4,1985-07-30 01:11:09+00:00,185.76642996383165,185.28214993160313,183.44015621284805,
5,1985-10-02 01:10:27+00:00,195.6934145151969,194.17623514805368,196.7127391180703,
6,1985-11-19 01:09:48+00:00,212.85966195595716,,224.44537587667116,227.98600438795015
7,1985-12-05 01:09:30+00:00,203.83212940190643,206.79887407918858,207.36202592807717,221.10176534990214
8,1986-02-07 01:08:13+00:00,194.99442966820516,200.44050040977362,199.59051921998167,196.54200180413673
9,1986-04-12 01:06:50+00:00,212.25113148429037,,211.6859646201914,205.72475883588143
10,1986-05-30 01:05:35+00:00,154.76541414632973,172.98020119577143,185.6810729124104,195.8918224012543
11,1986-07-01 01:04:35+00:00,182.97897889101262,187.23763827237576,193.31297793701347,
12,1986-08-02 01:03:28+00:00,203.31647507401698,185.64166060953738,181.88040177969637,173.2847973479302
13,1986-09-03 01:02:16+00:00,,164.33457406888684,173.6287484081644,182.9972558531597
14,1986-11-06 01:00:09+00:00,196.86352795122366,210.1404226454771,228.65702010742936,235.7746761951512
15,1986-11-22 00:59:28+00:00,190.63033015320644,203.9953556858321,220.94464062093078,229.9104792731692
16,1986-12-08 00:59:53+00:00,194.05819433495142,204.2883466662085,220.56276183987364,230.78461821467744
17,1986-12-24 01:00:24+00:00,192.99508017503172,189.777385910116,205.34356279449034,209.6336702403504
18,1987-02-10 01:01:56+00:00,203.99113121490475,,219.12298850414433,219.59975285345698
19,1987-02-26 01:02:33+00:00,201.93705603767225,,212.03210613234867,210.44127867713203
20,1987-05-01 01:04:45+00:00,,,,
21,1987-06-18 01:05:58+00:00,190.53604857960076,183.50326998988552,190.74790362659138,
22,1987-11-09 01:09:17+00:00,199.93401124752853,202.1034418225179,206.69294467571933,211.0479585510116
23,1987-11-25 01:09:36+00:00,198.05956919180605,201.79594011153503,221.94538672248635,220.38046938219185
24,1988-09-08 01:12:07+00:00,183.75103734867716,191.53491175489913,203.8738608918464,216.60231278029548
25,1988-10-26 01:11:54+00:00,188.15211071142906,196.1257776502508,203.43117782096755,209.1010813870641
26,1988-12-13 01:11:44+00:00,201.3589554056406,,223.69431785202258,220.9646187181567
