,dates,usa_CA_0199-0000,usa_CA_0199-0001,usa_CA_0199-0002,usa_CA_0199-0003,usa_CA_0199-0004,usa_CA_0199-0005,usa_CA_0199-0006,usa_CA_0199-0007,usa_CA_0199-0008,usa_CA_0199-0009,usa_CA_0199-0010,usa_CA_0199-0011,usa_CA_0199-0012,usa_CA_0199-0013,usa_CA_0199-0014,usa_CA_0199-0015,usa_CA_0199-0016,usa_CA_0199-0017,usa_CA_0199-0018,usa_CA_0199-0019,usa_CA_0199-0020,usa_CA_0199-0021,usa_CA_0199-0022
0,1984-05-18 18:13:47+00:00,195.46149026141174,188.69271100232785,172.1135221005335,173.32760276770898,181.47608169484516,190.61983849038913,193.27707294376484,184.8720016277487,195.38652062102446,192.91361278846793,192.52797026184112,201.97572923614996,189.1302782519399,194.31244437845817,196.60433527040198,197.64289675190196,186.9341688666431,185.6633093724908,182.38282729541288,195.84373678017033,198.61155053189083,197.86301172267915,204.81729296878152
1,1984-06-03 18:14:10+00:00,190.91791155128,188.8139584813116,175.5545608786671,170.20848735323273,171.10339145636343,188.38181787663515,190.62183422820706,167.62546612215584,185.39632386679835,183.9130729404205,188.63251117890462,196.33948027434212,193.73800058965244,188.57209569193006,187.03365725877646,181.68777987655878,178.59345806186542,166.17748205418718,180.37242720106522,183.92191508021503,193.26719989714215,192.68643866641045,200.19951252128965
2,1984-09-07 18:16:09+00:00,205.50576692783818,193.3644551023648,191.44975489674164,198.83033909997073,205.6317495649003,207.2212009955615,217.29310165735313,202.77468856482793,206.20449591216402,209.0283789464969,215.80270888220807,213.18366090165574,214.2688181929768,218.48331613067236,211.50732688387458,211.4951466587308,212.71300173727101,208.34515989742695,202.97974877594598,211.97022189649306,211.33082119141105,216.03477729102394,217.89790300223223
3,1984-09-23 18:16:11+00:00,197.04969636228395,198.5410501244816,191.0233302073401,193.39277944885959,193.3820370664507,202.1459873097306,205.6760209996645,193.5472866421774,199.22631680417555,209.1269037765848,214.81585714159235,212.9127785379278,210.05821577303988,209.64936741425058,200.83229816651118,194.68958560541665,203.4108508546235,202.4817957012334,199.3607778713927,195.70704874515377,193.19449618786822,200.3177216942761,202.77577982875061
4,1984-10-25 18:16:05+00:00,204.7634394290102,201.68572238353755,193.46140647496412,188.60484687123133,194.47632654349252,198.9534995185737,201.13941873979243,191.45232459141755,200.41972047173783,202.51113278335978,213.7629138321207,212.95141911312572,206.89900928355306,206.89212831432408,202.71636474047645,190.10783100853274,192.4359456700362,190.22331474965503,179.62079550322008,181.45798687509404,193.15365421276917,200.44192544180737,203.93361303397558
5,1985-04-19 18:16:20+00:00,196.19075759323795,199.75114869705808,175.63229687042008,179.15061792042206,183.2374504702373,187.33079147704447,193.6003087603969,188.7537205053528,193.68276638537864,184.79591043202848,185.74016918363571,207.74061201570728,199.52147942849663,213.10459019666058,207.31308178527684,183.29439234913727,180.47462555900694,172.6517058963183,172.225350104245,180.06857285989886,185.1136470265515,180.57100861179802,188.3345845216822
6,1985-05-05 18:16:12+00:00,194.10092980580987,191.72308208964893,172.4610185924312,170.41767273329882,184.0682398953109,197.45885867324347,198.1073729935792,184.81670590372124,185.75226832960286,179.34185219937174,197.0780825430261,209.62000611347358,207.93888625325044,209.92740373774524,191.65973019552916,179.31601573024872,178.94136516809155,170.38450592294964,174.10152736046848,178.23583750728483,181.931096911914,188.13822644830827,190.38776710249164
7,1985-05-21 18:16:11+00:00,215.6872764652545,207.74018908592362,188.49809214127094,193.40825737313222,205.4582843497343,217.33589646601607,226.4433607434264,204.53102663283966,203.81702220396954,198.62469377506125,220.84347009801618,220.24318872251382,220.14436237330509,217.4997662023244,210.2735133421658,198.89066309094676,183.9262927137728,182.91987059591972,190.20816681338277,192.5326399871014,200.13990408682886,200.24479650838288,198.79082361194548
8,1985-10-12 18:15:03+00:00,211.58610342874087,212.0660421345446,207.0587235065631,207.32228105295175,198.14211782568174,202.5942347466921,209.13352099796828,198.3714070546829,205.40645504810908,216.5838998127794,225.71120214354278,226.16390071635428,227.00916126202372,228.49979714284643,223.05573647412757,220.41080058407178,228.5091742632491,215.57678094283534,211.4282750398757,218.4299744582125,220.11735267808726,217.04339045264686,221.6486151593423
9,1985-10-28 18:14:51+00:00,212.17775259826365,210.29496989521868,203.70546860390158,204.8779260214422,197.18474894198474,210.8382717814891,213.68474298906426,200.07583515163464,198.0068871851357,215.61229217859687,221.31667612868853,228.39342554713036,224.32847617980946,221.99282284210062,211.96853231307824,206.43316984849884,217.7821916501775,220.3262295087452,217.9327552127516,217.17398617607648,218.8677557462914,218.59411058469553,216.4469066489468
10,1986-02-01 18:13:04+00:00,,,,,,,,,,,,,,,,,,,,,,,
11,1986-03-21 18:12:01+00:00,184.40796962253472,178.0110458168491,163.318951496735,158.29370471265338,157.2606731528623,173.44090775004537,180.3917209576253,176.9588586947112,181.5941110397225,146.60156112230996,170.17403681259353,188.70097807522177,169.15394474196674,168.22090840854966,180.58763152590845,194.07105241752856,200.90781291689623,195.34173031202948,193.52160756086008,208.0677417387379,195.92662600754733,193.07308621622948,200.02737810599643
12,1986-05-08 18:10:55+00:00,192.94059391917426,186.41125106688523,169.56296520854917,162.1162181139499,165.3230770923663,171.84874792913817,173.94418459498692,169.912651407928,186.3749449534311,176.99653032639966,182.79665168601284,189.84593024458792,174.4372199555998,174.95106987546458,168.87872050314823,179.83952495205557,201.30741576962149,179.88373023328305,190.50478618439948,181.70734442785343,189.1453449695418,186.69804935055714,192.64352360389498
13,1986-05-24 18:10:28+00:00,205.86693922516997,204.87122824409653,176.879974353559,165.99653579250094,174.45424953172926,180.4502370895139,186.5767833867724,188.15620164302808,201.39999365546507,195.5342291374193,198.44627175911006,199.78560345030664,195.20461559881977,188.95867643478906,179.97129990352315,189.72725370294256,203.64512324198301,191.48694788763402,193.17886254722245,192.4843164628482,200.93106769496026,192.0078033921759,192.82351867614508
14,1986-06-09 18:10:00+00:00,172.45417427245414,177.5673262291063,168.9943421953943,164.05273196947368,168.4522481036709,180.75614348562559,193.94152633182068,184.11815862079752,191.80271124069884,188.1520807733411,188.22241902886242,188.16698533179317,176.72526231426346,179.91217800239676,182.8634292606409,184.12528984993358,188.90120823102248,183.13034947655447,189.88895279074745,186.99859654549576,193.83543997519698,195.9017247955257,196.33263431841868
15,1986-07-11 18:08:57+00:00,199.31209416918745,189.38200024038883,168.81937989826986,173.28103752533522,170.71517980684257,184.59545882308763,194.87188182563494,184.0858896720947,199.34312819562425,205.15885212874318,198.63868041911323,201.4463657079764,194.8711372319149,195.70354693507477,182.85407563799743,193.0515771911233,192.1577323238292,192.39175273276263,187.95471663800006,192.01007187611532,199.7865606001545,199.8462274450977,195.78627990008138
16,1986-08-28 18:07:12+00:00,187.3408254856315,183.61498187109513,168.49239165890575,165.36510563797435,184.45909307719688,194.00598296678982,204.4985792155174,196.74844716258588,191.74911296506275,191.29817926162247,200.42863901455894,198.94152612698485,187.94401260842412,194.79186904698378,198.68131962362892,193.1139505771208,191.11000531234558,181.41946844003957,182.6800082540848,193.31367581493456,191.41703118033777,199.35240155165033,209.97654939593497
17,1986-09-13 18:06:40+00:00,204.55684125283025,196.40029921737016,176.82422689635774,180.40964357653985,186.57668464476026,198.4469794669742,214.03360076420068,207.88986026811756,202.6364166287259,203.64537175384442,204.92192229452587,208.00572272661668,212.28966424888563,219.24763362864093,216.30086964741284,215.24449574594388,201.5123095279393,195.06678644234927,195.41841537742152,213.18142891150117,211.3597612015771,217.418796337988,221.93638215399005
18,1986-10-31 18:05:05+00:00,194.87154819073754,177.30919513326305,160.85419295178696,165.80267081681558,171.4263629948438,177.68617992527396,189.53544166329638,179.38971101900506,186.48913239068236,188.62010856347126,191.89898455491868,210.33199773210129,208.05318981039397,212.78032258173664,205.837954998753,194.61467917233892,189.7649597467012,187.85691694753882,186.851972997623,192.5639001049332,194.51947000228378,205.5380464720561,208.4132783669312
19,1986-12-02 18:04:29+00:00,180.26743798917823,178.26840106053305,171.94331107550792,169.55170892178813,151.74859104358737,165.5821423541059,182.11915876766915,184.5005867709756,173.3564929532569,158.95389000745504,184.13341061816138,189.31001817992978,188.0936194638976,185.33529478925624,183.59998121886696,,,180.92572966737703,179.90849663675633,182.50569440358979,196.08235201564602,193.80923873532015,188.07673242212078
20,1987-01-19 18:05:54+00:00,175.51055541094524,176.79320434778953,169.580848826209,159.62285648953275,160.41110021606386,177.9975686843115,175.04685993452597,173.4028524061484,182.59314596087884,166.07853515114184,180.02686029254238,183.77057444093248,195.54949351848086,207.1026665965305,188.466444136381,181.2331228307927,189.02668370630226,165.99807290752054,169.85679761029405,177.073350026877,184.25379835972976,181.60726643832345,185.60385893177198
21,1987-02-04 18:06:27+00:00,167.1775903522591,163.95839762849855,161.4282828320782,157.10133584269204,155.01650151911065,170.149541419809,163.66854732853324,159.7355110524123,160.50406683049349,153.35576864509122,181.3069345997032,179.3348889694167,182.96403950635735,196.16844071449526,189.43550134319776,176.53357140786017,172.8876393607473,151.04998907345146,157.4352190706766,177.3880218062158,181.64682429241438,182.5569086928936,189.65791803416133
