dates,nzd0131-0000,nzd0131-0001,nzd0131-0002,nzd0131-0003,nzd0131-0004,nzd0131-0005,nzd0131-0006,nzd0131-0007,nzd0131-0008,satname
1999-08-26 22:04:44+00:00,470.97,,,,385.61,388.27,378.31,383.13,393.09,L7
1999-09-27 22:04:48+00:00,470.94,,417.87,428.70,403.06,405.12,392.19,394.57,402.03,L7
1999-11-14 22:04:42+00:00,461.53,,405.16,412.02,401.46,402.98,390.00,393.58,400.68,L7
1999-12-25 21:58:28+00:00,461.53,,409.85,417.17,406.01,406.14,391.61,393.69,400.30,L7
2000-02-11 21:58:22+00:00,456.31,,406.21,413.41,405.22,405.41,391.46,393.58,399.60,L7
2000-03-30 21:58:09+00:00,454.80,,402.33,408.31,406.67,403.69,391.86,392.19,399.28,L7
2000-05-17 21:57:43+00:00,461.33,390.74,394.26,405.56,407.45,401.73,393.00,390.75,397.42,L7
2000-05-24 22:03:46+00:00,455.97,407.05,391.08,400.91,406.64,400.75,391.91,390.21,396.18,L7
2000-06-18 21:57:27+00:00,454.29,422.50,392.55,399.36,407.02,401.65,391.76,390.48,393.34,L7
2000-08-12 22:02:54+00:00,454.31,436.71,382.74,386.26,405.87,397.96,391.34,387.72,389.36,L7
2000-10-15 22:01:56+00:00,447.63,436.71,382.74,386.26,405.87,397.96,390.54,385.47,386.08,L7
2000-12-11 21:56:00+00:00,436.12,466.37,392.12,386.02,403.31,398.81,388.29,384.49,382.88,L7
2001-01-03 22:02:12+00:00,452.84,491.02,385.83,399.49,414.76,402.42,393.44,387.12,393.09,L7
2001-01-28 21:56:08+00:00,455.72,487.10,401.52,403.11,415.19,405.60,395.28,391.79,396.96,L7
2001-02-13 21:56:03+00:00,457.22,477.45,401.48,408.68,413.82,407.41,394.38,394.26,400.79,L7
2001-03-17 21:55:52+00:00,460.84,475.17,401.48,411.44,415.20,407.41,394.38,394.26,400.79,L7
2001-03-24 22:01:59+00:00,454.13,464.89,397.27,407.64,412.21,405.13,392.45,392.80,398.94,L7
2001-08-08 21:54:37+00:00,446.87,449.93,398.39,404.22,407.57,402.37,390.16,390.98,395.52,L7
2001-08-24 21:54:24+00:00,448.38,446.17,395.40,402.39,405.36,399.40,388.97,387.87,391.62,L7
2001-09-09 21:54:12+00:00,448.75,443.52,395.40,403.35,404.48,399.37,389.13,388.61,392.13,L7
2001-09-25 21:54:04+00:00,449.29,441.84,400.77,410.28,401.46,409.09,394.96,393.22,395.73,L7
2001-10-02 22:00:04+00:00,446.65,437.46,406.97,411.47,401.36,406.80,395.72,393.07,395.14,L7
2001-10-11 21:53:46+00:00,446.65,437.46,406.97,418.99,409.13,410.09,398.63,396.39,398.33,L7
2001-10-18 22:00:06+00:00,446.65,437.46,406.97,418.79,409.83,408.97,399.04,397.67,399.01,L7
2001-11-28 21:54:11+00:00,440.27,430.99,406.87,417.48,410.53,406.51,396.85,396.50,397.29,L7
2002-01-22 22:00:40+00:00,440.27,430.99,406.87,418.84,412.96,408.95,398.49,398.31,398.97,L7
2002-01-31 21:54:26+00:00,440.27,430.99,411.90,420.50,414.21,409.99,399.61,398.68,399.52,L7
2002-04-12 22:00:37+00:00,418.93,413.46,410.10,418.89,416.97,407.76,398.55,400.37,400.19,L7
2002-04-28 22:00:38+00:00,431.50,432.34,411.57,417.72,416.97,409.43,397.56,398.92,399.52,L7
2002-05-30 22:00:25+00:00,447.34,455.36,414.37,422.67,418.70,414.18,400.21,403.65,402.94,L7
2002-06-15 22:00:19+00:00,447.42,456.92,413.82,422.72,417.82,413.86,400.46,403.70,403.27,L7
2002-06-24 21:54:04+00:00,441.88,456.92,411.48,418.46,416.03,412.51,400.29,403.51,402.74,L7
2002-07-01 22:00:15+00:00,437.33,456.92,410.71,415.16,413.67,409.55,398.88,401.24,400.99,L7
2002-08-18 21:59:57+00:00,437.33,456.92,412.56,411.54,413.40,408.12,398.54,403.19,400.95,L7
2002-08-27 21:53:36+00:00,438.57,459.06,413.06,413.14,413.25,408.81,398.76,403.13,401.14,L7
2002-10-05 21:59:31+00:00,437.97,459.06,415.09,414.31,412.80,408.32,399.66,403.91,401.32,L7
2002-10-14 21:53:19+00:00,440.09,477.36,422.15,419.01,418.00,412.05,403.85,407.34,404.03,L7
2002-12-01 21:53:52+00:00,432.35,480.00,424.34,418.74,419.24,413.99,407.74,408.30,405.75,L7
2002-12-24 22:00:09+00:00,436.81,484.09,429.25,421.74,422.25,416.52,409.35,409.69,406.92,L7
2003-01-18 21:54:06+00:00,441.24,476.84,429.06,424.91,424.45,419.57,410.52,411.95,408.60,L7
2003-01-25 22:00:18+00:00,444.26,470.17,430.77,426.61,425.03,418.37,410.13,411.37,408.40,L7
2003-03-23 21:54:16+00:00,441.57,468.21,428.82,424.91,422.14,415.93,407.87,408.24,406.55,L7
2003-03-30 22:00:31+00:00,441.57,468.21,427.79,424.18,420.91,413.67,403.62,403.27,401.70,L7
2003-04-15 22:00:34+00:00,438.47,459.19,418.26,414.07,413.24,407.20,395.54,396.11,395.86,L7
2003-08-13 21:48:45+00:00,429.99,457.60,409.19,403.69,403.73,398.14,385.13,385.99,385.48,L5
2003-09-30 21:49:30+00:00,428.71,477.03,411.31,408.09,409.41,404.74,394.81,396.85,394.72,L5
2003-10-25 21:43:40+00:00,441.25,465.16,415.33,418.77,419.61,414.41,405.15,403.68,401.71,L5
2003-11-09 22:00:18+00:00,445.50,465.16,415.33,418.77,419.61,414.74,406.39,404.09,403.09,L7
2003-11-17 21:50:09+00:00,445.50,463.25,410.28,415.73,421.20,416.98,406.06,404.91,405.56,L5
2003-12-04 21:54:19+00:00,445.50,463.25,410.28,415.73,425.95,418.93,409.28,407.82,408.33,L7
2004-01-21 21:54:39+00:00,445.40,458.80,409.29,415.14,424.44,417.42,408.95,407.82,408.33,L7
2004-01-28 22:00:52+00:00,445.40,458.80,409.29,415.14,424.44,416.49,408.68,408.74,409.14,L7
2004-02-13 22:00:55+00:00,445.01,448.75,406.29,416.23,426.72,417.44,409.90,410.58,411.52,L7
2004-02-14 21:44:33+00:00,445.01,439.59,399.94,416.02,425.36,414.81,408.25,409.81,410.21,L5
2004-03-09 21:54:51+00:00,445.01,439.59,399.94,420.33,425.36,414.81,408.25,409.81,410.21,L7
2004-03-17 21:44:44+00:00,445.01,435.86,399.94,421.11,425.64,413.64,407.17,410.02,410.29,L5
2004-03-25 21:54:54+00:00,445.01,435.86,399.94,422.81,426.98,415.31,408.58,411.62,410.29,L7
2004-04-01 22:01:04+00:00,445.01,426.05,392.96,420.48,426.80,414.05,408.29,411.24,409.81,L7
2004-04-02 21:44:54+00:00,445.01,426.05,386.03,413.97,422.60,410.78,406.25,409.80,408.07,L5
2004-04-18 21:45:25+00:00,443.10,425.39,386.86,412.72,420.75,409.57,405.23,409.17,407.53,L5
2004-05-04 21:45:52+00:00,442.02,422.78,384.94,412.57,420.85,410.38,405.68,409.91,408.25,L5
2004-05-12 21:54:49+00:00,439.02,422.78,384.94,412.57,420.85,409.13,404.56,409.94,408.41,L7
2004-05-20 21:46:20+00:00,442.77,423.42,386.55,413.66,420.54,407.76,404.32,409.42,406.77,L5
2004-06-05 21:46:48+00:00,449.43,432.93,390.57,414.99,420.50,406.80,402.56,408.24,405.23,L5
2004-07-06 22:00:48+00:00,449.43,432.93,390.57,417.06,421.99,408.14,403.49,408.56,405.80,L7
2004-07-23 21:48:09+00:00,451.97,431.78,390.59,417.63,422.58,408.43,404.05,408.75,406.34,L5
2004-07-30 21:54:28+00:00,451.97,431.78,389.92,415.86,421.48,408.03,403.80,408.52,405.83,L5
2004-07-31 21:54:28+00:00,449.36,431.78,390.46,415.47,420.79,408.11,403.98,408.52,405.83,L7
2004-08-16 21:54:26+00:00,448.93,443.90,393.05,415.49,420.98,409.01,403.48,407.32,404.38,L7
2004-09-16 21:55:41+00:00,448.93,459.20,397.36,414.42,421.88,410.78,405.27,408.07,405.02,L5
2004-09-25 21:49:43+00:00,448.93,463.12,399.25,412.39,419.04,407.78,403.03,406.47,405.12,L5
2004-10-02 21:56:02+00:00,448.93,468.54,406.92,419.17,422.36,411.32,405.50,408.43,407.48,L5
2004-10-18 21:56:23+00:00,451.18,476.39,408.60,417.50,424.51,413.97,409.02,409.04,408.02,L5
2004-11-04 21:54:31+00:00,453.83,487.04,410.24,418.51,424.67,413.50,408.82,409.37,408.63,L7
2004-11-11 22:00:45+00:00,446.92,487.04,408.03,418.51,424.67,414.65,410.02,408.97,407.97,L7
2005-01-15 21:51:45+00:00,435.26,490.33,406.90,417.84,422.57,415.61,412.03,411.74,411.82,L5
2005-02-07 21:58:15+00:00,423.24,490.33,409.35,416.29,421.19,414.32,410.34,409.61,412.05,L5
2005-02-23 21:58:31+00:00,428.55,490.33,409.12,415.37,420.29,412.80,411.26,410.94,413.86,L5
2005-02-24 21:55:17+00:00,428.55,490.33,409.92,415.72,420.41,412.36,410.50,410.34,412.66,L7
2005-03-11 21:58:44+00:00,442.13,492.19,412.83,418.24,421.75,413.59,410.67,410.85,413.32,L5
2005-03-19 22:01:30+00:00,442.13,492.75,410.46,415.47,419.63,412.51,409.57,409.76,412.80,L7
2005-03-28 21:55:18+00:00,451.38,497.74,413.70,418.31,421.55,414.87,411.34,410.09,413.75,L7
2005-04-04 22:01:27+00:00,451.38,492.57,414.21,416.36,421.15,413.22,409.84,409.05,413.52,L7
2005-04-12 21:58:55+00:00,457.54,492.03,414.91,416.86,420.64,413.01,408.93,408.99,412.86,L5
2005-04-13 21:55:12+00:00,459.33,489.08,415.03,417.52,420.82,413.01,408.93,408.99,412.86,L7
2005-04-29 21:55:12+00:00,459.89,485.35,415.90,420.98,420.87,412.40,406.01,408.99,412.86,L7
