,dates,usa_HI_0055-0000,usa_HI_0055-0001,usa_HI_0055-0002,usa_HI_0055-0003,usa_HI_0055-0004,usa_HI_0055-0005,usa_HI_0055-0006,usa_HI_0055-0007,usa_HI_0055-0008,usa_HI_0055-0009
0,1991-12-03 20:24:42+00:00,,,,,192.90334179089908,193.15798437202687,156.50360283555506,170.14786097770366,167.83587357959397,165.36973144361383
1,1999-07-26 20:53:05+00:00,,,,,,,,,,
2,1999-08-02 20:59:19+00:00,,,,,,,,,,
3,1999-08-11 20:53:07+00:00,,,,,,,,,,
4,1999-08-18 20:59:15+00:00,,,,,,,,,,
5,1999-09-28 20:53:15+00:00,,,,239.7817741392348,209.9925694157574,183.17643008162827,153.67184694068092,152.67804638210177,140.6545735538595,153.29250549549752
6,1999-10-14 20:53:13+00:00,,,212.01998349550473,,,,,,,
7,1999-12-17 20:53:11+00:00,208.14433483370848,206.03362921495358,205.38845445361787,207.97285583199863,199.61738434842596,,137.0776359368032,175.135282470914,170.41997753889552,154.18394726224204
8,2000-01-25 20:59:13+00:00,213.27014246218693,230.34323574120822,227.76528232988375,224.56970367144976,196.35110318640747,188.79020084084317,140.3934740899803,152.67763916833292,148.84950063060637,139.86072629683133
9,2000-02-03 20:53:01+00:00,,,,,,,,,,
10,2000-02-26 20:59:03+00:00,,,,,,198.22418485572138,188.81954807428502,187.86458337035447,195.58715541384066,197.0421131234483
11,2000-03-22 20:52:50+00:00,196.53774489089517,178.7481930936134,,,,187.49179938305457,193.9664535262078,197.1313722406361,196.68051105712357,208.0021797251203
12,2000-03-29 20:58:57+00:00,177.67748817620517,173.3013934735967,190.988154482119,188.69897976487803,188.04164770540623,193.4181311722192,192.62693062263293,182.69052000287687,186.3868116560026,184.05449898191733
13,2000-04-07 20:52:39+00:00,,,,,,,,,,
14,2000-04-14 20:58:43+00:00,168.20601184273448,199.09281402265935,204.01698905994863,207.3327618321759,196.1373557126696,184.0650100332885,190.44073437260346,177.0754574256456,167.41279848326351,152.6647726296674
15,2000-04-30 20:58:42+00:00,,,,,,,,,,
16,2000-05-09 20:52:21+00:00,,,,,,,,,,
17,2000-05-16 20:58:31+00:00,,,,,,,,,,
18,2000-05-25 20:52:12+00:00,,,,,,,,,,
19,2000-06-01 20:58:19+00:00,,,,,,,,,,
20,2000-06-10 20:52:06+00:00,,237.61656881202225,229.29570403803075,223.99063394642147,202.51200212542406,198.3838088224838,180.3745357829781,168.4684994700392,154.5787685471152,
21,2000-06-26 20:51:56+00:00,,,,,,,,,,
22,2000-07-12 20:51:43+00:00,,277.80732412171204,255.34608834902932,226.73085024249585,198.8048890292676,177.1350162553572,152.39593082498888,149.73539054938652,140.7021825763826,
23,2000-09-21 20:56:52+00:00,,239.8511011504428,236.18981667030482,211.88916601831716,196.8138046782135,182.00701041949287,141.57652166137194,144.04326629905643,126.59490760065738,126.84800837516984
24,2000-09-30 20:50:41+00:00,,206.8428330433982,202.02865751880375,194.1703568851697,189.42506266390123,183.41149976587786,162.71320779382742,167.10425211003633,166.68598237597044,172.6060884479641
25,2000-10-07 20:56:48+00:00,,215.79540232362544,195.05830977013514,201.3202947977751,195.5407751466337,186.22876195202903,182.2456068225901,181.4677633881111,180.87672476220104,159.03852158031404
26,2000-12-10 20:56:47+00:00,195.76391705700632,191.7327301916468,200.1670358205895,207.74856713478107,200.6643714700976,,,190.84731205879132,186.03373178064177,180.69335387274538
27,2000-12-26 20:56:28+00:00,180.8014810762956,163.5095524736409,157.32768244384536,169.13306285176193,185.03408130102284,,,192.61230521631057,193.7424125941273,194.6309086301329
28,2001-01-11 20:56:29+00:00,169.45883865507574,154.90910283407635,168.28192376362375,173.97319027215423,187.5732174873398,,,214.7404704186659,224.05828433763497,231.89123760046436
29,2001-01-20 20:50:45+00:00,142.36650150493705,122.51850854967445,134.32295895853886,166.42058250416204,188.49848681993632,198.21235303139514,199.17299710603086,209.19499748966186,206.58416270567076,218.29680326297404
30,2001-02-28 20:56:44+00:00,204.1451234656239,,185.35735827530976,192.4961899632144,191.4049669761247,191.93599246931825,188.0952426882682,182.42225182936374,187.43733079815382,190.83353364385735
31,2001-03-25 20:50:25+00:00,,,,,,,,,,
32,2001-06-29 20:49:35+00:00,,,,,,,,,,
33,2001-08-07 20:55:02+00:00,,,,,,,,,,
34,2001-09-01 20:48:54+00:00,284.07075923427163,,248.2326393506648,224.28395069116516,188.26001003563124,169.89399349794942,,,,
