,dates,nzd0331-0000,nzd0331-0001,nzd0331-0002,nzd0331-0003,nzd0331-0004,nzd0331-0005,nzd0331-0006,nzd0331-0007,nzd0331-0008,nzd0331-0009,nzd0331-0010,nzd0331-0011,nzd0331-0012,nzd0331-0013,nzd0331-0014,nzd0331-0015,nzd0331-0016,nzd0331-0017
0,1999-08-26 22:05:56+00:00,311.6402497617641,,,,,,282.24342805688275,300.10733742364454,298.98753262102616,288.08627345303665,286.03331847737945,,,,267.82731989796935,287.3137404409132,,285.2470383398344
1,1999-09-18 22:12:03+00:00,313.87535069627836,,,287.4626386701467,282.65100584773717,282.05894515507043,276.6055770689368,279.8885108381568,277.73667148037885,279.765465781945,,,244.9941552022861,250.51381793776238,267.70976868095295,272.28244029814294,290.106245569088,278.45968767868874
2,1999-10-13 22:06:24+00:00,,,,,,,,,,,,,,,,,,
3,1999-11-21 22:12:00+00:00,329.2511581426852,,,297.32863045323904,,292.8673939799967,309.978308271549,,,286.59386706380684,,,294.4826342449962,286.3328576256868,286.9975146323339,299.01770754001876,306.1896354322871,287.29478680490877
4,1999-12-16 22:05:57+00:00,,,,,,,283.88752677704565,291.4567183401,290.48709195618017,262.24127095550045,258.9616112935105,285.57624606052116,284.53530902804863,264.6791133868523,281.6754402241473,287.9772300819422,,296.89305805599287
5,2000-02-18 22:05:41+00:00,308.82653360102364,292.61016436725686,296.600857743548,295.4033581744427,288.84669541375666,292.9561946514278,295.9207378193041,306.00591225612357,296.873407382037,303.3523707579621,307.84879797926163,307.6240916857032,,311.64440253108415,306.3663919307683,,316.5343012097639,301.8676794947468
6,2000-02-25 22:11:49+00:00,296.964687955386,299.70377407330676,298.0565482233811,285.44207306835244,277.1083899305827,284.54574004083605,276.67610048808837,280.93409728162044,279.98484449049766,270.21264844398354,266.13556119992745,266.4293352757606,267.90293978633804,271.8078554727252,286.317575157504,286.295923331894,,
7,2000-03-21 22:06:01+00:00,,,261.2092970735436,259.0380494839925,261.1844245318103,270.20669581095234,269.823187780056,271.8025378762272,273.04397002189546,266.1010923698992,,282.85994114931174,297.9176265823227,277.92356139643204,270.9732898330287,288.0836695282955,297.81543912512285,284.4178512340831
8,2000-04-13 22:11:30+00:00,,,229.3672704182942,233.41832037370682,247.40047060968857,264.42222757741604,256.1570946548824,252.7700196178986,259.2617010279652,257.0538435053728,245.58803717923254,240.58074051237023,,263.1915398161401,262.4221571290059,268.5074574618443,280.91561868333787,288.2549456393731
9,2000-07-27 22:04:12+00:00,,,,,,,,,,,,,,,,,,
10,2000-08-12 22:04:29+00:00,,,,,,,,249.660974567071,243.94944116623077,,,,,,,,,
11,2000-09-13 22:03:38+00:00,306.4586526657722,,267.9459062101366,273.04923462552944,273.2185101993424,277.6871053907273,279.3966114510614,276.59479381647327,,,,262.5581222865108,,,,263.98089982034713,,
12,2000-09-20 22:09:39+00:00,309.16185026950313,297.61913946510856,280.057345131048,280.74027172193087,270.1617445958036,267.7169574212538,269.087914020456,269.31346439863927,266.8458913079135,262.78406916081934,254.1212378310465,259.03132205745453,244.43949474867352,243.89894530290604,257.29661488141676,272.97993919945367,285.93588152049495,261.2808211947656
13,2000-10-31 22:03:46+00:00,,,,,,275.2957373283182,,,,,,246.16627877146038,,272.27900727042913,267.29659754443884,269.5928162134587,285.74675830589337,269.23008446276896
14,2000-11-07 22:09:29+00:00,,290.6908182579558,,,,280.0962947201625,278.41508364754935,,,247.48212844559254,,250.81594293845055,,279.27670427723325,271.57963106741283,267.96267830353185,281.08237685750635,273.2974167624795
15,2000-11-23 22:09:30+00:00,298.41185918784697,,286.85758046411416,,,,283.2181692135523,287.8456938422705,281.1614811313036,,278.8279540452603,281.590038899825,287.7493973633068,,,285.68249441600153,294.1724238753719,279.6582277616207
16,2000-12-02 22:03:45+00:00,297.7457084556205,297.3537402180912,,,,288.20693033166805,282.0361827609802,,272.56055431777435,280.65632689988865,269.00858904219933,259.0474986784828,,249.8315413637254,266.046102017742,284.558314399323,308.4813733305788,300.95107313415144
17,2000-12-18 22:03:49+00:00,309.61305764896264,,,,,284.62271189570174,279.12647972206076,288.1110544031799,276.64212983677766,273.2244681353284,272.47435776427704,281.7036770517255,279.0649022929367,266.35079813357873,286.424169618036,296.1177950191894,311.6665722430204,
18,2001-01-03 22:03:24+00:00,328.20582164865124,,,,302.46443363210057,297.81374757639185,289.7760001692593,292.5315626868556,287.64894464940585,278.3424523368637,285.0324438969002,278.4912645214896,267.09716818921805,279.9643990523825,291.2839197161875,293.03692634832737,311.49186550482705,
19,2001-01-10 22:09:39+00:00,298.0931472972273,,,296.03464312152636,292.337034439121,,292.1384154317375,,,293.1556852567425,,,,,,,,306.10350276383934
20,2001-01-19 22:03:55+00:00,289.70551980986687,289.3498043312178,,288.69396428474005,,,280.6814073839693,281.6646897866505,,,,275.18544314978016,284.32609513499364,272.6339363632665,,,296.51509980324465,303.93679976424886
21,2001-03-15 22:09:27+00:00,302.75696316775674,299.07315096132226,289.0132831198792,278.252156230827,272.5702558516037,275.78911612585176,282.6321258399736,297.25625157453965,294.5816377276119,,290.42495189201173,286.92344911565846,275.9295044470249,,296.8856494876154,299.1282105948646,,320.19721682441764
22,2001-03-31 22:09:19+00:00,307.58457968838525,303.2460603602488,292.1240761498909,283.24805327844035,276.79953442218846,279.88423303886645,283.5227104475117,300.3274781105296,300.095543534259,,292.90142018813486,294.7166626828271,287.06834174696826,,294.7041147722951,300.19560099974706,,317.481297092798
23,2001-04-16 22:09:18+00:00,,,,,242.64315150378766,,237.62970761710383,247.46869636598967,240.42975373222836,242.33392751501137,,,,259.9377883546782,,253.3256020856373,263.9358662461133,
24,2001-05-02 22:09:15+00:00,,,,,,,270.99408011766525,254.88961937252725,246.84818183550286,,,,,272.6358273179772,,295.6270503362313,292.4961922232798,295.3821921716565
25,2001-05-11 22:03:21+00:00,,,,,,,,,,,,,,,,,,
26,2001-06-19 22:08:41+00:00,,,,,,,,,,,,,,,,,,
