,dates,chi0511-0000,chi0511-0001,chi0511-0002,chi0511-0003,chi0511-0004,chi0511-0005,chi0511-0006,chi0511-0007,chi0511-0008,chi0511-0009,chi0511-0010,chi0511-0011,chi0511-0012,chi0511-0013,chi0511-0014,chi0511-0015
0,1984-12-24 14:05:51+00:00,,200.43426160220332,221.4173318710409,234.7207401450347,249.06377704342214,221.40791486560138,199.81462684866946,223.21309313732803,212.14034494152716,195.26125639182908,191.62945825627062,192.32442516882907,187.38811794672108,190.2493206278661,178.65661320766796,180.273593437527
1,1985-01-25 14:06:03+00:00,192.1454554054519,195.8668267325768,218.26781604712812,225.9659970308379,246.93821974006482,222.02394303744586,212.33142549774826,204.49692710467664,211.70791883897843,213.36373744841774,200.7044001404606,199.91052940641495,182.8425289935561,171.08253653336897,163.51603844465254,162.43018774233582
2,1986-01-12 14:03:06+00:00,196.15090308714196,192.6863034890301,207.04942220232363,204.46635653679925,222.17356612723316,213.00645481174942,212.4180946172458,176.0154692628654,168.42117806300493,195.73089638560606,192.33043878075267,182.5536303443466,176.95477981256647,170.9454898186822,154.2588947294427,160.04334910690608
3,1986-08-15 14:03:29+00:00,170.46950898630547,167.6785459815416,185.3584414718118,223.06424091256162,217.32847589043766,209.38479798754562,182.6691041808973,181.15791744593278,176.85432302803844,166.94206155234397,175.1207877778876,,,,,
4,1986-08-24 13:56:58+00:00,137.53816571066784,135.69829896404448,166.17102972681073,179.76816374041522,184.36020760559197,170.34808148375015,171.00121172328835,157.5980696000095,148.85474912694252,129.2915940089644,134.63225242929948,,,,,
5,1986-09-16 14:02:21+00:00,155.3858786531967,162.9915661249639,194.47342979485825,198.30052899122865,203.11368802511691,192.98201905018993,187.98187613288985,184.56524303501098,189.30527298581455,179.7053663980718,164.68306366096434,168.86742211963866,168.79997327507584,176.38171111536673,180.08926268725187,163.7842368646816
6,1986-09-25 13:55:54+00:00,172.96468065109963,183.46492819582323,203.96389782904905,213.98374493938522,213.54269457665234,188.9203869451791,197.85338426792433,208.13006972295983,178.68798726082363,165.25544752449971,180.37125840742166,188.78117581279048,174.55498940741458,194.31283866559676,195.56705398571012,190.37775225241438
7,1986-10-18 14:01:19+00:00,170.96773551840957,179.13224714844293,197.36561031825286,204.16519057223655,207.05200207404846,189.1568036293351,210.4258363359946,210.2707467597422,171.45903190326072,156.96819639801112,180.48009371284746,176.652743536152,179.85093681801897,188.07169287394976,190.78700069495437,184.70400431230686
8,1986-12-21 14:00:49+00:00,172.7081505404005,180.40281762680397,188.74595871284475,213.49530897742991,232.30077502013296,211.47628252843822,212.59068904418928,222.4580284664565,193.13511353417852,176.85764885095517,197.47643107525172,198.5358617745677,200.4620583200544,187.58169738883305,180.83903437127034,194.00844210578688
9,1987-01-22 14:01:45+00:00,195.14900261339318,182.91928907247183,206.5546278140157,232.82385747785472,242.347475988768,206.3347711577023,226.71365359461186,223.25441866377892,202.91648395198422,190.56490005298357,217.5471070375822,207.04479407159718,184.94636027860122,173.02946492347533,182.88233850765153,192.52314544469095
10,1987-02-07 14:02:20+00:00,203.18721040247635,191.04528789618124,197.33443255645128,246.67847258374113,254.88950352718848,208.6587496398217,226.24559063058038,228.9198337147702,204.80407772926984,196.12801698781027,230.3690393585791,217.17360631474293,187.5212953963416,188.27216094883258,200.36967692171672,203.14884344802928
11,1987-03-27 14:04:09+00:00,,164.49218727037396,,,,,,,,,,,,156.69317539643515,149.45215792339488,
