,dates,jap0353-0000,jap0353-0001,jap0353-0002,jap0353-0003,jap0353-0004,jap0353-0005,jap0353-0006,jap0353-0007,jap0353-0008,jap0353-0009,jap0353-0010,jap0353-0011,jap0353-0012,jap0353-0013,jap0353-0014,jap0353-0015,jap0353-0016,jap0353-0017,jap0353-0018,jap0353-0019,jap0353-0020,jap0353-0021,jap0353-0022,jap0353-0023,jap0353-0024,jap0353-0025,jap0353-0026,jap0353-0027,jap0353-0028,jap0353-0029,jap0353-0030,jap0353-0031,jap0353-0032,jap0353-0033,jap0353-0034,jap0353-0035,jap0353-0036,jap0353-0037,jap0353-0038,jap0353-0039,jap0353-0040,jap0353-0041,jap0353-0042,jap0353-0043,jap0353-0044,jap0353-0045,jap0353-0046
0,1984-07-02 01:16:26+00:00,,,,,121.02236501818444,140.70717334050715,159.77962089754945,189.70325485133472,190.49166480857647,193.27761626748497,191.96560322200577,188.52181223878054,199.6821000010703,200.91798787475662,202.11272533431315,210.13343681335047,223.11230555045236,222.13277858784247,,232.66154152183714,232.05315270449492,237.59685155226575,232.44238326315795,,237.56868939725956,248.4676368852677,251.3200515195164,250.49555106361015,251.71422235531784,240.33953209029633,233.62645803980732,227.70575307996276,230.4652137425528,241.46596947615186,248.35155210467622,251.96614185312987,244.925908119701,233.028967259301,225.14714097539505,223.9546727248003,225.493832943961,233.46557713333,225.6137144492761,222.66463515294922,231.19222403937388,228.50794623034636,220.6984838784526
1,1984-07-18 01:16:43+00:00,,,,,129.11949658389346,130.59838820302573,138.37804292754237,170.62010895298621,178.16464788395507,186.19535778365727,184.73855939564416,187.787968502011,186.42522146997197,194.07592958274842,202.534652454653,202.72169961587156,212.37630746977638,216.5085324151778,219.0943758530947,226.51158981320387,227.69298190083418,231.33216720047156,232.41469854539204,233.45295897439883,232.68543761491358,240.63362166380162,249.6024658020493,248.66226014198858,244.65326020258797,240.5933395746147,228.89653960961573,226.31865270627543,,234.76558540123196,243.2927279771505,246.15472285310747,242.78723600344924,228.1029476268591,214.54896156137139,208.27525181761465,208.70993824433285,,227.28009458232003,222.2445741922264,214.80407587325064,216.9630765596669,215.12044776774
2,1984-10-22 01:17:58+00:00,,184.03518426966173,,,,189.5059614229103,160.75725519851335,173.06254003151025,181.1531073306721,183.70694132163482,190.1948637283062,193.0648401315309,192.91993052422353,198.36989188201224,210.96865306100113,212.5545597004541,212.3227835467823,217.33400702884254,233.4074469620094,251.28772490358153,237.27131131687796,227.86995943376493,226.14094358823007,217.27745879347484,218.32936938700453,,238.5499084043063,259.37668578575614,230.91334530880255,237.30272166841402,222.20665078724133,220.18965055577465,234.16946583979174,233.22183828568325,232.0860071216553,232.2401177107243,230.7333295522082,220.05058010121806,221.3182544019442,209.76227132170953,203.08375405825961,206.21925604880457,213.90189452824688,226.8287845702981,239.74394346819525,227.95494496050003,204.64897264810153
3,1984-11-07 01:17:51+00:00,103.85539454993362,152.65451107823807,168.19755851225668,180.41925128030599,182.44224349900082,166.65416363847135,154.0276998799727,166.4029522913246,175.79768883939622,183.02859561943765,188.4345276604018,193.37546066313897,186.81130717020628,191.7190122640327,213.73349237234785,222.75070833804614,200.31406717225218,204.57679677096584,219.45081802314795,237.29909749717103,239.00454371860235,242.08963212642234,228.8186385438831,218.62091940168062,219.83453161854646,226.6187913982511,229.82999479575423,239.70673765498367,241.07149349423597,231.17531677681347,226.75115246537393,228.5348649484939,231.41521987555407,244.2669231009873,235.40766205980503,242.98156338786498,240.34442455134842,229.58478723093398,214.51539037685217,201.5660213782476,202.92644100265454,207.07815618201093,218.36162519929738,219.82624885297736,223.0413730346746,207.7138915072741,177.82873539386426
4,1985-05-18 01:18:02+00:00,129.4242447827274,139.52292139542084,133.4906710152674,156.00718465256315,163.07561758759752,173.28822228311918,156.3200121816241,163.2154086187236,178.74887351287416,200.30607398558064,193.71061599531964,189.24462203001642,186.82016107925438,195.5207464361847,209.8624106193365,216.36282635522528,,218.68730794833343,211.68406553186023,230.07193055252384,231.6216781400557,227.49622343535063,231.35001328990154,231.12972085396154,231.25091965775377,242.52051920629992,243.32551435976464,246.7284870292934,241.75942640220208,239.1169188886314,222.98970879027002,216.86341664826008,231.06030549055907,226.9453968522838,219.61628207345427,230.79359982357894,236.19004110158815,225.5895547894446,216.55758997798566,209.99018642652135,201.93435507204003,216.9981970369119,213.91206669736246,219.85076696840684,229.83191805426807,231.42591551136388,
5,1985-08-06 01:17:40+00:00,151.31557562808845,171.32635311872133,171.59006805671018,180.93978530764736,164.75310518153583,147.20790844901734,143.17000789218312,155.79803674333925,,191.5242802276926,198.78496720022508,195.21917361851794,193.59687588108292,200.94876591563755,196.63283028234724,199.63841574120588,210.03962083788718,217.09057593992767,216.87802993592936,216.51394593807314,219.94169102106179,,226.79276628964894,219.7713785681959,219.8456597759769,234.18062620478844,243.63135848608388,239.0484578226259,,222.166975182426,215.831949180279,218.69948057894678,222.5868995448207,229.73015996573142,230.92640902479297,238.16144691057139,231.90516905905798,228.69906927101883,218.48702549065393,209.39500753659533,209.21605226320148,212.71597375809506,210.97097863391096,213.4525058070746,209.52056308128687,208.3965875985629,199.40002495268638
6,1985-10-09 01:16:57+00:00,138.95878806267393,155.1710482714248,182.83372983387267,198.99521466899705,191.8498482143167,175.77105667099988,192.97423757146166,201.78818087544278,193.3644135985448,195.31495515529457,207.7993900910406,201.56446622702032,212.3092990506936,215.79275107408358,224.33641625636767,231.88554226075453,228.16145962223257,226.13555241527357,230.88570456902525,241.7429159287806,,239.60805498442315,237.55719656265958,239.54442103212233,239.5753381039154,248.5704927261571,247.2084429066318,253.8364565270132,250.89028739369252,237.1785256576037,229.56524893064045,226.57648264630515,238.17328932643167,235.03453915217088,240.84886459644989,241.33455764657486,249.49866676645254,233.74490261203033,220.48969890531637,215.79251645665568,221.06185171273455,,230.35737667277547,230.58368575905865,229.63087626457119,225.530022654809,226.16937507347052
7,1986-02-14 01:14:38+00:00,,,,185.9857706686402,194.68645720530623,192.38534616004412,186.0737462496299,195.58357312523788,,,,,,205.80207628725432,206.96490392878172,209.06887699834303,,212.87074982299683,215.91220228773904,220.77578668754518,228.27613426172715,,216.84687374507538,226.06149029826267,223.75636033317622,227.1345749757467,231.88961929220028,241.21825432395124,233.73180637380477,220.69712363894203,215.77811433840918,224.4960900078844,222.8936712515255,223.8836848759437,226.87629007393087,236.97244401949126,227.54052956253378,219.5479907963866,209.31816370450994,210.26401689796054,210.23916749129114,213.88612850507528,227.45726477781886,233.33011062207422,215.88113531209586,219.3813057222738,211.46204665911617
8,1986-09-26 01:08:08+00:00,111.1863232714707,149.7943775069682,172.91814598114735,,210.14189365383496,185.34262034283086,162.87429044415958,,195.18651209156494,,193.35843055132457,200.25684727584573,208.9102374939477,200.96119231328726,,212.58772298636222,208.06715192182645,211.91755270444042,214.13165646157765,217.9761661202798,215.98729202573867,212.38228306779965,210.8690623165223,224.10122031116046,216.8237397733567,215.55583039016744,218.45046377705253,230.13417888335692,224.75266655307888,212.5268032912537,205.96115664258775,207.3696807979511,212.7890465793976,217.086679532521,216.91240850496814,229.779853741262,215.9749862893222,203.1995369208123,186.70244458849544,180.33571074050613,185.0930621918461,182.2896164329598,197.30115938429304,201.56226419564115,195.3387045866827,187.47859884154022,186.5545235302043
9,1987-05-08 01:11:32+00:00,,216.41983400961595,230.6586128089921,228.32060306204224,216.54495533255746,202.96821469680148,192.10150639430364,209.4061266604174,221.0556479573884,229.14499553835586,228.825290735902,227.51044774226418,226.14334863771867,229.7183238420542,225.50493727892896,231.49778539613175,229.59384347556636,230.02226372451955,236.10776743316134,238.34610042077637,,245.29711438576234,238.02801760423662,227.88925567704857,223.74635456297113,228.56154557168713,244.36408723589423,248.35826384415896,246.98237386270003,232.95443625033502,229.42148124595255,221.69473862117624,,239.7118955751989,244.01697356622782,249.43603077682093,248.59561307708245,238.92459642959008,218.89448033948256,213.25642967748882,218.57598690145133,225.1085395569511,225.71908061621426,231.5943358064332,232.82699320747798,234.57527436897544,238.73875256877244
10,1987-08-12 01:13:52+00:00,151.2967301944259,186.434574282507,216.86455124669774,238.3658801804275,237.83339350632315,232.50615131884726,210.6516058256958,200.79352022706075,203.7227762733669,204.38574204743492,202.66017814441108,202.6064735217057,201.91779300099287,209.55682153961914,213.3229390341468,209.2497718282263,219.4837852114072,226.95938180889345,227.13239492781716,238.39610306267477,238.46444695028592,241.1152577295797,245.00435101499096,240.80113934990246,241.90553697538698,252.1107967669766,251.2498230775348,247.96912931004866,246.26584593011677,244.79131913160165,234.94191075240403,234.70114061104306,243.28124578346822,243.23390566943056,249.87907343598218,251.88227209178595,237.6417371511053,234.2861584790988,205.70366118728217,200.76356368427824,193.7694261065937,198.72331399610076,205.79988272709662,199.5616865109344,203.35747810452438,204.89591067530682,208.0758190459504
11,1988-12-20 01:18:15+00:00,217.44655264631155,218.85999981473893,232.5534770484475,256.2591604962305,244.7997425054387,229.71187247745561,218.73469767453037,198.2384083158711,203.6557738774202,213.1119042890468,212.8734192031154,210.33574839332286,202.48619576108322,209.59724844316239,223.45241178782024,231.50555662135275,222.34322770478326,225.26689899990615,230.47539320190785,226.9944387374693,239.1612631413674,246.28617416891632,251.3207241258154,244.86727566080373,254.3140948053092,265.2340030564011,,277.26686325432627,271.04637218717085,264.7749551613399,260.14179229612563,253.92927976476568,255.90172864550664,255.54191529761124,261.8730515131346,250.4196430622744,253.2390574109142,237.0956285568873,229.88430975958278,228.42407820465982,228.8656866043773,236.85886684794414,223.6486568236048,,239.05206214073365,235.04664874078975,227.00082631641015
12,1989-01-05 01:18:13+00:00,207.98212487050344,209.58628481970516,226.47627854740654,246.26219959415846,257.506828162654,239.44272703000755,220.89274035028345,217.25639816117712,211.38674670948066,218.66276426565094,219.1049354080563,213.47409129947889,208.18977210399197,210.29899314714254,221.8002030730991,226.30292652683787,214.97399527482796,215.85422752899944,213.32981153994078,228.2228922978063,236.02451273606977,247.88754994101407,253.00688420455091,245.188989696342,254.46267345020743,261.6401897040184,,276.99541131228284,274.92190022240163,260.78627349314854,254.1907222617537,254.04737679747024,252.69435367897444,251.85264739579833,259.98221132718345,260.5608745576359,255.46919852295332,237.85358907461466,230.314099169574,235.30653894673142,234.1092685996097,239.47759352628069,240.21889533390905,229.82095410514447,237.04365920276507,247.60378004348783,220.75419673366542
13,1989-01-21 01:17:54+00:00,182.44255338806693,199.11184582308542,213.67488176697984,223.59444163342306,233.40548634181107,229.18740482239411,203.29150258943915,193.23529168323185,200.26254625586375,199.87696260657302,209.35908939251777,203.42856605683428,202.13629135724116,200.7613080322356,202.12626051846303,206.2742027905089,206.91582627843147,214.1065646321427,213.0601996070424,217.68793593893065,229.3292933610035,239.70198917346247,236.13968162327117,,237.64490075225095,240.15039750141256,245.19624155729386,255.09356631014904,242.68001240331603,242.5305699433632,236.10061677250465,228.2593480579249,229.87333130055111,234.0682478295047,239.6749960103829,241.76397765344564,238.57144713942603,228.5139582026901,209.56595777038854,205.32726801708162,209.63225400721305,216.0326506209717,220.2318964519603,221.64181053639356,220.75182376023733,223.22767025520187,215.49913816726763
14,1989-02-22 01:17:50+00:00,188.10536501779973,198.79890071326807,212.74980022433314,225.65433022091685,224.42296572963255,220.83574163290803,207.51335030305364,199.1443823610007,199.2113535182191,204.74800046476145,216.3688326613254,211.98100658903294,207.79919898051241,203.66227591065646,204.9158314692788,211.42390706134947,209.16324939035496,204.19422901135624,209.33289208272436,222.062882161265,229.08772477485792,227.1733599779224,231.0822128348858,,,,251.3958843029267,,,,,,239.98684709084392,243.82166271043903,,251.24488544103724,248.22972481147602,236.55590978392158,217.30218538717003,212.97963428048863,216.91494900223748,,233.03057236386275,230.22992551781246,233.45836938824058,241.3264671866404,234.85586687525708
15,1989-03-10 01:17:25+00:00,182.06121866460882,193.90948153439228,218.12430294230904,232.40645703801817,227.19494048345717,211.99567293900031,,200.85655561262823,199.72433788997725,201.35279961023178,210.7251923993587,213.9416590954846,206.00976295707804,209.81930242433037,214.7764062754963,217.71597994641874,214.3156752990948,214.33447525540365,211.6113162771414,225.93304121711097,226.55396184680774,227.47861147454984,225.67043894351727,,236.07209255071078,245.8881249075685,254.3452086896098,256.27822770223867,258.0386117011074,242.7632216043682,238.83580293733203,239.01053078431403,229.87521572150067,237.70103926749042,238.5538937619657,244.58392893350464,240.55634121666364,237.2895540425195,223.16420426036066,210.09937141985688,210.05793208834493,210.68160433076386,219.94052633048247,217.37436462901235,221.5641896057903,232.48252095551484,235.25441039503642
16,1989-04-11 01:17:03+00:00,164.11505537208905,196.59606143375896,219.40447282790865,228.2482325070113,224.5305541805912,206.21330604548137,192.88744962518,195.72972239059393,208.83731720951613,211.00775715412212,200.65667791963625,210.92356385203047,209.49429103033563,213.92664681687558,,209.5820281403436,216.48771783460242,216.32225661355997,219.1565687542925,227.15301674886103,234.6579550476108,240.19515664491036,235.89435319245447,241.7168303770974,240.70186591724718,237.98484057971396,251.97273372842653,258.23673205464735,249.5653574794186,236.94405211373893,244.29174098355764,240.45816470126962,235.17117112547217,240.85677109555832,249.5170575106357,256.63004464390946,246.31875165878938,224.7375848974923,216.59886944569465,220.01418172242003,207.0642513350479,210.20910629760866,231.09347301450836,235.95148710003576,231.78739405773086,233.6846529406034,230.0535747727813
17,1989-10-04 01:13:34+00:00,,186.6591925339065,178.1898482744662,187.12486031739073,190.10958309288506,172.72639189481765,163.08188775097966,177.31927143207417,184.6875182789012,193.2944744762458,195.19023525484212,195.11209014734223,198.407375635883,185.8858081367319,193.7466247824695,195.7228297493154,193.6459824872838,202.20352468825257,206.43097714565118,212.2934497376583,227.12327712563385,221.99734352009511,215.49855130115384,217.8657819740521,216.9544881820143,223.42073863283565,239.86107083300823,244.6254315291874,,223.57750078985094,216.59933207396278,219.73650120269997,222.93897399347586,221.6140362389673,220.09560307676333,226.39231742444213,220.81327235711805,204.79011052728362,184.1900382531584,180.77579339973997,188.4358162479458,196.56753632090206,202.823394380141,197.6204280974282,188.79264882363813,,
18,1990-01-24 01:10:07+00:00,184.65061673209587,197.0759416278919,222.13020090820524,239.0051455263552,230.70807938029046,220.71243413402954,208.15988861137532,203.44457813903222,213.2215639099138,216.60201758704548,222.2666853828577,212.68799998803033,212.23848275020782,222.24603990631056,224.3823876573838,230.3585108765088,,232.31244460683752,233.39654614351167,228.25398604077324,242.00933017256938,243.72860351699387,246.0847217509673,237.3291679060645,234.95993963318944,246.7163386749689,260.7859608931279,259.7020054763496,252.86007078587997,247.94037394526325,243.02897973844594,239.78522019219358,242.20339646114346,254.2104855626949,247.19562044062167,245.28618462727428,241.21367366110624,236.58934596085678,227.74368869352458,,232.89757623922577,,230.1962169843464,228.9386356585266,222.30139925939883,221.521070468549,203.36212491622672
19,1990-03-13 01:08:33+00:00,190.11093920243775,200.3044459723638,228.076392878419,249.0827146999299,235.37453680296744,214.39414954203264,201.08740551735343,211.79860482486612,219.4844620792146,213.58297980693453,217.4596483143211,225.99176980935408,220.1579592793978,225.78687615808806,233.2619302804388,237.1224053343549,241.73717762453475,238.96234908522987,239.35976561848818,241.00562449678156,240.5184845029675,243.61722367376126,249.1530529331006,246.13389914361375,255.98278789914792,257.9770068662092,258.7722052435022,271.88407217423384,266.47857596690216,252.79229892761725,247.36324153164313,244.49162521543386,246.56566363946362,247.57232770575396,,253.8491720230466,252.53576526465588,,238.7437697138895,229.4235744336931,219.70148134745523,219.29201039658005,227.86350650042434,223.76264232737014,,226.91884806271264,221.64136244667932
