,dates,mex0467-0000,mex0467-0001,mex0467-0002,mex0467-0003,mex0467-0004,mex0467-0005,mex0467-0006,mex0467-0007,mex0467-0008,mex0467-0009,mex0467-0010,mex0467-0011,mex0467-0012,mex0467-0013,mex0467-0014,mex0467-0015,mex0467-0016,mex0467-0017,mex0467-0018,mex0467-0019,mex0467-0020,mex0467-0021,mex0467-0022,mex0467-0023,mex0467-0024,mex0467-0025,mex0467-0026,mex0467-0027,mex0467-0028,mex0467-0029,mex0467-0030,mex0467-0031,mex0467-0032,mex0467-0033,mex0467-0034,mex0467-0035,mex0467-0036,mex0467-0037,mex0467-0038,mex0467-0039,mex0467-0040,mex0467-0041,mex0467-0042,mex0467-0043,mex0467-0044,mex0467-0045,mex0467-0046,mex0467-0047,mex0467-0048,mex0467-0049,mex0467-0050,mex0467-0051,mex0467-0052,mex0467-0053,mex0467-0054,mex0467-0055,mex0467-0056,mex0467-0057,mex0467-0058,mex0467-0059,mex0467-0060,mex0467-0061,mex0467-0062,mex0467-0063,mex0467-0064,mex0467-0065,mex0467-0066,mex0467-0067,mex0467-0068,mex0467-0069,mex0467-0070,mex0467-0071,mex0467-0072,mex0467-0073,mex0467-0074,mex0467-0075,mex0467-0076,mex0467-0077,mex0467-0078,mex0467-0079,mex0467-0080,mex0467-0081,mex0467-0082,mex0467-0083,mex0467-0084,mex0467-0085,mex0467-0086,mex0467-0087,mex0467-0088,mex0467-0089,mex0467-0090,mex0467-0091,mex0467-0092,mex0467-0093,mex0467-0094,mex0467-0095,mex0467-0096,mex0467-0097,mex0467-0098,mex0467-0099,mex0467-0100,mex0467-0101,mex0467-0102,mex0467-0103,mex0467-0104,mex0467-0105,mex0467-0106,mex0467-0107,mex0467-0108,mex0467-0109,mex0467-0110,mex0467-0111,mex0467-0112,mex0467-0113,mex0467-0114,mex0467-0115,mex0467-0116,mex0467-0117,mex0467-0118
0,1986-03-13 17:25:55+00:00,218.7359024013807,213.2672064243004,207.01101265842425,187.42222529955944,182.54730062195188,179.89731193877554,179.57011126492046,172.5277082703472,172.81606387847094,179.0912925859524,183.4113599550206,182.40446884141608,189.78904083219564,187.97893072843394,180.77299162847797,186.2911355218357,191.3988152974381,195.68510104875105,209.63957835942605,220.60906657793504,225.86597452945136,222.9955775460392,221.68562881279638,218.0815249209356,211.84549711771453,212.32210475250875,214.88752051852506,228.1334102044307,237.40329819726142,242.80262007422286,253.00443582099442,260.94079242226996,255.05945175120897,256.0475909076311,243.91882266403132,236.98939846011794,230.22010351903415,231.46315432158343,227.2902492120724,230.12967260991053,231.97715983013515,240.73865610220298,225.3668104213254,218.70035295582016,209.85733406301563,207.0451435199077,206.32459097889023,204.02723451590552,201.65958260417364,204.78291146613427,215.6918832942621,220.76861783597727,224.70300081194964,214.92956230192001,217.34777549140287,217.0088022311298,225.07222790737572,226.93220734874788,222.23286290488252,222.43331648531804,215.46307577807292,213.19511911586537,213.77492241097136,220.21483806686783,226.37780916950845,225.91038893398851,211.21116143398265,223.36578655877142,238.41785457351656,234.0218180832399,217.6684142655366,209.54087100723345,215.77983516118354,227.08536765712358,233.6430373879356,236.8371269335377,233.25375616869405,224.73582256284456,209.22515359705318,206.6248819924238,201.85913243348392,198.28753805658414,190.99715547122847,187.5081939366943,195.12111973575887,195.47406588979212,202.92171358275337,205.08831570131568,212.03807633907488,213.3619038895702,205.10663130436072,208.47659400526393,208.9020038733172,218.28577354752386,224.9667222553959,237.3823959073241,247.92716479162246,239.21518535899833,239.363048420996,235.43343187085682,236.96664216198812,243.04191691129296,244.2264603768408,240.19073430165562,236.0686834775297,238.23695508556673,247.7623335210549,249.18820190272228,243.03601189276472,239.4419376784647,242.58243310702792,251.51288908133273,248.30374456176213,243.22243947917323,246.94640594077137,245.23076707970475,226.65937123231242,224.61746198331872,229.28030943458566
1,1986-04-14 17:25:15+00:00,216.81159839078776,206.09266635195513,210.40260275954248,206.36051401608674,199.10808602509488,194.7798988747486,189.40718475241258,185.52552872257397,183.98571139207365,191.05997540514767,185.1173278255598,186.84572192004043,190.63077012844917,182.08256396477083,186.40535442691692,184.14934770509456,191.10235407115562,192.61787369779825,203.71746641344288,216.90186688270512,223.63421266412558,224.4549680113347,225.0488688761989,222.40189500535706,216.7052444349422,219.42748519169132,223.47105620083187,229.27315934428222,235.16217021131456,242.00332527978776,250.39821543680418,261.3321812009028,264.0261998302696,262.9657867478202,249.27885233702543,237.99882647461692,231.8653461717605,229.33940474500196,223.2733212642648,228.26774769086603,230.1529706849238,235.05221413801155,225.14219442039018,214.81305634535693,207.89578095761544,212.26675581761452,207.109410594917,203.39943357216578,199.6830871865693,204.94606139628166,210.55817804547056,222.58705764893946,217.7572917335538,213.36619732273974,213.0993355726727,218.39803777375272,218.10235283046643,218.22284390301962,218.04472118186015,212.278284174508,211.37201267552925,208.5778539505437,209.7267798203318,217.65515957613368,221.51610278897795,223.00629266991587,205.79946537185927,216.97572097485477,236.98548482517438,227.96294003260428,216.5221645366053,208.48737188993823,212.66375507171236,224.20490074069752,236.30140701929315,238.003373210161,231.82287393647087,220.1323115405962,210.43142331435513,202.1095205892466,199.5502409200136,195.37294467317457,191.55776943281873,192.10460334597553,195.20547904936893,197.97890595009682,201.8685879409248,209.05973629952038,217.8948307280431,216.47678044191804,217.1535492211819,219.38086306394047,224.80464008906034,230.95540408059318,241.80561000971474,253.73032467449036,258.926588781049,253.32011652721096,253.37223313033863,249.24329410617773,248.9319146565358,253.19822362737338,251.11717737418687,246.35606616534187,244.2227250503647,248.11803473280938,253.63708883662306,250.64644884483397,246.2147941704126,244.78246315901097,248.2954165963409,250.03869148765926,247.0442327423713,241.1310778418174,241.754170129065,244.42546439425018,229.08422425209773,226.3258910466785,229.8941642112358
2,1987-09-24 17:26:52+00:00,213.27676842961677,220.89542330180427,221.36326090063312,213.17056572093315,204.34094096047306,182.53920103298577,171.37172577020706,170.19457491979634,173.71343045942166,186.70640636722152,194.51669732266822,196.53734735685575,200.3234708519216,189.69165127269602,190.5728256511151,209.4751440135205,214.5115643804025,223.21388883573155,222.06858014694598,221.1670864792522,217.85425147855722,221.42495899469344,224.06036602914827,218.71677250180926,216.6874065244503,217.74288153043906,227.25336011301548,239.28073202938438,254.66768127233686,253.5976981781599,262.21325466905466,259.2826788750051,261.68735987194947,259.7955119263526,261.3139588421141,251.77136912336337,244.81639955537835,242.7277560102371,244.0418397555698,243.11565916965912,248.8479416745837,258.0450553962313,249.13810566922263,233.3831648945262,221.0526308768744,205.56921309880164,206.20665313946654,194.37754070414135,195.50692018300876,197.60690692693177,211.290620965065,225.8217656142369,231.60564692322666,218.5438472793815,212.8111119801196,218.50787903330587,219.36005674829346,218.46307760836115,220.29541727298172,219.11924645539315,222.7780205759333,212.0304843782625,219.4630272834042,217.87039294511854,223.41027948451483,224.13215771956138,204.6128770087847,220.75387743221873,230.04675461662674,227.94705861451337,215.37123661751602,208.99959244921746,205.39072372599924,212.7021794946015,213.7309700169498,225.44241484552566,225.79506274693614,218.25563966042304,212.73349256634836,201.24615891475062,205.08439207155766,199.85983246768015,193.99730424585292,191.709888866794,188.769541738752,189.68705536972757,188.30357349272114,195.0911942382593,201.12399630841597,198.6904505851065,190.78396532313744,191.2987373781609,201.51649258988738,209.2365780267964,217.00945985809324,233.66679464906264,241.4635955282368,241.82625702156042,233.01347845923885,235.5132201763845,236.01104106050082,242.17672250317167,240.04579712496678,237.52456301590271,230.05800741024737,224.55567966397044,233.46003381824457,235.47577527557317,226.9610479409173,227.01744032322316,227.9691560701859,243.024908259783,244.37839338818804,240.23662957271839,244.77855604986075,241.94507844630982,227.89735822200635,224.3267384409446,231.04666475124648
3,1990-03-24 17:20:03+00:00,230.40360725370945,228.1777172940431,226.95795900853517,209.4710909227382,195.2210001314903,180.0739769732485,169.92632864532735,168.48937343537972,175.92423950472653,195.19426162858863,198.3123484473702,196.93332346205418,202.50122268307345,201.7032562662359,206.43335058636293,209.09097918829048,214.83486491433501,219.91267413805605,223.77570489593793,223.9220044291932,216.88218614537493,221.17577965042807,228.1285244320332,223.8923632557462,224.93991228680153,227.35577399503754,227.88037804887804,240.7312202984048,251.52345822106403,250.73523529602116,260.9846876877388,269.72132375816255,270.3280285876392,272.21588408747795,265.7164151456228,258.5798508891159,245.90037077318146,238.70560870552572,240.95060438570894,246.58671293044154,240.95462877295108,257.2174427313283,249.53934067873115,239.33443438493904,226.73776920290328,218.89817270828848,207.2365999609579,203.7072388967109,196.88260003629713,202.97113872774378,212.08429906272636,228.0516890820725,240.74292765053372,229.34441978677583,229.14680738477094,235.1490162268541,236.98174310671254,233.15567991625383,226.12394738293452,228.9599075513688,229.0134687462258,221.82794673297005,225.19347070609518,224.64379315554876,238.1207488225041,232.0082594312868,216.19318428898833,228.20624122934234,241.9918759688859,235.22447434161845,218.4735196294069,207.39587138193195,210.04565533659178,214.92006700582252,222.4640806091361,236.07204538702757,233.4927828451231,225.39312043526436,215.6830363556268,208.07684488923266,208.32328177935352,202.23055226063178,199.81343915834628,198.3816594950865,195.62508937813374,193.4589891450412,201.09212730531053,205.0684590810845,214.9073683321714,216.307497047927,207.51845849567218,206.34470142593008,211.28187138387577,218.95126164228924,230.2536925547667,243.76658860779574,248.43815257766357,241.19585642938668,236.88233684208262,235.21489767368843,235.01999151312666,236.26779918556716,232.2698827133533,230.7054003519053,228.48162727302633,230.54120695558882,237.20279025572924,235.05914887260136,231.2773084643257,230.37162904927925,232.9629976739414,244.58059685012287,243.0136802309343,236.09534374591064,234.7088423918464,230.35877446286312,219.42652132385237,220.8968165062878,248.0106167599496
4,1990-04-09 17:19:58+00:00,232.37500599192214,233.1197220386827,232.65809041581858,215.5889580659183,203.35520534402806,189.0298889044155,176.18074596670718,168.18832624370899,183.4026523308551,198.2317729319035,200.99722594011772,199.1945758157928,203.2479532041909,204.51605151376558,206.9383342092934,212.79861452171943,217.89622344549664,224.08070221944254,229.29155548332616,227.91522862745146,223.7549579951018,229.22205605456554,228.87202197093256,225.820976027433,223.68867652869363,226.42840944562278,233.8380928073034,238.61876777360223,249.7128534043343,256.7360421155366,266.1405291654648,273.06727670694016,272.6495926923459,275.1051002759139,267.43636884952775,258.277458236553,248.57981440129092,243.8675855256545,246.65152039322376,251.37766290300422,254.20087882561177,260.83761903837006,248.55186991243158,239.21064221428256,226.26029901571914,217.52932945974004,209.4896148031484,205.09402576008017,203.56352798977989,203.1120297850685,220.25144502242046,231.4431482294303,244.70875190008985,230.51058758335367,229.58337509506845,234.76343499744763,237.1390898952499,228.44869547334653,226.20532662979375,227.25436908729478,225.02530921052343,220.8667053054701,219.7725973242572,225.88103265452912,231.85501867241874,229.7420425345326,212.32097340359155,223.75000119370546,241.09803754823014,233.4653970453195,222.14249677202056,208.42114390812017,206.3429460665476,216.76207003205337,231.82816834142517,239.94488409891918,233.66835732987275,228.25293215384048,216.12832440577606,209.90488414067528,210.53085267877515,208.12262652585534,204.31748448145785,201.71483380532734,201.10331516445967,199.87567271372956,205.81223439317455,204.6522784396437,216.24097278365582,214.53427565951847,208.12428959761718,207.84179286015186,209.8779200802935,220.63347487156844,231.85291109306,245.8623215458065,253.79114243388324,248.45377504357444,245.78890865860845,241.39236809514566,245.54473649513304,245.82142698751844,243.21982263922754,240.99471132353472,239.11641069524242,238.98300840959337,246.99434505207225,243.79646431229352,228.99127847969194,230.65347334065686,237.8678565469553,242.6180185901419,242.02790454759338,234.9806870481893,234.7726591167234,234.5770421436953,226.9840245731279,229.25894354467613,266.1723537129106
5,1990-05-11 17:20:04+00:00,229.73711558414553,228.7112190540238,229.40472906995473,222.47653806510152,210.7643226113787,192.75268268484336,173.12477257835351,172.8066596623856,181.914244310407,197.54537812202562,197.41459146718927,204.7431523693675,211.4560434855637,205.07305459247837,206.0922088123019,212.7981903007688,223.90053784946434,223.44896932739402,232.68862254331563,233.45239599035887,229.86596492234872,229.31038097761507,228.36667054809834,226.10249023000384,220.32116324548522,226.14565961205446,236.83589827314034,249.95830208460666,258.8102661814434,260.53148234734385,267.8426971524895,272.21944273963817,269.8601871499454,271.8584201372941,268.9215735890949,262.10561634387255,252.57801570452236,248.37285430850585,248.47390748335414,253.30261150810873,254.9720856764809,261.331372486214,249.620369943941,237.8326064911808,225.52127567054788,220.20958679870733,217.61685696672689,209.66677352476333,209.47325804074822,209.69292837188843,219.5723359346542,235.72470242246746,243.74346762755422,229.3517326619504,226.42367012967858,232.71334579940802,232.35380671887535,226.9062604692279,220.27461636182593,224.07455007403624,220.54165167419217,212.7440715907179,212.75969905986852,214.7853582737939,226.6261928463317,218.83472144278707,200.52052087495912,216.03088246454217,234.33678529179738,236.00636625895808,225.9890375395257,219.08628348773698,209.91526249742986,220.1194383311689,232.1750457304212,243.13727352910524,232.4307304854213,226.49552375686787,215.67059851234686,208.24866078435016,212.64236004141063,208.22102715823044,203.17617111036054,200.7103790286627,201.63155967742958,207.16254963335032,208.82118723021702,216.43565208230663,221.48675038592174,223.80581264566115,218.93480945380284,217.59946611624147,223.7125996823676,235.09024282520585,245.81761790945288,259.60958239006493,261.1651170958603,255.1686066313826,247.99014202910905,250.39894471411563,250.45489678525405,251.4530056194385,251.10799107352682,246.87173580515463,239.55239665284182,245.49016401040254,248.6632867922174,251.4799959538247,243.32567887177433,244.59977286865958,243.26064160588808,245.71696575980388,244.98587258851902,241.43544504103122,238.98051226392232,237.83521635759493,224.6499322951982,239.77839094288066,280.962919362286
6,1992-09-05 17:22:03+00:00,207.30259553092856,212.70351674929404,208.1972123808539,204.54972346865253,198.44475608202356,185.36193614400423,173.05593442286386,162.19963487608595,160.94467494265706,168.17151068521162,183.6525717995687,181.7190717395416,187.54632578400881,182.35791229071035,182.93299598028906,185.25199381497066,195.10142473378207,206.7267602766246,208.57255832969258,210.63757364390958,205.5312585725763,209.7165254339485,204.81089479880032,201.38297184980115,203.3110735764029,203.6245075253422,208.21008460745836,216.2834376135018,226.43765904010584,234.64214295650666,235.64475722521837,236.81492618719741,236.49076354170714,238.17893520624636,236.94828791464028,234.61338550313116,228.51393480548313,220.14298519931106,229.05194170616699,229.2989803327871,226.17036136310247,231.36599496098228,221.82997084104477,211.30929969891136,200.05956810963386,195.2582179520873,187.4057965689888,187.22061091413659,182.8302861776376,194.6444392906079,203.56695049602456,213.73684643425983,225.42004619287312,214.71902656862457,208.20586839538134,215.03290467137361,211.5958451611874,214.68443426341733,209.9637018414402,215.65658020801948,226.74487064733847,225.25242406180493,226.5636376327265,219.87411967050622,222.96529388678093,211.1266437376818,201.40748420134497,212.24334401937801,222.26305570831465,221.88349514964867,212.11777746821724,198.98586871002132,198.61355241074074,210.12810894873104,216.50335082906722,218.46091552862526,213.7959505501755,203.6447290938452,199.15940261545316,186.52170597001307,186.1970452421238,184.23726723734902,181.65803358493412,180.19944021600375,178.6964326838762,182.29785128485454,185.18714709872643,193.52795818010432,196.98736232620038,202.58688494655328,184.83307503353993,186.27752794406385,189.4821562140209,189.4310933091991,205.60908676238316,214.93940980119768,216.77655057454916,210.4180020916786,207.9942153703528,208.57758573937488,210.27538697337025,214.25433755085248,211.54892785108126,209.398158532952,209.4661745005729,212.6373697943472,217.95792666381112,212.36956223447214,202.28018535089925,204.0607819190439,210.53421890348534,229.08931546454545,230.27124745945667,225.4796404832511,228.57213721211156,224.56950427502568,215.10057467330864,213.8993276196059,214.3553718275815
7,1993-03-16 17:22:00+00:00,244.14210222938016,208.90158259390955,218.00450451593863,196.5289487800556,195.2842397826194,210.56925284830254,183.06943008520386,185.4055699541263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.75785874187181,222.48205563174076,210.96090459198874,204.14523735905078,203.88173176119147,225.6089987782836,249.7905717153339,,219.5308324587897,224.6252952633826,229.0202650058775,250.82520544030086,233.54943329659935,227.80771352164618,,,,,,224.78647147999206,228.4810449978312,218.380618410772,225.38055584936353,240.69343597356598,239.0955907254411,223.57599584103622,206.68004858135873,201.19992934383998,210.96288581181935,217.52811010544647,221.80209618506808,217.0307084260064,214.98429145448387,205.68452431330402,200.53363367628705,201.65146134306164,197.92783499651676,195.03825461284677,195.18782377038457,197.81769326126994,200.8285494446555,203.57112106685386,213.94902165193292,221.56786244126005,227.45225610699282,219.58367525016916,219.0217093765838,222.69889585654204,225.45823075415115,241.37707654668958,253.0045136871869,251.75978418333654,245.600195313724,242.10221973947563,240.16120018412127,238.60626853769605,231.5254829514172,228.22612735547239,222.52245945651768,222.5059088029243,220.99447359709418,232.75867544317438,228.14350190184965,224.4231102994418,226.8771883075561,231.5025976118727,,248.74848189687216,242.77993875213917,239.37501115198043,239.7632895126422,229.81355736863222,220.83752806671066,214.56983414941396
8,1993-04-17 17:22:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4061690235166,231.29664643890976,219.88994772456687,233.0727784559656,225.5364986195761,206.5958080447992,225.74848810949288,232.6359011433006,230.49042853753298,216.51043217517616,203.63142576322,200.96671476129708,210.39164538108673,221.8004004294122,226.66925504450154,219.16420625721813,211.8281417588641,202.3474698798298,195.17041966654557,191.1759674924774,187.07743158196894,177.76042428672187,176.42175580848613,185.95966508885982,190.35909364534538,194.8229080279868,201.60038512386615,212.209547135729,215.135391817774,211.76877118340525,204.15592739052187,207.37203268525087,207.81803616277173,221.9047301530353,231.9052993904015,230.52379591200815,224.25943307150632,222.09576309642964,223.10483918568013,224.7617489808105,226.76560510469812,223.3159541953449,218.33257373776445,218.6533641598948,219.26618937306353,228.20634292132348,225.90889684038305,221.64740033564945,221.90209893699486,226.45402013049474,240.71852381345974,242.95291789330668,231.82786013791795,234.58538196940745,233.3728630490695,221.73239098687742,206.27521427510212,210.3792891222606
9,1993-05-03 17:22:15+00:00,225.9238761960418,217.82003638996346,209.48357093418807,192.10673910903145,181.2464637741564,171.96630620088592,161.3206259476786,158.0419851071408,164.13895879336692,185.1105593469026,183.9320173817019,187.64478302264385,189.585456597401,176.10637243218846,183.04250546702377,180.33441887285923,190.1066021822917,199.75051660088604,207.85993695211656,210.23039529212684,205.0752123924771,206.8247252379181,199.64757613797954,200.35122621623415,204.72295544864411,214.25474661713008,223.6102090145561,223.3872824089448,233.02122052406645,233.86413915012577,235.53140950864477,247.35650443500103,251.82502391096142,246.2904940746878,246.2381964044096,233.30252458757636,223.74938524770903,216.79179024328818,212.71798740170541,220.6917416760883,223.83520575472144,227.7911540435354,225.27797107412172,218.45796932695836,211.98430408022946,206.7471401641748,201.4177587955747,199.198352083276,190.9058443348955,196.9629908169852,200.596425455161,223.7695602140871,230.03873557616518,220.69525554107474,215.1920166154229,218.35914155885837,224.99632891004038,219.32340292557066,211.52884376763677,210.57056231827752,216.77917514480708,201.58645391493502,205.27509823108167,209.19048709601338,218.6576722937172,223.77015199263298,210.3473023617475,219.49808367494848,237.00758128908092,229.74720548107672,212.17608594214573,201.44198454590517,198.94998767738338,203.248086586417,218.80514418256882,224.52805221188748,213.24565748707727,203.8431577449972,199.90925988356847,190.01834349783422,190.08622799065293,190.8535246983373,187.62816450950686,185.7479667046066,185.46834360585578,187.14514342769863,193.83249516364086,199.33918167816512,208.7857769386345,210.46990646955646,201.08751283654826,202.019197525979,199.90510549663654,206.94411942193224,215.05830093287565,234.24170911453803,231.63173818253878,228.29256623820558,230.87067747191892,226.8180132654882,227.30385982947774,229.20588800526198,224.96718126786124,223.90898647966432,220.61463160608986,223.03603976630006,230.1638117771456,230.6694058773101,224.6067024577039,226.08896782014853,231.0505577614374,243.60213571497366,231.437167775867,227.62528685617434,230.2327270974876,227.98114640179597,216.2151562394555,208.01299531312557,211.59782190334266
