,dates,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0015,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0029,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037,nzd0467-0038,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0042,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0071,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134
0,1999-08-26 22:07:08+00:00,130.89532422525036,127.65627186577626,122.63687017056183,117.11691577727473,117.27291340353537,114.80338529216725,120.65132120610224,124.34667055566388,121.45108451562463,122.7032460058908,124.42082556161144,133.74325474853117,133.13386852476668,132.86571121547533,133.75279782497142,138.8209387476228,137.38224181076396,133.15545636401453,135.1220371148683,132.03421210098793,126.9751488737863,125.47059727116508,124.30414992022745,122.79089578573729,129.64594322694828,124.43287886819667,124.96628391283664,127.14306582102031,129.62199906660297,129.6046708296842,132.56700818546568,132.36875273783687,133.76375393525035,131.9171071247746,133.001675230936,129.21346107107024,127.77426826593134,128.9160095983594,141.42029275040696,143.5784084131484,142.94036709230357,143.6042894603296,137.94888101019777,141.22951556168235,138.3632515740437,136.37711393087753,127.96668970271708,127.8887215112519,136.59242675289593,134.6522629759403,131.15046360900988,125.04844012624935,127.09269517754181,132.29992938951239,131.67488622140831,127.76925462697308,123.71974478488164,125.07537621129511,126.8136938310326,124.53505273515006,121.50565794883163,119.585748862011,115.89538689086793,117.49973855887168,118.60162384755645,111.5804623656467,115.36973443436752,117.41159361345626,115.35714214636626,118.16839824539639,116.4766641792058,114.17426264592541,112.7670571035889,112.83404995423021,118.64343037961166,122.2452758537612,117.8322739995078,121.37540969284774,122.67225702097483,125.0124612543333,131.61584114171106,135.00002672040682,135.50433227154176,133.7526728499782,129.19806920408058,119.58097321071396,116.59153903978765,124.06274455746059,121.10065717522457,118.41350077678193,113.96257391561538,117.07993762268096,120.66496096922319,122.83997662818608,128.80261939300112,129.58810392978333,133.96387227380717,131.92235148733536,124.64019970903543,122.0692183792541,129.7839572124757,128.97652645471,121.19222542641577,120.24833864629817,118.31754255710885,124.0788264030314,122.13267727622144,122.29791105389437,115.91529849957084,120.44882650356382,116.71175231546643,119.30613080226249,120.40545021771877,121.87112764462614,105.73609643594979,99.87595887870991,101.29880809144942,101.51385457218048,99.87145077079047,,,100.07448315509005,118.27817972134598,113.59421564816942,113.06563767341615,110.28622930649246,116.42621448759681,125.0202580957209,130.86170671771254,133.13568257652423,131.77663008949546,126.37972418379847,125.48581047647974,119.96454813507036,123.9840552035337
1,1999-09-27 22:07:12+00:00,137.3843778029456,137.86045000237803,131.37376059824018,129.4256805544513,125.7607725046197,129.54151611946745,129.15370666250445,125.40301787618483,133.93522885310446,127.87877018800782,131.87112860737238,135.19649270097682,137.53862042002203,139.6435019614827,140.4898647551584,138.59567732303137,139.47423618463827,136.3379589650934,136.46676661591547,133.57533322427778,138.032846026098,134.63570534722498,134.27986018723303,136.77744434667042,139.08381145160476,140.48964591009,144.16186166689116,141.75151845589136,141.5816593583783,141.407064960117,140.21738568272085,135.97860666754616,135.5589598387297,133.74469882519023,139.82319998725842,132.395381911737,143.63202876270296,146.13648355649676,144.6556047593141,142.59871940781161,141.91742661293074,141.3356204808285,145.83099275120688,146.62687518336185,144.11337093242486,142.45212620938307,146.12404498708116,143.17345120309034,140.89958151100157,140.38417082755558,139.4531684938117,145.60616719528724,141.50414216537627,138.46913301867443,135.44771807820308,136.00831965316902,137.08441942596662,133.2083303339364,133.07306335079616,127.53364510389703,125.88610501634078,122.10434272864144,122.99069916950236,123.26307227425102,120.52102440115831,118.36288900719342,118.53462960669725,117.0900446711956,122.33036999132023,120.99897717144587,117.89551865431942,116.90038265898777,116.38047104310853,116.68467114250262,119.71589110507668,123.2697963069771,129.78785598101572,134.88596078797053,138.41342688087713,138.7771572454801,139.71518178990223,147.44235150558362,142.87920512114144,149.07153529972587,136.9741036265257,140.2345425504043,136.19556921090586,131.28337364829954,126.72666899635394,119.92282545516656,120.85253788570049,123.03801130033844,124.65647809397218,126.80787963523393,126.27754084650168,131.11762730703504,135.0074904695587,136.75046919202532,129.0787311127733,132.9101077982302,130.96300416810502,127.39596929758177,128.18875938540202,129.55457081229702,123.26372401299662,127.92304867889132,129.49600632327366,130.2077462224723,122.50863778531784,126.88540507410946,128.39929556382813,125.8222260866442,128.80107391916417,131.37762442141664,130.55345795574624,133.06024338983494,128.8800740259911,130.49423309793482,128.47167904574053,121.54999680628781,122.62729150613332,124.92227142696056,124.4139444092875,130.1603616534584,126.96383230136529,136.914226343626,134.620291741296,138.47889939831785,138.65900388866396,139.42004364678053,133.03856268331643,134.6971325582544,134.06724055052896,132.2083974774102,128.67311595363753
2,1999-10-13 22:07:12+00:00,143.99659515444912,138.51446885697015,143.0308470268845,138.4562454408333,138.7822302512396,138.82452537774276,143.24990047901173,147.6050239337116,143.38317737283322,144.20481845242762,143.2520141246883,144.53294979027518,149.05194281788752,151.8695658416744,150.87160261853103,147.03987143241037,146.3862834451981,150.34582605681902,148.73745816143227,144.64880554794527,143.12328702523214,146.48479832177284,145.1146651460819,149.62214448011457,147.39555410477882,150.1149214755634,154.09634470877418,160.16183771600504,151.57319471807426,158.38034856531456,151.911249275343,151.36904692252293,149.78602341968835,149.9608636544666,148.9517901289443,147.96612413876622,148.90857541541777,155.45353616454412,153.3403767158212,151.8392827733707,156.6745240804837,160.0772982954337,161.25593191403934,162.08238087717112,155.32204151000948,158.98211957053735,154.48071294886321,157.70479936955755,151.33784096950765,151.90795626673867,151.2528071216408,154.17612526900123,149.635089956036,148.60221303713578,144.62742017661145,150.03625236580575,150.09727321765845,148.02255827615298,144.36728022257634,137.60127771710276,133.46988736143888,135.07293989276408,135.95552325087405,129.43699126647465,130.64013162308925,127.03289139909356,122.05691652613432,126.97505429100809,123.22042089679599,130.51091935825534,127.37237498342692,131.05013781170234,129.0268920610365,130.96459138356067,131.014438548268,137.42709040050227,134.00115352642752,141.46068537669728,141.11369556015134,147.01456566576226,147.56886211623404,146.9034832113203,147.75291238172446,153.83334088196943,156.49070371310313,149.72533939364968,145.563994767631,141.81883626170168,137.08293050103575,133.59902500868338,126.80924645656339,128.59831982629095,127.54662019503002,134.02257674712052,133.26581706883167,134.65703168704366,131.96353738104048,140.59234644921824,145.00607801756408,142.0622360058065,144.14794127185175,142.81935380156762,135.48276868318578,141.6704824465751,135.91769817886677,135.58300021876616,135.066384190619,136.62954272576772,137.78241343014858,141.95330986369908,136.63498444071976,136.9725763522083,138.0090689064884,141.15851674583757,139.88880287502948,137.345721742687,136.68382565688748,136.389387769302,133.27179277716147,138.4042319394299,136.91561033475588,135.49821557665848,136.21293185952075,142.59037429838105,143.52403182609356,145.80525332794127,151.90350639579532,152.2960219419619,149.2673816192528,144.90715797962838,145.8511089071078,146.03184536464016,153.11725303973103,142.9398147525486,142.77814472907315
3,1999-11-30 22:06:59+00:00,143.54942608075913,139.6534121858816,136.15131637223558,136.76734183858701,136.54349170193964,136.91117122483024,145.94731463226606,147.31975940504992,147.33523028674298,146.4629996522067,147.8235308292707,146.29442974146608,145.89159258142985,143.7372322393791,144.52024223840078,148.65053138372795,146.77675278823244,145.8833249810543,145.7568322080053,145.13444028464866,150.24692404818347,152.14870242520828,152.7802273691996,151.64930416357393,155.403661812585,153.02253606263264,153.63747726040404,151.81527027454055,150.197102010006,149.29221724816554,147.91769655514804,147.7931628500971,147.56293681272112,145.91469676609103,149.67183530313494,150.10511059721665,150.16496270925947,153.4104136054229,154.8098292634986,154.96444159909234,154.94076379069062,154.43631807992634,151.68170280551382,153.80728521706638,152.5200216863943,152.76082883688616,154.53299963847996,152.74714555313128,152.14265947554,154.28826681205663,161.45127273797968,164.3317217745418,157.66355101380128,156.04065559411285,153.88645770369382,150.92983708307892,155.37113605436045,149.4445537967182,150.16315617216324,,157.42498552057526,,146.61841728470807,135.81294439538763,136.63557258022473,134.39682731895013,136.77344304196941,127.90993255083389,126.87832515834103,128.3103698504467,125.12862610306392,122.83649552239993,123.3210226424432,123.47673126756267,126.03398863585073,126.29331199335975,129.52527856414392,137.8939474625167,140.18185352733323,142.47600856938715,143.81290385880433,144.4778955641813,149.82375413968774,148.6656689453084,134.46691529126147,138.15655157181578,139.20388813618376,135.6934147466377,132.09488347814454,125.45665216129012,121.8546932051907,126.30196602771287,128.76199597960033,129.6449232410097,129.3235569342101,133.38585916027654,128.83598708711003,135.1384240836563,134.37029405117408,136.1603228810557,137.67171098662527,134.1763822958414,134.43924392931063,131.16070470588926,132.88519423518633,131.98356963877424,131.12934460518014,130.34291799520776,132.6698586142743,136.41895022205767,136.5451956126587,137.69326296877213,135.3435299954861,134.64608926048513,130.2499175535709,129.9240804787779,135.6812050364289,,,,,,,,,,,,,,,,,,
4,1999-12-16 22:07:09+00:00,139.77713028073012,136.75549559205328,130.4041330707324,130.13705649009617,129.73544588473698,132.77960639609057,142.9730921792536,143.27240523609845,145.15223681796803,142.28734537413237,141.99477182679425,142.56098171036703,146.3733997791995,139.10677175646737,142.47555171608286,144.95152422039146,147.4643925247493,144.6103140793237,142.3054139303251,143.67569315767832,144.35090215244125,141.04427406492192,144.52738138803434,147.28177788071974,146.6498635900663,147.17784137854133,150.2452822672513,150.04090627165334,143.0826891992039,147.14498734015746,145.5070377475042,144.5824014454196,143.32103494467614,145.02225230567683,148.9480234633531,143.4251562937357,146.15077743615683,153.5293289474066,151.46690873969283,153.2511889948809,155.3520032457771,154.35518488872447,154.92477694158563,155.05847501408047,156.9983988677767,153.78065684804747,151.47785059777806,151.4162316917628,151.53274084890512,152.91738934593081,154.66231275436536,151.8178269625505,152.81636197535056,151.41125736068452,153.4214811603386,152.2921666822399,146.25283671744188,146.23355709351554,142.1204723939922,133.53856907303904,131.16010729832274,130.54325106542825,129.75176776561628,130.3915913723055,129.17005495773097,128.99940000797227,123.85668652706968,125.23743598294828,122.89850463024904,126.08592660589099,124.5131142857651,123.79736831637484,126.93291427896287,128.84591254458934,128.78780413110724,130.47007914452888,136.1892387412968,133.41868109965517,136.06688203863908,143.67069051215054,143.89307427204136,143.57982306854058,147.08109838247444,149.3304224141969,139.02594728431768,144.21111295793472,147.04622219640646,135.1793964691817,136.69191208312597,129.116806616075,127.73556947660325,129.2241800406654,132.42281696641282,135.44869120311228,134.12104244443526,138.19327507924967,141.44558429961145,138.25613237977723,141.39032060383013,144.86280384034632,141.88376232932427,141.3991182714629,139.49356250309992,135.15002637990403,136.1338716133921,137.58509745206243,138.39160574070564,136.3163498018937,137.2502401983571,134.21423942462027,133.92247938920548,130.96026330437718,135.4024017576624,129.32589167362786,137.22747075210995,129.4717012703763,134.41183663500587,132.58189611213297,133.37972844719215,130.89471134223467,137.09461848095359,137.22392398387024,138.96037832815466,134.93535452116487,143.61763063067718,142.79597199537693,149.5797703544006,145.21748354459163,145.27376092197196,146.10023928255436,142.90977600959374,143.5947261541187,142.51995702390641,141.99728786188845,145.85395580166977
5,2000-02-18 22:06:52+00:00,148.804143244584,137.81700206940295,141.4805616171102,139.95699945103365,138.03366421573662,140.94832931555194,141.73192326620287,145.0016303690516,145.32744260157972,143.41810091056325,144.15551093876027,145.2379770245485,146.51902357433795,145.58878821208214,148.5605299913404,147.7968017984355,150.01086587340214,146.47931670718586,156.0296364012006,152.83285527057677,152.0417261554991,149.4531550236172,152.42222046703108,147.28227775761727,152.12686852458575,155.27351770668847,154.0531706795011,154.5077484288499,150.34324209832297,147.51616889875424,149.95142166526998,147.49123016607336,147.53295603800896,152.51617362380588,152.77535977861027,149.95580916520808,151.52371330483373,151.44445645637833,152.75057748058177,153.59892871059984,153.25617676129386,155.2239542759736,153.4340569019344,157.5121208155742,157.2241258164759,159.36994663501972,156.7247508549566,154.1835187365535,151.94440637189558,155.08989921919164,156.91898564674565,156.938494430688,150.65658453360234,150.44384171602948,148.76767318082943,149.24804851393304,148.17229440102,143.19061326858247,139.17289807017755,141.29142507116916,142.20307732913864,142.1809981513127,137.2608564731375,132.33744304787905,131.24031486706383,135.7540843595174,125.94947991723693,125.25601288813075,129.07067796929522,124.97015026028255,123.71061709892881,124.13470840645729,121.2497040637359,136.32315890095973,141.15996832683106,142.4200938092253,140.5782654419029,141.62842624977654,143.24449055168083,151.6852749119191,151.0835725966324,150.60925650917991,150.41204101662723,149.1190743496812,153.80856035597944,147.3291309444543,145.7204364051772,139.90021833207527,140.53982968338255,138.04232467801245,145.57261064651837,149.42299895736352,149.8532843058937,144.54586274773118,143.33631315740567,144.45271175230204,145.7443599076645,148.49331307938778,144.89411507541558,151.24827484967295,149.40996524091867,144.09592677397015,150.53733286793084,148.59088181527497,138.9217570452021,139.47618918448913,138.6840978910703,135.657000863134,143.53971062687293,141.24065013600787,140.08051465193074,141.93030811339474,136.64006428028716,139.68734589009807,141.36176118855767,127.13649393336841,132.23026827167809,138.87524849219162,140.044640447666,129.21786348586335,127.40784719815868,146.49532116356406,151.67943204490874,143.62254052563003,137.76109298115577,147.37544262908702,146.8775772308398,144.11479982998216,146.92695090296178,148.27704102149903,149.09571114211536,153.2514258823953,153.24319027531402,158.1043791445813,145.46786662170933
6,2000-05-08 22:06:20+00:00,143.19062087462055,138.96891037382022,136.69908271274002,132.2553291400991,131.79155045887813,133.68537922945882,138.92484604912116,137.11701359830937,141.23245764266352,138.874827470549,144.81911344112467,142.92802469793702,146.06970388593095,143.87474988032946,147.0061149370664,148.83554123768218,150.0987404790739,149.19874504998896,144.33295445943438,146.61490120315452,148.02195970542485,140.9706508016568,143.71217436516275,145.32635877071866,145.70228614431318,151.81272950396044,151.4534653981124,149.24567033049615,150.2383390888514,150.11178509158933,147.87387919202817,147.04385802750022,147.12711760952178,146.28170250134798,143.92563623293944,143.22426457575332,145.11838010847978,151.04632569070202,153.72775786439385,155.42835558387833,158.5454559309975,157.92134248539762,157.35474207493726,156.83061436038594,154.78804185763877,159.2158505919221,157.78955482077598,150.93587024171575,153.10198749318832,151.6037692417006,154.30528916698216,154.49977575899558,153.0193427811606,148.82871368277512,154.38435247713977,151.61027779968774,149.91552096014786,145.58469379104534,141.2624994326786,136.30725921315042,133.28834072921865,133.13499754042093,132.0378685994718,129.33289636594583,126.64934347139746,126.63211360537323,124.58979697479158,126.35407045619709,127.9520818054684,127.96737839735609,127.42997188947759,125.57198394387936,122.94167203551443,126.45037664806529,129.24607192947735,133.52994330527844,137.202543573532,136.46898708216858,141.6853044015567,144.94596624142022,144.90155541060642,152.14672727509458,150.89111130814328,155.22043058807935,154.72194642936142,152.1410494179226,146.15155772987038,140.91898566256174,136.1596998796043,129.95873097073604,128.77137178307896,128.31216428660687,129.28332753667374,131.62353385519108,134.9226797350806,139.65257626391175,143.2828820212941,143.3563044080614,144.11598543079634,144.9252354316185,142.86391524173274,137.99981357969236,137.79125219411614,137.9439901992035,137.58352696148316,136.28536867071978,134.81521933350962,133.43311709552813,137.1917952780788,138.02257966752734,139.76929069601582,134.38616187306152,130.74982227138076,136.14774653693829,137.41660188249693,135.98603473245927,132.85691913414726,133.33278649346445,132.2276799950982,133.3444571544716,133.9306162425618,134.01540967643197,131.73566310185473,135.13463118572395,142.34872128177184,142.4449584577781,147.98377947003428,145.1484656286282,144.02500289031497,142.5629943928624,144.2910521893588,144.8986583960207,141.94022157552186,142.01995145676835,140.6284567602876
7,2000-07-11 22:05:41+00:00,126.67503329872083,122.40390146911457,117.69165361189438,111.86771200622093,115.2237734908595,117.60133108012631,116.81946467044027,117.3345662839143,122.07465185107515,118.15267076791743,120.65816840786047,117.70544090162255,119.19729878432167,117.9356946782734,118.12861132291532,120.99312391129135,122.79254398033507,119.11102742310634,130.15850910636496,127.7196329219127,127.11736754810617,124.77364870787798,128.47654901916044,124.86615758068366,129.4083267508597,129.83241333751934,128.2784393092887,121.1951620714557,121.67072450248989,111.56747768278072,126.31972604463405,119.6434926812463,,,,,119.85592880641539,117.69015184728461,121.46873399070279,119.48633751271733,136.70257394491884,126.41448021279314,119.33235250796014,127.79614855066275,137.52074182032592,134.77944674355632,130.2491080498798,130.3020009739903,128.192507298618,134.61015396355495,133.6593676362367,128.32340467746857,130.07770512030078,129.03874839063062,131.5370858185816,,,,,,,,,,,,,,,,106.66607864992392,110.97253570479252,110.66053017091598,113.6154017057028,108.2943842860706,113.468313285605,116.53624644488141,116.99636927641838,123.44089602364747,125.33047858627643,130.42475308239625,133.0508111735394,131.0383076055131,131.0106718374728,120.67972396963212,,,115.74102694402157,114.28171592277255,112.49562022917449,113.63140481998586,113.26495340560092,112.38800728174832,110.57967196906105,,,117.89387961859728,118.40096464112146,118.63497604114464,112.21761457951199,,115.57954702656983,,110.82322539171155,105.9386552779418,103.45671980589238,,,,,115.25694616175343,115.89545484079329,112.6817892688546,111.18521849486542,,,,,,,,,,,,,,113.42258630230072,118.53810953555623,117.30491499319896,118.86630159450786,117.24486861564941,119.16982494168556,116.1322230982603,124.30149934435946
8,2000-07-27 22:05:24+00:00,146.95871005069048,143.21589987094438,147.79529809631063,142.96098250851605,146.4387403134302,146.85231810356393,144.81856821558878,150.3057968016707,149.11863465638717,149.569880741077,148.36949731535023,147.62276253407757,150.19611932799506,151.61263338920608,153.0473835161145,152.38700685685663,152.55783597315042,154.05595391560422,154.42259933223596,153.3676547244312,151.69564588981657,159.12530927089477,159.0497148740806,159.07330884815659,155.75451107404933,151.49823516482036,155.57280579782048,154.94082022129626,154.18314873982948,152.21848669683823,156.1321189038292,157.68052899051293,155.50098256363117,155.99236369293894,156.52805415038563,155.69473346223828,154.9001291196956,153.01865633416986,155.35085838219686,156.36820829925446,159.8984192823077,159.6191055679455,161.7018015494259,159.22143041636406,162.3003108718379,155.25407417228647,161.64314500459975,161.15674712161137,157.94413454202532,156.97919163873772,158.98257588179038,156.89386043533779,154.48227413251186,150.92227865399178,155.74661278393978,152.45023931673538,153.9364786028689,145.28726069672538,146.25976798744884,140.9483817103283,142.9177859241039,138.64803931943914,140.36525422229101,135.19262847473135,133.00585300882088,131.50253882760336,127.22960752001615,127.97378268387884,129.2078153652373,129.25504973595633,127.83146001168336,127.2192701864541,131.68180140787751,132.56860523628106,135.47084100451463,139.77715748744646,144.0528768784329,145.00959057084344,150.42689048775125,148.37471868091288,153.59996208319973,159.21834796782088,155.4316420507677,161.91477508633497,155.140788289196,154.05908332304514,151.1535332484393,143.86020835320738,141.03042836969402,135.26836071604836,138.7553466503835,135.46264699725884,137.7410830232863,141.0585593734769,145.79090561341687,144.4831915218173,146.15791517820762,149.04261802441206,146.7840553521084,144.20984540409427,143.78884734519676,145.18697941179653,,144.38017450745593,141.2070493136372,141.37230012851813,140.18188424678067,138.73728318770074,146.75215627684028,144.2720964502879,144.53188071356385,145.52460032355253,141.29290300380092,140.28694972575428,144.25412079401798,140.51495330723375,144.96678092879378,140.54524019417326,139.06001493787997,139.6645744301409,141.17736098537742,142.13979232685972,138.9137245410969,143.74062509034687,147.34916381926928,149.154462472049,149.6642331706633,147.3609386892113,148.20975788173627,148.74421664581902,149.84732210562714,148.79329162144126,150.13083127371664,149.0498951897735,151.20260945774754
9,2000-08-12 22:05:17+00:00,142.26637054535175,140.8396601027419,130.47867733341383,129.9756057002911,133.8263210150059,128.65080592759406,138.46053916974097,136.93656949382222,141.199611334129,136.597456928764,140.37442099394661,142.7872609371095,139.91993536777096,142.9618973615181,149.014116373452,148.31234213648793,147.56141667857503,148.08808009348877,148.72515056106252,147.89881430396653,148.2751085558463,148.35791097645657,147.97664789050918,146.79468725013376,151.97116579926418,153.88388516198773,149.6785593056013,151.4594704338457,151.12312346653775,148.33691976384912,150.26460905588792,147.82114069997158,148.75372233817578,148.29008561724973,142.84841019567173,150.6728000564702,149.7255136627015,153.59010067706632,154.1608202222844,156.4289064310391,160.5166909343453,159.269152744269,160.58026386838404,159.93625206145686,163.49819444985005,158.62729247431275,158.40924260784462,156.46336346178535,153.6845709217796,152.88694049439792,154.218330686854,154.00186802045505,152.16012699790167,151.379045836988,155.86340818059102,155.06950421990106,149.5653829643593,145.39158177118048,144.4569143433732,132.62682191943284,137.0267988842651,135.44743813669098,130.68045865061063,128.7468577383629,127.29413162730874,123.0476597002127,123.51823006173287,123.58045856837641,124.77821725101231,126.25871498601433,126.9059444374061,125.53122351122785,124.94150909293089,130.94197205571027,133.58321803429354,132.44175570644546,133.73651811001776,141.7993719676254,139.96823971163133,144.7034764050024,145.352131176987,146.90486614629202,155.96597917564938,159.6433702498011,156.25471399565114,151.95533064634932,148.57608394884372,143.5807664419292,138.46681571590943,128.05213741063773,128.08667367527008,131.85187215272836,130.32040993224692,134.86102113478668,133.86237116315922,138.3965293808165,142.00458527627123,140.4677065965203,142.74123216386533,142.70071372026098,143.5351335480582,141.40320437944752,138.80392559096248,138.4636546853965,136.41508400854562,135.17236864421852,136.0147685170769,134.02168196392756,136.17404103308442,136.82774395110346,134.48715972319118,138.4841550890644,136.91405894572856,138.38543107704066,138.55084258628636,136.93900114910838,137.04696963300367,135.98999368973622,134.3101721587321,130.64855429408956,136.33749062821144,134.82931272919953,137.8248954875118,137.15273033846606,143.35904577283065,147.45464272250567,145.12823098297866,148.02436179228732,146.41664535533474,145.13984362985522,148.73594885867973,149.57627673056987,144.60388850792356,149.81338318156887,148.6454584268659
