dates,nzd0089-0000,nzd0089-0001,nzd0089-0002,nzd0089-0003,nzd0089-0004,satname
1999-09-27 22:04:48+00:00,384.48,371.86,363.92,362.26,346.67,L7
1999-11-14 22:04:42+00:00,374.51,368.44,357.46,348.13,340.23,L7
2000-01-17 22:04:35+00:00,368.63,356.32,339.81,351.35,345.39,L7
2000-07-11 22:03:17+00:00,352.66,337.06,333.79,337.35,324.35,L7
2000-08-12 22:02:54+00:00,373.35,347.23,339.87,347.67,350.19,L7
2000-09-13 22:02:26+00:00,359.56,349.59,349.25,356.67,345.51,L7
2000-10-15 22:01:56+00:00,361.52,355.28,355.74,362.83,343.90,L7
2001-03-24 22:01:59+00:00,364.81,357.52,350.85,354.43,338.85,L7
2001-06-12 22:01:24+00:00,372.37,359.67,355.22,351.05,345.50,L7
2001-06-28 22:01:09+00:00,370.37,363.05,352.12,350.61,339.52,L7
2001-08-15 22:00:38+00:00,367.05,345.48,338.52,338.44,333.02,L7
2001-10-02 22:00:04+00:00,367.02,354.47,345.86,344.32,336.76,L7
2002-01-22 22:00:40+00:00,359.17,350.88,339.32,346.68,339.82,L7
2002-03-27 22:00:37+00:00,361.02,348.87,343.07,347.73,337.82,L7
2002-04-28 22:00:38+00:00,366.16,349.65,336.99,356.04,,L7
2002-07-01 22:00:15+00:00,373.03,358.64,353.11,358.85,344.80,L7
2002-07-17 22:00:08+00:00,369.16,361.37,357.48,370.99,356.57,L7
2002-08-18 21:59:57+00:00,361.66,355.51,342.35,348.59,348.60,L7
2002-11-06 21:59:41+00:00,373.78,358.67,346.61,358.46,342.36,L7
2003-01-09 22:00:09+00:00,,,,,338.44,L7
2003-07-28 21:48:28+00:00,338.31,327.47,331.39,347.52,341.79,L5
2003-08-05 22:00:11+00:00,357.90,349.47,344.16,351.72,339.97,L7
2003-09-14 21:49:18+00:00,372.92,358.63,348.68,355.29,344.56,L5
2003-11-09 22:00:18+00:00,371.82,355.83,351.06,354.24,340.61,L7
2003-11-25 22:00:29+00:00,352.23,336.76,336.38,342.17,332.72,L7
2003-12-19 21:50:27+00:00,362.03,353.18,344.48,355.44,340.47,L5
2004-04-01 22:01:04+00:00,351.62,345.04,339.64,344.59,330.64,L7
2004-05-03 22:00:59+00:00,361.50,355.17,350.57,351.46,345.80,L7
2004-06-12 21:53:11+00:00,353.51,,,,,L5
2004-06-20 22:00:50+00:00,371.43,356.83,344.44,356.12,,L7
2004-07-06 22:00:48+00:00,372.71,360.93,353.20,,,L7
2004-07-22 22:00:44+00:00,370.62,,,,,L7
2004-07-30 21:54:28+00:00,367.55,359.30,354.69,365.29,350.69,L5
2004-11-11 22:00:45+00:00,364.51,349.14,343.12,349.17,339.26,L7
2005-01-14 22:01:13+00:00,378.50,,,,,L7
2005-02-23 21:58:31+00:00,370.80,359.43,350.55,357.84,348.72,L5
2005-03-03 22:01:30+00:00,373.96,359.17,354.08,354.33,344.14,L7
