dates,nzd0089-0000,nzd0089-0001,nzd0089-0002,nzd0089-0003,nzd0089-0004,satname
1999-09-27 22:04:48+00:00,384.48,371.86,363.92,362.26,346.67,L7
1999-11-14 22:04:42+00:00,379.50,370.15,360.69,355.19,343.45,L7
2000-01-17 22:04:35+00:00,375.87,365.54,353.73,353.91,344.10,L7
2000-07-11 22:03:17+00:00,360.64,346.69,336.80,344.35,334.87,L7
2000-08-12 22:02:54+00:00,363.00,342.14,336.83,342.51,337.27,L7
2000-09-13 22:02:26+00:00,361.86,344.63,340.97,347.23,340.02,L7
2000-10-15 22:01:56+00:00,361.77,347.29,344.66,351.13,340.99,L7
2001-03-24 22:01:59+00:00,363.16,356.40,353.30,358.63,341.38,L7
2001-06-12 22:01:24+00:00,368.59,358.60,353.04,352.74,342.18,L7
2001-06-28 22:01:09+00:00,369.18,360.08,352.73,352.03,341.29,L7
2001-08-15 22:00:38+00:00,368.65,356.43,349.18,348.63,339.22,L7
2001-10-02 22:00:04+00:00,369.20,355.67,347.93,346.11,338.70,L7
2002-01-22 22:00:40+00:00,364.41,350.28,341.23,343.15,336.53,L7
2002-03-27 22:00:37+00:00,362.40,351.41,342.75,346.24,338.13,L7
2002-04-28 22:00:38+00:00,362.12,349.80,339.79,350.15,338.82,L7
2002-07-01 22:00:15+00:00,364.85,352.01,343.12,352.33,340.81,L7
2002-07-17 22:00:08+00:00,365.71,353.88,345.99,356.06,344.75,L7
2002-08-18 21:59:57+00:00,366.21,354.81,346.60,356.44,346.95,L7
2002-11-06 21:59:41+00:00,369.41,358.55,349.89,359.22,348.08,L7
2003-01-09 22:00:09+00:00,368.20,358.52,348.81,359.35,346.49,L7
2003-07-28 21:48:28+00:00,338.31,327.47,331.39,347.52,341.79,L5
2003-08-05 22:00:11+00:00,348.11,338.47,337.77,349.62,340.88,L7
2003-09-14 21:49:18+00:00,356.38,345.19,341.41,351.51,342.11,L5
2003-11-09 22:00:18+00:00,360.24,347.85,343.82,352.19,341.73,L7
2003-11-25 22:00:29+00:00,358.64,345.63,342.33,350.19,339.93,L7
2003-12-19 21:50:27+00:00,359.20,346.89,342.69,351.06,340.02,L5
2004-04-01 22:01:04+00:00,359.42,347.70,342.89,349.11,336.11,L7
2004-05-03 22:00:59+00:00,359.84,349.20,344.43,349.58,338.05,L7
2004-06-12 21:53:11+00:00,357.16,351.13,344.90,350.50,338.97,L5
2004-06-20 22:00:50+00:00,359.51,352.35,344.88,350.72,338.22,L7
2004-07-06 22:00:48+00:00,362.15,354.49,346.96,350.72,338.22,L7
2004-07-22 22:00:44+00:00,363.56,354.49,346.96,350.72,338.22,L7
2004-07-30 21:54:28+00:00,364.13,355.45,348.51,354.37,342.38,L5
2004-11-11 22:00:45+00:00,366.72,356.55,348.86,356.86,344.98,L7
2005-01-14 22:01:13+00:00,370.29,354.22,348.90,357.23,344.98,L7
2005-02-23 21:58:31+00:00,371.27,354.28,346.84,353.50,343.99,L5
2005-03-03 22:01:30+00:00,371.94,355.91,349.25,353.78,344.04,L7
2005-03-11 21:58:44+00:00,370.58,356.44,350.82,356.20,345.23,L5
2005-04-12 21:58:55+00:00,369.62,356.06,351.14,357.82,345.86,L5
2005-04-20 22:01:20+00:00,368.65,356.04,351.14,357.82,345.86,L7
2005-04-28 21:58:59+00:00,369.38,357.52,352.40,359.00,347.29,L5
2005-07-09 22:01:14+00:00,370.08,358.92,355.66,361.52,349.98,L7
2005-07-17 21:59:35+00:00,367.13,357.47,353.64,358.92,348.38,L5
2005-07-25 22:01:13+00:00,369.54,358.91,353.64,358.92,348.38,L7
2005-08-10 22:01:10+00:00,369.54,358.91,353.64,361.12,348.80,L7
2005-11-30 22:01:24+00:00,370.12,356.63,349.14,357.93,344.90,L7
2006-01-17 22:01:43+00:00,376.25,363.21,357.69,361.45,346.87,L7
2006-02-18 22:01:53+00:00,360.51,353.39,357.69,349.85,340.05,L7
2006-03-14 22:02:55+00:00,356.12,348.17,357.69,344.36,334.64,L5
2006-04-15 22:03:30+00:00,361.16,350.35,357.39,347.67,338.03,L5
2006-05-17 22:03:57+00:00,364.85,353.50,357.37,350.79,341.61,L5
2006-06-10 22:01:49+00:00,367.66,355.63,359.06,352.65,344.27,L7
2006-06-26 22:01:44+00:00,367.75,355.63,359.06,352.65,344.27,L7
2006-07-28 22:01:30+00:00,367.75,355.11,353.70,352.95,344.64,L7
2006-08-13 22:01:29+00:00,369.08,357.04,355.59,355.73,346.01,L7
2006-09-14 22:01:21+00:00,377.75,365.45,356.23,364.41,355.24,L7
2006-10-16 22:01:19+00:00,378.12,366.54,356.12,365.11,355.98,L7
2006-11-25 22:06:19+00:00,373.34,361.50,352.77,361.52,355.35,L5
2006-12-11 22:06:28+00:00,371.97,350.90,344.33,357.27,356.78,L5
2007-05-12 22:02:11+00:00,350.80,327.40,328.66,346.05,351.21,L7
2007-05-28 22:02:04+00:00,350.71,321.60,328.41,348.35,344.18,L7
2007-08-16 22:01:50+00:00,340.50,346.62,337.35,355.99,343.49,L7
2007-11-20 22:01:58+00:00,350.47,348.62,338.81,357.88,342.22,L7
2008-04-28 22:01:53+00:00,370.64,345.91,349.31,350.36,339.91,L7
2008-05-30 22:01:41+00:00,382.44,367.10,351.34,362.38,348.11,L7
2008-08-18 22:00:56+00:00,371.18,363.18,352.56,359.70,349.56,L7
2008-10-29 21:55:24+00:00,371.56,365.62,354.75,364.51,353.26,L5
2009-01-25 22:01:34+00:00,362.08,358.34,353.68,355.73,349.49,L7
2009-03-30 22:02:04+00:00,360.05,355.98,351.49,354.74,347.51,L7
2009-06-02 22:02:15+00:00,360.86,348.71,345.63,349.71,345.76,L7
2009-06-18 22:02:13+00:00,366.31,348.71,345.63,349.71,345.76,L7
2009-07-04 22:02:11+00:00,366.31,342.39,345.63,349.71,345.76,L7
2009-07-20 22:02:06+00:00,368.97,348.75,347.70,356.04,351.36,L7
2009-08-05 22:02:01+00:00,372.72,355.16,353.23,360.11,352.32,L7
2009-09-06 22:01:59+00:00,367.53,352.56,348.90,356.69,348.48,L7
2009-11-25 22:02:33+00:00,370.12,353.35,348.06,358.47,349.13,L7
2010-01-12 22:03:17+00:00,368.34,360.84,348.93,358.47,349.13,L7
2010-01-20 22:02:37+00:00,368.87,361.06,350.56,355.35,341.42,L5
2010-03-17 22:03:57+00:00,368.49,358.26,346.51,349.61,336.63,L7
2010-05-04 22:03:59+00:00,367.09,358.26,346.51,349.61,336.63,L7
2010-06-21 22:03:58+00:00,367.16,358.98,349.66,357.67,343.62,L7
2010-07-07 22:04:01+00:00,367.07,359.42,349.68,360.32,347.06,L7
2010-07-23 22:04:02+00:00,360.17,352.49,345.89,361.06,349.90,L7
2010-10-11 22:04:09+00:00,358.47,358.32,351.67,368.12,350.92,L7
2010-11-12 22:04:30+00:00,357.59,356.25,350.74,364.35,349.41,L7
2011-01-07 22:01:44+00:00,352.55,357.28,352.11,358.73,345.45,L5
2011-02-16 22:05:15+00:00,341.45,352.25,347.74,351.03,341.44,L7
2011-03-12 22:01:43+00:00,343.96,352.07,348.99,350.96,340.93,L5
2011-04-05 22:05:26+00:00,344.25,353.44,350.18,352.83,342.42,L7
2011-07-10 22:05:20+00:00,349.46,350.79,342.34,351.25,343.32,L7
2011-08-27 22:05:11+00:00,358.32,354.12,343.89,355.36,344.82,L7
2011-09-04 22:00:27+00:00,360.62,356.85,345.31,355.54,344.76,L5
2011-09-12 22:05:05+00:00,362.42,357.29,343.86,356.74,346.22,L7
2011-11-15 22:05:23+00:00,369.97,356.88,344.49,359.15,347.17,L7
2012-01-18 22:05:49+00:00,368.21,358.53,348.81,357.18,345.42,L7
2012-04-07 22:05:52+00:00,353.66,347.49,343.00,352.79,344.11,L7
2012-07-12 22:06:34+00:00,351.39,348.43,338.84,353.51,347.84,L7
2012-11-17 22:07:47+00:00,372.70,361.56,356.10,364.89,354.75,L7
2013-01-04 22:07:58+00:00,372.70,361.56,356.10,362.06,349.14,L7
2013-02-05 22:08:01+00:00,362.28,354.73,353.22,354.94,343.28,L7
2013-04-26 22:07:43+00:00,364.73,356.07,352.11,355.25,343.51,L7
2013-05-12 22:07:41+00:00,363.99,355.02,350.21,354.32,344.00,L7
2013-05-20 22:13:50+00:00,360.53,353.15,347.23,354.89,346.25,L8
2013-05-28 22:07:35+00:00,363.94,356.16,350.18,355.72,348.17,L7
2013-06-05 22:13:51+00:00,358.49,351.70,346.90,354.71,346.43,L8
2013-06-21 22:13:43+00:00,357.93,352.34,347.20,356.18,347.44,L8
2013-07-07 22:13:48+00:00,360.54,353.36,347.12,355.69,348.44,L8
2013-07-15 22:07:11+00:00,360.94,353.66,348.03,355.81,348.09,L7
2013-08-16 22:07:07+00:00,362.46,354.68,348.52,356.45,348.19,L7
2013-09-17 22:07:29+00:00,359.57,352.93,346.98,354.55,346.94,L7
2013-09-25 22:13:41+00:00,358.49,352.47,346.53,354.10,345.89,L8
2013-10-19 22:07:51+00:00,358.49,352.47,347.32,354.63,346.18,L7
2013-10-27 22:13:31+00:00,357.92,352.67,347.73,355.52,346.83,L8
2013-11-28 22:13:25+00:00,355.94,351.66,346.48,355.63,345.84,L8
2013-12-14 22:13:21+00:00,358.07,354.03,347.62,355.65,346.65,L8
2014-01-15 22:12:57+00:00,355.11,352.05,346.49,353.78,346.12,L8
2014-01-23 22:08:33+00:00,354.43,350.80,345.53,351.25,344.50,L7
2014-01-31 22:12:52+00:00,353.45,350.27,345.11,351.06,343.91,L8
2014-03-04 22:12:23+00:00,351.57,350.12,345.12,350.70,343.70,L8
2014-03-12 22:08:38+00:00,351.57,350.82,344.91,350.99,344.02,L7
2014-04-05 22:11:58+00:00,351.86,350.76,344.59,351.80,345.21,L8
2014-04-29 22:09:01+00:00,350.22,349.52,342.04,350.22,343.86,L7
2014-05-15 22:09:08+00:00,351.31,350.48,342.99,350.22,343.86,L7
2014-05-23 22:11:18+00:00,352.69,351.75,344.01,352.10,345.51,L8
2014-05-31 22:09:12+00:00,349.68,349.95,343.20,351.63,344.98,L7
2014-06-16 22:09:12+00:00,348.03,348.62,342.81,352.58,345.56,L7
2014-07-02 22:09:19+00:00,349.37,348.64,343.50,353.69,346.13,L7
2014-08-11 22:11:51+00:00,350.02,349.25,344.22,356.58,347.39,L8
2014-10-06 22:09:44+00:00,353.37,350.10,347.41,359.37,348.98,L7
2014-10-14 22:12:02+00:00,354.14,349.94,347.65,358.68,348.12,L8
2014-10-30 22:11:58+00:00,355.60,350.47,348.00,357.83,348.99,L8
2014-12-01 22:12:00+00:00,358.38,348.71,347.58,356.05,345.51,L8
2015-01-10 22:10:23+00:00,362.35,351.42,349.16,353.85,340.62,L7
2015-03-07 22:11:30+00:00,362.88,352.05,349.55,354.04,340.70,L8
2015-03-31 22:10:52+00:00,362.88,352.05,349.55,356.69,343.53,L7
2015-04-24 22:11:08+00:00,365.00,352.29,346.79,356.77,341.79,L8
2015-05-02 22:11:08+00:00,364.67,353.38,345.47,358.02,339.74,L7
2015-05-10 22:10:52+00:00,363.29,352.55,344.01,356.47,339.87,L8
2015-05-18 22:11:16+00:00,362.64,352.73,344.99,356.59,340.97,L7
2015-06-11 22:11:04+00:00,364.85,356.93,348.39,361.10,345.59,L8
2015-06-27 22:11:10+00:00,367.41,358.32,351.72,364.36,348.56,L8
2015-07-21 22:11:34+00:00,367.95,358.63,351.70,363.85,351.11,L7
2015-07-29 22:11:25+00:00,368.26,359.61,353.08,365.47,352.39,L8
2015-08-06 22:11:37+00:00,366.84,357.50,351.59,363.70,350.94,L7
2015-08-14 22:11:31+00:00,366.03,356.54,350.66,362.69,349.80,L8
2015-08-22 22:11:39+00:00,366.70,356.77,350.83,362.24,349.26,L7
2015-11-02 22:11:55+00:00,368.02,358.24,353.08,362.72,350.07,L8
2015-12-20 22:11:57+00:00,368.91,358.25,355.58,363.63,351.35,L8
2016-02-22 22:11:42+00:00,365.76,357.32,357.69,360.42,352.31,L8
2016-03-25 22:11:32+00:00,365.76,357.32,351.30,359.02,350.60,L8
2016-04-02 22:13:58+00:00,366.66,355.87,350.52,359.59,349.10,L7
2016-04-26 22:11:21+00:00,368.65,356.08,351.28,361.45,351.37,L8
2016-05-12 22:11:20+00:00,368.80,354.40,351.64,361.77,350.66,L8
2016-05-20 22:14:14+00:00,368.54,353.59,351.64,361.77,350.66,L7
2016-05-28 22:11:27+00:00,370.09,354.42,352.26,361.30,350.15,L8
2016-06-13 22:11:30+00:00,370.30,355.69,353.44,361.78,350.97,L8
2016-07-15 22:11:46+00:00,367.95,354.28,351.69,360.95,349.83,L8
2016-08-16 22:11:53+00:00,366.06,354.11,351.46,360.09,348.83,L8
2016-09-01 22:12:00+00:00,365.92,353.88,351.57,360.35,348.84,L8
2016-11-12 22:14:22+00:00,362.97,353.90,353.26,358.44,347.28,L7
2016-11-20 22:12:09+00:00,362.31,354.97,352.92,358.56,347.67,L8
2016-12-22 22:12:03+00:00,355.86,351.91,348.84,355.41,343.79,L8
2016-12-30 22:14:08+00:00,355.84,351.91,348.84,355.41,343.79,L7
2017-01-15 22:13:57+00:00,357.41,351.62,349.90,354.76,344.15,L7
2017-01-31 22:13:49+00:00,359.20,353.02,352.01,352.39,341.30,L7
2017-02-16 22:13:47+00:00,360.58,353.50,353.19,353.16,342.41,L7
2017-04-29 22:11:06+00:00,361.48,355.51,354.51,351.74,342.04,L8
2017-05-07 22:14:16+00:00,362.63,357.54,356.10,355.44,345.52,L7
2017-06-08 22:14:24+00:00,363.71,359.01,356.88,356.21,345.97,L7
2017-07-10 22:14:28+00:00,365.12,357.74,356.81,358.69,348.62,L7
2017-07-26 22:14:27+00:00,363.17,355.92,355.55,358.63,347.84,L7
2017-08-19 22:11:53+00:00,360.32,353.63,351.05,360.68,351.08,L8
2017-09-20 22:11:58+00:00,359.93,353.19,351.06,359.22,349.44,L8
2017-11-15 22:14:24+00:00,356.47,349.99,348.13,357.57,346.52,L7
2018-01-10 22:11:54+00:00,354.05,349.89,348.98,356.62,347.09,L8
2018-02-03 22:13:27+00:00,348.11,348.11,348.67,356.25,346.08,L7
2018-03-07 22:13:06+00:00,346.20,344.46,339.08,356.22,343.46,L7
2018-03-23 22:12:54+00:00,339.82,341.96,336.31,358.14,344.75,L7
2018-04-08 22:12:39+00:00,343.02,343.71,338.77,356.09,344.40,L7
2018-04-24 22:12:23+00:00,343.02,343.71,338.77,357.08,347.38,L7
2018-05-18 22:10:46+00:00,341.38,344.10,340.27,358.31,350.04,L8
2018-05-26 22:11:51+00:00,348.65,350.38,344.27,359.83,352.61,L7
2018-06-27 22:11:16+00:00,350.91,351.09,346.59,359.47,352.50,L7
2018-07-05 22:10:54+00:00,352.24,351.12,347.33,359.13,352.08,L8
