dates,satname,nzd0089-0000,nzd0089-0001,nzd0089-0002,nzd0089-0003,nzd0089-0004
1999-09-27 22:04:48+00:00,L7,363.59,350.97,337.06,338.76,323.17
1999-11-14 22:04:42+00:00,L7,365.62,359.55,346.03,338.13,330.23
2000-01-17 22:04:35+00:00,L7,384.63,372.32,360.38,369.35,363.39
2000-07-11 22:03:17+00:00,L7,369.99,354.39,356.08,356.85,343.85
2000-08-12 22:02:54+00:00,L7,384.02,357.90,353.58,359.67,362.19
2000-09-13 22:02:26+00:00,L7,356.45,346.48,345.25,353.17,342.01
2000-10-15 22:01:56+00:00,L7,341.96,335.72,330.60,340.83,321.90
2001-03-24 22:01:59+00:00,L7,357.48,350.19,341.42,346.18,330.60
2001-06-12 22:01:24+00:00,L7,369.70,357.00,351.79,348.05,342.50
2001-06-28 22:01:09+00:00,L7,379.04,371.72,363.26,360.36,349.27
2001-08-15 22:00:38+00:00,L7,386.61,365.04,363.66,360.44,355.02
2001-10-02 22:00:04+00:00,L7,361.24,348.69,338.43,337.82,330.26
2002-01-22 22:00:40+00:00,L7,363.61,355.32,345.03,351.68,344.82
2002-03-27 22:00:37+00:00,L7,363.69,351.54,346.50,350.73,340.82
2002-04-28 22:00:38+00:00,L7,347.72,331.21,313.28,335.29,
2002-07-01 22:00:15+00:00,L7,372.14,357.75,351.97,357.85,343.80
2002-07-17 22:00:08+00:00,L7,376.49,368.70,366.91,379.24,364.82
2002-08-18 21:59:57+00:00,L7,379.88,373.73,365.78,369.09,369.10
2002-11-06 21:59:41+00:00,L7,352.22,337.11,318.90,334.21,318.11
2003-01-09 22:00:09+00:00,L7,,,,,333.44
2003-02-26 22:00:28+00:00,L7,,,432.64,434.15,
2003-07-28 21:48:28+00:00,L5,339.20,328.36,332.53,348.52,342.79
2003-08-05 22:00:11+00:00,L7,363.01,354.58,350.73,357.47,345.72
2003-09-14 21:49:18+00:00,L5,355.81,341.52,326.68,336.04,325.31
2003-11-09 22:00:18+00:00,L7,361.60,345.61,337.92,342.74,329.11
2003-11-25 22:00:29+00:00,L7,330.23,314.76,308.09,317.42,307.97
2003-12-19 21:50:27+00:00,L5,378.03,369.18,365.05,373.44,358.47
2004-04-01 22:01:04+00:00,L7,362.51,355.93,353.64,356.84,342.89
2004-05-03 22:00:59+00:00,L7,367.94,361.61,358.86,358.71,353.05
2004-06-12 21:53:11+00:00,L5,370.18,,,,
2004-06-20 22:00:50+00:00,L7,359.21,344.61,328.73,342.37,
