dates,satname,nzd0491-0000,nzd0491-0001,nzd0491-0002,nzd0491-0003,nzd0491-0004,nzd0491-0005,nzd0491-0006,nzd0491-0007,nzd0491-0008,nzd0491-0009,nzd0491-0010,nzd0491-0011,nzd0491-0012,nzd0491-0013,nzd0491-0014
2002-02-12 22:22:03+00:00,L7,385.58,381.65,378.77,378.64,378.56,379.43,386.13,379.71,382.48,379.05,388.02,386.86,400.32,395.79,405.03
2002-03-09 22:15:53+00:00,L7,384.11,383.15,378.78,382.26,375.78,380.67,388.73,378.07,374.61,381.22,381.16,380.91,378.00,385.17,402.07
2002-03-25 22:15:47+00:00,L7,,,,,,,,,,582.89,641.70,,,,
2002-04-01 22:21:54+00:00,L7,404.94,404.94,410.89,401.97,389.34,415.65,411.77,411.41,396.53,397.17,407.58,403.64,398.67,398.02,421.65
2002-05-28 22:15:34+00:00,L7,464.41,333.73,270.81,,263.76,287.79,,275.71,447.53,505.57,608.70,620.11,637.91,559.97,
2002-07-06 22:21:34+00:00,L7,97.24,86.96,68.32,55.69,,,,,,,,631.18,523.57,356.65,
2002-07-31 22:15:11+00:00,L7,,,,,,,,,,622.42,521.84,635.23,389.26,,
2002-08-16 22:15:07+00:00,L7,394.88,398.05,397.65,392.15,396.35,387.43,373.19,371.76,364.75,385.22,378.78,373.83,370.53,381.11,378.21
2002-09-01 22:14:57+00:00,L7,411.51,607.12,403.53,406.32,335.65,509.47,485.13,442.71,408.11,429.36,388.66,633.66,612.78,201.59,522.29
2002-09-24 22:20:55+00:00,L7,378.81,379.83,381.31,386.14,389.15,387.70,386.85,375.19,366.37,370.05,371.96,372.87,369.42,370.53,380.53
2003-01-07 22:15:16+00:00,L7,,,,,,,,,,,,,,,
2003-01-14 22:21:34+00:00,L7,374.72,377.39,378.17,380.65,382.22,383.79,398.30,394.48,373.41,367.68,368.46,374.60,364.68,364.36,377.33
2003-02-24 22:15:37+00:00,L7,369.63,390.32,400.12,395.52,391.80,391.57,400.81,,,49.82,83.08,,,,
2003-03-19 22:21:50+00:00,L7,364.37,372.09,379.94,379.34,377.51,383.33,383.85,368.57,358.13,361.67,362.92,370.83,359.78,360.41,374.99
2003-03-28 22:15:38+00:00,L7,,,,,,,,,,,,246.12,,,
2003-05-15 22:15:40+00:00,L7,584.08,574.90,372.07,363.23,382.00,587.92,,407.69,626.22,610.62,552.21,592.56,289.80,634.93,537.89
2003-05-22 22:21:49+00:00,L7,374.39,391.00,394.30,395.70,394.89,407.44,414.19,402.58,385.54,386.62,385.53,359.70,150.01,,
2003-08-10 22:21:32+00:00,L7,359.63,358.53,362.53,362.71,366.36,363.55,370.09,,,348.96,349.08,349.72,359.79,377.18,379.68
2003-08-11 22:03:51+00:00,L5,364.69,372.49,370.53,373.64,377.23,375.99,384.83,378.35,373.71,367.95,369.56,375.91,366.34,365.34,330.70
2003-09-20 22:15:10+00:00,L7,,,,,,,,,,108.98,192.49,530.78,602.90,636.33,365.45
2003-11-14 22:21:43+00:00,L7,,,,371.76,369.93,371.26,384.47,377.71,374.72,381.82,378.28,377.18,389.88,402.72,415.57
2003-12-08 22:11:39+00:00,L5,362.83,363.25,376.91,376.54,380.29,384.80,387.79,381.78,381.63,381.28,374.89,384.06,392.61,401.80,406.55
2003-12-09 22:15:42+00:00,L7,357.63,358.12,374.48,382.34,,,,,,,,385.46,400.02,403.72,423.43
2003-12-16 22:21:56+00:00,L7,369.78,372.41,381.67,389.06,,,,379.16,375.48,382.88,390.05,401.55,408.27,412.33,419.06
2004-01-18 22:05:45+00:00,L5,,,369.20,371.72,373.80,382.33,367.44,360.88,368.89,378.78,380.44,380.15,392.31,397.81,393.94
2004-02-26 22:12:08+00:00,L5,379.90,383.96,394.82,394.20,403.85,398.86,388.19,394.12,403.89,414.32,416.27,412.50,406.26,384.00,385.96
2004-03-05 22:22:20+00:00,L7,343.64,349.97,350.13,358.61,366.42,361.67,352.07,,,362.88,363.90,367.42,357.90,353.12,352.06
2004-03-29 22:12:17+00:00,L5,374.88,367.17,376.48,386.03,388.40,379.27,370.74,379.33,406.52,408.19,395.79,393.40,391.67,394.81,407.95
2004-04-06 22:22:23+00:00,L7,355.30,353.99,367.79,365.53,360.93,363.96,362.62,,,362.56,368.34,367.55,371.64,370.51,375.71
2004-04-07 22:06:25+00:00,L5,374.25,377.33,387.43,393.72,386.08,386.30,394.27,405.68,404.00,389.35,392.56,389.15,385.43,382.81,396.51
2004-05-24 22:22:19+00:00,L7,373.89,384.93,402.50,386.59,386.65,,,391.79,372.93,362.53,359.73,249.43,,,
2004-06-10 22:08:17+00:00,L5,589.68,361.77,376.56,371.50,406.49,400.44,,368.12,356.83,352.35,352.48,389.44,389.86,384.58,408.02
2004-06-18 22:15:59+00:00,L7,,,,,,,,,,566.75,635.50,,,,
2004-08-21 22:15:45+00:00,L7,,467.42,,,,,,,,437.81,419.79,537.22,535.98,633.61,
2004-08-28 22:21:54+00:00,L7,341.78,345.05,356.38,360.25,357.87,357.35,349.33,339.67,346.52,359.47,374.16,379.47,374.96,364.25,
2004-09-05 22:16:44+00:00,L5,368.13,368.60,379.66,390.70,386.97,379.65,373.83,373.07,378.94,384.88,391.66,403.06,401.63,391.53,387.28
2004-09-06 22:15:40+00:00,L7,,,,,,587.76,,,,,,,,,
2004-09-30 22:11:09+00:00,L5,340.40,352.14,360.60,356.37,351.30,341.55,339.38,339.70,347.98,344.84,351.00,377.90,371.07,364.87,
2004-10-07 22:17:29+00:00,L5,370.77,373.99,383.43,376.42,381.73,381.23,376.63,366.13,374.62,389.06,390.66,402.61,399.22,400.60,414.18
2004-10-16 22:11:30+00:00,L5,350.12,358.28,369.69,366.98,357.77,356.45,364.36,369.50,363.41,370.74,377.78,382.39,375.10,371.74,376.85
2004-10-24 22:15:44+00:00,L7,354.44,354.58,368.21,367.68,367.49,,,,,,,,360.61,361.27,376.36
2005-01-28 22:16:23+00:00,L7,368.54,376.41,380.85,374.79,371.98,543.07,,402.11,392.42,,,,,,
2005-02-13 22:16:33+00:00,L7,,,,,,,409.79,406.51,393.04,514.52,374.53,387.67,393.24,411.48,170.15
2005-02-20 22:22:47+00:00,L7,354.02,366.40,352.69,347.30,,,,359.48,348.74,338.56,338.70,345.57,368.54,384.71,395.96
2005-03-16 22:20:06+00:00,L5,373.12,389.99,375.62,363.62,364.05,401.83,419.36,407.00,379.71,364.89,364.73,372.57,384.48,405.16,406.17
2005-04-17 22:20:16+00:00,L5,365.15,375.81,362.54,351.67,381.56,400.39,407.78,384.94,360.98,354.19,371.05,374.54,374.75,389.16,405.98
2005-05-04 22:16:34+00:00,L7,,,,346.59,235.87,319.93,,,,,,,,,
2005-06-05 22:16:29+00:00,L7,,,,,,,,,,,,,,,
2005-06-13 22:14:31+00:00,L5,375.16,383.70,396.94,405.02,405.48,381.04,,,,,,,,,
2005-07-15 22:14:43+00:00,L5,376.36,381.04,380.75,389.14,394.05,385.51,,351.28,309.94,284.07,,,,,
2005-08-24 22:16:14+00:00,L7,,,,,,,,,,,635.56,475.86,336.15,387.33,
2005-09-08 22:21:17+00:00,L5,389.24,400.18,409.96,412.34,393.59,377.80,371.26,361.24,371.14,378.26,389.00,390.26,397.29,405.41,418.62
2005-09-17 22:15:06+00:00,L5,362.34,357.36,368.05,366.01,353.51,345.93,346.47,335.95,330.11,341.63,347.17,351.63,358.08,372.14,387.93
2005-09-25 22:16:02+00:00,L7,,,,624.93,538.73,432.85,,401.28,,,,,,,
2005-10-10 22:21:11+00:00,L5,392.75,400.88,415.11,413.98,394.51,377.73,378.25,380.54,364.81,365.35,378.50,388.10,392.23,393.35,403.62
2005-10-18 22:22:19+00:00,L7,,393.44,390.94,388.62,373.36,371.54,367.77,363.34,358.02,359.18,376.44,378.74,380.41,379.58,390.82
2005-11-28 22:16:32+00:00,L7,372.47,375.45,377.75,386.30,,,,,,,,351.61,365.41,377.08,403.20
2006-01-31 22:16:58+00:00,L7,375.17,385.91,390.86,393.88,391.77,382.76,,,,,,,,382.52,397.03
2006-02-07 22:23:10+00:00,L7,371.38,380.93,386.12,387.56,381.40,376.17,367.67,361.76,,,362.89,368.06,368.62,372.25,386.44
2006-02-08 22:17:21+00:00,L5,372.56,379.26,387.27,384.08,377.00,364.51,354.39,345.27,347.32,364.29,367.92,366.55,368.96,373.23,390.07
2006-03-11 22:23:15+00:00,L7,,,,,361.90,359.75,355.18,350.49,361.67,361.13,357.44,357.85,366.29,375.92,387.31
2006-03-12 22:18:01+00:00,L5,367.68,371.86,382.23,375.02,370.14,363.90,364.81,358.43,366.82,365.63,360.03,358.14,362.93,369.24,388.39
2006-03-27 22:23:13+00:00,L7,368.67,373.17,376.54,371.80,370.89,372.99,369.28,358.01,361.53,363.71,364.93,372.03,366.88,,378.21
2006-04-05 22:17:01+00:00,L7,,536.61,430.65,325.35,220.33,277.72,,,,,,,,,
2006-04-13 22:18:38+00:00,L5,364.01,373.70,368.19,360.86,355.37,360.62,360.79,353.70,356.70,352.71,344.93,341.54,350.67,367.52,381.10
2006-04-28 22:23:11+00:00,L7,377.78,393.99,388.30,369.25,373.18,379.79,376.89,368.45,375.13,377.04,370.19,366.07,377.77,194.68,
2006-04-29 22:18:53+00:00,L5,373.04,387.38,,,,,,,,,,,,,
2006-05-23 22:17:02+00:00,L7,484.45,380.53,380.98,373.71,,,,,,,,,,,
2006-05-31 22:19:19+00:00,L5,387.45,408.47,391.97,386.54,385.58,393.15,396.73,386.30,375.53,265.64,,,,,
2006-06-23 22:25:51+00:00,L5,384.00,383.97,387.79,385.55,376.58,375.95,371.84,363.59,,,,,,,
2006-06-24 22:16:54+00:00,L7,156.63,,,,,,,,,,,,,,
2006-07-25 22:26:18+00:00,L5,380.77,385.88,375.90,376.65,386.38,386.87,372.71,353.93,348.40,349.95,365.95,351.85,290.48,,
2006-08-02 22:22:50+00:00,L7,386.99,388.09,391.55,392.69,403.77,398.44,385.43,367.07,359.74,359.91,377.95,386.09,384.83,360.57,
2006-08-03 22:20:15+00:00,L5,,453.59,609.20,384.19,383.04,382.35,355.07,349.24,335.47,326.04,341.94,352.11,356.02,366.38,365.04
2006-08-10 22:26:31+00:00,L5,368.14,366.17,367.33,371.89,378.95,373.85,364.51,352.12,350.09,352.79,355.99,362.01,366.98,388.62,393.60
2006-08-11 22:16:38+00:00,L7,,,,,,,,,,,,,,,
2006-08-19 22:20:27+00:00,L5,468.28,640.87,550.37,298.73,228.08,303.69,,556.98,524.96,517.84,472.93,449.36,306.46,270.86,291.16
2006-08-26 22:26:43+00:00,L5,373.04,377.76,385.32,393.31,446.98,470.53,,489.23,374.73,371.31,379.41,639.97,632.98,601.74,398.39
2006-09-27 22:27:06+00:00,L5,401.95,428.66,407.31,394.57,389.13,381.48,377.16,361.26,347.40,344.16,360.06,386.52,379.26,366.67,373.73
2006-09-28 22:16:24+00:00,L7,,,400.41,392.52,385.12,381.78,370.82,364.24,358.47,361.73,370.50,198.01,,,
2006-10-05 22:22:27+00:00,L7,354.04,371.45,370.83,371.52,375.47,368.06,368.87,359.96,352.58,347.65,358.68,371.62,371.56,,
2006-11-30 22:27:42+00:00,L5,369.79,367.28,380.13,375.74,377.58,376.94,373.63,361.50,361.54,379.39,381.65,377.48,374.40,365.67,369.99
2006-12-09 22:21:36+00:00,L5,394.30,388.65,398.65,390.47,399.01,391.97,375.12,351.62,362.28,370.69,388.54,384.93,373.40,377.11,392.38
2006-12-16 22:27:50+00:00,L5,374.50,370.32,387.35,380.43,385.11,370.49,352.17,337.56,347.06,365.30,366.88,356.21,345.61,368.11,386.10
2007-01-01 22:27:57+00:00,L5,366.89,373.19,382.43,381.82,380.23,376.55,366.55,362.92,368.70,375.13,369.16,358.82,358.51,368.51,376.04
2007-01-02 22:17:11+00:00,L7,364.47,368.14,381.85,380.87,378.59,377.14,369.24,,,,,,,,377.57
2007-01-25 22:23:26+00:00,L7,,,,392.51,388.16,385.03,382.40,379.44,384.75,384.95,393.52,403.50,393.65,391.63,396.34
2007-01-26 22:21:54+00:00,L5,390.84,384.65,399.56,396.54,391.61,387.72,383.29,385.00,384.33,377.61,381.70,394.17,390.38,385.88,391.10
2007-02-03 22:17:19+00:00,L7,,,,,370.38,368.35,372.92,523.52,527.40,527.05,374.14,378.89,,,
2007-02-10 22:23:33+00:00,L7,384.13,369.66,389.76,387.40,389.94,394.56,,,,390.57,390.21,390.32,370.82,381.94,396.05
2007-02-11 22:21:56+00:00,L5,385.63,384.95,398.59,386.43,387.80,393.24,399.19,388.72,386.38,392.10,395.49,392.11,382.15,391.20,404.58
2007-02-19 22:17:25+00:00,L7,381.49,382.40,392.51,386.53,389.80,522.52,,378.88,377.62,,,,,,
2007-02-27 22:21:56+00:00,L5,372.55,362.64,375.90,363.76,367.15,379.03,380.12,361.11,354.13,372.77,382.16,370.58,375.29,388.70,398.39
2007-04-08 22:17:29+00:00,L7,396.90,401.53,411.34,,,,,,,,409.91,427.10,424.16,421.83,413.42
2007-06-02 22:23:24+00:00,L7,378.09,386.54,386.48,381.47,381.96,390.31,,,,335.93,,,,,
2007-06-11 22:17:14+00:00,L7,,,,,,434.72,,,,,,,,,376.98
2007-07-04 22:23:22+00:00,L7,389.10,388.63,393.05,411.03,408.86,390.50,382.25,330.02,149.00,,,,,,
2007-08-14 22:17:00+00:00,L7,,397.64,405.39,400.52,400.35,386.27,382.96,374.76,384.25,383.95,147.18,,,,
2007-09-07 22:20:07+00:00,L5,,,,,,,,,,,,,,,
2007-09-22 22:22:55+00:00,L7,378.70,,,377.61,378.75,371.45,367.63,363.66,349.71,338.65,346.32,347.30,367.24,380.63,397.59
2007-09-23 22:19:59+00:00,L5,,,,,,,,,,,,,364.12,384.65,394.35
2007-10-08 22:22:50+00:00,L7,,,633.59,,,,,370.37,,,338.17,333.69,329.81,352.04,350.26
2007-10-17 22:16:47+00:00,L7,400.03,383.63,377.88,384.07,401.35,407.43,,,,,,,,372.88,396.45
2007-11-18 22:17:07+00:00,L7,,,,397.19,402.51,400.91,390.76,374.43,367.70,353.36,360.67,,,,
2007-12-20 22:17:17+00:00,L7,,,,389.57,389.41,391.23,389.26,383.66,370.39,367.89,368.20,366.50,367.38,,
2007-12-27 22:23:29+00:00,L7,376.14,375.11,380.40,383.46,385.44,,,377.55,,136.20,176.34,195.69,209.68,203.33,188.78
2008-02-13 22:23:25+00:00,L7,388.60,386.03,393.00,391.38,396.29,395.31,386.74,384.32,,,385.70,383.46,389.51,391.99,408.54
2008-04-10 22:17:06+00:00,L7,416.51,428.49,442.25,421.15,420.61,410.93,407.86,399.69,394.78,,,,,,
2008-05-03 22:23:12+00:00,L7,363.11,,,381.60,379.03,376.05,372.98,364.67,361.86,360.19,359.69,356.46,360.94,371.52,375.00
2008-06-04 22:22:59+00:00,L7,368.31,370.02,387.29,384.44,387.56,382.91,381.80,370.28,364.02,333.73,289.24,221.64,126.12,,
2008-06-29 22:16:33+00:00,L7,376.19,385.93,396.06,,,,,,,,,,,,
2008-07-15 22:16:21+00:00,L7,,,,,622.21,587.29,,465.40,438.30,486.60,561.96,453.29,503.99,279.23,
2008-07-22 22:22:26+00:00,L7,634.24,582.97,636.02,404.84,403.34,399.07,,391.09,384.57,381.99,375.35,207.68,393.05,405.04,387.57
2008-08-07 22:22:21+00:00,L7,,394.24,407.48,407.49,392.41,389.86,392.25,385.17,377.85,389.75,394.44,404.73,413.40,407.83,379.76
2008-08-23 22:22:14+00:00,L7,368.03,386.83,,,,,,,,,,,404.66,409.48,425.28
2008-11-11 22:22:15+00:00,L7,,362.39,367.94,378.03,388.69,375.20,364.12,355.60,351.36,354.11,359.65,379.97,384.66,383.16,169.77
2009-02-24 22:16:58+00:00,L7,,,,,,409.72,398.12,385.05,370.11,379.07,392.84,398.69,402.71,405.28,185.15
2009-04-20 22:23:31+00:00,L7,367.34,382.14,381.37,380.82,,,368.60,353.28,342.77,359.89,384.40,393.25,387.34,387.80,406.13
2009-05-15 22:17:24+00:00,L7,,,,,,,,,,,,,,,
2009-05-22 22:23:35+00:00,L7,375.33,183.36,,381.61,389.06,386.49,382.80,366.93,395.69,488.28,464.73,452.29,435.70,447.19,544.77
2009-07-25 22:23:25+00:00,L7,,,,,,369.84,368.36,376.62,381.10,382.67,361.33,362.26,382.97,387.21,405.00
2009-08-19 22:17:08+00:00,L7,,,,,355.68,355.14,352.58,338.94,349.20,349.01,346.70,344.77,351.13,197.89,
2009-10-22 22:17:14+00:00,L7,,,,,,381.78,371.41,366.88,366.91,371.46,373.74,380.35,391.49,394.59,186.31
2009-11-30 22:23:56+00:00,L7,357.90,365.01,374.06,375.31,365.71,,,370.11,365.48,369.94,376.64,377.53,375.44,378.04,381.80
2009-12-01 22:17:28+00:00,L5,363.80,372.38,380.83,381.71,380.91,377.07,374.96,366.32,366.56,372.55,384.45,384.76,386.31,390.36,398.83
2009-12-09 22:17:51+00:00,L7,379.54,385.51,384.99,395.33,390.44,390.94,,,,,,,,380.11,402.05
2010-02-02 22:24:55+00:00,L7,393.54,400.70,403.41,400.50,,,415.87,411.45,395.46,389.27,385.18,398.00,406.31,409.87,410.84
2010-04-07 22:25:21+00:00,L7,,,,,393.73,388.29,390.10,375.89,364.17,364.51,370.91,396.76,,,
2010-06-26 22:25:19+00:00,L7,99.80,,381.14,376.12,384.30,384.07,379.19,343.29,,,,,,,
2010-07-05 22:19:10+00:00,L7,394.61,399.20,404.88,394.10,,,,,,,,,,,
2010-07-21 22:19:11+00:00,L7,,385.78,390.13,385.98,389.16,388.32,381.48,366.69,366.87,353.42,182.55,,,,
2010-09-07 22:19:15+00:00,L7,,,367.42,374.04,379.57,371.50,360.18,353.34,354.41,350.63,362.54,183.47,,,
2010-09-14 22:25:26+00:00,L7,391.17,393.15,399.39,412.98,408.72,393.33,,,,,,,,,
2011-01-12 22:23:04+00:00,L5,411.06,401.43,404.79,410.78,395.52,389.01,399.35,399.88,387.03,384.72,392.60,398.35,404.76,410.05,422.33
2011-01-13 22:20:15+00:00,L7,401.38,402.87,407.43,412.58,,,,,,,,389.45,394.46,401.13,411.01
2011-01-20 22:26:28+00:00,L7,473.34,389.35,,,375.29,375.37,375.48,376.04,367.87,364.30,363.58,370.44,374.39,384.17,394.43
2011-01-21 22:16:54+00:00,L5,379.89,388.44,390.07,394.52,383.64,381.17,385.05,386.58,383.42,373.39,377.14,380.26,390.72,395.71,395.99
2011-02-06 22:16:56+00:00,L5,379.46,381.41,393.61,395.12,394.55,384.48,388.14,388.41,385.19,381.64,391.08,386.42,377.49,379.05,402.71
2011-02-21 22:26:37+00:00,L7,,,,381.53,376.18,374.72,376.16,373.97,368.43,369.47,362.35,351.22,349.83,374.90,186.15
2011-04-26 22:26:45+00:00,L7,,,391.61,389.50,389.33,396.50,395.00,388.70,383.75,376.53,368.96,366.43,382.30,391.43,399.60
2011-06-29 22:26:40+00:00,L7,378.72,,,382.03,388.66,389.34,382.15,364.16,258.09,241.17,330.15,321.49,147.22,,
2011-07-24 22:20:27+00:00,L7,167.36,,,,,,387.97,373.09,367.87,359.52,345.63,308.90,,,
2011-08-16 22:26:33+00:00,L7,373.07,359.72,376.07,378.37,388.95,392.57,397.50,390.35,372.37,365.82,377.08,369.17,366.56,,
2011-11-13 22:20:31+00:00,L7,,351.67,355.68,354.28,361.69,376.77,383.44,371.97,369.23,,,,,,
2011-11-29 22:20:40+00:00,L7,385.66,377.50,377.64,373.76,376.83,389.77,403.59,396.83,,,,,,,
2011-12-06 22:26:55+00:00,L7,,,369.88,369.61,378.99,389.85,390.73,386.68,375.93,379.10,377.18,377.14,371.29,375.50,372.14
2011-12-15 22:20:46+00:00,L7,387.19,375.63,,,,,,,,383.06,385.91,386.16,383.44,395.35,396.27
2012-01-23 22:27:08+00:00,L7,363.60,361.43,363.36,362.22,370.78,380.92,389.34,,,366.60,366.95,363.14,363.85,370.30,389.31
2012-03-20 22:21:05+00:00,L7,,361.66,367.21,366.58,362.35,366.97,369.41,360.50,356.76,358.13,158.83,,,,
2012-03-27 22:27:16+00:00,L7,376.76,379.69,375.32,378.86,382.42,387.70,397.42,393.27,389.77,,,376.04,389.00,396.79,405.07
2012-04-05 22:21:03+00:00,L7,354.23,,,,,,,,357.50,352.33,347.71,347.24,351.67,367.11,379.57
2012-06-08 22:21:19+00:00,L7,,,,,,416.77,377.67,367.54,389.46,383.96,500.72,489.37,392.93,387.01,181.63
2012-06-15 22:27:34+00:00,L7,372.80,375.44,370.44,373.11,396.78,,,,,,,,,,
2012-09-19 22:28:37+00:00,L7,366.27,385.18,394.71,397.28,375.45,367.25,367.64,379.63,374.97,,,365.60,369.29,379.11,399.15
2012-11-06 22:28:59+00:00,L7,374.01,391.27,408.69,408.73,404.38,400.61,393.71,384.72,382.36,385.00,385.90,399.51,209.51,195.26,411.47
2012-12-24 22:29:17+00:00,L7,356.53,366.74,,,,370.35,369.64,355.37,352.06,364.12,372.98,373.86,370.04,378.87,394.44
2013-01-25 22:29:20+00:00,L7,,,,373.39,373.67,367.17,368.65,364.97,356.15,362.36,369.14,375.32,371.52,376.66,174.35
2013-04-08 22:23:00+00:00,L7,,,,377.70,373.79,380.49,380.51,373.03,365.47,380.99,385.67,388.70,189.17,,
2013-05-02 22:28:46+00:00,L8,,,,,,,,,,376.53,380.41,381.31,378.69,393.50,388.71
2013-05-10 22:22:50+00:00,L7,357.90,375.87,385.99,,,,,,,,371.21,376.13,376.03,373.47,336.53
2013-05-17 22:29:01+00:00,L7,374.10,386.42,389.55,397.95,,,386.64,379.20,378.94,390.58,391.19,384.67,368.81,309.14,
2013-05-18 22:28:58+00:00,L8,367.73,383.96,387.23,391.24,386.76,379.86,379.46,369.33,370.50,379.08,380.95,374.88,376.33,375.62,382.74
2013-06-03 22:29:01+00:00,L8,360.91,369.38,376.65,383.19,378.71,375.03,,373.94,377.48,361.50,311.67,,,,
2013-06-19 22:28:53+00:00,L8,,,,,249.32,331.52,,133.37,186.03,,429.09,343.56,481.67,526.76,518.35
2013-06-26 22:35:05+00:00,L8,378.52,395.74,403.99,405.16,407.20,392.98,393.93,405.13,381.82,123.43,,,,,
2013-06-27 22:22:32+00:00,L7,,,405.91,408.02,406.95,392.40,,80.49,,,,,,,
2013-08-05 22:28:24+00:00,L7,357.94,454.00,463.05,456.32,630.72,607.37,,523.98,414.70,198.11,,352.88,340.11,341.01,571.35
2013-08-29 22:35:12+00:00,L8,360.06,370.15,380.47,385.00,377.63,375.27,381.38,375.87,364.21,370.66,380.30,395.24,380.36,382.51,387.85
2013-08-30 22:22:25+00:00,L7,,,,,,,,369.88,362.31,362.60,364.16,367.67,373.93,370.97,377.41
2013-09-14 22:35:07+00:00,L8,359.88,372.74,383.30,375.78,377.75,377.21,,589.52,371.75,378.35,373.51,373.99,363.71,370.69,387.57
2013-10-08 22:29:04+00:00,L7,,364.48,376.30,368.87,367.65,371.59,375.07,368.66,370.86,369.63,379.02,377.01,375.65,385.24,146.81
2013-11-02 22:23:04+00:00,L7,,,,,,,,346.31,347.07,354.72,355.95,354.10,351.53,347.81,348.95
2013-11-10 22:28:42+00:00,L8,,,377.82,377.73,383.96,377.74,375.40,380.24,377.30,387.23,392.13,385.15,386.18,405.54,409.19
2013-11-17 22:34:49+00:00,L8,350.55,360.37,356.42,358.02,365.72,361.86,358.94,356.54,359.17,372.01,372.62,371.96,372.60,380.27,388.59
2013-11-18 22:23:08+00:00,L7,349.03,360.24,365.97,368.48,377.48,381.28,,,,,,,372.80,381.56,382.17
2013-11-25 22:29:24+00:00,L7,,386.72,378.80,382.89,388.77,382.78,377.43,376.89,380.02,392.69,402.45,396.65,401.04,413.48,150.01
2013-11-26 22:28:34+00:00,L8,,,,,,,,,,,,,,,
2013-12-19 22:34:36+00:00,L8,356.27,369.75,374.24,354.65,362.68,363.95,357.73,354.05,359.29,374.42,371.10,371.71,375.65,384.50,397.35
2013-12-27 22:29:33+00:00,L7,365.40,374.50,376.19,,,373.18,367.30,367.33,368.79,379.86,372.75,375.64,393.17,401.38,395.85
