,dates,chi0213-0000,chi0213-0001,chi0213-0002
0,1984-07-08 14:06:50+00:00,,,193.75939251460045
1,1985-07-27 14:08:05+00:00,230.78744583214356,188.38948186175998,188.91268508950427
2,1986-02-04 14:05:11+00:00,,,
3,1986-07-30 14:00:28+00:00,224.3533667451632,187.8395432714209,182.68242454081187
4,1986-08-15 13:59:53+00:00,239.27713330223028,189.8790233605328,195.93920084983546
5,1986-08-31 13:59:17+00:00,222.67655478162098,181.28276822245599,182.71438623352083
6,1986-09-16 13:58:46+00:00,239.2640324798022,183.06777780556797,187.82591333443202
7,1986-12-21 13:57:14+00:00,240.37218801179938,203.2175322543202,214.0291060623506
8,1987-01-22 13:58:10+00:00,239.08466047334178,207.46715252210439,208.07917749127978
9,1987-11-06 14:06:08+00:00,,180.2102312064425,173.55442919895563
10,1988-06-01 14:08:45+00:00,,181.71145699626175,178.0926668935377
11,1988-08-20 14:09:00+00:00,,,
12,1988-09-05 14:09:03+00:00,223.18660152131636,193.4494640892648,181.9069023735101
13,1988-09-21 14:08:58+00:00,238.93210136980878,200.60425187669108,191.87452701873252
14,1989-05-03 14:07:01+00:00,223.07227534949783,199.05905959843923,195.95712103067382
15,1989-09-24 14:03:59+00:00,,,
16,1990-04-20 13:58:29+00:00,238.6233251789298,212.19013866160395,214.64971505871546
17,1990-11-14 13:57:45+00:00,224.77565550808498,196.80082656531454,179.81071937259432
18,1991-02-02 13:58:48+00:00,,,
19,1991-08-29 14:01:55+00:00,222.0523586646279,199.87229043385892,181.6285200817056
20,1991-09-30 14:02:13+00:00,240.8779126988825,211.5649275357825,200.0666878060647
21,1992-01-20 14:02:31+00:00,202.1776820903316,202.16679574051193,207.08914759842224
22,1992-02-05 14:02:28+00:00,,,
23,1992-07-14 14:01:16+00:00,175.20965787520953,175.3990093057127,172.29945115820834
24,1993-01-22 13:59:58+00:00,,,
25,1993-04-12 14:00:33+00:00,187.84193727485197,188.49442932495788,188.01988299456934
26,1993-05-30 14:00:48+00:00,222.1514504235637,193.05573392943842,185.71691577040713
27,1993-07-17 14:00:39+00:00,179.03664851856627,171.53744453374236,166.9439020190402
28,1993-10-05 14:00:31+00:00,,,
29,1994-02-26 13:59:07+00:00,212.24679903529807,212.40299726169653,216.55503046165063
30,1995-05-04 13:46:22+00:00,223.65658583459992,201.23176224961682,201.55259222141717
31,1995-05-20 13:45:38+00:00,221.80861711870207,204.201046257548,202.65246496393527
32,1996-04-20 13:47:53+00:00,193.4758529541177,189.26219067253967,199.1721828884571
33,1996-08-26 13:54:53+00:00,222.59111776042624,191.56471480843507,187.1401841077242
34,1996-10-13 13:57:28+00:00,240.16725617290845,204.3065782400125,189.11639795208686
35,1997-01-01 14:01:18+00:00,257.7012630823041,226.5116397814753,217.34743690604006
36,1997-02-02 14:02:46+00:00,232.30502534028767,224.2987543841388,225.269570645493
37,1997-06-10 14:07:32+00:00,198.46724569997846,202.64671468860425,198.82212762372268
38,1997-06-26 14:08:05+00:00,205.18313607140368,196.25003376817563,181.34359067779104
39,1997-07-12 14:08:38+00:00,241.0671591302356,204.8370751907912,186.65205206628633
40,1998-02-21 14:14:30+00:00,212.02815856086318,221.06363021913194,217.94579365035148
41,1998-07-15 14:16:30+00:00,192.0121815353756,194.2591714153544,176.89709107875805
42,1998-07-31 14:16:36+00:00,,,192.20030030976153
43,1998-09-17 14:17:02+00:00,239.1801624895655,207.36754127309246,206.56835126988494
