,dates,chi0340-0000,chi0340-0001,chi0340-0002,chi0340-0003,chi0340-0004,chi0340-0005,chi0340-0006,chi0340-0007,chi0340-0008,chi0340-0009,chi0340-0010,chi0340-0011,chi0340-0012,chi0340-0013
0,1985-01-25 14:04:03+00:00,260.19962380012987,266.26958056217296,274.14443811466913,265.9641275913153,255.31471649660483,253.88128482280266,,,,,76.97822635692104,,,
1,1986-03-01 14:00:01+00:00,285.71310619168594,301.50701496319505,304.49746572365405,293.85768369361534,287.45064754756754,282.8914259296454,,,,,115.47273348746374,,,
2,1986-05-04 13:58:38+00:00,241.05050048746315,264.3701663152129,268.3912017193248,262.39629309411174,243.85080006436453,221.64567880488542,188.04345037138555,,,61.00294387902269,,96.15673105620326,140.72013078592175,183.1670915961722
3,1986-05-20 13:58:12+00:00,223.72860267881754,234.22248067794254,234.96222898605518,229.23449760256597,230.82294671386833,209.60442363750755,176.73524555154634,,,,,70.87143641604686,119.40672757673961,162.1771487824241
4,1986-06-05 13:57:43+00:00,250.52596047129094,268.88980763052547,269.8537270117075,273.15091136765466,259.7388890975416,240.03131958312122,165.90815052614897,,,76.84439016523066,127.61814105351787,166.2281217051754,208.04938455074964,228.1447948727371
5,1986-08-15 14:01:29+00:00,205.01352278938552,224.13825028140457,,,,,,,,,,177.04119144952932,196.73685761369347,196.94035748112245
6,1986-08-31 14:00:53+00:00,232.72340147145755,252.58924878922286,249.59397651813808,235.11307169495993,215.38007331236565,,,,,,,176.3667061267157,217.82004701427687,227.98320607814122
7,1986-09-16 14:00:22+00:00,,,,,,,,,,,,,,
8,1986-10-11 13:53:23+00:00,211.58100995327825,207.4593709068718,220.03990447009616,215.69902701423266,189.93915318968968,197.59011654726527,,,,,106.81184732124063,150.09791275248247,173.94705884582538,187.3285376075549
9,1986-11-03 13:58:46+00:00,236.97528262426908,248.0718593023446,239.2050493023986,227.92971493331305,217.10846722039136,208.09778308636598,222.31927670132708,,,35.676378904772285,101.87077350587575,136.18632289239858,169.64064104141386,202.0197607176551
10,1986-11-12 13:52:14+00:00,224.0601196016321,241.86881328751267,235.85935377761828,220.81072080903274,211.99042974713615,207.51647277140572,210.9661085953446,,,43.91766960516505,89.2127543956462,138.82379030977398,163.73013428656742,189.8076150830584
11,1986-11-28 13:51:58+00:00,214.57911789879677,236.66584639241697,227.27165666271944,210.636575963532,197.11680940334966,205.0321940796676,224.06589620178912,,,84.65212716514928,118.82582194050956,135.6157834259352,143.7703110455465,167.82648248909604
12,1987-01-31 13:53:53+00:00,262.6724172978914,286.4847608910362,282.2649508200639,,239.14472149995038,220.85729083232076,,,,66.30921311710757,118.18250203741178,154.48338663096592,171.20011680484646,180.78670299061002
13,1987-02-07 14:00:21+00:00,287.60196266616185,318.69283877947447,314.0800729044663,,262.27456095872634,238.2699025356458,206.20066284699655,,,69.65363495923756,116.77388066217947,149.13504281922567,176.6543926675902,178.31826255882987
14,1987-03-27 14:02:09+00:00,309.01193441721756,318.4495866539711,322.0655490288213,,284.44624595733603,225.48749002869434,178.1513661801547,,,56.09903378163696,113.67984803362566,136.52354107319493,169.366315504892,201.0570261802906
15,1987-10-21 14:07:25+00:00,263.1109196786483,,,243.96758161770953,220.34605816644063,,182.1982692829879,,,,,,221.55828099322108,224.42505549596046
16,1987-11-06 14:07:44+00:00,265.283037663607,,,239.4633628413762,214.26304816290528,,212.95547727976745,,354.4964494580271,,,,216.26453967576595,219.76568918355787
17,1988-01-18 14:02:48+00:00,292.548476306751,278.92543737894084,,208.9800820335271,233.0374645802959,,307.95153167661306,321.2796827554037,318.3063189599168,291.0287901283327,,145.55560267767663,188.00838165232332,214.62588227619634
18,1988-02-26 14:09:36+00:00,340.01509748813027,346.31955699138086,,227.79675543878253,231.86756011733357,,341.6045941319143,351.66138074685097,322.9431320254843,280.295051380857,,138.77663599283738,183.67307851554554,204.03708058892124
19,1988-04-07 14:03:45+00:00,342.1605326692263,362.0331981482151,362.7716974644697,,,,317.5766382105934,334.006902878857,347.26068923973787,338.0650933352773,,158.63360220842642,191.4157113100653,215.2529213471019
20,1988-04-30 14:10:04+00:00,346.3030993281199,366.91530500748576,362.56764816399533,,,,331.43056834079147,329.16328327084705,328.2037024047873,320.7678333081546,254.09203803211162,150.65663986689322,200.02208713494142,220.25279378197297
21,1988-05-16 14:10:15+00:00,338.39027980633807,353.9161747976451,,236.65902273589606,261.02392319004946,,331.5534866181171,327.32961710728233,333.3439897942659,323.99237566992565,,149.48972723868812,200.56250118874937,229.01241671682058
22,1988-05-25 14:04:07+00:00,324.9466583770948,344.33721928625,,,,,338.1873420430912,332.99367899409543,324.7553574600836,302.1193538592473,273.0070295691443,123.76090507828408,200.0897250673735,223.24589123920182
23,1988-08-04 14:10:35+00:00,374.7420070300222,390.76798212029064,,,,,356.127496043956,374.41365714171883,,352.8276095589361,287.66887001070455,151.52499033218908,217.22890453601457,240.59069833655047
24,1988-09-05 14:10:39+00:00,348.31319210218123,378.1333195015849,392.37678443578733,388.20033112160047,384.5928857298645,,377.43600075282967,364.6834711627625,330.0744561725247,325.1371639272585,307.4773294114744,145.17910527815846,209.60953005590005,248.83591609827135
25,1988-09-14 14:04:25+00:00,355.1430938911305,375.6911254892027,378.227536035652,373.4695346642606,376.3655628572603,,368.3553668555583,361.5741807979655,347.8406744956123,320.99596264349617,279.5161799863452,145.7397803292714,190.02861520650873,248.11231414628466
26,1988-10-16 14:04:14+00:00,340.13216164381447,351.2888978869745,360.35188728139667,361.6016238709911,361.41859068737466,,375.8388738046199,377.4848676283675,368.58585299335374,338.90567718084503,298.6309547871515,141.4276164263664,197.50151822132742,230.9656406549018
27,1988-11-01 14:04:16+00:00,355.2424158252518,373.4453801618923,373.720988555911,373.5690102615466,372.33147170799697,,395.55605204353424,396.80351843187077,381.99235994565225,358.2889038494286,328.25902250671226,288.7555119725785,216.37691975116957,237.80590518808577
