,dates,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159
0,1999-08-26 22:04:44+00:00,200.76073850217676,182.2412223474932,175.8956145222253,175.48329407666552,177.19940460475766,166.02048020855955,,,,,,,,144.69885965787427,152.34786212998276,157.2315015495265,152.6025360143,,,,,,,,,,,,,153.98530303428765,147.2425374323253,,,,,,,,,,,,,,,,,,,,,,,,,161.18948878354757,169.051083910708,178.61529853114305,168.59096382692323,162.3615893952691,151.50720898191923,141.7924909958097,,156.42297654601666,167.86156639805355,167.17500056426667,167.76273209682566,161.5129860144977,154.52970178788988,141.49551222892038,140.8763899098091,154.91407205370655,,,,,124.6620382888496,114.96577206737092,118.2413459694927,129.07835996869287,126.97435390448524,125.91561769495517,125.35758506445619,129.54823296463422,132.50978427806473,131.1368610523789,126.1809737494575,126.4318132174019,123.16042873763489,114.88255278649565,111.51679879994674,114.17203365433997,111.71476840083163,,,102.00504530584311,112.20474421308484,101.71383672525982,89.04104412587913,92.37511426333973,,,86.07389742072098,79.63886668551504,72.72897329827576,60.515636767066496,42.225966657731306,,,,,46.21054333773482,38.011180085727716,38.31070854234495,43.447981533889674,40.423289289711676,42.96949382700704,49.56192204989948,54.51901617183485,52.25016643526689,51.885701988895974,,,59.69502192350099,65.5866362501817,58.90415001400558,54.81996795178878,,47.35587186822573,48.973163599407144,51.457395859416195,48.92430512590322,42.56975155431554,,,,25.835229038592242,,,,43.18147662306444,49.95025464477867,63.06924906071126,25.7815526626799,46.749298984096825,57.75895087705037,,,62.09837135052557,65.45098449108231,58.84952100964535,64.61529502086722,62.57498653950162,75.15241542463045,83.12947632726733,83.45426814354184,,,102.31289922095833,
1,1999-10-04 22:11:02+00:00,196.6787997398996,188.6781957358922,182.24157220060644,184.46704199917545,181.35767017545777,178.08828063516532,177.08995447180635,174.83495970624304,172.91175557726044,177.38240039880114,174.40200438352247,165.77941010098166,161.09213758288544,150.68969221219737,153.02368947605683,153.58709569786524,152.3886710848503,151.31165270274923,157.9995095418094,156.59197143433542,154.4940887493028,150.67176313154164,142.87895229241033,141.0211876593962,134.95600926427858,131.9717538788327,134.16688088472205,138.80269767931196,142.91373931339055,145.966008863668,146.67496669893276,,151.84678711235915,150.24245927935803,156.78864502024607,,,155.26880121566802,157.73795210761554,151.4919861693618,140.38460428728268,140.56239714083844,147.64209239477296,,,,186.29996281455223,190.00085385805147,176.18662023212207,170.71328420501263,165.3046464363841,163.42887503277197,174.72595292903097,171.33552416625932,170.06431880260686,167.34774825708624,169.59627176203327,170.8067469350731,157.77847226434855,165.14287072112992,161.74667920326607,150.7401199179993,158.17653394110502,164.01041665954202,172.04811609982792,167.61667359270336,166.99245850652582,164.36666975248903,159.3566671390315,146.18744261018256,146.58382775720614,147.87301244815126,148.43979287578074,143.50149120101273,139.32183702218381,132.81442838070822,125.38560105066199,116.38713722607818,120.6569513293195,128.97498810126788,130.96278410198602,132.8063196030678,128.63096596669985,135.70056674887726,139.8973116738907,,,,,,,114.26666638334804,106.42285275858602,107.01617516222268,105.79820849484007,110.37618868464162,106.22147235950214,104.00607053691327,99.98960688212568,101.07391609004385,101.01942892722349,96.55106263410651,87.48720200450524,84.60765008057008,73.93830401938423,61.01984911922245,48.04379899822863,35.11929601583542,,,34.514407690378654,47.05623354596703,47.0231714446189,44.375788935278905,53.737466916374906,48.18735345563868,49.80440793289275,50.65721215649679,57.08699341839411,48.87344944883982,48.58168398283095,56.21052603777759,58.0899728087606,55.79487897454099,56.714447148622966,51.3014881722834,52.44523590999681,53.03599954666455,47.230096934861415,52.19632427601719,52.19247023940728,49.74780536193189,42.21264212224733,35.50640330602293,36.94839370675158,32.80568750946656,34.54434533131768,36.97359036219944,27.275585465137148,44.93810512455556,45.63769553740491,41.79883816736701,39.938499251625174,24.091601519083476,45.05627230767184,49.67009644346844,53.32783446337311,55.732857720428676,70.18589341019067,59.290009426025215,62.91414892629055,69.74468224353858,68.25515157327972,75.18817979392892,78.588620194122,85.80242971799234,98.12646260453545,103.08962435952836,104.54633067356069,
2,2000-03-28 22:10:31+00:00,191.72428752580709,186.15312257297597,186.6839474927219,191.30528663890425,192.42194933375174,186.88173855036874,176.20557184358935,168.40361249224722,169.38044173794597,176.65774891491628,179.60418432179114,170.23742652803895,160.83982512669868,164.39793126334766,165.24063764286117,158.71658162676835,166.31402505066242,154.49961051904896,153.96841642492856,153.96034300843706,155.6387413518939,155.03171682368867,147.50050276315062,139.04933950674877,134.04613412120074,135.5025566334882,144.40392167014716,147.55886005230343,144.8521153216161,139.68079617143206,148.43885099445154,,157.61412120423816,150.7930602941446,155.25505254644176,,,168.03897098990086,171.0236702982594,161.97491884585892,155.55768540031306,157.83055576950062,169.90635181344865,,,,168.9637090868057,182.033282207398,180.11511411160703,174.56333148199357,169.45152320596293,168.50631331072418,174.80091930306617,180.0095713503302,173.149833202403,169.5237168302558,170.54906376994236,172.81072578630582,171.75963633747327,176.74215837033842,175.32241584031578,174.25098002976497,165.2274244586124,165.6522881199781,162.89799260675858,160.58337520347595,158.65259203603776,158.16058618219532,157.9191008417973,154.96785215607935,152.53175629220928,148.67406739382272,145.71176952265,129.12264478572,138.71688397443208,128.34817914062606,131.51341495126715,132.29719345547855,129.5797230090146,141.19474322727092,141.9286018024174,144.064127938762,142.63462359850456,136.54700861311198,135.34889961245233,130.35843814303985,126.58250208384203,126.00947530556317,124.42986755976528,123.42159252100997,121.06432443697291,116.8608779786256,111.10565863955047,109.07301444680604,112.37620824232579,107.02591691549654,106.11746910015523,106.92163979590919,103.1563402783961,94.65525887016899,94.35709455900749,90.15554765150382,85.65518189479548,81.97119641666163,76.15823389654095,65.13864015529977,50.39501145644183,44.565875297706086,,45.361640788487755,50.785651273811816,47.482430877070115,52.810880673522846,49.08253237044856,51.96271531980557,48.02683866032968,49.697680054290736,48.96594581969315,50.179026615669024,53.691348480674385,55.9748634241408,58.69082744588983,62.11434425367664,54.932181720522415,56.35516362146101,59.09795440589682,63.49600490641392,59.78534337599168,52.7521210899938,51.23390033534955,56.84247589099905,50.13597745007202,49.24539874792353,45.25436420873078,43.1672608098886,50.658293119894104,48.84462514636721,49.4341292348705,43.22707443290045,54.38366267356815,52.454211446883136,46.13902808622738,50.44571141800029,45.556342489830335,61.666642076176984,61.40980328862476,56.10058793034485,52.93789081724657,67.12758793075494,64.17207851561973,73.45756010989692,81.04084961451998,88.32369068988088,93.5635104421996,97.28739749082334,97.4428388835203,111.37129098933772,121.50422017558776,120.28313903771979,147.2037329897684
3,2000-04-29 22:10:17+00:00,176.3398765919752,164.09089796283075,159.08437032895205,156.416950809671,160.28324494440835,160.40813305226524,,,120.34951918169583,115.41721758553399,94.77400490020696,83.09092173660656,,147.98046726708102,149.6054303150485,148.44553488887982,144.87962892695217,,67.70116375529854,69.11247584048975,76.31947699411994,73.71574082992694,78.46538785840609,131.30902732305768,132.11435929257894,38.70146031107877,48.374319106362385,64.0833025284901,39.78061559003854,141.39830929845544,143.02001737831256,28.86406839532391,138.9568010861282,,,51.358602810312696,58.87628254056418,,,76.96455788003776,152.86046375083345,123.20488153869447,92.32663314372017,84.94080155743409,86.57577572610982,94.30323651809228,81.68684469865757,83.99970343970247,96.81067135952175,82.52306672673666,165.21656216720146,160.31916117190914,139.99384413876007,,161.47424559732036,161.70857287178436,,154.33194095833792,150.91397413086077,160.585773027096,158.70106938531967,165.11929041974017,160.86253252063813,,,160.9843932018064,,157.00545024849154,158.78514511323252,149.67045508136513,145.19794060768083,146.25532890961702,110.80540440463024,137.4177145382293,146.66633634032536,137.41967821449063,136.40836381962905,119.73067624510999,119.43798340878666,123.39740311195159,119.87953250357813,125.2072848281827,126.84859728263284,126.74743301108116,123.77348864923975,118.19617304116609,119.92965221566934,125.01033379160602,126.56214510655197,114.34950633655552,108.88360132884148,104.27312081922737,102.14254866290842,97.39400332686495,98.7689147997312,97.46364710532951,105.5198430636142,104.47211084554482,99.06789448435428,96.55200796920975,87.20409416750124,82.46343646371639,78.14441148910441,75.88642212475888,76.82112472936174,65.77043550326405,52.789579695356,39.90020677145983,,35.1242396646857,48.10504521583898,49.71917231392303,49.337364585196404,44.33176911389117,52.786341988860514,48.199883909331184,39.8659487717238,39.74461391435147,43.51324226339289,44.872295502401336,43.345075937096745,54.184939418999846,61.9382438155779,55.18942019624266,49.70103507709767,53.235921055694085,50.285169334595096,54.537627056606205,49.98912109328397,51.19300452543384,41.99375455213616,37.81864137038816,38.76557777006149,,,,,,,,,,,,38.997470847432446,54.56379264050185,,,59.65905742112228,56.02024150453473,61.63302566123392,74.56045104902945,70.68481699811733,89.54233837435548,,,95.97066303381246,,,
4,2000-05-15 22:10:06+00:00,158.97130019186775,,,,,,,,,,,,,,,,,,38.5502973988663,69.88723505128908,76.63454198121053,82.56897479534302,69.15957427253146,,,,,,,,,,,,,,,,,84.51030692197835,162.82885618019546,142.13489978452043,112.61614903958244,99.2082734346565,106.99390737618167,117.78367427153219,104.13404955686806,102.69734852410404,103.43923744444454,92.166357413892,,165.20259565245735,151.2736582098716,,177.82421538958008,170.51347862214126,167.16638077812792,158.27842949261566,144.2590709704029,151.56199054770926,160.11438362492532,167.55202629138748,170.9299177645206,,,161.87206839771153,,158.8911747458702,169.01075481936095,163.33378120182343,152.0312127871442,151.6908773139799,146.57621407415158,129.43561745715473,144.3383526913894,146.7441255233151,138.74922377277107,128.49769084304089,132.11197906157665,136.00575058837782,140.9471700447811,141.47963324409776,134.41774781373203,134.00663402488084,134.43937810242994,138.65738568600628,133.38152674827174,128.40403456300427,122.31099719598724,126.74902621248148,125.98082651268386,121.43828000979164,113.6018497629804,109.02152121487804,100.87246047339652,106.33776076306258,107.52183489440125,111.51784252998065,106.74307708783324,105.37220666986124,100.76815129847508,92.38588209447565,78.84229081436331,80.19819176070587,82.11092144870528,69.04362631826409,58.40986831245735,,,37.44043326763489,46.233890154655285,47.54318428799987,43.768106171553995,,,,,,,,,,,,,,,40.10468764729516,40.537545556787165,46.09214738757081,,,23.162309248383217,,,,42.80053902830783,,2.8064363082557895,,,,17.386682204181074,,,,,,,,,,,84.58462287269418,,,,,,
5,2000-05-24 22:03:46+00:00,174.62260495548077,170.31466149946002,162.4854576735484,157.66381062882675,147.98497718094737,135.7012343267866,114.36952114852207,110.19402800993902,116.16562312918714,105.91153978974984,88.88238875433296,79.11675869931088,,156.96558314927688,160.77437516710594,159.8321456306108,,,63.62291903814768,63.37782668595205,68.08765142258721,73.62969335664184,,134.0815048537561,133.17061839817222,27.39507425016653,41.17252299621191,,36.66035688325671,137.008346436884,145.08131192534077,23.095505287942224,159.25533703027438,,,42.561414258805456,53.05405916274905,,,72.42527606574683,146.98491140475983,,88.95061850258499,74.63323792628799,78.16132129815507,78.53914109397691,,,,,,,,,,,,,124.16990185179654,,,,,,,160.55814477014954,,148.4343955430618,155.0751819733684,150.46392539680855,144.19421203566313,146.79538514486185,139.6203931565514,120.6567773847325,139.45332280821134,139.51698470590236,135.87063136872396,127.29691356628562,128.0038425170109,131.60325282165365,130.35154924126994,137.78180520147941,134.983339306824,136.16244648879825,129.8013370869143,126.99339935896343,128.53232974141483,127.20988363705852,114.06075648493827,114.5884037024431,119.01292733310879,112.39377307755998,102.20140017226545,110.72596543680255,111.02306988919847,105.45850294236747,106.27363629373572,106.22307120498402,101.7322363911405,100.84425948075608,94.65950717552455,85.34830223288446,77.85550796461187,81.40473907888298,80.20300865962585,70.64026379744878,49.84849277064899,31.202651794515504,,42.60094242399318,47.04905748145625,56.16086249811454,53.49698892344203,44.54841165897429,49.038914119788586,47.15489227294578,,,,,,,,,,,58.259113668004794,62.24862276939847,55.36191584891984,52.906784178422804,,,36.81392573265208,,,,36.67048426186373,32.51925838208553,8.976817110631643,,,,29.384467586528405,,36.78267807174004,55.48257357591777,,,62.12841551326463,59.0323354313455,59.91886859865623,,,85.12632729624838,,,,100.84073185672942,114.3970014941098,128.9535605709081
6,2000-05-31 22:09:54+00:00,159.51907268629492,,,143.62122153104093,135.35392872210835,107.1615541639703,100.37408704451653,,,,84.97537947369503,77.59132037134299,,,132.56814843295277,136.34833972459285,,94.74364456867825,74.81784373791209,80.08887020892232,86.63368584218142,80.85571307153077,89.14600722597538,,,34.86047013622135,34.03691204164796,,33.0008326277823,,,16.950083238169178,,,,51.54025755386551,,,,74.59404651406862,,,97.84602702828421,78.3757790999211,97.35597830199771,101.46783587217082,85.46710878642531,86.24373037159471,99.18338801404121,92.01268805383714,,,118.40392464895557,,,153.4820249652995,,,,,,138.13897955699474,143.04544565734102,,,154.952383781296,,135.3531788379494,147.52211508066097,138.0498295542333,139.36157647223916,144.21865247344775,,,127.30751204736191,127.76511605938575,125.78077343434458,113.04507531074678,110.48637982598714,122.24286048736437,124.65207134584094,130.5329344575205,128.056793124027,126.7243676153541,121.50381034925977,121.20869411461808,122.55410939408712,118.06446919249844,109.97000906820078,112.24112638894414,107.29771804062368,102.40904939498728,105.24482526119542,99.08552407569736,98.40930653583098,92.85591688195584,96.79837406754135,98.71548450719035,94.13868032782125,97.93431121414372,84.60738958374034,84.8422195361762,77.21036471012911,74.0613261523406,69.89867299878087,57.95090031602638,27.771111840403044,,,,30.623041278501347,40.89734674210112,,,25.332153808005465,14.5890818780056,20.62433397285882,37.38088953348407,31.282118529484258,29.4864285236822,34.394017031122175,38.54418763587128,43.10612459190408,40.413886005852795,46.96058923074369,44.017799277004556,45.63945328430415,47.26239992851262,,26.69962829369382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000-07-11 22:03:17+00:00,,,,,150.84079342957574,132.4976528332476,104.68149925480401,107.49626809710553,112.36044845679295,102.11747697959122,89.84145591944194,80.73925692663927,,160.105667805996,152.96009093333626,123.6208378170416,,74.4780753469377,65.03468856074511,63.36876189807157,72.08307844486211,,,,153.78642669027363,30.303847971722384,36.81670023478415,,38.08225640045954,155.56116778052714,152.3077833271747,22.72453948355716,,,,,,,,69.55258466531265,154.49872555819968,141.59225791309353,87.8250741956129,71.32530594097814,77.65361289562671,88.22161511073467,72.14114349929035,84.25423423402658,87.63316575652013,70.37003548774216,193.4701858232798,,,178.563789025882,,138.26070435536363,,,,,,172.21221984959558,168.12918356126352,,,150.21526551783077,,,,,155.21567787382008,138.39852142412946,133.97054813183357,124.00951920168762,139.65734906820433,145.00824603861508,133.28371133188688,,,133.37848793796923,136.63103453693117,135.67275525497183,145.1727095019437,141.34646734202778,134.99258921897618,131.84306197520272,127.33972835252652,119.31257202993673,118.06021411410379,131.0553267579166,,118.32855208697187,112.09070275279102,100.65377476762666,105.0260672354055,,,,,,,,,,,,,,,,,29.444785817961804,53.049896253200366,69.36936896189701,,,,,,,,,,,,63.226566687203,66.82166518676621,60.56582496347752,47.34416920758717,44.00156601841024,,,60.787396863764165,,,,21.607582507397446,,17.419758543955975,,,,45.31095166079949,,77.42433391193885,71.20481602314713,,,72.12761827314206,73.83579945592206,62.30286203813532,,,110.18929616199831,,,,114.65038997125066,125.57852509280701,134.24776264092225
8,2000-10-31 22:02:10+00:00,167.7769018138044,164.03057157510443,156.8677840305358,157.2084708720901,144.8881115346691,139.71277915601163,135.07367156411374,138.01808080950778,141.3866385141342,136.6894542304035,134.21986334426583,124.50879678745956,,,131.7120655689824,127.626524038431,111.69317292361286,109.6225182221938,113.5888309147583,,120.86711320651575,117.83852938425993,117.30397894781443,117.57610941597807,111.83532480276298,,,92.25624108284215,87.78561593447806,97.65303442968388,,,,138.2991200733403,136.26979791498655,,,,,,112.64488955153429,,130.97224810800637,,121.23535561474743,128.57125618873135,,128.94588921556277,130.51596258155323,,,134.49677900389344,132.2959290687701,,156.0101593062188,157.81787707706175,157.7724813222955,146.00892081092562,137.6045129303517,150.08435893536253,150.43081677210873,150.65612350305722,151.28082955941096,143.57674830415795,139.28073005816375,140.79853303083857,,138.00351211930368,137.0395513218681,130.91172634983454,132.76921111925998,130.78319501424335,113.34295913243247,97.57756816878343,60.71974040243508,108.49981348539538,107.28853657113089,95.54157626208203,95.45789797845545,94.34420359655024,100.18177027276317,109.85937717942846,108.89997777203695,114.9362408565706,113.34915632169108,113.98381655732348,105.82870153625326,97.05871571910906,90.73784313872333,92.59563983103038,96.47812798307082,100.2340559494418,96.45277436550144,100.88127831230777,93.46373808670285,92.61139773359423,89.47258898162792,81.90934933088143,78.68380175319272,80.00522601169979,68.5575377925781,62.4433786099138,53.61768280753673,44.15818683011141,46.63193140209333,47.33155372727195,32.921750338559505,,,-4.9985458753657355,19.708268244491407,26.19170755487096,17.031919698684828,,25.432076168621755,25.443115440868986,31.79864541136719,32.158172606203074,44.32619346004749,35.42414434920613,36.145056163464446,37.63705144320049,30.842566497112358,26.994476184684423,34.927001092006904,38.519415893340735,41.95593893678198,39.40844941144581,30.81987121337012,29.731480470803255,29.459512037383156,28.535363233227066,18.45827081062579,,,,14.466943234351739,9.703971324733242,-26.52262597857573,,,,0.6533086521510931,,,37.92569968434148,39.533157469847744,41.32920389064586,44.22453860212698,47.03895911932363,48.7912057376363,50.44575992333933,,41.92051823795839,,,64.28432123724878,73.36330575356386,86.959455502222,106.2195440337035
9,2000-11-23 22:08:18+00:00,182.81052436358925,173.6445542359731,170.57576961782715,166.50283130146244,160.3923038553019,155.303707118745,154.02810888069075,155.79350262492176,164.29357720201085,163.03474043612664,164.0587669341767,158.62892505031488,147.88698497495193,138.2863168506724,142.2859764592149,133.91183676043102,130.1364999292349,136.57786712552627,144.209838094525,,143.66018539574267,139.11626449634198,136.7877657676927,138.31405397811764,140.02880515642127,,,122.73466889970346,119.32180167292589,109.90334387955346,,,147.8923344142447,150.66731406546248,151.89692813105916,,,158.32034910411664,153.76305563578492,,137.39455433759954,147.91122428884495,163.34246902756425,,158.81369327860952,162.47467547803794,,154.50957158836204,152.68174494453874,,,151.58513556701138,152.04054852090755,171.55245843377924,173.42836801929369,171.58229788116267,173.14275656164781,173.16998565022482,163.82726072576287,168.57281988918,170.09522171823767,167.2759542769086,168.11153159160182,167.22865378989763,165.87652178894982,163.2155399211039,159.78814909811493,157.4334755252814,146.56121946662466,144.22230852419727,143.70608695345504,144.48181144278684,127.77542085755243,109.94810970464926,95.65887831130279,123.8864044390979,118.97574882483796,112.84370622395234,116.17522065480516,119.24323894374987,120.41977030452269,127.59097365091546,129.8636240286467,126.44491500365925,125.28444992250165,125.14879084382108,117.48359778253516,118.05647793283755,110.4487091607062,101.08647008137696,108.29287999417826,108.82368487929499,109.64664708094256,106.57943032292191,106.80738477128982,107.93287335059712,105.72496529304864,100.89295876965375,95.97208321985222,93.55822087972179,85.10235244454184,78.51211123405831,74.92578209684405,71.07104747762187,70.40870467080573,61.30649155289791,36.60506775775646,,,3.0322620607584234,29.386645619543643,41.34180354577238,28.52402445399774,,35.715193772163886,25.81969471512305,37.09167670075751,40.67026877582573,54.02080982442839,52.738209417324605,56.41273692263126,58.17070235832146,57.93777754474175,57.37865515814641,51.58585776970788,48.093759227129674,49.92525376419691,53.81293502401715,48.30368640152857,45.573885795672474,46.72817342537134,46.75599134157337,40.85883241249747,41.48686027337663,40.27469848185363,39.59422813347872,35.28926383082771,33.684013554978144,5.518560390405128,,43.0925100068858,33.695176400027265,14.592549594431052,,,55.45221493820355,59.489823784944576,61.73227444886848,66.33918706333905,67.00771266359283,69.47752121323907,68.00408054722433,64.92785435721791,69.0344885032115,,,80.95963571083568,106.03437360384451,111.22990889141448,134.80881988360804
