,dates,usa_HI_0016-0000,usa_HI_0016-0001,usa_HI_0016-0002,usa_HI_0016-0003,usa_HI_0016-0004,usa_HI_0016-0005,usa_HI_0016-0006,usa_HI_0016-0007,usa_HI_0016-0008,usa_HI_0016-0009,usa_HI_0016-0010,usa_HI_0016-0011,usa_HI_0016-0012,usa_HI_0016-0013,usa_HI_0016-0014,usa_HI_0016-0015,usa_HI_0016-0016,usa_HI_0016-0017,usa_HI_0016-0018,usa_HI_0016-0019,usa_HI_0016-0020,usa_HI_0016-0021,usa_HI_0016-0022,usa_HI_0016-0023
0,1991-11-10 20:18:16+00:00,,,,,,,,,,,,,,,,,,174.07413983430257,182.97030194527255,185.61024028539998,181.20797486275814,167.81014081584505,174.0150681206881,183.54071337884943
1,2000-02-12 20:46:47+00:00,186.34064244114253,194.50285644999497,188.68312470690117,194.1700874531084,190.67246047118638,190.20458690768703,193.9230975333709,181.04745436856604,174.93441949062492,185.19624279067895,190.60748555903308,187.89571244710424,223.50814280568187,198.73656132407962,198.46859040293342,200.74702730554367,198.57515776646946,186.88220720347516,195.99271474007298,194.0262529933622,201.07386992185852,203.86720990563114,200.4387334468862,215.3922374877384
2,2000-02-28 20:46:42+00:00,,,,,,,,,,,192.28862241939237,,,,,,,,,195.5782192264813,195.07390706918687,208.29782291910237,207.31301908374186,224.5941572301128
3,2000-06-03 20:45:56+00:00,203.1795791011039,208.6123183677143,201.57617038519294,198.38018487279504,178.05154534534483,167.18349245622554,193.53828636133966,184.51915835118436,179.2735795070093,176.1922894786884,185.162763147041,191.3539800882694,231.35482355377633,219.95358818817618,203.76515487734702,203.93402268122605,196.1724254301053,190.8961295404427,193.82435923473463,203.2574221721666,206.96973493808486,208.3936128942457,207.9596433179097,210.68059085075015
4,2000-09-23 20:44:31+00:00,218.3808107433952,,,,,,,,,,173.14243245561698,193.00139307359976,230.15696375585895,215.41674285483768,212.19068486487362,198.0428551534562,189.4145097232586,174.21679265197628,180.0073009949214,181.3471211742505,179.6379564429632,187.13126557869984,191.24702992512775,198.50487081466304
5,2000-11-10 20:44:23+00:00,210.7066791107668,220.59764138348154,215.71718915849132,223.9544488412941,217.75030502604824,186.38048887171658,193.9391089799953,179.44337890692586,175.95631661678482,180.4555276020468,179.32100428220315,182.41210031827706,219.94294874155312,209.05869431649575,215.3784141908887,209.62638652140754,196.51648719051792,178.86813661869334,188.45632202655364,183.71280769737453,176.83589397201888,184.27034905921698,189.90577895807226,195.90995224811996
6,2000-12-28 20:44:30+00:00,205.83999880367804,211.69180799989053,207.0226817176515,211.30490370885147,207.559048468158,197.1486316016609,192.69609652778004,183.50898410756992,173.16159287864576,179.36169943853943,190.3996665101493,183.26697194778973,211.44255222460095,184.5355354104536,199.39501967646086,205.14315734513022,191.65001471584907,185.75001694113598,190.7768395299865,193.34923765148324,193.9417289608594,186.10325665470532,180.9968638091607,188.18889967495073
7,2001-03-18 20:44:17+00:00,194.14971823135596,198.62333678396425,205.0294603357928,198.5849360377278,188.78322304983993,164.48885481837917,190.29801898062604,179.64827708429544,194.25702119250735,196.35263617433736,192.3064032208864,182.3966869330839,217.69067880626133,206.8554419816092,194.80553111226067,189.45460556116694,190.77029969319855,190.73783243653477,196.93008032547112,199.17035304562205,192.2817214066519,195.48936137121262,197.1067331778827,207.3601073494242
8,2001-09-10 20:42:38+00:00,216.81847017379096,233.65123017311254,227.01374455617912,226.39237003377548,208.52359763001078,185.61357616435242,191.1571148591711,177.4675592805225,172.03939865422538,162.84996510597182,167.49183495258364,175.99226895928143,220.14800663246268,209.00293619165012,201.3591451919043,203.0936112675392,181.99634737694922,176.63185311280228,178.2513092287635,176.99222680307426,170.3153444888394,182.51848212255595,181.2762862710797,193.6654803022742
9,2001-12-31 20:42:36+00:00,192.05789176957754,197.57033399683252,185.4037145621686,194.42554662045768,183.95298616998167,180.30268289704188,189.3667362660633,174.46424683029437,167.02043263116187,149.3979533692268,159.81171028218552,166.81687654438986,193.5981328345957,,170.7939600542205,179.84465915623264,170.93666715462186,166.12281530904858,168.77917188469783,160.372945414645,160.5829763485067,165.5896071596638,169.55775395787177,177.21940399161522
10,2002-01-16 20:42:50+00:00,189.2764317282323,189.48595624858976,184.10671783715782,186.70494724675297,195.663137709317,188.47405377783724,182.77794918304645,184.02368512530512,158.5099136897522,126.38406898436224,,177.06285501421448,203.56253406534276,,187.75411428506447,187.72086987689377,,,,,,,,
11,2002-05-24 20:42:43+00:00,196.23125105430603,206.23788720252685,215.40243753069484,202.6427588665769,188.5517672969272,179.8751275043689,197.52292335770534,185.4272650802478,190.04443282757734,183.95302854518206,185.1338649598864,187.533611903367,228.05407403354337,221.44617018121141,209.1193478256506,206.36910236363786,198.2972269546936,192.8218649428198,192.25581223011827,197.02080502700449,,200.34700036899056,196.45469251059671,206.09371393326518
12,2002-06-25 20:42:29+00:00,202.00379726196311,212.15705535671384,213.73547702367406,204.6317327718152,190.68209888785833,171.70375941469118,185.81038477703083,178.91745667783994,169.64877382568707,,,,,,,,,,188.67551596936391,189.48356536679222,181.06497688374552,187.49582473401844,185.2554331814569,201.6587688408208
