dates,nzd0496-0000,nzd0496-0001,nzd0496-0002,nzd0496-0003,nzd0496-0004,nzd0496-0005,nzd0496-0006,nzd0496-0007,nzd0496-0008,nzd0496-0009,nzd0496-0010,nzd0496-0011,nzd0496-0012,nzd0496-0013,nzd0496-0014,nzd0496-0015,nzd0496-0016,nzd0496-0017,satname
1999-08-26 22:07:32+00:00,305.13,313.59,318.39,312.46,315.78,306.55,300.92,287.52,294.04,290.94,297.92,311.52,317.24,330.85,337.29,335.97,326.94,335.41,L7
1999-11-21 22:13:35+00:00,309.40,309.94,312.52,318.52,325.90,319.26,304.10,305.34,305.15,308.11,315.08,316.81,326.55,337.51,347.67,,,,L7
1999-12-07 22:13:41+00:00,340.52,320.18,315.31,319.56,327.10,308.88,306.75,297.88,298.55,297.80,301.98,317.30,321.70,334.73,341.98,335.80,328.71,335.47,L7
2000-02-18 22:07:16+00:00,320.91,306.48,311.52,307.78,317.87,306.70,297.54,293.68,297.65,302.63,304.62,308.63,316.49,321.09,331.96,321.66,320.86,331.99,L7
2000-02-25 22:13:25+00:00,291.73,291.83,297.49,309.97,323.47,310.45,297.96,291.19,295.03,306.12,308.50,313.56,324.50,328.40,340.20,329.47,332.79,343.13,L7
2000-03-21 22:07:12+00:00,238.95,278.53,288.46,297.21,300.67,295.98,288.66,274.33,259.94,,,,284.61,334.31,343.11,340.45,339.21,358.30,L7
2000-05-08 22:06:44+00:00,277.87,311.30,315.51,328.35,341.56,323.51,315.63,305.24,304.80,307.02,317.87,323.23,334.13,342.85,350.60,341.27,339.41,345.31,L7
2000-05-31 22:12:42+00:00,269.77,298.96,304.18,309.98,316.58,303.66,296.12,288.93,286.42,281.31,296.87,303.85,309.20,313.86,327.93,318.99,325.48,330.39,L7
2000-06-25 22:06:19+00:00,246.11,285.67,297.51,316.23,327.28,314.70,303.53,298.83,301.39,310.52,309.32,318.80,314.57,324.67,338.39,344.73,336.49,348.35,L7
2000-08-03 22:11:55+00:00,276.36,296.13,302.94,313.89,326.02,309.66,298.78,299.11,296.69,299.14,300.44,301.16,311.39,335.02,343.73,337.20,333.11,340.05,L7
2000-08-19 22:11:49+00:00,,,,,337.69,305.37,296.54,313.33,300.92,293.72,281.26,303.40,300.26,303.53,330.48,341.19,326.91,331.78,L7
2000-09-20 22:11:14+00:00,297.27,293.76,297.59,303.43,315.85,307.15,300.71,298.51,294.12,291.26,298.52,300.63,316.80,333.93,338.41,337.63,329.58,338.23,L7
2000-12-18 22:05:01+00:00,309.40,311.76,315.26,321.67,340.27,326.97,321.92,316.79,309.59,309.97,310.27,324.81,334.01,340.29,338.59,338.07,336.70,351.00,L7
2000-12-25 22:11:14+00:00,328.15,309.31,312.20,314.49,326.19,311.66,303.28,305.39,298.07,298.49,298.44,311.77,325.37,330.72,335.69,334.05,329.94,335.06,L7
2001-01-03 22:05:00+00:00,294.94,294.52,301.15,312.08,335.25,320.90,315.91,310.36,311.38,311.79,310.83,320.55,,,,,,,L7
2001-01-26 22:11:18+00:00,299.64,302.10,307.78,316.25,323.67,310.21,299.56,300.33,302.25,302.72,310.25,319.87,332.26,342.36,342.76,331.86,324.99,334.69,L7
2001-03-08 22:04:56+00:00,,331.71,329.88,331.83,334.60,330.74,324.02,325.28,321.00,321.93,326.80,333.70,333.22,344.24,348.46,347.41,346.29,356.98,L7
2001-03-31 22:10:55+00:00,295.90,315.18,316.64,326.36,335.53,324.46,319.83,316.83,316.91,321.55,324.27,332.79,338.68,355.36,356.31,353.20,345.22,356.01,L7
2001-04-09 22:04:41+00:00,298.92,318.94,320.21,319.62,323.03,312.42,310.70,307.44,307.63,311.50,319.80,325.82,330.29,336.92,338.49,334.10,331.18,337.10,L7
2001-04-16 22:10:54+00:00,279.67,307.70,314.44,325.43,333.10,319.97,313.85,307.54,310.85,309.30,315.13,324.29,332.83,339.40,339.61,337.67,334.29,343.19,L7
2001-06-19 22:10:17+00:00,258.26,311.33,321.33,328.08,341.31,332.06,317.55,314.03,311.21,316.40,322.26,327.30,335.18,340.68,345.34,339.19,335.58,341.20,L7
2001-06-28 22:03:56+00:00,270.11,299.62,307.50,323.10,336.78,322.43,312.01,302.95,305.22,316.57,318.26,328.25,331.81,336.72,342.09,334.76,330.84,341.19,L7
2001-07-05 22:10:09+00:00,260.43,327.49,338.28,349.86,356.97,343.14,335.41,324.06,331.83,330.09,334.67,340.56,349.30,352.30,355.05,350.06,341.31,354.22,L7
2001-07-14 22:03:57+00:00,269.90,297.24,307.61,319.03,330.69,318.26,309.47,305.49,300.33,306.65,310.72,320.79,329.23,333.64,339.87,335.32,329.60,344.16,L7
2001-08-15 22:03:26+00:00,271.94,312.66,321.29,330.41,336.32,323.87,306.48,303.43,303.11,290.71,309.66,314.82,321.99,319.31,330.40,323.85,318.59,336.09,L7
2001-12-28 22:09:25+00:00,,,,,,,290.61,290.25,295.65,297.30,300.78,313.20,324.74,330.03,346.37,342.50,332.05,337.70,L7
2002-01-29 22:09:33+00:00,,319.40,322.01,326.71,320.72,322.98,326.41,316.22,319.81,320.38,312.95,314.87,321.98,335.50,341.44,352.70,357.82,361.71,L7
2002-02-23 22:03:31+00:00,297.66,295.42,290.92,305.04,307.80,297.97,295.54,292.06,285.80,283.87,291.74,308.46,309.60,318.54,329.94,332.94,329.45,333.83,L7
2002-03-11 22:03:31+00:00,286.27,,,,,,,,,,,,,,,,,,L7
2002-04-12 22:03:25+00:00,287.69,304.25,309.72,318.71,322.30,311.66,298.39,296.51,291.68,296.07,305.40,312.67,322.33,333.95,345.81,336.53,326.13,336.70,L7
2002-04-19 22:09:33+00:00,283.58,286.45,298.99,315.13,325.00,309.68,299.28,292.83,296.61,292.83,303.33,316.67,324.41,337.12,341.45,333.76,322.89,337.05,L7
2002-05-14 22:03:19+00:00,272.26,302.53,311.34,319.55,325.08,314.66,310.36,306.33,303.25,301.88,303.85,312.80,322.44,336.95,344.91,337.36,332.07,347.92,L7
2002-05-30 22:03:13+00:00,232.73,281.58,290.83,310.26,322.06,309.50,302.97,293.01,291.72,285.78,303.47,306.93,319.67,330.52,334.32,327.27,324.69,346.83,L7
2002-06-15 22:03:07+00:00,269.41,264.18,296.19,310.07,325.00,311.20,298.17,290.68,288.93,284.96,305.19,317.43,322.48,326.98,340.55,331.88,327.23,345.49,L7
2002-06-22 22:09:15+00:00,275.17,293.93,303.65,312.55,324.70,314.64,300.17,293.29,294.11,285.83,304.10,321.58,316.89,316.39,346.37,338.28,332.02,341.36,L7
2002-08-18 22:02:45+00:00,,,,,,,277.39,283.91,279.98,272.46,296.80,304.88,306.57,311.60,324.60,328.44,319.48,335.85,L7
2002-09-10 22:08:43+00:00,292.65,309.61,309.18,317.34,328.15,313.42,311.10,304.61,298.33,301.86,307.50,314.89,319.65,323.74,338.91,342.13,338.49,346.78,L7
