,dates,usa_CA_0070-0000,usa_CA_0070-0001,usa_CA_0070-0002,usa_CA_0070-0003,usa_CA_0070-0004,usa_CA_0070-0005,usa_CA_0070-0006,usa_CA_0070-0007,usa_CA_0070-0008,usa_CA_0070-0009,usa_CA_0070-0010,usa_CA_0070-0011,usa_CA_0070-0012,usa_CA_0070-0013,usa_CA_0070-0014
0,1984-04-18 18:01:41+00:00,,,,,,,,,,,,,,,
1,1984-05-04 18:01:45+00:00,192.51112060451726,204.14105425123034,201.0191367980822,191.3380223744898,200.7340591807348,199.78572071857374,207.61593823118707,198.63948580482554,204.30320014011795,195.04442569563986,188.06482708783207,194.27731551711088,198.80437028072885,200.43173018179232,197.3882389744245
2,1984-06-14 17:56:37+00:00,192.85644282822787,210.92709059674718,212.66282488067782,207.13527633385434,215.57979313453228,219.53349456817898,222.64958979924774,214.6934353481104,203.362912048537,198.27973629029992,195.7323991891107,200.4714036073213,202.1518165080467,210.31477923638718,214.63728657728453
3,1984-11-21 17:58:12+00:00,184.21945767338394,188.5002959545252,189.81436325001135,180.23091072803084,197.13594892036008,208.4375720210228,205.0391077266164,194.08790297005706,194.77209981397658,180.92011042850635,178.82766863222972,174.63734234682647,173.01640696764912,182.10129678459856,184.3756670356526
4,1984-12-14 18:04:35+00:00,216.63856805530904,213.7392112692732,204.61932229181656,200.81273857238628,210.77336523411867,223.37301872435705,221.07916113220335,208.71129086059057,210.94079433987022,204.17292508453923,196.72285966533215,192.61146236211368,201.2032627339568,213.97614148377346,212.6584874632264
5,1984-12-30 18:04:44+00:00,,,,218.96007745443688,222.93765433463525,230.60860750121464,229.31169223677983,221.84460828521478,210.3699144094242,211.7243577695741,212.63609146563488,208.94949146783551,214.2615892144397,224.40709123921206,222.98375314323346
6,1985-01-15 18:04:51+00:00,,,,,,,,,,,,,,,
7,1985-02-25 17:58:46+00:00,212.26829374789781,212.00595682112834,206.76527967546593,194.94669547757206,200.03452956805654,203.79839814653116,204.5130456440732,197.89726399895173,198.25289820362482,198.63060579105434,192.81423759447998,213.39021292459796,215.82295449134529,221.43404966169314,217.77564718565816
8,1985-03-29 17:58:42+00:00,220.1764406289421,215.63339025010566,212.82824265342657,201.91135564187414,206.64175551297245,209.98557084973743,212.9839800622487,203.30136575666342,209.8867324162855,203.04494523275605,205.07764945978448,220.11550238596152,221.63296435142905,221.56075360633895,214.1751352080911
9,1985-09-21 17:57:31+00:00,,,,,208.62026134632976,217.88544516866574,227.17058381821857,222.5658880038996,207.06884898730272,200.30265770836212,193.10171373937624,189.97126991708177,190.76867024728688,204.48028897491383,205.9532711149086
10,1985-12-10 17:56:22+00:00,201.0289068257701,204.0633979412849,195.59981114143648,191.54675337040516,204.2263555042457,219.05064750520646,216.09201824768095,199.99402257476115,198.5274301385928,195.47731054553304,192.89279405982037,187.33603182868842,190.98336299714276,200.32481707571117,202.08211603646578
11,1986-01-27 17:55:26+00:00,200.75632697649985,199.19430169371373,201.5275113346251,194.79118277459463,209.83120935023317,217.7743901117246,208.3811314020279,203.56777353036057,202.91281933697155,200.2499106847157,192.33894655153034,192.06159265476043,196.78490871110233,204.4024413008914,201.3752316105639
12,1986-04-17 17:53:42+00:00,215.5747799501898,207.84648498386426,198.1734562296623,192.51162753648663,197.78981204798882,220.2694677801412,218.21639560547493,209.52763133491686,211.68945561577692,210.99637916802072,209.1324324624403,211.27446124170575,221.3020954238698,224.44752591930876,218.66305966002054
13,1986-06-20 17:51:54+00:00,194.4413545375289,201.8931801742428,196.46058291843474,190.38155839888023,200.35889826661014,207.08885199976305,214.55489552558518,213.68692381691838,200.2913193401414,195.74273595277842,193.0186553011522,197.52505857931237,205.18128040708547,212.48528901000236,216.13423125580096
14,1986-07-22 17:50:49+00:00,188.96784030268518,189.09273196345296,185.49593463585654,173.64336278249834,197.0542248445571,208.06620786466743,213.48032076168195,207.98687099260118,194.34585741141265,183.16733848824725,181.28663445526013,182.5431602125404,189.27564899187774,208.8083503682103,209.96419458688285
15,1986-08-23 17:49:39+00:00,201.7795936572446,200.47229414055124,196.27674867540952,194.2557006323377,202.5982135832005,213.0287538360812,224.10822798520147,219.12947237445917,201.55611723998598,192.4008266860888,192.1705703866057,205.11588691601082,210.6146797459922,224.9542600476849,220.44671718904561
16,1986-11-11 17:46:55+00:00,205.04782891018095,206.28790233058177,212.84494360329114,205.91349111722266,220.26923262493688,230.5356648522348,232.53100375447627,222.88478291079147,210.17276247993792,210.01889983199595,206.0571078896968,209.85491965499241,217.54726510636164,223.33202119950744,215.32285130546617
