,dates,usa_CA_0070-0000,usa_CA_0070-0001,usa_CA_0070-0002,usa_CA_0070-0003,usa_CA_0070-0004,usa_CA_0070-0005,usa_CA_0070-0006,usa_CA_0070-0007,usa_CA_0070-0008,usa_CA_0070-0009,usa_CA_0070-0010,usa_CA_0070-0011,usa_CA_0070-0012,usa_CA_0070-0013,usa_CA_0070-0014
0,1984-04-18 18:01:41+00:00,,,,,,,,,,,,,,,
1,1984-05-04 18:01:45+00:00,191.59952028784747,203.14658117849967,200.52190026171687,190.81710790782137,200.00477892739895,199.14223814210095,206.97245565471428,197.9557855673232,203.69546659567143,194.2630539956372,187.38112685032974,193.3657152004411,198.075090027393,199.93449364542698,196.78050542997798
2,1984-06-14 17:56:37+00:00,197.1090086939853,215.56625335939162,214.98240626200004,209.56531397143002,218.98184582713822,222.53530576753715,225.6514009986059,217.88285974742845,206.19795595904193,201.92479274666343,198.92182358842877,204.7239694730787,205.55386920065263,212.6343606177094,217.47233048778946
3,1984-11-21 17:58:12+00:00,190.78429071186872,195.6619319965086,193.39518127100305,183.98224389287927,202.3878153511479,213.0715718128944,209.67310751848802,199.01152774892063,199.14865517296644,186.547110175779,183.7512934110933,181.20217538531125,178.26827339843695,185.68211480559026,188.75222239464247
4,1984-12-14 18:04:35+00:00,220.03229994579908,217.4414642407169,206.47044877753842,202.7520139383806,213.48835074651072,225.76859417646767,223.47473658431397,211.2565897784581,213.2032822668636,207.0818381335307,199.2681585831997,196.00519425260373,203.91824824634884,215.82726796949532,214.92097539021978
5,1984-12-30 18:04:44+00:00,,,,217.28369372960947,220.59071711987687,228.53778054701604,227.24086528258124,219.6443546463788,208.41413339712554,209.209782182333,210.4358378267989,206.01581994938752,211.91465199968133,222.80690677460407,221.02797213093478
6,1985-01-15 18:04:51+00:00,,,,,,,,,,,,,,,
7,1985-02-25 17:58:46+00:00,211.155045028094,210.79150367225145,206.1580531010275,194.3105533519699,199.1439305922135,203.0125755207873,203.72722301832934,197.06232745909887,197.51073239042228,197.67639260265108,191.97930105462711,212.27696420479415,214.93235551550225,220.8268230872547,217.0334813724556
8,1985-03-29 17:58:42+00:00,210.1653255069937,204.71217375343468,207.36763440509108,196.1907184293322,198.63286341541374,202.9189013518915,205.91731056440275,195.7930294152021,203.21265566831988,194.46398941394312,197.56931311832318,210.10438726401313,213.62407225387034,216.10014535800346,207.50105846012548
9,1985-09-21 17:57:31+00:00,,,,,210.957785769999,219.9479667189621,229.23310536851494,224.7573171510895,209.01678600702706,202.80714816229343,195.29314288656613,192.89317544666832,193.1061946709561,206.0740556274156,207.90120813463295
10,1985-12-10 17:56:22+00:00,207.06453588083684,210.64772054681228,198.89197244420018,194.99568425901472,209.05485874829913,223.3110915440771,220.3524622865516,204.52074436606122,202.55118284197064,200.6507068784474,197.41951585112045,193.37166088375517,195.81186624119619,203.61697837847487,206.10586873984363
11,1986-01-27 17:55:26+00:00,216.67717324779227,216.56249762603272,210.2116093007846,203.88880921533314,222.5678863672671,229.01263453851925,219.61937582882254,215.50840823382987,213.5267168511665,213.8963503458235,204.27958125499964,207.98243892605285,209.52158572813627,213.0865392670509,211.98912912475885
12,1986-04-17 17:53:42+00:00,204.97761333520845,196.2859395857028,192.39318353058155,186.4561037564973,189.31207875600376,212.78911487544852,210.73604270078224,201.57975637368085,204.62467787245603,201.91309349803672,201.1845575012043,200.6772946267244,212.82436213188473,218.66725322022802,211.59828191669965
13,1986-06-20 17:51:54+00:00,197.10210066454678,204.79581231280775,197.91189898771722,191.90198475717617,202.48749516822446,208.96702573648156,216.4330692623037,215.6824834121818,202.06515009148666,198.02337549022232,195.0142148964156,200.18580470633026,207.30987730869978,213.93660507928485,217.9080620071462
14,1986-07-22 17:50:49+00:00,194.85389869155307,195.51388656949067,188.7065119388754,177.0068247189943,201.7630715556514,212.22107260975065,217.63518550676517,212.4014147842521,198.26989633732458,188.21253139299117,185.70117824691104,188.4292186014083,193.98449570297205,212.01892767122916,213.88823351279478
15,1986-08-23 17:49:39+00:00,208.430737625972,207.72808756098115,199.90464538562446,198.05635432875334,207.91912875818244,217.723678990477,228.80315313959727,224.11783035100473,205.9902132191376,198.1018072307123,197.15892836315126,211.76703088473823,215.93559492097413,228.58215675789984,224.88081316819722
16,1986-11-11 17:46:55+00:00,203.6154377422357,204.7252937837324,212.06363932986648,205.09498187839682,219.1233196905807,229.52456520427344,231.51990410651493,221.81048953483256,209.2178350346411,208.79113597375718,204.98281451373788,208.42252848704717,216.40135217200546,222.55071692608277,214.36792386016936
17,1986-11-27 17:46:36+00:00,201.64198916761384,204.55685409835664,205.97823134808093,200.15979622433264,228.08386030274153,239.50069740564416,244.40345912219627,233.89062622877924,218.7782089338431,202.8627352060192,208.21073373305384,208.3254341004339,219.04280679498976,226.81242279660955,227.92491157351603
18,1987-01-05 17:53:57+00:00,,,,,,,,,202.251536658518,193.40243532260075,193.2472680973328,196.83075201028853,203.0792475563311,203.64687507236044,203.749324098039
19,1987-01-14 17:48:01+00:00,203.14204189337988,210.44971259397784,204.74370352843863,195.99824733955143,211.610418019366,225.64258077602238,221.2547017713064,214.35051754044943,213.05530519422595,207.84053157321142,205.31648567731565,206.61762097023313,210.81016009438895,211.35604765228146,210.3496351846456
20,1987-01-21 17:54:24+00:00,219.6362773612303,217.12208960271875,213.0375407794476,206.38601731399453,208.44633439135296,215.75020509679305,214.75069069669644,211.44667564048538,208.81328753671275,200.62968015184705,205.7092104726003,209.78666449611572,217.6466418918438,223.410708729709,222.54367972423074
21,1987-02-06 17:54:58+00:00,207.7081842204434,209.5048243767196,204.96675170462046,199.58278670859156,202.77116226120813,212.87549682454548,212.20946037643046,207.95098800870213,207.21350550551838,200.32850937468,204.06098120522293,209.17997080570274,213.37750346994864,220.26555219966983,210.9827251156686
22,1987-03-03 17:49:45+00:00,,,,,,,,,,,,,,,
23,1987-03-19 17:50:21+00:00,207.60078150478193,212.43812242805367,200.97825219647788,191.7681124940972,196.3387197703307,207.90187083117846,200.2373258076971,196.90358735809124,201.73204137401402,194.79153159773264,195.70221822724514,198.21015437481978,201.13973457061576,204.57451757487195,200.89862428223523
24,1987-03-26 17:56:47+00:00,,,,,,,,,,,,,,,
25,1987-04-04 17:50:55+00:00,216.3906379224819,212.52371609705386,205.05388714515448,200.34584349330498,198.81672833529373,213.54986272976618,209.4405886154175,206.56732827836046,204.0350412398883,201.62703671219194,201.8446496641674,199.45013146641972,207.67975014716922,212.13341891298253,210.00139992589763
26,1987-04-20 17:51:26+00:00,214.19097042521807,200.57833133537818,205.81668573962764,193.57949653644374,200.51026196255663,209.42577376567783,211.74424686086388,208.12180582490438,212.41901946202702,218.11252355631734,207.8203081601239,203.90555977603006,207.73641504827663,220.2450391246985,211.3555533561742
27,1987-05-22 17:52:20+00:00,199.4054400804166,194.62467189700865,196.86919333050417,192.1353502680249,200.06017749835812,212.37339716675285,215.2539102059976,210.64123469060488,197.80824763447268,199.8871326808089,201.7834733336178,189.02657965301623,195.68400517919295,208.79072014931853,208.50322108852544
28,1987-07-25 17:53:44+00:00,211.82619838747922,207.93871076756406,207.2081173185643,198.51645769070927,210.85540733942457,222.19907386258296,232.5958104895734,220.5518750618847,203.26479758027162,201.90626064025554,200.96977105463282,200.1799966297163,197.38598155913064,214.60718777999827,217.79889645784652
29,1987-08-01 18:00:08+00:00,198.32308149173332,203.2019316030711,201.72296439829526,198.1429927203386,211.6268324791318,216.77782613449452,215.29029337532737,211.62025770598723,200.52558035613782,199.18033878614114,197.02084625499737,194.7353310201749,196.89096699772884,200.11150713259437,207.74428350894874
30,1987-08-17 18:00:37+00:00,188.15523346492168,187.83736437844976,193.05199813707318,193.8513949529315,202.74577366639753,214.2480009808106,224.29380440200745,219.96951944492068,208.9392288914507,188.69102176898105,183.83603974690325,179.65292608279037,187.62240469047325,191.29658780206432,199.05880601176466
31,1987-09-02 18:01:03+00:00,198.28907631574836,193.82514220282917,195.68556414240194,190.15945595043016,208.01194291149372,220.01529694840306,230.15457581050643,227.936897089303,208.1821400768691,199.45332156557635,199.1098398254228,186.9148574555369,187.89406380193387,211.93600017110313,216.12905452364646
32,1987-09-11 17:55:06+00:00,189.52254211292578,188.8934521575705,189.6453451104611,188.91664253539278,209.08912275715807,217.72285947718348,226.11483794307662,221.84801933329638,199.22529084981971,195.61788859956718,187.3863816866862,195.69800093571595,193.31977311890657,207.26550463253818,210.37100896372078
33,1987-09-18 18:01:26+00:00,185.36462221532273,189.46281545535243,189.74641653485125,189.17014650148786,203.9742061182061,221.54040593655438,232.5360769413901,225.69630753827337,210.79720610487504,198.7987784592393,195.4772939666987,191.5114720319004,187.0719367503445,203.21120099451812,211.72177101903532
34,1987-10-13 17:55:45+00:00,184.5267161554045,191.72938947608316,188.88638863849783,180.59166440451466,212.16344502260716,219.70352121078005,233.06320493478202,223.67909979592875,202.90586417809217,203.28659318116613,192.07271565130443,189.7876423751683,190.92649567295035,206.09585553274593,213.5323404075722
35,1988-04-06 17:58:25+00:00,206.3347313012902,198.9053163118118,194.89083753601304,188.40036054206394,190.1361424898785,208.40328896708067,210.96109671557926,206.00714514601125,204.3183553577104,201.2814283770828,203.7591806518347,199.05549629347047,199.61984258697308,201.51089167251692,198.29678369904636
36,1988-04-22 17:58:29+00:00,189.55377038507777,187.9826694071185,184.54482187559316,172.87592868119222,189.15253960538377,200.77655202907977,201.6142724210965,197.53786096840327,202.56072434346845,194.07084182011272,196.39467950910964,181.94617477188106,184.15680714807843,190.44301423360238,183.7522417820455
37,1988-05-08 17:58:39+00:00,215.280360375188,209.84432918910937,207.67626384159723,207.5420248406727,206.015210264663,211.9995539189689,214.34708096315057,210.47402246713563,215.27583405450903,218.29522125511858,212.56100053747195,200.55895206411998,205.7572939896513,206.27924718690315,196.8085631491031
38,1988-06-09 17:58:51+00:00,202.004434938437,199.9961930687316,206.19434650980716,199.62525534356953,206.7095959429412,213.37174550335416,215.98823024839447,206.8900299451454,207.64114068029377,199.18847304342452,202.4935416620164,199.63644916794578,200.55182814710017,207.6313191773431,211.2462004693832
39,1988-06-25 17:58:57+00:00,201.49658792020423,195.61978207124892,194.38866997633735,186.99026749085198,197.61059173719525,207.24898159016675,215.61205415442157,210.6700755535186,201.87570725521255,196.36310471469932,192.14673475264178,185.66485197470234,189.4096108047872,200.8816047428388,204.1828093820836
40,1988-08-12 17:59:02+00:00,208.58963793169474,203.98547238079556,197.4204579265974,195.15663406958126,211.60467558099865,222.37393883721512,229.29728251190642,225.06622935349782,208.3711625109204,203.3588374931743,201.0497339947829,205.17637847177286,208.06724215013418,213.8415723566639,218.6375921492734
41,1988-08-28 17:59:07+00:00,200.59023024956937,204.22897410268342,200.36614016603872,187.55598509429583,206.87673115741165,218.7294255021999,225.21871961117463,220.63640132940282,205.0425427727312,203.72319156132292,200.37304673964672,196.6759225059594,201.04382097863277,208.57908869178254,214.38646905616054
42,1988-09-13 17:59:04+00:00,192.502348066834,196.86457657095877,193.0813944981543,178.57446774603685,205.40723828425595,217.1282741573185,221.4473926401795,218.11010697602953,208.7051583172741,208.90793369263017,205.53283800696525,201.8615136365088,199.29870987955215,210.97415796675753,218.5957896475216
43,1988-10-15 17:58:53+00:00,196.3214399607307,194.77933052207956,190.90725056013795,187.10888928576435,207.4714052428383,221.48085628724837,223.78313039120744,224.2453206895443,205.7100222174807,199.29026546624135,195.95441438707243,193.26916524538683,190.80743937218548,207.43991816392628,217.34343603643538
44,1989-01-19 17:58:19+00:00,204.4642778952758,206.26749757542746,202.54862959239813,196.11754887664296,205.87604668706803,217.22694291279163,213.1905620239134,212.36725111805578,207.10903858247846,200.0372491449635,194.84646468703815,195.24950576746429,196.71534954639571,198.07410221592082,196.7885858058096
45,1989-05-11 17:57:19+00:00,205.4958281439174,196.25999219063726,198.271005290968,192.25009755966582,198.4512681119208,209.37007013613794,217.0034559391378,215.16261850039052,210.21585977578565,201.8374490077114,205.55841889578238,197.25569267688226,196.49396972939346,202.40664992435399,204.34619819912828
46,1989-05-27 17:56:40+00:00,210.4616212679124,205.5162061775487,205.7205519300734,200.13626411278403,198.2698734333213,213.02023674252135,212.3017940708852,204.3129692625424,204.9789074411904,203.16175487993974,208.51444381260117,200.7896463387816,202.44162221902792,205.7388711035646,205.2270821511824
47,1989-06-12 17:56:42+00:00,203.60658121933065,207.78046322076324,205.34418645697394,198.68334781631492,209.64368159232203,219.1888804293445,227.06624991959032,223.3308923883016,214.60463779252615,203.56696605319792,209.92663764431387,200.01861623034907,197.87902431350057,204.22882137002676,209.40066192260585
48,1989-06-28 17:56:27+00:00,194.746479214245,191.45022418265353,193.47881238260157,187.1784859432922,197.48283390014265,217.1508384834743,230.21397413685466,219.57894303816914,203.88377986613875,198.40215889311287,199.16335247959347,192.1495299977096,181.94598128543723,195.35307003025383,210.10486781580127
49,1989-07-14 17:55:43+00:00,196.9846252840522,186.91428127521016,187.77732119526658,184.28394860414323,207.33116153579178,216.15099409877647,225.14559333842854,220.3219953758699,208.2875930028828,197.8497751647388,197.34624426382578,190.34528780769156,190.87168126635436,203.89737935383445,219.42966444688633
50,1989-08-31 17:54:41+00:00,195.73592028377158,189.76386123101008,195.39184269673612,190.54688651758153,209.68409604378982,218.89895749583778,232.07208643285637,228.7758375288766,209.16651395044573,206.39768274722675,199.59523248606735,195.42397590990822,188.35381220314895,204.21968048190374,211.27506379025021
51,1989-10-18 17:53:41+00:00,200.2494299132324,205.52970564856747,199.66782191766086,198.91301089322775,215.50484585719303,232.6453715123023,239.19737402055637,237.64592652583207,213.44184817153757,210.43963320908165,203.9118996386993,201.08974565199864,199.78118402562095,211.5848301851624,224.93845874958907
52,1989-11-03 17:53:01+00:00,202.9761772320836,192.80946239555513,196.55876574259665,186.51767996918375,206.55391258068718,222.11090921300567,232.16926080990174,228.24712422143782,210.5340307410839,209.13523618182052,203.3262621606721,201.87274246903755,199.0688034755583,207.8506143381784,208.194716894787
53,1989-11-19 17:52:44+00:00,188.95918519586195,191.4050851217544,188.66359154737077,189.9916804820199,207.46219382816562,223.11392003642092,227.48620765555341,228.7045480773926,207.0470951817558,198.18939579339983,195.29214462130705,194.10203239800427,196.60929579758567,204.7681835697256,216.892603157551
54,1990-01-22 17:50:35+00:00,198.37832646777647,201.70766000393533,194.60586925518706,190.27466679698662,205.3301199969784,217.73592779733187,215.77536576517605,203.6663928326411,206.77053474122025,198.42004552550446,193.1837596477608,194.53999799248106,197.53586329655485,198.01631993374122,199.2271238876933
55,1990-02-23 17:49:34+00:00,200.74683896328193,208.89772703737054,199.88258902316718,196.53290793591276,210.05154468228514,216.22914961701608,215.8734364492692,209.26334335581362,207.37536580969572,200.27252111182506,196.47362316757767,202.5417825657801,200.36819757230367,204.67588973692943,201.98292978136502
56,1990-06-15 17:48:52+00:00,208.94720672022865,204.22285655840452,213.34159092166038,213.74224573072595,213.59107849013472,226.4177708729226,227.9637014337525,223.88883508197318,212.5640122563477,213.1313425418109,213.55494594595103,202.54987106335736,202.3649898215647,211.54211055945117,215.2524743549535
57,1990-09-03 17:48:33+00:00,203.87558413712225,202.66975257904878,201.81945913409365,197.3335740338612,214.85476707627262,221.66688354568043,230.20508447059225,233.05842775696044,206.72437291592232,202.26184183953413,201.61073822817414,207.95264770337639,205.66775810669265,213.72127978564484,211.25410601026542
58,1990-10-05 17:47:53+00:00,187.77676871157925,190.50649163415662,188.99574835792038,184.12576418511642,205.00133802867416,217.8047934370084,228.37096612251653,223.43092267291166,202.81512994476986,192.62842328746652,186.4563515982215,183.01268940161196,191.83950380571414,199.3536685045035,204.14557821587346
59,1990-10-21 17:47:52+00:00,196.87040187378787,202.83672029111113,206.59598534763563,200.52709902810614,222.18763224131496,235.81569558723746,235.44673117292808,229.64316677705006,212.12034720713112,214.96437800540593,208.1766655119676,201.25441430972907,203.70289002776175,207.87347732394974,213.89239996864237
60,1991-03-30 17:50:19+00:00,203.23783140268924,206.59199771494784,198.0752468698653,181.95866660986079,208.43857214415573,210.40645930166832,210.17823590646893,194.0508257543963,201.132202102151,202.52289952236,202.28109780041171,199.32937827442572,193.52356315021984,201.5898216877127,195.3686952985567
