,dates,jap0378-0000,jap0378-0001,jap0378-0002,jap0378-0003,jap0378-0004,jap0378-0005,jap0378-0006,jap0378-0007,jap0378-0008
0,1984-07-02 01:16:50+00:00,189.46524221283428,188.68738468924295,190.16641981291818,194.26983036796727,192.29049551515405,201.00132626640928,207.38410836330607,205.68350388944862,202.1893431996459
1,1984-07-18 01:17:07+00:00,189.54630172417632,185.86850482284748,187.7810236873715,189.4838266670478,187.6876381295406,191.65897506785055,197.8328312111008,197.03586770497324,199.88843472355094
2,1984-10-22 01:18:22+00:00,175.27667748632425,158.87558756988668,162.22786577771845,173.24566149896208,185.17951539566045,191.0634243814813,193.99964481006538,187.55737754697526,198.52615825581614
3,1985-05-02 01:18:29+00:00,,,,,,,194.8247730258651,189.34095011916463,200.3978865456911
4,1985-05-18 01:18:26+00:00,183.84344293503935,174.77610577923838,180.2002745393855,186.77748434187038,192.75021972247933,187.0839485488198,187.2038951244617,188.0098702418778,199.62302347672988
5,1985-07-05 01:18:19+00:00,181.85563605281683,176.4300492421007,180.9149946562277,190.47454211041835,193.70193713930132,185.61231377598227,190.34277024087245,185.25395997953603,185.2133264204333
6,1985-10-09 01:17:21+00:00,200.82668130165555,192.94649730016545,198.79752803010985,200.3348804648478,204.49346136781335,196.67691079501404,180.58976444203907,176.5209419098652,177.71067464817003
7,1985-10-25 01:17:09+00:00,168.9420703899657,159.86928323401784,,,,,177.58647036832582,178.03721596235056,187.35611882932287
8,1986-07-08 01:11:19+00:00,194.05087285213386,192.272648392652,188.8963063722,199.80162839627715,195.41529018007543,195.1580095987736,190.713922777363,182.4296189278707,189.6206223736743
9,1986-07-24 01:10:46+00:00,194.94676967600392,188.33625626209903,204.99529368744038,206.92143940262991,193.43384272006156,198.43953417920156,193.20581164592292,181.4883339954857,191.41167073131933
10,1986-09-26 01:08:32+00:00,,,,,,,,,
